time,Fx,external_work,fracture_energy,kinetic_energy,max_disp_x,strain_energy
0,0,0,0,0,0,0
1e-06,6986.9000289413,57.567537393023,0,10.48628315216,0.00825,30.48958369307
2e-06,16254.71553556,325.42155313391,0,85.734448433345,0.02475,164.18752069517
3e-06,17297.102583025,610.50881810513,0,215.51983949395,0.04125,295.81725779467
4e-06,16141.964421862,876.59901025705,0,355.39849943792,0.05775,425.55534511655
5e-06,16246.532756073,1144.4093145505,0,492.73705375599,0.07425,553.25585867965
6e-06,16113.694889849,1410.1183387434,0,630.88326031039,0.09075,679.3615415814
7e-06,15924.897886332,1672.9336880489,0,767.35915747324,0.10725,805.43611002904
8e-06,15808.445080671,1934.0774775606,0,900.64022270941,0.12375,933.574988523
9e-06,15658.777006279,2192.841520117,0,1029.1241398896,0.14025,1064.9621696587
1e-05,15539.075083403,2449.6056461435,0,1151.7016394026,0.15675,1200.8480291546
1.1e-05,15448.362239673,2704.8168138289,0,1266.4396217881,0.17325,1344.8074100351
1.2e-05,15407.5636391,2959.2277157321,0,1368.9067624743,0.18975,1502.9649090949
1.3e-05,15441.77531659,3214.0147845387,0.012040451872829,1454.3873100363,0.20625,1679.7076231464
1.4e-05,15546.726097169,3470.3594116253,0.10839449110241,1523.6500560857,0.22275,1870.9784447199
1.5e-05,15707.235946863,3729.2466349392,0.43718728532462,1584.8417653319,0.23925,2067.3981807367
1.55e-05,15830.020473971,3859.6807658499,0.64387190858729,1639.5336251402,0.2475,2166.2428710915
1.6e-05,15925.887111687,3990.9065576315,0.81629383813636,1670.8903196798,0.25575,2265.8866742489
1.65e-05,16023.021506518,4122.9493076544,0.9223834184107,1701.727733118,0.264,2366.4356674297
1.7e-05,16123.458747339,4255.8513627507,1.0371719980531,1732.2958008215,0.27225,2468.2559157313
1.725e-05,16193.222496034,4322.6031277251,1.133584345979,1757.4897967287,0.276375,2519.8423012589
1.75e-05,16249.195231518,4389.5970611585,1.283548799718,1772.2048728668,0.2805,2572.0112590296
1.775e-05,16309.134606736,4456.8501822951,1.4979407767621,1786.2184661477,0.284625,2624.8415120267
1.8e-05,16373.909571805,4524.3829311066,1.7959758956144,1799.6521493108,0.28875,2678.3778158972
1.825e-05,16444.221925462,4592.2184479675,2.212276694768,1812.4603235398,0.292875,2732.6196085837
1.85e-05,16520.216613696,4660.3801640436,2.7768487651369,1824.642844183,0.297,2787.4937941609
1.8625e-05,16573.398017729,4694.5748267755,3.1262172683974,1834.1477612929,0.2990625,2815.1179456684
1.875e-05,16615.005088574,4728.8583154456,3.5369078707444,1839.8787381518,0.301125,2842.8176718665
1.8875e-05,16657.731838138,4763.2328352885,4.0086967476869,1845.449617282,0.3031875,2870.554797739
1.9e-05,16701.70931733,4797.7008526246,4.5483909041516,1850.9449806444,0.30525,2898.2786341864
1.9125e-05,16747.248175687,4832.2654722126,5.1819842760313,1856.4014265493,0.3073125,2925.9194684227
1.925e-05,16794.791467505,4866.9307162696,5.9037650666956,1861.8638673742,0.309375,2953.4614336649
1.9375e-05,16844.828066129,4901.7016214997,6.6760159950475,1867.3813946775,0.3114375,2980.9441622495
1.95e-05,16897.799667674,4936.5841406493,7.5215696017761,1873.0049860806,0.3135,3008.3832695624
1.9625e-05,16954.031909286,4971.5848991648,8.3985817361723,1878.7944522924,0.3155625,3035.7931837963
1.975e-05,17013.704238135,5006.7108882686,9.3107806494577,1884.8359802749,0.317625,3063.1311717108
1.9875e-05,17076.856051992,5041.9691705792,10.184096647463,1891.2513139505,0.3196875,3090.3083373409
2.0125e-05,17190.750014154,5112.9620463427,11.996981630674,1900.9434038452,0.3238125,3143.6280981956
2.0375e-05,17337.554628668,5184.5667847377,14.100574104267,1916.1811075457,0.3279375,3195.3292457714
2.0625e-05,17496.487914561,5256.831782349,16.460822779942,1933.9008613486,0.3320625,3244.7677933351
2.0875e-05,17667.850727423,5329.8062879562,18.814895733377,1954.6309797327,0.3361875,3291.7631575069
2.1125e-05,17853.075169632,5403.545135288,20.92167053163,1978.7419083682,0.3403125,3336.2508057313
2.1375e-05,18054.321823827,5478.1118951246,22.879391510807,2006.3550558907,0.3444375,3378.2155785661
2.1625e-05,18273.764211208,5553.5791101325,24.899937632285,2037.4877153733,0.3485625,3417.686816006
2.1875e-05,18512.999295258,5630.0260527905,26.996955179933,2071.8588940438,0.3526875,3455.0747126489
2.2125e-05,18772.74616693,5707.5351523992,29.078685675549,2108.8909944901,0.3568125,3491.0773706041
2.2375e-05,19052.696815092,5786.1877241004,31.249042995293,2147.8750818245,0.3609375,3526.5239308953
2.2625e-05,19351.378035274,5866.0590823011,33.523210481289,2187.9945089902,0.3650625,3562.4592709383
2.2875e-05,19666.059720471,5947.2132816939,35.815441366288,2228.4422881568,0.3691875,3599.7541532059
