time,avg_disp_y_impactor,avg_vel_impactor,max_disp_bego,max_vel_bego
2.64e-05,-0.095315520420982,-812.95902356619,-0.045497345343567,-2843.7767832492
2.65e-05,-0.09538683842256,-791.49797453347,-0.045575609345725,-3055.8297554223
2.66e-05,-0.095457773796838,-769.93077736483,-0.045654057350861,-3043.8883650805
2.67e-05,-0.095530290434256,-748.32930065145,-0.045732691045271,-2790.9296781233
2.68e-05,-0.095604675246415,-726.82207903808,-0.045811843359698,-2691.4742479168
2.69e-05,-0.095679319844466,-705.50367652219,-0.045891454498557,-3017.5486361496
2.7e-05,-0.095751920046831,-684.35011151669,-0.045970159747556,-3179.704117462
2.71e-05,-0.095821354074727,-663.22089993638,-0.046045746781624,-3126.2492147426
2.72e-05,-0.095888733089722,-641.96461627307,-0.046117070990179,-2847.4083106129
2.73e-05,-0.095956611194176,-620.54670264578,-0.046185664794762,-2782.3586023935
2.74e-05,-0.096026883397137,-599.08362263329,-0.046255179175461,-3036.1097280368
2.75e-05,-0.096099145788571,-577.74339990189,-0.046328741629513,-3127.7292599537
2.76e-05,-0.096170994044921,-556.59618892745,-0.04640638130836,-3020.4089029242
2.77e-05,-0.096240040273226,-535.55095923447,-0.046484751667941,-2714.5223414097
2.78e-05,-0.096305860358432,-514.43912040058,-0.046559375301876,-2795.6227491015
2.79e-05,-0.096370128163996,-493.17065150456,-0.046627493833646,-2948.3493452534
2.8e-05,-0.09643483694376,-471.82159257098,-0.046689283455688,-2943.3455451469
2.81e-05,-0.096500227116167,-450.57687904411,-0.046746782704827,-2752.6649377303
2.82e-05,-0.096564254627625,-429.58517291236,-0.046801742842793,-2562.1481520299
2.83e-05,-0.09662400625313,-408.85649951695,-0.046854159643668,-2689.1818837453
2.84e-05,-0.09667776671845,-388.28513617572,-0.046902334764,-2800.1430211343
2.85e-05,-0.096725986695202,-367.76445045453,-0.046944042507168,-2807.507907344
2.86e-05,-0.096770465950696,-347.28772317305,-0.046977808252128,-2697.4454772483
2.87e-05,-0.096812573935195,-326.95689336578,-0.047003589716818,-2688.1582303839
2.88e-05,-0.096851978348595,-306.90817890957,-0.047022734998267,-2849.8354051525
2.89e-05,-0.096886768191838,-287.2247310133,-0.047037449860411,-2965.441501827
2.9e-05,-0.096914726733655,-267.89859859466,-0.047059129900884,-2981.0519619127
2.91e-05,-0.096934774251511,-248.85356150187,-0.047073687518503,-2851.2662524042
2.92e-05,-0.096947660728044,-229.99912227971,-0.047078936362803,-2593.7144724833
2.93e-05,-0.096955587812505,-211.27860665194,-0.047086857759581,-2651.3617760764
2.94e-05,-0.096961085095712,-192.68900060193,-0.047097186989548,-2719.9427773166
2.95e-05,-0.096965822603492,-174.26759222194,-0.047104306762421,-2663.802084856
2.96e-05,-0.096970010210505,-156.05474806985,-0.047107634792489,-2461.62669397
2.97e-05,-0.096972675480784,-138.05386954455,-0.047107855361569,-2393.7957485394
2.98e-05,-0.096972607626773,-120.21316555812,-0.047109948000968,-2455.661368422
2.99e-05,-0.096969379907655,-102.44230656695,-0.047107066506994,-2581.2417119223
3e-05,-0.096963839270122,-84.65506382499,-0.047104479333854,-2574.7784171257
3.01e-05,-0.096957787009208,-66.812499339642,-0.047103883128677,-2398.2966958638
3.02e-05,-0.096953049308741,-48.941521370162,-0.047102735437973,-2151.4768901777
3.03e-05,-0.096950478371026,-31.117797490482,-0.047100852778491,-2381.9265387378
3.04e-05,-0.096949471091962,-13.420327472205,-0.047098712619096,-2497.0884752015
3.05e-05,-0.096948324647698,4.1193482682677,-0.047096877381209,-2459.7063359986
3.06e-05,-0.096945267660504,21.542619888521,-0.047095378099764,-2271.9167017046
3.07e-05,-0.096939543818375,38.942243296144,-0.047093698759181,-2209.0284943621
3.08e-05,-0.09693180778299,56.401498236968,-0.047091281778394,-2366.1484641451
3.09e-05,-0.096923518616066,73.935873819586,-0.047087917771238,-2466.8076870236
3.1e-05,-0.096915773384317,91.486005214886,-0.0470836229489,-2411.8954557799
3.11e-05,-0.096908519383853,108.97353078242,-0.047078315148982,-2203.6922044742
3.12e-05,-0.096900816606884,126.37542448679,-0.047071875936255,-2157.6935081359
3.13e-05,-0.096891923549567,143.74920240702,-0.047064654038193,-2211.8076339543
3.14e-05,-0.096882212911221,161.17997525889,-0.047057751942786,-2233.8182844715
3.15e-05,-0.096873023267869,178.69107431895,-0.047052459319082,-2225.6652991884
3.16e-05,-0.096865493322655,196.19773699504,-0.047049066643657,-2273.6359863829
3.17e-05,-0.096859378103358,213.54971271015,-0.04704611796618,-2311.4621169311
3.18e-05,-0.096852925653301,230.63165401585,-0.047040989187011,-2340.4949706863
3.19e-05,-0.09684399438273,247.43946571104,-0.04703154463652,-2375.4408003271
3.2e-05,-0.096831507710806,264.07204413453,-0.047017576159909,-2419.974948861
3.21e-05,-0.0968160367839,280.65046065045,-0.047000787383852,-2442.0266114073
3.22e-05,-0.096799034252162,297.23496051513,-0.046983246449586,-2436.5747782765
3.23e-05,-0.096781361041478,313.80483453924,-0.046965479602101,-2423.4425434997
3.24e-05,-0.096762302124659,330.30688347961,-0.046945658653297,-2465.564901038
3.25e-05,-0.096739836575749,346.72001814688,-0.046920479341759,-2500.6341949578
3.26e-05,-0.096711929564327,363.07515100412,-0.046887104304651,-2527.4036279419
3.27e-05,-0.096677875856579,379.41224142498,-0.046844898399074,-2574.2685985498
3.28e-05,-0.096638769511648,395.70932689796,-0.04679595743305,-2624.1860933737
3.29e-05,-0.096596861534937,411.83884636163,-0.046744241010634,-2666.4962109758
3.3e-05,-0.096554313303878,427.58452116297,-0.046693846897702,-2697.3880676051
3.31e-05,-0.096512150105358,442.71125634817,-0.046647266983247,-2717.5514340776
3.32e-05,-0.096469972645006,457.05224890562,-0.046604375405762,-2732.0828877483
3.33e-05,-0.096426467920401,470.5754187427,-0.046562577283864,-2779.7006945569
3.34e-05,-0.09638032843222,483.40748548721,-0.046518083141625,-2820.0477458242
3.35e-05,-0.096331039576593,495.8129696902,-0.046467753434507,-2848.1758671526
3.36e-05,-0.096279130034833,508.13818236957,-0.046410596455234,-2865.2154310378
3.37e-05,-0.096225786046179,520.73687234269,-0.046348090082122,-2907.9468457407
3.38e-05,-0.096172064134867,533.89688985498,-0.046283119553783,-2954.4483929942
3.39e-05,-0.096118157149082,547.78526303267,-0.046218166311702,-2990.1610670552
3.4e-05,-0.096063161022074,562.42071106158,-0.046153882026274,-3012.4982203233
3.41e-05,-0.096005524131357,577.67033796769,-0.046088944726813,-3023.6870384315
3.42e-05,-0.09594395184307,593.25940892751,-0.046021243586998,-3029.4550650175
3.43e-05,-0.09587822766374,608.78738698835,-0.045949560445752,-3036.2056282692
3.44e-05,-0.095809431284661,623.75781721076,-0.045874928949117,-3047.9681113346
3.45e-05,-0.095739416534738,637.64034440475,-0.045801241154241,-3064.5139125797
3.46e-05,-0.095669914511518,649.97460926046,-0.045733189750248,-3081.5065848929
3.47e-05,-0.095601870489404,660.49693595649,-0.045667997685021,-3092.6307999927
3.48e-05,-0.095535396869781,669.24143507854,-0.04560225300803,-3092.7303353513
3.49e-05,-0.095470198249157,676.56451651491,-0.045535817111348,-3080.4966039934
3.5e-05,-0.095405946669324,683.07537529888,-0.045478186606532,-3059.4169690025
3.51e-05,-0.095342200528113,689.50347723709,-0.045423311503002,-3036.4590692504
3.52e-05,-0.095277977794174,696.56045380044,-0.045366962170803,-3027.487354312
3.53e-05,-0.095211532357285,704.83843048796,-0.045306425545878,-3011.2762915934
3.54e-05,-0.095140800755534,714.74655622499,-0.045239333013861,-3012.2082985299
3.55e-05,-0.09506441125053,726.46109728479,-0.045164477773803,-3015.3305548185
3.56e-05,-0.094982578928043,739.87578542096,-0.045082309641033,-3011.3775045288
3.57e-05,-0.094897179360507,754.57419512909,-0.044994628730921,-3018.3614929362
3.58e-05,-0.094810868329008,769.86644136687,-0.044903608738056,-3040.3124955488
3.59e-05,-0.09472582948243,784.91260764012,-0.044810871722624,-3043.5774373121
3.6e-05,-0.094642994874341,798.90636130951,-0.04471733242711,-3028.3935766041
3.61e-05,-0.09456219307748,811.25239563615,-0.044623879960008,-2999.1645954863
3.62e-05,-0.094482974895069,821.67166940082,-0.044537698300157,-3006.882800139
3.63e-05,-0.094405410526203,830.20720254849,-0.044464157956652,-3001.299425857
3.64e-05,-0.094330259886088,837.15076484226,-0.044391424598979,-2975.730697909
3.65e-05,-0.094258442456186,842.93632706688,-0.044320368434623,-3040.374210678
3.66e-05,-0.094190243308565,848.04069892509,-0.044251418155489,-3103.0159749378
3.67e-05,-0.094124836140325,852.90922462542,-0.044183825879038,-3130.291664117
3.68e-05,-0.094060443492923,857.90530027951,-0.044124625908922,-3117.8579683426
3.69e-05,-0.093995022960412,863.27744771813,-0.044068665365569,-3107.0860055194
3.7e-05,-0.09392705909904,869.14324376248,-0.044012118910998,-3179.7429826786
3.71e-05,-0.09385601348583,875.49553160959,-0.043950930901129,-3220.1929655345
3.72e-05,-0.093782211011871,882.23574034494,-0.043883779579326,-3220.4059378679
3.73e-05,-0.093706265512717,889.23146725807,-0.04380957964142,-3182.3006020151
3.74e-05,-0.09362839531472,896.38480569047,-0.043727589415678,-3224.5129378387
3.75e-05,-0.093548028684864,903.6899453071,-0.043637728989219,-3325.3848268345
3.76e-05,-0.093463930751422,911.25762230853,-0.043540841242733,-3383.7900646999
3.77e-05,-0.093374786827628,919.2923665459,-0.043438827900206,-3387.986559384
3.78e-05,-0.093279915008873,928.02490619767,-0.043340800024217,-3337.2905622084
3.79e-05,-0.093179706971812,937.62087392484,-0.043236800555794,-3241.6684855274
3.8e-05,-0.093075559603152,948.09935938935,-0.043132523398695,-3223.6005300944
3.81e-05,-0.092969362493446,959.29313784335,-0.043028050253787,-3208.7517429275
3.82e-05,-0.09286285245955,970.86556846293,-0.042922349368431,-3348.2624665929
3.83e-05,-0.092757174879009,982.37498968342,-0.042821094103894,-3465.2652305475
3.84e-05,-0.092652795089131,993.35906729523,-0.042724948228926,-3531.1177759962
3.85e-05,-0.092549640860984,1003.4091879555,-0.042672579509804,-3529.2803020091
3.86e-05,-0.092447237503917,1012.2182314596,-0.042691715539141,-3456.3343695859
3.87e-05,-0.09234471016238,1019.603027869,-0.042682879705418,-3323.6586114664
3.88e-05,-0.09224076261768,1025.5116672057,-0.042639734885748,-3286.5911288344
3.89e-05,-0.092133711038863,1030.151081367,-0.042563039943298,-3318.3565722258
3.9e-05,-0.092021905269623,1033.934849444,-0.042522519426863,-3324.3836908102
3.91e-05,-0.091904860804626,1037.1491401894,-0.042580746750062,-3299.4930015264
3.92e-05,-0.091784045011648,1039.9281249152,-0.042635277629635,-3243.7543520055
3.93e-05,-0.091662207279957,1042.4360289863,-0.042666598526505,-3161.7721896814
3.94e-05,-0.09154219396038,1044.769670068,-0.042660938132493,-3060.3572485435
3.95e-05,-0.091426244779518,1046.9724464673,-0.04261129451161,-3058.1717040421
3.96e-05,-0.091315653561034,1049.0684222441,-0.042518839766304,-3177.1534949512
3.97e-05,-0.091210655638643,1051.078624692,-0.042392028064095,-3277.0374959759
3.98e-05,-0.091110676559648,1053.0357014401,-0.042243731503891,-3346.7260501887
3.99e-05,-0.091014858343357,1054.9882269649,-0.042145158422625,-3379.196886392
4e-05,-0.090922402036974,1056.9918075778,-0.042068928345952,-3373.3564329765
4.01e-05,-0.090832425044215,1059.0958171589,-0.041976081074244,-3334.1790708039
4.02e-05,-0.090743639509232,1061.3364684294,-0.041869708144852,-3270.8230711444
4.03e-05,-0.090654389107575,1063.7382347375,-0.041759642376877,-3193.1898624895
4.04e-05,-0.090563150664409,1066.3183286947,-0.041662233611109,-3109.7622622814
4.05e-05,-0.090469123744317,1069.0895547601,-0.041530009638777,-3095.5224015068
4.06e-05,-0.090372520754167,1072.0600984998,-0.041386971819143,-3061.0023889789
4.07e-05,-0.09027174710092,1077.4048900598,-0.04124914344947,-3009.3425267919
4.08e-05,-0.090170337386288,1081.4257335155,-0.041091503290182,-2945.6815010315
4.09e-05,-0.090073547977385,1084.8437212748,-0.040904855807639,-3058.8861702932
4.1e-05,-0.089978228890437,1089.5337961523,-0.040685493729197,-3224.5235688416
4.11e-05,-0.08987580566866,1097.7736652327,-0.040432978726682,-3380.5809783531
4.12e-05,-0.089770388225433,1103.2730679242,-0.040183203009406,-3516.5251890767
4.13e-05,-0.089666829969752,1109.3970121792,-0.039966605308473,-3622.6659390029
4.14e-05,-0.089556011574882,1118.4869590068,-0.039629502820668,-3691.8078702682
4.15e-05,-0.089429255519762,1130.9425384736,-0.03947168851723,-3720.1041665297
4.16e-05,-0.089297618549087,1140.2588390926,-0.039463668825598,-3706.5112110771
4.17e-05,-0.089169674680359,1151.1370467433,-0.039398065653404,-3651.6980437295
4.18e-05,-0.089041155576746,1161.3082794939,-0.039172003082383,-3556.6785115025
4.19e-05,-0.08890280565515,1175.8466809686,-0.039036235902058,-3422.1021056873
4.2e-05,-0.088761299554045,1187.3315727229,-0.038997676881976,-3248.6773968218
4.21e-05,-0.088628003985315,1198.3097767842,-0.038814600381194,-3038.6296046176
4.22e-05,-0.088493924155889,1213.0784284304,-0.038684732934107,-2797.0818203634
4.23e-05,-0.088353381771731,1225.3823372457,-0.038666180385666,-2533.0643863339
4.24e-05,-0.08821352928581,1236.4564559387,-0.038512922432039,-2258.8126490605
4.25e-05,-0.08807404048324,1249.8043844247,-0.038252993748805,-2020.1294067508
