time,max_disp_y,min_disp_y
0,0,0
1e-07,8.6689364225787e-06,-5e-05
2e-07,3.4193114924006e-06,-0.0001
3e-07,1.7989241641225e-05,-0.00015
4e-07,3.2853809166059e-05,-0.0002
5e-07,4.7825378625159e-05,-0.00025
6e-07,5.8079538383144e-05,-0.0003
7e-07,6.2378145594286e-05,-0.00035
8e-07,6.0512697720169e-05,-0.0004
9e-07,5.3132214497144e-05,-0.00045
1e-06,4.1341750338648e-05,-0.0005
1.1e-06,2.6248163602555e-05,-0.00055
1.2e-06,3.726361132239e-05,-0.0006
1.3e-06,4.7079393056631e-05,-0.00065
1.4e-06,4.9708527589665e-05,-0.0007
1.5e-06,5.0166325444023e-05,-0.00075
1.6e-06,5.3679053737547e-05,-0.0008
1.7e-06,5.4486650705644e-05,-0.00085
1.8e-06,5.5460471710001e-05,-0.0009
1.9e-06,5.6434323603865e-05,-0.00095
2e-06,4.6772691790954e-05,-0.001
2.1e-06,4.5403369071084e-05,-0.00105
2.2e-06,5.4698666660636e-05,-0.0011
2.3e-06,6.3855062176006e-05,-0.00115
2.4e-06,6.4523230731759e-05,-0.0012
2.5e-06,6.6008126315615e-05,-0.00125
2.6e-06,6.602087565315e-05,-0.0013
2.7e-06,6.4223241994535e-05,-0.00135
2.8e-06,7.1645271393851e-05,-0.0014
2.9e-06,7.2018381638774e-05,-0.00145
3e-06,6.0793118489221e-05,-0.0015
3.1e-06,5.9487677885713e-05,-0.00155
3.2e-06,6.9643056349552e-05,-0.0016
3.3e-06,7.9047446003225e-05,-0.00165
3.4e-06,7.8634287921815e-05,-0.0017
3.5e-06,7.6212590660833e-05,-0.00175
3.6e-06,7.7313465073689e-05,-0.0018
3.7e-06,7.6958323151261e-05,-0.00185
3.8e-06,8.5589709549337e-05,-0.0019
3.9e-06,8.4127047188117e-05,-0.00195
4e-06,7.0730299787361e-05,-0.002
4.1e-06,7.4110753617136e-05,-0.00205
4.2e-06,8.2998071429321e-05,-0.0021
4.3e-06,9.1067895233234e-05,-0.00215
4.4e-06,8.8368574102788e-05,-0.0022
4.5e-06,8.858318807891e-05,-0.00225
4.6e-06,8.8467618851145e-05,-0.0023
4.7e-06,8.8458306109729e-05,-0.00235
4.8e-06,9.5397028363608e-05,-0.0024
4.9e-06,9.1889106876656e-05,-0.00245
5e-06,8.1193532235432e-05,-0.0025
5.1e-06,8.6715156073831e-05,-0.00255
5.2e-06,9.2966124986527e-05,-0.0026
5.3e-06,9.8664129573075e-05,-0.00265
5.4e-06,9.7141875057623e-05,-0.0027
5.5e-06,9.874696830772e-05,-0.00275
5.6e-06,9.9522696448125e-05,-0.0028
5.7e-06,9.9566192337976e-05,-0.00285
5.8e-06,0.00010297803704638,-0.0029
5.9e-06,9.9362996292944e-05,-0.00295
6e-06,9.6394481927203e-05,-0.003
6.1e-06,9.7601000097702e-05,-0.00305
6.2e-06,0.00010141410568181,-0.0031
6.3e-06,0.00010653501656492,-0.00315
6.4e-06,0.000107270350451,-0.0032
6.5e-06,0.00010955501415139,-0.00325
6.6e-06,0.00011145671985075,-0.0033
6.7e-06,0.00011292366002586,-0.00335
6.8e-06,0.00011386295541009,-0.0034
6.9e-06,0.00011417325700036,-0.00345
7e-06,0.00011377008193292,-0.0035
7.1e-06,0.00011259507608219,-0.00355
7.2e-06,0.00011198644645794,-0.0036
7.3e-06,0.00011610847194029,-0.00365
7.4e-06,0.00011983386686378,-0.0037
7.5e-06,0.00012315450694764,-0.00375
7.6e-06,0.00012602787991901,-0.0038
7.7e-06,0.0001283667386838,-0.00385
7.8e-06,0.00013004145838281,-0.0039
7.9e-06,0.00013089948726666,-0.00395
8e-06,0.00013079906201701,-0.004
8.1e-06,0.00012964731788222,-0.00405
8.2e-06,0.00012742937960833,-0.0041
8.3e-06,0.00012979637865305,-0.00415
8.4e-06,0.00013420541145484,-0.0042
8.5e-06,0.00013795652016511,-0.00425
8.6e-06,0.00014095710411736,-0.0043
8.7e-06,0.00014315479982224,-0.00435
8.8e-06,0.00014453546892354,-0.0044
8.9e-06,0.0001451099265011,-0.00445
9e-06,0.00014489731951539,-0.0045
9.1e-06,0.00014391384501279,-0.00455
9.2e-06,0.00014217219201597,-0.0046
9.3e-06,0.00014340841577344,-0.00465
9.4e-06,0.0001477195209105,-0.0047
9.5e-06,0.00015133385722094,-0.00475
9.6e-06,0.00015418176847162,-0.0048
9.7e-06,0.00015621654988644,-0.00485
9.8e-06,0.00015743048270966,-0.0049
9.9e-06,0.0001578635562382,-0.00495
1e-05,0.00015760030199459,-0.005
1.01e-05,0.00015675443086435,-0.00505
1.02e-05,0.00015612909989658,-0.0051
1.03e-05,0.00016176300673467,-0.00515
1.04e-05,0.00016645464316475,-0.0052
1.05e-05,0.00017012175761126,-0.00525
1.06e-05,0.0001727121980817,-0.0053
1.07e-05,0.00017420563610494,-0.00535
1.08e-05,0.00017461826471542,-0.0054
1.09e-05,0.00017400920058618,-0.00545
1.1e-05,0.00017248457875241,-0.0055
1.11e-05,0.00017064997747681,-0.00555
1.12e-05,0.00016894000537095,-0.0056
1.13e-05,0.00016677067915161,-0.00565
1.14e-05,0.00016791559875879,-0.0057
1.15e-05,0.00017176980320757,-0.00575
1.16e-05,0.00017508044127025,-0.0058
1.17e-05,0.00017796844392977,-0.00585
1.18e-05,0.00018061092889024,-0.0059
1.19e-05,0.00018261748242382,-0.00595
1.2e-05,0.00018392997237371,-0.006
1.21e-05,0.00018446904027592,-0.00605
1.22e-05,0.00018414715620744,-0.0061
1.23e-05,0.00018288912131386,-0.00615
1.24e-05,0.00018065247717554,-0.0062
1.25e-05,0.00017744009212447,-0.00625
1.26e-05,0.0001733002746954,-0.0063
1.27e-05,0.00017027606942044,-0.00635
1.28e-05,0.00018284083402306,-0.0064
1.29e-05,0.00019939608661659,-0.00645
1.3e-05,0.00021602024404642,-0.0065
1.31e-05,0.00023259913274234,-0.00655
1.32e-05,0.00024898890474256,-0.0066
1.33e-05,0.00026502695584834,-0.00665
1.34e-05,0.00028054956178779,-0.0067
1.35e-05,0.00029541478352247,-0.00675
1.36e-05,0.00030952694520588,-0.0068
1.37e-05,0.00032285708263353,-0.00685
1.38e-05,0.00034401698864083,-0.0069
1.39e-05,0.00036844751207586,-0.00695
1.4e-05,0.00039240736013523,-0.007
1.41e-05,0.00041589535113634,-0.00705
1.42e-05,0.00043893760596839,-0.0071
1.43e-05,0.0004615772157801,-0.00715
1.44e-05,0.00048385884300998,-0.0072
1.45e-05,0.00050581091501936,-0.00725
1.46e-05,0.00052742944757834,-0.0073
1.47e-05,0.00054866788225334,-0.00735
1.48e-05,0.00056943640008547,-0.0074
1.49e-05,0.00058961211382858,-0.00745
1.5e-05,0.00060905881882181,-0.0075
1.51e-05,0.00062765230415115,-0.00755
1.52e-05,0.00064530534547089,-0.0076
1.53e-05,0.00066198602046717,-0.00765
1.54e-05,0.00067772418137551,-0.0077
1.55e-05,0.00069260362514658,-0.00775
1.56e-05,0.00070674111894319,-0.0078
1.57e-05,0.0007202570372404,-0.00785
1.58e-05,0.00073324491436262,-0.0079
1.59e-05,0.00074574787096502,-0.00795
1.6e-05,0.00075774827021918,-0.008
1.61e-05,0.00076917339542322,-0.00805
1.62e-05,0.00077991536669025,-0.0081
1.63e-05,0.00078985930534085,-0.00815
1.64e-05,0.00079891129289329,-0.0082
1.65e-05,0.00080701786608291,-0.00825
1.66e-05,0.00081417170242441,-0.0083
1.67e-05,0.00082040289145579,-0.00835
1.68e-05,0.00082576015056574,-0.0084
1.69e-05,0.0008302897513262,-0.00845
1.7e-05,0.0008340204762324,-0.0085
1.71e-05,0.00083696034447121,-0.00855
1.72e-05,0.00083910603598233,-0.0086
1.73e-05,0.00084046071806306,-0.00865
1.74e-05,0.000841052388125,-0.0087
1.75e-05,0.00084094436963072,-0.00875
1.76e-05,0.00084023251969655,-0.0088
1.77e-05,0.00083902894390379,-0.00885
1.78e-05,0.00083743750211466,-0.0089
