time,avg_disp_y_impactor,avg_vel_impactor,max_disp_bego,max_vel_bego
2.42e-05,-0.018609154288365,-261.18015898177,-0.0086618001957853,-535.66527885865
2.43e-05,-0.018635160869146,-256.47974125827,-0.0086851054090144,-512.35431381075
2.44e-05,-0.018661504497528,-251.75518135431,-0.0087082060784183,-569.18150206863
2.45e-05,-0.018688189688427,-247.0498689173,-0.0087310682634616,-594.91555544996
2.46e-05,-0.018714610476169,-242.3961224542,-0.0087535577213537,-586.12719791632
2.47e-05,-0.018739960532446,-237.79238600839,-0.0087765610005232,-600.61329838543
2.48e-05,-0.018763787348206,-233.21066273231,-0.008798333917833,-574.21914278919
2.49e-05,-0.018786262026097,-228.622047855,-0.0088185202091131,-583.83749612563
2.5e-05,-0.018808009511811,-224.01807375968,-0.0088398269582542,-625.12708782953
2.51e-05,-0.018829662581952,-219.41569068707,-0.0088612042864308,-618.8431799356
2.52e-05,-0.018851443774057,-214.84689738763,-0.0088825243499286,-631.1576936179
2.53e-05,-0.018873025070997,-210.3401119152,-0.0089033791278798,-608.34931344366
2.54e-05,-0.018893743076833,-205.90268800109,-0.0089232625593982,-562.14194705118
2.55e-05,-0.018913035867606,-201.51518340263,-0.0089419519490681,-609.41411648858
2.56e-05,-0.018930818339141,-197.14306773664,-0.008960428714916,-606.32456514631
2.57e-05,-0.018947542660034,-192.75899344003,-0.0089773300690511,-581.19116730974
2.58e-05,-0.018963911916679,-188.35902614963,-0.0089953284886373,-574.08297305388
2.59e-05,-0.018980464512321,-183.96092073295,-0.0090137236947686,-537.9492252272
2.6e-05,-0.018997315001507,-179.58816414593,-0.0090319685799935,-592.51593031414
2.61e-05,-0.019014182690111,-175.25404085337,-0.0090494650335887,-599.01353009945
2.62e-05,-0.019030626368631,-170.95592503663,-0.0090660419603431,-553.11859211424
2.63e-05,-0.019046312111862,-166.6789153114,-0.0090819916315458,-508.31414643562
2.64e-05,-0.019061187956204,-162.40301171454,-0.0090977164918083,-565.80981868602
2.65e-05,-0.019075514600373,-158.11131313772,-0.0091134083328772,-609.5269408131
2.66e-05,-0.01908973971182,-153.79900578658,-0.0091290625614563,-608.71819593067
2.67e-05,-0.019104248755069,-149.47890381309,-0.0091447025685891,-559.60053406718
2.68e-05,-0.019119116646277,-145.17595024679,-0.0091604609581714,-532.36829503423
2.69e-05,-0.019134045706396,-140.90963859694,-0.0091763824568508,-596.51488966027
2.7e-05,-0.019148585295301,-136.67647638641,-0.0091921996720772,-629.62723280275
2.71e-05,-0.019162500966021,-132.44943753063,-0.0092074219248985,-621.29799299619
2.72e-05,-0.019175993002871,-128.19864257926,-0.0092217491217488,-569.45720661937
2.73e-05,-0.019189552289585,-123.91704305684,-0.009235433394554,-554.88425177042
2.74e-05,-0.019203550271957,-119.62747328135,-0.0092491961190069,-603.00315629082
2.75e-05,-0.019217914425784,-115.36289109394,-0.0092637068581203,-619.76705844313
2.76e-05,-0.019232184248173,-111.13670908174,-0.0092790490526389,-598.36059624631
2.77e-05,-0.01924590496613,-106.93046007555,-0.0092946222902707,-540.30897790113
2.78e-05,-0.019259005506579,-102.71065942252,-0.0093095478111316,-558.85851391763
2.79e-05,-0.019271819053537,-98.459730356514,-0.0093232257695648,-587.0621898401
2.8e-05,-0.019284731308163,-94.192978820632,-0.0093356117278044,-585.52634471582
2.81e-05,-0.019297777797996,-89.946916313328,-0.0093470610783905,-548.08264460359
2.82e-05,-0.019310547955561,-85.750525085903,-0.0093579395813762,-516.47588292138
2.83e-05,-0.019322468993188,-81.60539545213,-0.0093683208563033,-550.3351279494
2.84e-05,-0.019333210209013,-77.490723225962,-0.0093779479370128,-571.28808858622
2.85e-05,-0.019342865205154,-73.386129965734,-0.0093864115938085,-568.63857128217
2.86e-05,-0.019351784115043,-69.291193253953,-0.0093933831521682,-540.53847701075
2.87e-05,-0.019360223798269,-65.22654446487,-0.0093987704074129,-540.66396664477
2.88e-05,-0.019368105344142,-61.218843000903,-0.0094027542347754,-577.79918705376
2.89e-05,-0.019375047004515,-57.283802376877,-0.0094057243755205,-602.30554416241
2.9e-05,-0.019380617222315,-53.419339774477,-0.0094097777379472,-604.30404146043
2.91e-05,-0.019384613062381,-49.610550628816,-0.009412701407493,-575.06828281348
2.92e-05,-0.019387188049406,-45.840252608034,-0.0094137535773817,-518.98440290363
2.93e-05,-0.019388773509129,-42.097920336347,-0.0094150693156601,-534.34861246682
2.94e-05,-0.019389860567377,-38.383085338271,-0.0094171085401934,-551.26636543987
2.95e-05,-0.019390774020957,-34.702601119358,-0.0094185730219225,-538.17121826417
2.96e-05,-0.019391560050768,-31.063606786788,-0.0094193029272221,-494.68245985228
2.97e-05,-0.01939204072801,-27.466073974528,-0.0094193826955742,-471.48524747065
2.98e-05,-0.019391993511973,-23.899522277551,-0.0094195314057157,-490.65345643863
2.99e-05,-0.019391344170616,-20.346324228829,-0.0094189934136427,-521.73984165067
3e-05,-0.019390258510129,-16.78983488291,-0.0094184563688842,-519.08128626307
3.01e-05,-0.01938908207486,-13.222517302246,-0.009418258347776,-481.27964818781
3.02e-05,-0.019388165225773,-9.6494288961729,-0.0094180519491055,-434.11456585913
3.03e-05,-0.019387673507647,-6.0851125844815,-0.0094178060010693,-480.39762116127
3.04e-05,-0.019387492673149,-2.5451428853553,-0.0094175543864365,-502.77959666414
3.05e-05,-0.019387291357584,0.96364945096833,-0.0094173075247002,-494.1132359175
3.06e-05,-0.019386716589029,4.4485396073796,-0.0094169850701024,-454.90751468056
3.07e-05,-0.019385606800563,7.927307469753,-0.0094164637548964,-442.55543890936
3.08e-05,-0.019384077150797,11.416586852057,-0.0094156920404945,-473.82600971996
3.09e-05,-0.019382408539267,14.920097986905,-0.0094147364020945,-493.11477372555
3.1e-05,-0.019380820512657,18.426683379652,-0.0094137007168013,-481.497572405
3.11e-05,-0.019379312068764,21.921010960414,-0.0094126142641111,-439.37861290391
3.12e-05,-0.019377707492466,25.398383749371,-0.0094114299638299,-431.04551448269
3.13e-05,-0.01937586715263,28.87003160593,-0.0094101468488705,-440.21816434891
3.14e-05,-0.019373867900612,32.352788981528,-0.0094089090623996,-443.13571327272
3.15e-05,-0.019371974672305,35.851357918837,-0.0094079301677449,-447.17249521664
3.16e-05,-0.019370411433866,39.349078140558,-0.0094072703448013,-457.64302296737
3.17e-05,-0.019369129322025,42.816385908691,-0.0094066730531087,-465.50232696062
3.18e-05,-0.019367784738161,46.230680170101,-0.0094056493018124,-470.82830583355
3.19e-05,-0.019365960776401,49.591272073364,-0.0094037808190133,-473.7087783774
3.2e-05,-0.01936345161494,52.917528244244,-0.009401001254204,-480.80479306494
3.21e-05,-0.019360372313653,56.232848981161,-0.0093976123218634,-484.58755339974
3.22e-05,-0.019357003940897,59.548513773759,-0.0093940067616692,-483.67347264295
3.23e-05,-0.01935350399809,62.860072157077,-0.0093903103761941,-486.37566136235
3.24e-05,-0.019349717419484,66.157104982771,-0.0093862163145228,-494.85239907126
3.25e-05,-0.01934523517992,69.435872983612,-0.0093811300937643,-502.06421449346
3.26e-05,-0.019339651262187,72.702982416278,-0.0093745174697819,-507.69940691616
3.27e-05,-0.019332826476791,75.966714644865,-0.0093662264422659,-516.60744596206
3.28e-05,-0.019324979167659,79.222993147455,-0.0093566015017002,-526.50321845237
3.29e-05,-0.01931655807113,82.446817255598,-0.0093463499128862,-535.07858122541
3.3e-05,-0.019307997377985,85.595588132698,-0.0093362448076741,-541.54946756974
3.31e-05,-0.019299510626981,88.622776471177,-0.0093268035420486,-545.96281660544
3.32e-05,-0.019291031665924,91.494943963953,-0.0093180740470499,-549.21228207658
3.33e-05,-0.019282311032246,94.204800617667,-0.009309621363399,-557.88558017347
3.34e-05,-0.019273092902716,96.776136784005,-0.0093007339303294,-566.05627978807
3.35e-05,-0.019263268957871,99.260083607705,-0.0092907681188164,-571.91629170519
3.36e-05,-0.01925293073221,101.72453074505,-0.0092794615792477,-575.59391535569
3.37e-05,-0.019242299748369,104.23976143956,-0.009267039444583,-583.8552641476
3.38e-05,-0.019231578289455,106.86395036906,-0.0092540448663125,-593.00488870639
3.39e-05,-0.019220806805505,109.63194956473,-0.0092409943957955,-600.12946931802
3.4e-05,-0.019209814610635,112.54931411612,-0.009228075387325,-604.66990491172
3.41e-05,-0.01919830161643,115.59118177817,-0.0092150772289396,-606.98616643097
3.42e-05,-0.019186010702191,118.70399435478,-0.0092015913622039,-608.13923973858
3.43e-05,-0.019172888737307,121.80870704816,-0.0091873360677585,-609.36838295765
3.44e-05,-0.019159134855602,124.80682067478,-0.0091723880692741,-611.50485549769
3.45e-05,-0.01914510600636,127.59267529678,-0.0091574407066659,-614.58544205711
3.46e-05,-0.019131146669349,130.07389786436,-0.0091436671579774,-617.84210778797
3.47e-05,-0.019117458758553,132.19636560373,-0.0091306544714349,-620.07781032846
3.48e-05,-0.019104086648953,133.96430585008,-0.0091175538214432,-620.25690036458
3.49e-05,-0.019090991973133,135.44553704689,-0.0091041512659404,-618.03604944036
3.5e-05,-0.019078119703966,136.75832583273,-0.0090922571031418,-613.98382119239
3.51e-05,-0.019065378843145,138.04579906944,-0.0090812430851328,-609.37242888382
3.52e-05,-0.019052560701228,139.44906144811,-0.0090702116790068,-606.61029446071
3.53e-05,-0.01903930166659,141.08719286582,-0.0090583503729559,-603.61346655025
3.54e-05,-0.019025179409339,143.04442581247,-0.0090451006861539,-603.26323408714
3.55e-05,-0.019009917460435,145.35967387044,-0.0090301841139052,-603.44385569814
3.56e-05,-0.018993562270599,148.01592583568,-0.0090137140542775,-602.44730884625
3.57e-05,-0.018976493415955,150.93403426266,-0.0089961158876347,-604.25393624338
3.58e-05,-0.018959243659367,153.97945966437,-0.0089778923089509,-608.76050378936
3.59e-05,-0.01894224727217,156.98647072918,-0.0089593997785306,-609.66405340411
3.6e-05,-0.018925685386562,159.79449304771,-0.0089407995736242,-606.89428846612
3.61e-05,-0.018909517683948,162.28339671961,-0.0089222052377774,-601.22345046125
3.62e-05,-0.018893649151867,164.39463194489,-0.0089047013808411,-601.78642475123
3.63e-05,-0.018878090738361,166.1328286101,-0.008889678768646,-601.04583500318
3.64e-05,-0.0188629949487,167.55184863973,-0.0088751537285408,-596.35139634482
3.65e-05,-0.018848551593404,168.73426613805,-0.0088609770123466,-608.30332915004
3.66e-05,-0.018834829668062,169.77214393193,-0.0088472058996302,-620.98127771002
3.67e-05,-0.018821679945304,170.75256379777,-0.0088336783986582,-626.936726698
3.68e-05,-0.018808762112856,171.74767003045,-0.0088214744191874,-625.17933129673
3.69e-05,-0.018795676069138,172.8080364841,-0.0088101555022713,-620.83827989011
3.7e-05,-0.018782116309969,173.95926678453,-0.0087989546515318,-635.32914489053
3.71e-05,-0.018767962250305,175.20292913349,-0.008786822952396,-643.8417148207
3.72e-05,-0.01875326038716,176.52280590058,-0.0087734820151921,-644.69714588707
3.73e-05,-0.018738116847051,177.89589856177,-0.0087587305719529,-638.06457617974
3.74e-05,-0.018722566890665,179.30554024775,-0.0087424431357318,-643.63899678455
3.75e-05,-0.018706498110059,180.75241143748,-0.0087246070975054,-664.04321888095
3.76e-05,-0.018689672517862,182.25911978227,-0.008705363344484,-676.45372366137
3.77e-05,-0.018671836464326,183.86568166497,-0.0086850129836749,-678.36364325089
3.78e-05,-0.018652857089824,185.61640920346,-0.0086651803500661,-669.35642908946
3.79e-05,-0.018632808934454,187.54228542024,-0.0086443345311292,-651.11105883026
3.8e-05,-0.018611964173668,189.64525852345,-0.0086231960432814,-644.93924257507
3.81e-05,-0.018590696752663,191.89058678357,-0.0086023210629332,-643.06559859057
3.82e-05,-0.018569358026078,194.21018759369,-0.0085812176846537,-667.41152348253
3.83e-05,-0.018548188513228,196.51531305972,-0.0085606479541903,-690.37976716096
3.84e-05,-0.018527294626911,198.71327186188,-0.0085413603007068,-703.95985542186
3.85e-05,-0.018506670102773,200.72233657695,-0.0085304396226897,-704.85640818828
3.86e-05,-0.018486218804452,202.48145466936,-0.0085340687305876,-692.11846227703
3.87e-05,-0.018465756144204,203.95484115525,-0.0085321309177832,-667.53185788613
3.88e-05,-0.018445009974358,205.13333923752,-0.0085233613299892,-652.44099373827
3.89e-05,-0.018423634872999,206.05832022746,-0.0085079210122646,-658.01870034489
3.9e-05,-0.018401298732689,206.81286482396,-0.0084995909382332,-659.52329022772
3.91e-05,-0.018377906437683,207.45410932364,-0.0085116977459525,-655.73237202029
3.92e-05,-0.018353753520569,208.00902255322,-0.0085226543251758,-646.26881374356
3.93e-05,-0.018329391396964,208.50938152849,-0.0085289105262978,-631.59608361148
3.94e-05,-0.01830538821465,208.97506303088,-0.0085277629678222,-612.70411363018
3.95e-05,-0.018282187971662,209.41513978815,-0.0085178714285619,-609.57806288907
3.96e-05,-0.018260047174732,209.83445301794,-0.0084995186929519,-631.26040962848
3.97e-05,-0.018239014929394,210.23705442381,-0.008474415029591,-649.9049080671
3.98e-05,-0.018218980714636,210.62910452885,-0.0084451177966568,-663.61458853034
3.99e-05,-0.018199776526001,211.01979141226,-0.008424289430162,-671.01629782007
4e-05,-0.018181244649371,211.41971308343,-0.0084087512800941,-671.60728328305
4.01e-05,-0.018163210709332,211.83840208903,-0.0083900319984825,-665.86372523267
4.02e-05,-0.018145420862319,212.28303475403,-0.0083688274606566,-655.02631200105
4.03e-05,-0.018127549153508,212.75872063726,-0.0083477261082618,-640.61459884417
4.04e-05,-0.018109296429174,213.26934541167,-0.0083280521336833,-623.85166481896
4.05e-05,-0.018090505864938,213.81801423327,-0.0083013790689197,-611.68487720329
4.06e-05,-0.018071218315691,214.40683014573,-0.0082742928446096,-606.11034147653
4.07e-05,-0.018051135359333,215.44809878402,-0.0082472034185678,-597.60304133324
4.08e-05,-0.018030930249868,216.24066788306,-0.0082159861068865,-586.85258966296
4.09e-05,-0.01801159840007,216.92078975321,-0.0081788248830918,-606.80247195287
4.1e-05,-0.017992427990476,217.93019516392,-0.0081350674487388,-636.50389413162
4.11e-05,-0.017972040048341,219.4097474674,-0.0080846743141217,-665.62261061233
4.12e-05,-0.017951041289673,220.59080059444,-0.008035134979469,-692.40043101937
4.13e-05,-0.017930296697886,221.70821495677,-0.0079927586529285,-714.84302404458
4.14e-05,-0.017908054767311,223.56773091219,-0.0079281366455434,-731.07362593991
4.15e-05,-0.017882890238889,225.84106047284,-0.0078913082755399,-739.6309853457
4.16e-05,-0.01785671116078,227.78856736838,-0.0078750620980584,-739.61032903009
4.17e-05,-0.017831122416068,229.84839244557,-0.0078494383148182,-730.63238025865
4.18e-05,-0.017804913194289,232.32546856722,-0.0078267545772229,-712.71060808702
4.19e-05,-0.017777597497518,234.59957526506,-0.0078076397635008,-686.12794827842
4.2e-05,-0.017750178357787,236.98800560967,-0.0077794051507514,-651.41809779404
4.21e-05,-0.017723010714656,239.6074894133,-0.0077561635107511,-609.45565904709
4.22e-05,-0.017696036312513,241.98212898117,-0.0077316652371601,-561.58415599246
4.23e-05,-0.017668657032136,244.54497371127,-0.0077038569807209,-509.65987138139
4.24e-05,-0.017640636105539,247.02520354019,-0.0076740127802944,-455.90571044791
4.25e-05,-0.017612136997465,249.6890081797,-0.007643979789468,-409.04374293758
4.26e-05,-0.017583224197251,252.33427746096,-0.0076131660088756,-361.61418588418
4.27e-05,-0.01755380241149,255.07400966893,-0.00758019388625,-339.47313993219
4.28e-05,-0.017524036447692,257.8374346063,-0.0075456437989349,-352.53070329966
4.29e-05,-0.017494458844808,260.67779613456,-0.007511381901599,-361.06151566687
4.3e-05,-0.017465539093506,263.51775851467,-0.0074801478099032,-381.06122738679
