time,max_d,max_disp_y,min_disp_y
0,0,0,0
1e-07,0,8.6960556178353e-05,-0.0005
2e-07,0,3.597762486831e-05,-0.001
3e-07,0,0.00021826642034266,-0.0015
4e-07,0,0.00040173502091929,-0.002
5e-07,0,0.00058079819975996,-0.0025
6e-07,0,0.00069795593061058,-0.003
7e-07,0,0.00074209510721797,-0.0035
8e-07,0,0.00071563342938399,-0.004
9e-07,0,0.00063091191976614,-0.0045
1e-06,0,0.00050399294554112,-0.005
1.1e-06,0,0.00034848282933865,-0.0055
1.2e-06,0,0.00041125449521448,-0.006
1.3e-06,0,0.00054279108204914,-0.0065
1.4e-06,0,0.00060154961004059,-0.007
1.5e-06,0,0.00055028394979108,-0.0075
1.6e-06,0,0.00059438177980651,-0.008
1.7e-06,0,0.00060982991249836,-0.0085
1.8e-06,0,0.0006327946197754,-0.009
1.9e-06,0,0.00067265947400566,-0.0095
2e-06,0,0.00059798888396788,-0.01
2.1e-06,0,0.00047795478201945,-0.0105
2.2e-06,0,0.00059827132232703,-0.011
2.3e-06,0,0.00072223270945454,-0.0115
2.4e-06,0,0.00075661919496827,-0.012
2.5e-06,0,0.00070291387568295,-0.0125
2.6e-06,0,0.00070367515657612,-0.013
2.7e-06,0,0.00069036565998367,-0.0135
2.8e-06,0,0.00080418402801041,-0.014
2.9e-06,0,0.00083508179680202,-0.0145
3e-06,0.0035085640647573,0.00074007802556443,-0.015
3.1e-06,0.045122391384353,0.0006258955002168,-0.0155
3.2e-06,0.041497063439311,0.00075890665026786,-0.016
3.3e-06,0.084275600681595,0.00088322253122913,-0.0165
3.4e-06,0.072003133414962,0.00090393854682142,-0.017
3.5e-06,0.092850144035734,0.00083080056833138,-0.0175
3.6e-06,0.12123083507518,0.0008320621587385,-0.018
3.7e-06,0.13031432222222,0.00083323480761851,-0.0185
3.8e-06,0.13303217547426,0.00095295728350579,-0.019
3.9e-06,0.14382673590375,0.00096024991097591,-0.0195
4e-06,0.15178714812073,0.00083643501546528,-0.02
4.1e-06,0.15105152965743,0.00080546514526385,-0.0205
4.2e-06,0.14987402167137,0.00090207905717146,-0.021
4.3e-06,0.14996934114857,0.0010108585563927,-0.0215
4.4e-06,0.15427964519367,0.0010024114330613,-0.022
4.5e-06,0.16041578826074,0.00096080372613692,-0.0225
4.6e-06,0.16568226698878,0.00094001476570782,-0.023
4.7e-06,0.17165064878369,0.00096106225012821,-0.0235
4.8e-06,0.17922045594015,0.0010558105617358,-0.024
4.9e-06,0.18418012449435,0.0010345176897238,-0.0245
5e-06,0.18475631992356,0.00091796880613719,-0.025
5.1e-06,0.18230278095565,0.00094575023554846,-0.0255
5.2e-06,0.17835366535887,0.0010093767167021,-0.026
5.3e-06,0.18233421538663,0.0010887985671289,-0.0265
5.4e-06,0.18840086482491,0.0010771749910458,-0.027
5.5e-06,0.19536357551653,0.0010318868965316,-0.0275
5.6e-06,0.20613455355052,0.001039721013555,-0.028
5.7e-06,0.21481662041611,0.0010479910564709,-0.0285
5.8e-06,0.21979092654655,0.0011326280890209,-0.029
5.9e-06,0.22192090571895,0.0011096219970566,-0.0295
6e-06,0.2213900883327,0.0010164891642925,-0.03
6.1e-06,0.21981652599811,0.0010512824691313,-0.0305
6.2e-06,0.21938322660704,0.0010931997496176,-0.031
6.3e-06,0.22406837439097,0.0011698277957434,-0.0315
6.4e-06,0.22989087105653,0.001155796850561,-0.032
6.5e-06,0.23714351480202,0.0011807743618029,-0.0325
6.6e-06,0.24935048652825,0.0012016365310507,-0.033
6.7e-06,0.25769335629021,0.0012173343714747,-0.0335
6.8e-06,0.2639510942496,0.0012255481029619,-0.034
6.9e-06,0.26766547065696,0.0012228643025737,-0.0345
7e-06,0.2697682590802,0.0012052641012554,-0.035
7.1e-06,0.27167325431164,0.0011688542452724,-0.0355
7.2e-06,0.27446694981811,0.0012184077317723,-0.036
7.3e-06,0.27842861620541,0.0012727471945615,-0.0365
7.4e-06,0.28293804848183,0.0013236041389153,-0.037
7.5e-06,0.28738954597531,0.0013673013885435,-0.0375
7.6e-06,0.2911917733311,0.0013992800739783,-0.038
7.7e-06,0.29100816776845,0.0014148960047792,-0.0385
7.8e-06,0.29358675348781,0.0014102732501407,-0.039
7.9e-06,0.29547268437241,0.0013830216412566,-0.0395
8e-06,0.29781768567728,0.001332666324383,-0.04
8.1e-06,0.30153685610615,0.0013445171312513,-0.0405
8.2e-06,0.31049019810291,0.0014120438492294,-0.041
8.3e-06,0.31524533621558,0.0014684027940238,-0.0415
8.4e-06,0.31929517374127,0.0015106577234569,-0.042
8.5e-06,0.32251189607594,0.0015364749860701,-0.0425
8.6e-06,0.32499809861957,0.0015441942357422,-0.043
8.7e-06,0.32263012420297,0.0015328151699978,-0.0435
8.8e-06,0.32414074802737,0.001501998573169,-0.044
8.9e-06,0.32633804107415,0.0014521532521439,-0.0445
9e-06,0.32943635504011,0.0014609620613423,-0.045
9.1e-06,0.33252724386304,0.0015345425946061,-0.0455
9.2e-06,0.33494103304722,0.0015942641438429,-0.046
9.3e-06,0.33728334825033,0.0016363324758993,-0.0465
9.4e-06,0.33985698033531,0.0016575785409021,-0.047
9.5e-06,0.34289611997807,0.0016561283958824,-0.0475
9.6e-06,0.3451437455259,0.0016319295494601,-0.048
9.7e-06,0.34661384038092,0.0015869672509878,-0.0485
9.8e-06,0.34846279937424,0.0015250851854064,-0.049
9.9e-06,0.35147247105343,0.0015917048113946,-0.0495
1e-05,0.35528105568938,0.0016692040152562,-0.05
1.01e-05,0.35900626491921,0.0017275476549749,-0.0505
1.02e-05,0.36200417945073,0.0017652373643004,-0.051
1.03e-05,0.36412734798327,0.0017818717768917,-0.0515
1.04e-05,0.3659832422607,0.0017778981542983,-0.052
1.05e-05,0.36787413389014,0.0017543920826607,-0.0525
1.06e-05,0.36961639363034,0.0017129778715175,-0.053
1.07e-05,0.37120785050945,0.0016559119871424,-0.0535
1.08e-05,0.37309073436389,0.0015862489592248,-0.054
1.09e-05,0.37523935914115,0.0016305907684534,-0.0545
1.1e-05,0.37779952391691,0.0016676011021258,-0.055
1.11e-05,0.38065459688122,0.0016884686208106,-0.0555
1.12e-05,0.38372489123222,0.0016931431637718,-0.056
1.125e-05,0.38726085808139,0.0016924896409393,-0.05625
1.135e-05,0.38881503295258,0.001682249964747,-0.05675
1.145e-05,0.39188666992509,0.0016607547060263,-0.05725
1.155e-05,0.39368610176,0.0016305379649703,-0.05775
1.165e-05,0.39473556045411,0.0016670424127357,-0.05825
1.175e-05,0.39545904095711,0.0017099904738051,-0.05875
1.185e-05,0.39679725407682,0.0017301536982056,-0.05925
1.195e-05,0.39873427533379,0.0017303354261303,-0.05975
1.205e-05,0.40086223501446,0.0017142569678838,-0.06025
1.215e-05,0.40300994785479,0.0016858745728934,-0.06075
1.225e-05,0.40524330052579,0.0016488866558634,-0.06125
1.235e-05,0.40754154934959,0.0016065418625202,-0.06175
1.245e-05,0.40976168760685,0.0015617211965153,-0.06225
1.255e-05,0.41210707020184,0.0015606457720506,-0.06275
1.265e-05,0.41431542185905,0.0017645023370798,-0.06325
1.275e-05,0.41687935335956,0.0019763429946776,-0.06375
1.285e-05,0.41913908115609,0.0021908575508686,-0.06425
1.295e-05,0.42079552382976,0.0024015007364023,-0.06475
1.305e-05,0.42254905593228,0.0026065038160486,-0.06525
1.315e-05,0.42529403236273,0.0028049557150178,-0.06575
1.325e-05,0.42883500659047,0.0029864454065929,-0.06625
1.335e-05,0.43247132266937,0.0031451819349794,-0.06675
1.345e-05,0.43530598914743,0.0033274407623211,-0.06725
1.355e-05,0.43733887400872,0.0035563461946577,-0.06775
1.365e-05,0.4385279710215,0.0037569925974111,-0.06825
1.375e-05,0.43989074341902,0.0039302111534676,-0.06875
1.385e-05,0.43863140487737,0.0040787925782697,-0.06925
1.395e-05,0.44056795247462,0.0042076075528577,-0.06975
1.405e-05,0.44303639157977,0.0043232901778016,-0.07025
1.415e-05,0.44615599445021,0.0044333836539549,-0.07075
1.425e-05,0.44891590459969,0.004545063904134,-0.07125
1.435e-05,0.45389853229174,0.0046637662955496,-0.07175
1.445e-05,0.45626153055692,0.0047921430479784,-0.07225
1.455e-05,0.45795278768863,0.0049297174889127,-0.07275
1.465e-05,0.45884183149361,0.0050733846411277,-0.07325
