time,max_disp_y,min_disp_y
0,0,0
1e-07,2.9666608519294e-05,-0.0005
2e-07,1.1931870449269e-05,-0.001
3e-07,0.00014439086840583,-0.0015
4e-07,0.00026451504682398,-0.002
5e-07,0.00025873896690516,-0.0025
6e-07,0.00011583935211122,-0.003
7e-07,0.00012637492455302,-0.0035
8e-07,0.00015161037039879,-0.004
9e-07,0.00015732889955971,-0.0045
1e-06,0.0001471141374866,-0.005
1.1e-06,0.00014980692068278,-0.0055
1.2e-06,0.00016502246324805,-0.006
1.3e-06,0.00017904416988168,-0.0065
1.4e-06,0.00018773029844558,-0.007
1.5e-06,0.00020234094781106,-0.0075
1.6e-06,0.00021699130635508,-0.008
1.7e-06,0.00022770651576776,-0.0085
1.8e-06,0.00024833276167498,-0.009
1.9e-06,0.00026670505259376,-0.0095
2e-06,0.00026162793527953,-0.01
2.1e-06,0.00026964408481708,-0.0105
2.2e-06,0.00028949559461699,-0.011
2.3e-06,0.00031282238670079,-0.0115
2.4e-06,0.00032468112108321,-0.012
2.5e-06,0.00032409422732683,-0.0125
2.6e-06,0.00033189241775173,-0.013
2.7e-06,0.00034760873080079,-0.0135
2.8e-06,0.00036886581953594,-0.014
2.9e-06,0.00037603512866992,-0.0145
3e-06,0.00038449389686615,-0.015
3.1e-06,0.00040313996861104,-0.0155
3.2e-06,0.00041424482873504,-0.016
3.3e-06,0.00043085521591798,-0.0165
3.4e-06,0.00043200771953338,-0.017
3.5e-06,0.00044114501517468,-0.0175
3.6e-06,0.00046035688706225,-0.018
3.7e-06,0.00047266670594735,-0.0185
3.8e-06,0.00048937918633036,-0.019
3.9e-06,0.00049165162744947,-0.0195
4e-06,0.00050827373871421,-0.02
4.1e-06,0.00051387294250414,-0.0205
4.2e-06,0.00052933441133224,-0.021
4.3e-06,0.00054893825180281,-0.0215
4.4e-06,0.00054942733445291,-0.022
4.5e-06,0.00056453873513965,-0.0225
4.6e-06,0.000569823501306,-0.023
4.7e-06,0.00059115184718281,-0.0235
4.8e-06,0.00060745178083769,-0.024
