time,avg_disp_y_impactor,avg_vel_impactor,max_disp_bego,max_vel_bego
2.97e-05,-0.12978099495938,2246.6282952696,-0.030486690848899,-3185.6282159419
2.98e-05,-0.12950542813489,2246.6278919554,-0.030284421042095,-3305.5486997135
2.99e-05,-0.12923908118891,2246.6277266809,-0.030094202673427,-3422.8066081448
3e-05,-0.12899024009317,2246.7457270444,-0.029915630114871,-3531.3727535063
3.01e-05,-0.12875784518506,2246.7853807037,-0.029733665515149,-3623.5995385094
3.02e-05,-0.12853398570425,2246.785856487,-0.029543582316289,-3692.7065045181
3.03e-05,-0.12830968545329,2246.7863037764,-0.029344086077166,-3735.1787110341
3.04e-05,-0.12808047193575,2246.7866024677,-0.029137838088162,-3752.0542091756
3.05e-05,-0.12784844665821,2246.7867968848,-0.028992017551823,-3748.5471550307
3.06e-05,-0.1276201225689,2246.7870162409,-0.028843507266751,-3732.1791406949
3.07e-05,-0.12740203092834,2246.7872619047,-0.028678262281907,-3710.2498964656
3.08e-05,-0.12719704925812,2246.7874298654,-0.028506946096544,-3687.7683794743
3.09e-05,-0.12700332323027,2246.7874913067,-0.028350113173858,-3666.7458082464
3.1e-05,-0.12681579879215,2246.7875394203,-0.028284661614082,-3647.1133515828
3.11e-05,-0.12662917690391,2246.7877124278,-0.028319382407189,-3628.7544682376
3.12e-05,-0.1264406697403,2246.7881147708,-0.028348209638442,-3616.2484767011
3.13e-05,-0.12625103744429,2246.7886898269,-0.028371335365299,-3660.4591305679
3.14e-05,-0.12606328543627,2246.7891762569,-0.028390399608587,-3716.0565777069
3.15e-05,-0.12587993565637,2246.7893365295,-0.028407887429696,-3782.8601543112
3.16e-05,-0.1257007432432,2246.798180487,-0.028426123327922,-3865.1939974313
3.17e-05,-0.1255209188709,2247.9473592063,-0.028446248087093,-3964.2995347088
3.18e-05,-0.12533618302099,2248.3293457558,-0.028467573746038,-4076.8014903247
3.19e-05,-0.12514340508137,2248.3293170952,-0.028487573233939,-4195.0136307088
3.2e-05,-0.12493897805518,2248.3294583198,-0.028502515590865,-4309.1662144894
3.21e-05,-0.12472246060152,2248.3297475703,-0.02850851606029,-4410.5547478894
3.22e-05,-0.12449786839745,2248.3300307293,-0.028502633344079,-4494.2774253073
3.23e-05,-0.12427016272121,2248.330207589,-0.028483651994185,-4560.3902218231
3.24e-05,-0.12404178246475,2248.3303374706,-0.028452325513468,-4643.1642776428
3.25e-05,-0.1238116331219,2248.3304927353,-0.028452354125553,-4730.5709905049
3.26e-05,-0.1235759136254,2248.3306409357,-0.028443673913987,-4829.1238090305
3.27e-05,-0.12333061264042,2248.330713181,-0.028419882466452,-4966.8572519
3.28e-05,-0.12307517504314,2248.3306941532,-0.028377840399485,-5097.6879364111
3.29e-05,-0.12281441148242,2248.3306660718,-0.028316811662192,-5207.2546457982
3.3e-05,-0.12255618872434,2248.3307645187,-0.028238544560284,-5283.5521105568
3.31e-05,-0.12230647179984,2248.3310461538,-0.028164278287308,-5321.0397414327
3.32e-05,-0.12206562887011,2248.3314729128,-0.028134212723384,-5322.2623428542
3.33e-05,-0.12182840207386,2248.3319456759,-0.028089188846906,-5296.4203180544
3.34e-05,-0.12158732618135,2248.332313986,-0.028024803211674,-5255.4452850179
3.35e-05,-0.12133753605076,2248.332446636,-0.027938686940264,-5209.2416964367
3.36e-05,-0.1210799639875,2248.3323278294,-0.027866818789193,-5162.2046865065
3.37e-05,-0.12082073560601,2248.3320980153,-0.027790068403365,-5112.3001672158
3.38e-05,-0.12056727414464,2248.3319451099,-0.027697820051441,-5053.1169619379
3.39e-05,-0.12032392641485,2248.3319530287,-0.027588704208696,-4977.8860370093
3.4e-05,-0.12008984686274,2248.3320748305,-0.027462913613019,-4883.6314923175
3.41e-05,-0.11986013232836,2248.3322125061,-0.027399532974171,-4773.5179801867
3.42e-05,-0.11962936047167,2248.3322862465,-0.027356590950271,-4656.4468665881
3.43e-05,-0.11939537616691,2248.3322564355,-0.027300716942536,-4543.8994593742
3.44e-05,-0.11916089356872,2248.3321764768,-0.027228150330656,-4478.9188079326
3.45e-05,-0.11893180942464,2248.3321456087,-0.027134727502247,-4417.1751423688
3.46e-05,-0.11871336057113,2248.3321744798,-0.027017057461478,-4350.7257353342
3.47e-05,-0.11850663892414,2248.3322025776,-0.026925347311228,-4286.0594725102
3.48e-05,-0.11830756455784,2248.3322030253,-0.026830323760545,-4261.3300847361
3.49e-05,-0.118108785869,2248.3322153688,-0.026721466333982,-4247.758045394
3.5e-05,-0.11790326117641,2248.3322990349,-0.026724675908801,-4217.8155611995
3.51e-05,-0.11768742878673,2248.3324812246,-0.02671386850944,-4176.4420712549
3.52e-05,-0.11746235230618,2248.3327231553,-0.026687064259444,-4168.6723205801
3.53e-05,-0.11723260074562,2248.3329258714,-0.026655774624603,-4245.708134992
3.54e-05,-0.11700379640235,2248.3330130898,-0.026630388746042,-4291.5003482021
3.55e-05,-0.11678008831376,2248.3330000589,-0.026582216953423,-4296.1114388075
3.56e-05,-0.1165625655058,2248.3329435439,-0.026554194361464,-4259.5144543817
3.57e-05,-0.11634924172467,2248.3328705221,-0.026521168874803,-4190.076481961
3.58e-05,-0.11613666036074,2248.3328044385,-0.026472354590572,-4163.7406847551
3.59e-05,-0.11592230032865,2248.3327862595,-0.026403328564864,-4149.6105286317
3.6e-05,-0.11570630480221,2248.3328182425,-0.026310270729023,-4108.5418995108
3.61e-05,-0.11549132208614,2248.3328522537,-0.026190855944105,-4044.6518274918
3.62e-05,-0.11528049748232,2248.3328518331,-0.026111446405855,-4035.912892168
3.63e-05,-0.11507500965263,2248.3328169804,-0.026034482527726,-4058.2295367647
3.64e-05,-0.11487291540134,2248.3327606071,-0.025938893965841,-4020.8571993745
3.65e-05,-0.1146701431671,2248.332707375,-0.025821610599384,-4100.2362329103
3.66e-05,-0.11446297614971,2248.3327087917,-0.025691323348358,-4200.9136996549
3.67e-05,-0.11425035763823,2248.3328201861,-0.025561326066411,-4252.2022258259
3.68e-05,-0.11403444719027,2248.3330424262,-0.025401313628816,-4236.605325512
3.69e-05,-0.11381897217904,2248.3332945063,-0.02521105706343,-4154.7145947237
3.7e-05,-0.11360640920871,2248.3334750727,-0.024994367831374,-4082.4059087995
3.71e-05,-0.11339592636493,2248.3335659362,-0.02526453082408,-4056.5268213522
3.72e-05,-0.11318357587222,2248.3336436428,-0.025652876608978,-4018.3495152286
3.73e-05,-0.11296465464751,2248.333772374,-0.02602478267711,-3906.8977118899
3.74e-05,-0.11273663502467,2248.3339401657,-0.02637905612206,-3754.9763207163
3.75e-05,-0.11250075284684,2248.3341249726,-0.026715823662216,-3840.449596384
3.76e-05,-0.11226131006031,2248.334352518,-0.027036447011816,-3874.8668819048
3.77e-05,-0.11202315905075,2248.334660115,-0.027343579326846,-3837.6361066642
3.78e-05,-0.11178881786922,2248.3350521313,-0.027641266935111,-3731.8481358835
3.79e-05,-0.11155684605304,2248.335493581,-0.027934872443723,-3715.2251117219
3.8e-05,-0.11132247664725,2248.335909553,-0.028255154008981,-3665.3931683866
3.81e-05,-0.11108027067548,2248.3361995425,-0.02859217198246,-3654.1328394603
3.82e-05,-0.11082732034743,2248.336292942,-0.028920598136319,-3646.8948519809
3.83e-05,-0.11056509780991,2248.336209623,-0.029237125580204,-3621.26653661
3.84e-05,-0.11029884885053,2248.3360693795,-0.029539884731573,-3571.9140936052
3.85e-05,-0.11003497806626,2248.3360378887,-0.029874924938032,-3512.2030747471
3.86e-05,-0.10977807574694,2248.3362281502,-0.030222489335514,-3442.2510391477
3.87e-05,-0.10952930260558,2248.3366169688,-0.030558212281319,-3275.198349445
3.88e-05,-0.10928685821318,2248.3370668622,-0.030873475669554,-3334.0354561944
3.89e-05,-0.10904796510678,2248.3374576546,-0.031162510691443,-3383.7896753017
3.9e-05,-0.10881099949278,2248.3377807794,-0.031423342346239,-3405.5379046144
3.91e-05,-0.10857647488998,2248.3380924155,-0.031657633538879,-3385.2917993485
3.92e-05,-0.1083464034609,2248.3384194333,-0.031869550390095,-3315.7944354
3.93e-05,-0.10812259746702,2248.3387424116,-0.032064099176341,-3486.7376604117
3.94e-05,-0.10790510164597,2248.3390336584,-0.032245542083479,-3741.1046728937
3.95e-05,-0.10769180504301,2248.3392867416,-0.03241642854831,-3755.6760450868
3.96e-05,-0.10747949934518,2248.3395315898,-0.032577515630634,-3543.7915210997
3.97e-05,-0.10726573748691,2248.3398280417,-0.032728502705261,-3900.0085693705
3.98e-05,-0.10705034070078,2248.3402223642,-0.032869209640982,-4263.0948538076
3.99e-05,-0.10683558404114,2248.340694606,-0.033000693664516,-4448.7035202292
4e-05,-0.10662486465322,2248.3411527857,-0.03312586882989,-4362.6904406819
4.01e-05,-0.10642059038917,2248.3414934721,-0.033307208502552,-3968.2347634603
4.02e-05,-0.10622254701598,2248.3416791612,-0.033575364813272,-3298.7882829117
4.03e-05,-0.10602774878819,2248.3417547216,-0.033856719436845,-3012.4239452588
4.04e-05,-0.10583188152453,2248.341791565,-0.034150430778264,-2862.3449178484
4.05e-05,-0.10563147758105,2248.3418310215,-0.034428324281875,-2696.0213327016
4.06e-05,-0.10542553077831,2248.3418779353,-0.034688510307429,-2592.0868648578
4.07e-05,-0.10521561626673,2248.3419199937,-0.034928283978008,-2493.1362582085
4.08e-05,-0.10500448634508,2248.3419399463,-0.035143767699754,-2419.3426848779
4.09e-05,-0.10479402123712,2248.3419240841,-0.035369983799972,-2615.671695086
4.1e-05,-0.10458379379457,2248.3418739202,-0.035583762236411,-2802.655907787
4.11e-05,-0.10437113887988,2248.3418110945,-0.035780795690758,-2974.962258454
4.12e-05,-0.10415271667186,2248.3417659042,-0.035959949339491,-3124.1038149598
4.13e-05,-0.1039266559258,2248.3417566473,-0.036120097450468,-3239.9165348195
4.14e-05,-0.10369399544812,2248.3417788844,-0.036272319545183,-3312.7491499021
4.15e-05,-0.10345853319288,2248.341815832,-0.036565824572395,-3335.2741572347
4.16e-05,-0.10322511849927,2248.3418587177,-0.036897648526286,-3302.9504931856
4.17e-05,-0.10299733722741,2248.3419120991,-0.037223352435817,-3212.9490794843
4.18e-05,-0.10277588877249,2248.3419789349,-0.037537040935949,-3062.7231506042
4.19e-05,-0.1025585215891,2248.3420537796,-0.037832531485814,-2849.095508914
4.2e-05,-0.10234145572095,2248.3421369691,-0.038103332208076,-2569.018441656
4.21e-05,-0.10212137473325,2248.3422374613,-0.038342780101374,-2627.3245819613
4.22e-05,-0.10189682984589,2248.3423526403,-0.038544455879896,-2625.4732441415
4.23e-05,-0.10166835923304,2248.3424665986,-0.038702854693764,-2868.5997485325
4.24e-05,-0.10143744128488,2248.3425766182,-0.038814126037075,-3078.6707874728
4.25e-05,-0.10120506453712,2248.3426951819,-0.038876584457679,-3195.691766404
4.26e-05,-0.1009708526411,2248.3428139159,-0.038890703477308,-3232.8404575028
4.27e-05,-0.10073328330034,2248.3428891682,-0.038858456891753,-3219.518109767
4.28e-05,-0.10049083355556,2248.3428767357,-0.038782118842521,-3373.045898753
4.29e-05,-0.10024328503011,2248.3427682087,-0.038662881422096,-3506.3379568935
4.3e-05,-0.099992303231181,2248.3425954371,-0.038499788775033,-3564.8244004628
4.31e-05,-0.09974086130671,2248.3424203666,-0.038289446191457,-3654.2327842128
4.32e-05,-0.099491831504549,2248.3423159315,-0.038026736131034,-3841.149549551
4.33e-05,-0.099246618534214,2248.3423273994,-0.037706430577688,-4020.0104528702
4.34e-05,-0.099004682585337,2248.3424397453,-0.037325252684343,-4177.4454041372
4.35e-05,-0.098764215661921,2248.3425903556,-0.036883738276622,-4291.0291429822
4.36e-05,-0.098523493871672,2248.3427174604,-0.036387262822047,-4334.1479869368
4.37e-05,-0.09828202406044,2248.3428010632,-0.03584583644619,-4324.4802529084
4.38e-05,-0.098040782702081,2248.3428627113,-0.035272650425142,-4321.7787047451
4.39e-05,-0.097801460491394,2248.3429280758,-0.034681751504825,-4416.8013472801
4.4e-05,-0.097565262869955,2248.3429956711,-0.03408548959128,-4440.6123689511
4.41e-05,-0.097332080351015,2248.3430468487,-0.033492440531082,-4260.7629977796
4.42e-05,-0.097100597223424,2248.3430778734,-0.032906337368657,-4408.1028403208
4.43e-05,-0.096869323726511,2248.3431061517,-0.032326217693587,-4764.4978035401
4.44e-05,-0.096637960605769,2248.3431519437,-0.031747628689779,-4949.2677376472
4.45e-05,-0.096408259089803,2248.34323391,-0.031164447590842,-4915.7888621698
4.46e-05,-0.096183768214702,2248.3433694484,-0.030570757221184,-4658.1110943205
4.47e-05,-0.095968462416944,2248.343546834,-0.029962283378986,-4211.4351736314
4.48e-05,-0.095764899683772,2248.3437019251,-0.02933710752505,-3983.031199494
4.49e-05,-0.095572890847475,2248.3437599903,-0.028695627960254,-3973.0825128598
4.5e-05,-0.095389432825403,2248.3437083054,-0.028039963550341,-3941.1050510117
4.51e-05,-0.095209967274454,2248.3436122324,-0.027373112236438,-3956.3467458348
4.52e-05,-0.09503027203361,2248.3435596313,-0.026698174290132,-3811.9557954155
4.53e-05,-0.094847941948965,2248.3435985566,-0.026017853916036,-3530.2130686609
4.54e-05,-0.09466268954789,2248.3437184991,-0.025334314763168,-3531.9743456046
4.55e-05,-0.094475419201068,2248.3438726704,-0.024650403779732,-3460.683814038
