time,max_disp_y,min_disp_y
0,0,0
1e-07,0.00017293889855826,-0.0009975
2e-07,6.8274629743761e-05,-0.00199
3e-07,0.00035896971386047,-0.0029775
4e-07,0.00065452327527594,-0.00396
5e-07,0.00095111180169425,-0.0049375
6e-07,0.0011528682009254,-0.00591
7e-07,0.0012356587395434,-0.0068775
8e-07,0.0011959161546851,-0.00784
9e-07,0.0010470947881589,-0.0087975
1e-06,0.00081158482844222,-0.00975
1.1e-06,0.00051164836780368,-0.0106975
1.2e-06,0.00074247702380078,-0.01164
1.3e-06,0.00093565402419507,-0.0125775
1.4e-06,0.00098424395697114,-0.01351
1.5e-06,0.00098911637700253,-0.0144375
1.6e-06,0.0010560763945276,-0.01536
1.7e-06,0.0010690912921058,-0.0162775
1.8e-06,0.0011009180264182,-0.01719
1.9e-06,0.0011147852715095,-0.0180975
2e-06,0.00091559193089872,-0.019
2.1e-06,0.0010169160481316,-0.0198975
2.2e-06,0.0010896280404567,-0.02079
2.3e-06,0.0012669964761648,-0.0216775
2.4e-06,0.0012731036855558,-0.02256
2.5e-06,0.0011079810796847,-0.0234375
2.6e-06,0.0011066285177532,-0.02431
2.7e-06,0.0012459063747717,-0.0251775
2.8e-06,0.0014212728993017,-0.02604
2.9e-06,0.0014194715611474,-0.0268975
3e-06,0.0011844884435579,-0.02775
3.1e-06,0.0010866382678913,-0.0285975
3.2e-06,0.0013879135719539,-0.02944
3.3e-06,0.0015676109514389,-0.0302775
3.4e-06,0.0015482080960774,-0.03111
3.5e-06,0.001290609112474,-0.0319375
3.6e-06,0.0012203291899648,-0.03276
3.7e-06,0.0015280176804859,-0.0335775
3.8e-06,0.0016966467374959,-0.03439
3.9e-06,0.0016544836520148,-0.0351975
4e-06,0.0013723271704164,-0.036
4.1e-06,0.0013365076900036,-0.0367975
4.2e-06,0.0016546782602037,-0.03759
4.3e-06,0.0018042845832185,-0.0383775
4.4e-06,0.0017357952783532,-0.03916
4.5e-06,0.0014555208554293,-0.0399375
4.6e-06,0.0014567958626614,-0.04071
4.7e-06,0.0017632811180557,-0.0414775
4.8e-06,0.0018888321502214,-0.04224
4.9e-06,0.0018038272317642,-0.0429975
5e-06,0.001537124580126,-0.04375
5.1e-06,0.0015641833874714,-0.0444975
5.2e-06,0.0018526249969555,-0.04524
5.3e-06,0.001951996000633,-0.0459775
5.4e-06,0.0018838658358206,-0.04671
5.5e-06,0.0015994312252621,-0.0474375
5.6e-06,0.0016571881705608,-0.04816
5.7e-06,0.0019243672999992,-0.0488775
5.8e-06,0.0020369237469076,-0.04959
5.9e-06,0.0019452676835875,-0.0502975
6e-06,0.0016378883690229,-0.051
6.1e-06,0.0017369683990142,-0.0516975
6.2e-06,0.0018828923039037,-0.05239
6.3e-06,0.001802632406317,-0.0530775
6.4e-06,0.0018022030793804,-0.05376
6.5e-06,0.001861360207596,-0.0544375
6.6e-06,0.0020340474078104,-0.05511
6.7e-06,0.0020818813036275,-0.0557775
6.8e-06,0.0020479277741719,-0.05644
6.9e-06,0.0019241870879494,-0.0570975
7e-06,0.0018457232248073,-0.05775
7.1e-06,0.0017984207428335,-0.0583975
7.2e-06,0.0017837796403719,-0.05904
7.3e-06,0.001804483791554,-0.0596775
7.4e-06,0.001849863240884,-0.06031
7.5e-06,0.0018727817267022,-0.0609375
7.6e-06,0.0018874827560485,-0.06156
7.7e-06,0.0019018700628131,-0.0621775
7.8e-06,0.0019129451843306,-0.06279
7.9e-06,0.0019134409521157,-0.0633975
8e-06,0.0019148570508997,-0.064
8.1e-06,0.001958452055252,-0.0645975
8.2e-06,0.0019744332009311,-0.06519
8.3e-06,0.0019631738881449,-0.0657775
8.4e-06,0.0020020858032805,-0.06636
8.5e-06,0.0020334973043946,-0.0669375
8.6e-06,0.0020679950686825,-0.06751
8.7e-06,0.0021069012885762,-0.0680775
8.8e-06,0.0021410040509006,-0.06864
8.9e-06,0.0021595737702623,-0.0691975
9e-06,0.0021576987999227,-0.06975
9.1e-06,0.0021294456280178,-0.0702975
9.2e-06,0.0021562724176546,-0.07084
9.3e-06,0.0022084841235386,-0.0713775
9.4e-06,0.0022440083833621,-0.07191
9.5e-06,0.0022404052971904,-0.0724375
9.6e-06,0.0022722336857102,-0.07296
9.7e-06,0.0023369181213579,-0.0734775
9.8e-06,0.0023788176181185,-0.07399
9.9e-06,0.002388095782941,-0.0744975
1e-05,0.0023623180188104,-0.075
1.01e-05,0.0023101751083785,-0.0754975
1.02e-05,0.0023486132045244,-0.07599
1.03e-05,0.0023964611318955,-0.0764775
1.04e-05,0.0024310760067143,-0.07696
1.05e-05,0.0024688175248873,-0.0774375
1.06e-05,0.002495563842001,-0.07791
1.07e-05,0.0025142294645624,-0.0783775
1.08e-05,0.0025257728595969,-0.07884
1.09e-05,0.0025149742083885,-0.0792975
1.1e-05,0.0024984886611574,-0.07975
1.11e-05,0.0024862212630231,-0.0801975
1.12e-05,0.0024878815503448,-0.08064
1.13e-05,0.0024609710570957,-0.0810775
1.14e-05,0.0024799859919095,-0.08151
1.15e-05,0.00253405277243,-0.0819375
1.16e-05,0.0025647067161369,-0.08236
1.17e-05,0.0025614693997397,-0.0827775
1.18e-05,0.0025272137973572,-0.08319
1.19e-05,0.0025023351632201,-0.0835975
1.2e-05,0.002535998727954,-0.084
1.21e-05,0.002562017632914,-0.0843975
1.22e-05,0.002555978224655,-0.08479
1.23e-05,0.0025191951431135,-0.0851775
1.24e-05,0.0024717690860689,-0.08556
1.25e-05,0.0024247883554879,-0.0859375
1.26e-05,0.0023989002062828,-0.08631
1.27e-05,0.0025703530234226,-0.0866775
1.28e-05,0.002802302173394,-0.08704
1.29e-05,0.0030279443308311,-0.0873975
1.3e-05,0.0032479110054022,-0.08775
1.31e-05,0.003462792374869,-0.0880975
1.32e-05,0.0036723977449641,-0.08844
1.33e-05,0.0038754881632153,-0.0887775
1.34e-05,0.0040701789799516,-0.08911
1.35e-05,0.004254737575288,-0.0894375
1.36e-05,0.0044282216711382,-0.08976
1.37e-05,0.0046080381782522,-0.0900775
1.38e-05,0.0049565674154403,-0.09039
1.39e-05,0.0052744648617613,-0.0906975
1.4e-05,0.0055736666561239,-0.091
1.41e-05,0.0059188163576315,-0.0912975
1.42e-05,0.0061947041992336,-0.09159
1.43e-05,0.0065035647145836,-0.0918775
1.44e-05,0.0067733102167166,-0.09216
1.45e-05,0.0069956930613591,-0.0924375
1.46e-05,0.0072027020725758,-0.09271
1.47e-05,0.0074353553773505,-0.0929775
1.48e-05,0.0076985516066796,-0.09324
1.49e-05,0.0079466530692466,-0.0934975
1.5e-05,0.0081186416728553,-0.09375
1.51e-05,0.0081925350194552,-0.0939975
1.52e-05,0.0082078758756495,-0.09424
1.53e-05,0.0082738379005851,-0.0944775
1.54e-05,0.0083577300116492,-0.09471
1.55e-05,0.0084463214667042,-0.0949375
1.56e-05,0.0085744248435558,-0.09516
1.57e-05,0.0086631419707018,-0.0953775
1.58e-05,0.008707886107568,-0.09559
1.59e-05,0.0087278722855729,-0.0957975
1.6e-05,0.0087378021634298,-0.096
1.61e-05,0.0087338835028795,-0.0961975
1.62e-05,0.0087060836317277,-0.09639
1.63e-05,0.0086799962180059,-0.0965775
1.64e-05,0.0087049612673143,-0.09676
1.65e-05,0.0087306978422005,-0.0969375
1.66e-05,0.0087677205315126,-0.09711
1.67e-05,0.0088184827412599,-0.0972775
1.68e-05,0.0088837920139782,-0.09744
1.69e-05,0.009008988614544,-0.0975975
1.7e-05,0.0091251910127327,-0.09775
1.71e-05,0.0092216429297849,-0.0978975
1.72e-05,0.0092850011065704,-0.09804
1.73e-05,0.0092981920161013,-0.0981775
1.74e-05,0.0092449436694185,-0.09831
1.75e-05,0.0091170703127519,-0.0984375
1.76e-05,0.0089200993511663,-0.09856
1.77e-05,0.008673305948292,-0.0986775
1.78e-05,0.0084026350802681,-0.09879
1.79e-05,0.0081292727376313,-0.0988975
1.8e-05,0.007860419697308,-0.099
1.81e-05,0.0075884458244172,-0.0990975
1.82e-05,0.0072990418104238,-0.09919
1.83e-05,0.0069821735762767,-0.0992775
