time,max_d,max_disp_y,min_disp_y
0,0,0,0
1e-07,0,8.6960610171202e-05,-0.0005
2e-07,0,3.5977637703133e-05,-0.001
3e-07,0,0.00021826675598468,-0.0015
4e-07,0,0.00040173477091087,-0.002
5e-07,0,0.00058079804819545,-0.0025
6e-07,0,0.0006979559374615,-0.003
7e-07,0,0.00074209360143192,-0.0035
8e-07,0,0.00071563107551767,-0.004
9e-07,0,0.00063090969231919,-0.0045
1e-06,0,0.00050399172845635,-0.005
1.1e-06,0,0.00034848307932607,-0.0055
1.2e-06,0,0.00041125411655858,-0.006
1.3e-06,0,0.00054279084570644,-0.0065
1.4e-06,0,0.00060154970506538,-0.007
1.5e-06,0,0.00055028405745513,-0.0075
1.6e-06,0,0.00059438184385991,-0.008
1.7e-06,0,0.00060982996467579,-0.0085
1.8e-06,0,0.00063279493356888,-0.009
1.9e-06,0,0.00067265978522841,-0.0095
2e-06,0,0.00059798864116192,-0.01
2.1e-06,0,0.00047795475088137,-0.0105
2.2e-06,0,0.00059827163901828,-0.011
2.3e-06,0,0.00072223305099315,-0.0115
2.4e-06,0,0.00075661907380813,-0.012
2.5e-06,0,0.00070291354262132,-0.0125
2.6e-06,0,0.00070367499942687,-0.013
2.7e-06,0,0.00069036574184015,-0.0135
2.8e-06,0,0.00080418395066959,-0.014
2.9e-06,0,0.0008350818510034,-0.0145
3e-06,0,0.00074007922861032,-0.015
3.1e-06,0,0.000618909922716,-0.0155
3.2e-06,0,0.00075890538451676,-0.016
3.3e-06,0,0.0008832260968916,-0.0165
3.4e-06,0,0.00090394129088755,-0.017
3.5e-06,0,0.00080069505198119,-0.0175
3.6e-06,0,0.00080975721699938,-0.018
3.7e-06,0,0.00083324239066802,-0.0185
3.8e-06,0,0.00095296181716317,-0.019
3.9e-06,0,0.00096024488735128,-0.0195
4e-06,0,0.00083641653982797,-0.02
4.1e-06,0.0045821635150811,0.0007669460545246,-0.0205
4.2e-06,0.02292942604758,0.00090208315211581,-0.021
4.3e-06,0.032116785881102,0.0010108516583929,-0.0215
4.4e-06,0.060753473515073,0.0010023921277821,-0.022
4.5e-06,0.053322936448121,0.00091289975180403,-0.0225
4.6e-06,0.0722249228336,0.00091084531368865,-0.023
4.7e-06,0.09975380431164,0.00096104756317814,-0.0235
4.8e-06,0.10879842622919,0.0010557836803754,-0.024
4.9e-06,0.10688071312006,0.0010345609063402,-0.0245
5e-06,0.1109270433683,0.0009179929376031,-0.025
5.1e-06,0.11240124085497,0.00088260999316682,-0.0255
5.2e-06,0.1059823745442,0.0010093324016486,-0.026
5.3e-06,0.097185225664296,0.001088756401353,-0.0265
5.4e-06,0.094965171825827,0.0010772080852537,-0.027
5.5e-06,0.10505086139503,0.001014773570152,-0.0275
5.6e-06,0.10950570615665,0.0010323911887167,-0.028
5.7e-06,0.110169619128,0.0010479200669235,-0.0285
5.8e-06,0.11511898652054,0.0011326598792577,-0.029
5.9e-06,0.11786735503489,0.0011096143167575,-0.0295
6e-06,0.11541288490382,0.001038900446182,-0.03
