time,max_disp_y,min_disp_y
0,0,0
1e-07,0.00034673795312223,-0.002
2e-07,0.00013642077097006,-0.004
3e-07,0.00071660135058515,-0.006
4e-07,0.0013129793513878,-0.008
5e-07,0.0019136285530047,-0.01
6e-07,0.0020946600564665,-0.012
7e-07,0.001792491369511,-0.014
8e-07,0.00173698704194,-0.016
9e-07,0.0015625566698363,-0.018
1e-06,0.0012956138718628,-0.02
1.1e-06,0.0010631969230795,-0.022
1.2e-06,0.0014954617985242,-0.024
1.3e-06,0.0018773439960866,-0.026
1.4e-06,0.001945570728737,-0.028
1.5e-06,0.0015418424613989,-0.03
1.6e-06,0.0014932876930233,-0.032
1.7e-06,0.0024654014855106,-0.034
1.8e-06,0.0035290411832835,-0.036
1.9e-06,0.0047040920489324,-0.038
2e-06,0.0059032440277574,-0.04
2.1e-06,0.0069328668810414,-0.042
2.2e-06,0.0076879419106765,-0.044
2.3e-06,0.0085047164527118,-0.046
2.4e-06,0.0099482704497613,-0.048
2.5e-06,0.011548403206343,-0.05
2.6e-06,0.013272372258282,-0.052
2.7e-06,0.015071717671651,-0.054
2.8e-06,0.016743411597757,-0.056
2.9e-06,0.01812671617198,-0.058
3e-06,0.019342832187497,-0.06
3.1e-06,0.020568089263706,-0.062
3.2e-06,0.021825091360304,-0.064
3.3e-06,0.023054060979379,-0.066
3.4e-06,0.024227278875067,-0.068
3.5e-06,0.02536118898383,-0.07
3.6e-06,0.02648286160873,-0.072
3.7e-06,0.027614563814314,-0.074
3.8e-06,0.028759098673542,-0.076
3.9e-06,0.029893549237827,-0.078
4e-06,0.031001432990386,-0.08
4.1e-06,0.032100715896524,-0.082
4.2e-06,0.033217634220867,-0.084
4.3e-06,0.034350374184645,-0.086
4.4e-06,0.035474554335921,-0.088
4.5e-06,0.036563922083147,-0.09
4.6e-06,0.037592488185108,-0.092
4.7e-06,0.03852985725383,-0.094
4.8e-06,0.039349186786718,-0.096
4.9e-06,0.040051624440724,-0.098
5e-06,0.040676790617634,-0.1
5.1e-06,0.041273294236393,-0.102
5.2e-06,0.041860005126742,-0.104
5.3e-06,0.042416720595096,-0.106
5.4e-06,0.042901255361229,-0.108
5.5e-06,0.043276782538073,-0.11
5.6e-06,0.043534912044124,-0.112
5.7e-06,0.04369786241577,-0.114
5.8e-06,0.043798848724931,-0.116
5.9e-06,0.043857815160665,-0.118
6e-06,0.04386834640988,-0.12
6.1e-06,0.043800539743243,-0.122
6.2e-06,0.043615107545179,-0.124
6.3e-06,0.043282302116963,-0.126
6.4e-06,0.043566866712047,-0.128
6.5e-06,0.044823645034852,-0.13
6.6e-06,0.046094946856893,-0.132
6.7e-06,0.047389021836722,-0.134
6.8e-06,0.048714739208602,-0.136
6.9e-06,0.050074109390911,-0.138
7e-06,0.051461789056865,-0.14
7.1e-06,0.052872329821965,-0.142
7.2e-06,0.054300690061134,-0.144
7.3e-06,0.055736432320575,-0.146
7.4e-06,0.057165963711157,-0.148
7.5e-06,0.058579719677048,-0.15
7.6e-06,0.059971723936536,-0.152
7.7e-06,0.061336047084394,-0.154
7.8e-06,0.062672025875764,-0.156
7.9e-06,0.063993091507186,-0.158
8e-06,0.065321354077039,-0.16
8.1e-06,0.066667252616333,-0.162
8.2e-06,0.068016229146647,-0.164
8.3e-06,0.069343967752094,-0.166
8.4e-06,0.070643265738034,-0.168
8.5e-06,0.071926848774573,-0.17
8.6e-06,0.073208160927491,-0.172
8.7e-06,0.074491516250043,-0.174
8.8e-06,0.075780364601646,-0.176
8.9e-06,0.077077457772204,-0.178
9e-06,0.078373239392524,-0.18
9.1e-06,0.079653796613827,-0.182
9.2e-06,0.080912954855408,-0.184
9.3e-06,0.082150918531759,-0.186
9.4e-06,0.083373894992295,-0.188
9.5e-06,0.08459348451028,-0.19
9.6e-06,0.085817836376143,-0.192
9.7e-06,0.087046863680327,-0.194
9.8e-06,0.088278510337094,-0.196
9.9e-06,0.089514528382563,-0.198
1e-05,0.090757891080008,-0.2
1.01e-05,0.092006261122523,-0.202
1.02e-05,0.093248557662117,-0.204
1.03e-05,0.094468974361857,-0.206
1.04e-05,0.095658207352254,-0.208
1.05e-05,0.096822542526573,-0.21
1.06e-05,0.097980710374796,-0.212
1.07e-05,0.099149607464824,-0.214
1.08e-05,0.10033049617579,-0.216
1.09e-05,0.10151898859498,-0.218
1.1e-05,0.10271011907344,-0.22
1.11e-05,0.10388992666586,-0.222
1.12e-05,0.10504373510847,-0.224
1.13e-05,0.10615902413604,-0.226
1.14e-05,0.10722517208767,-0.228
1.15e-05,0.10824165970307,-0.23
1.16e-05,0.10921800620976,-0.232
1.17e-05,0.11017952060101,-0.234
1.18e-05,0.11114381328729,-0.236
1.19e-05,0.11210163331121,-0.238
1.2e-05,0.11304359400612,-0.24
1.21e-05,0.11397631286612,-0.242
1.22e-05,0.11490759531956,-0.244
1.23e-05,0.1158368014278,-0.246
1.24e-05,0.11675869075209,-0.248
1.25e-05,0.1176681413023,-0.25
1.26e-05,0.11856494948027,-0.252
1.27e-05,0.11943750779094,-0.254
1.28e-05,0.12028570559642,-0.256
1.29e-05,0.12113904587716,-0.258
1.3e-05,0.1220129521407,-0.26
1.31e-05,0.12289252144489,-0.262
1.32e-05,0.12376676318088,-0.264
1.33e-05,0.12463796843211,-0.266
1.34e-05,0.12550080703307,-0.268
1.35e-05,0.12633739483491,-0.27
1.36e-05,0.12714277872154,-0.272
1.37e-05,0.12794331193816,-0.274
1.38e-05,0.12876332799567,-0.276
1.39e-05,0.129601044106,-0.278
1.4e-05,0.13045225241466,-0.28
1.41e-05,0.13132368401807,-0.282
1.42e-05,0.13219732489976,-0.284
1.43e-05,0.13303924793815,-0.286
1.44e-05,0.13385319393011,-0.288
1.45e-05,0.13466658033837,-0.29
1.46e-05,0.13549391879807,-0.292
1.47e-05,0.13633769365363,-0.294
1.48e-05,0.13719643565805,-0.296
1.49e-05,0.13806548613545,-0.298
1.5e-05,0.13893967828274,-0.3
1.51e-05,0.13981683972717,-0.302
1.52e-05,0.14070043051248,-0.304
1.53e-05,0.14159875901514,-0.306
1.54e-05,0.14251398188061,-0.308
1.55e-05,0.1434371588477,-0.31
1.56e-05,0.14436107667235,-0.312
1.57e-05,0.14528888873068,-0.314
1.58e-05,0.14622543243462,-0.316
1.59e-05,0.14716844351381,-0.318
