time,max_disp_y,min_disp_y
0,0,0
1e-07,0.00086681323441386,-0.005
2e-07,0.00079569119611054,-0.01
3e-07,0.0018389053223019,-0.015
4e-07,0.0030356879996588,-0.02
5e-07,0.0038091278632265,-0.025
6e-07,0.0049224837819454,-0.03
7e-07,0.0050878063201758,-0.035
8e-07,0.0047030365676962,-0.04
9e-07,0.006048288256379,-0.045
1e-06,0.0080232051981828,-0.05
1.1e-06,0.010177187797734,-0.055
1.2e-06,0.012591248426673,-0.06
1.3e-06,0.01531771032424,-0.065
1.4e-06,0.018373274849478,-0.07
1.5e-06,0.021748869585437,-0.075
1.6e-06,0.025396391724217,-0.08
1.7e-06,0.029230809174212,-0.085
1.8e-06,0.033190974911084,-0.09
1.9e-06,0.037261024793027,-0.095
2e-06,0.041399288158452,-0.1
2.1e-06,0.0455518453125,-0.105
2.2e-06,0.049667801652976,-0.11
2.3e-06,0.053647132754799,-0.115
2.4e-06,0.057346902836217,-0.12
2.5e-06,0.060664244224673,-0.125
2.6e-06,0.063610709799808,-0.13
2.7e-06,0.066274734044533,-0.135
2.8e-06,0.068739953790059,-0.14
2.9e-06,0.071068914125131,-0.145
3e-06,0.073306406723852,-0.15
3.1e-06,0.075465512575244,-0.155
3.2e-06,0.07752994215832,-0.16
3.3e-06,0.079477809803128,-0.165
3.4e-06,0.081299763224098,-0.17
3.5e-06,0.082993946826602,-0.175
3.6e-06,0.084527686487764,-0.18
3.7e-06,0.085809138767696,-0.185
3.8e-06,0.086684746302023,-0.19
3.9e-06,0.08692719371671,-0.195
4e-06,0.08625623392994,-0.2
4.1e-06,0.08441645737628,-0.205
4.2e-06,0.081190875993326,-0.21
4.3e-06,0.076145434318559,-0.215
4.4e-06,0.080519278608946,-0.22246474628214
4.5e-06,0.11128090940263,-0.23212929265967
4.6e-06,0.15424435907513,-0.24288295797634
4.7e-06,0.20236707317684,-0.25496303284784
4.8e-06,0.25419267474328,-0.26948269474723
4.9e-06,0.30740868696682,-0.28808320749837
5e-06,0.36108135964951,-0.31149132389779
5.1e-06,0.41548222494082,-0.33933688053838
5.2e-06,0.46998368052532,-0.37016487269665
