time,max_disp_y,min_disp_y
0,0,0
1e-07,0.00022661969167901,-0.001
2e-07,0.00048120858590524,-0.002
3e-07,0.00024758369217251,-0.003
4e-07,0.00018994892932513,-0.004
5e-07,0.00014665684797122,-0.005
6e-07,0.00021655835257754,-0.006
7e-07,0.00021326506785811,-0.007
8e-07,0.00012499367891011,-0.008
9e-07,0.00015358623472644,-0.009
1e-06,0.00016620412824575,-0.01
1.1e-06,0.00017257499437637,-0.011
1.2e-06,0.00017108797608673,-0.012
1.3e-06,0.00016482548278511,-0.013
1.4e-06,0.0002686696006264,-0.014
1.5e-06,0.00024066714688163,-0.015
1.6e-06,0.00025815423920464,-0.016
1.7e-06,0.00029078526202168,-0.017
1.8e-06,0.00033634421685154,-0.018
1.9e-06,0.00040317982098435,-0.019
2e-06,0.00035823885371155,-0.02
2.1e-06,0.00041864814448338,-0.021
2.2e-06,0.00045035168166356,-0.022
2.3e-06,0.00045800471824374,-0.023
2.4e-06,0.00046821257094919,-0.024
2.5e-06,0.00045544060121643,-0.025
2.6e-06,0.00052935960821829,-0.026
2.7e-06,0.00053960969800226,-0.027
2.8e-06,0.00046202247471132,-0.028
2.9e-06,0.00051431671615456,-0.029
3e-06,0.00057418019367863,-0.03
3.1e-06,0.00056466692287388,-0.031
3.2e-06,0.00056714607038007,-0.032
3.3e-06,0.00058042464156859,-0.033
3.4e-06,0.00063075010689833,-0.034
3.5e-06,0.00061033221709804,-0.035
3.6e-06,0.00057049210848562,-0.036
3.7e-06,0.00059788938454283,-0.037
3.8e-06,0.00065737823492202,-0.038
3.9e-06,0.00072031390161828,-0.039
4e-06,0.00073011750441979,-0.04
4.1e-06,0.00068326297466022,-0.041
4.2e-06,0.00060827311865996,-0.042
4.3e-06,0.00060932423020109,-0.043
4.4e-06,0.0006279987098421,-0.044
4.5e-06,0.00068789794203558,-0.045
4.6e-06,0.00072256627933518,-0.046
4.7e-06,0.00078415764017715,-0.047
4.8e-06,0.00083011328455774,-0.048
4.9e-06,0.00084941504851183,-0.049
5e-06,0.00084050234007222,-0.05
5.1e-06,0.00080807315288185,-0.051
5.2e-06,0.00076068012533082,-0.052
5.3e-06,0.00073172695092736,-0.053
5.4e-06,0.00080335876102278,-0.054
5.5e-06,0.00085915706959672,-0.055
5.6e-06,0.000899570419893,-0.056
5.7e-06,0.00092636821436909,-0.057
5.8e-06,0.00094136533948994,-0.058
5.9e-06,0.00094543526291272,-0.059
6e-06,0.00093832223566412,-0.06
6.1e-06,0.00091923320215443,-0.061
6.2e-06,0.00088779459208727,-0.062
6.3e-06,0.00088681521716184,-0.063
6.4e-06,0.00093892503175006,-0.064
6.5e-06,0.00098048490580711,-0.065
6.6e-06,0.0010121306437257,-0.066
6.7e-06,0.0010344953491627,-0.067
6.8e-06,0.0010479097356505,-0.068
6.9e-06,0.001052148467861,-0.069
7e-06,0.0010463683879518,-0.07
7.1e-06,0.0010293514959883,-0.071
7.2e-06,0.0010000360847605,-0.072
7.3e-06,0.0010211401401599,-0.073
7.4e-06,0.0010715462554141,-0.074
7.5e-06,0.0011085890699007,-0.075
7.6e-06,0.0011317206481678,-0.076
7.7e-06,0.0011418704321219,-0.077
7.8e-06,0.0011412235235826,-0.078
7.9e-06,0.0011325441163063,-0.079
8e-06,0.0011182492617837,-0.08
8.1e-06,0.0010995629528662,-0.081
8.2e-06,0.0010760809865728,-0.082
8.3e-06,0.0011107869109311,-0.083
8.4e-06,0.0011494282245641,-0.084
8.5e-06,0.0011836303975836,-0.085
8.6e-06,0.0012122219884764,-0.086
8.7e-06,0.0012329177783931,-0.087
8.8e-06,0.0012431530324999,-0.088
8.9e-06,0.0012410410510989,-0.089
9e-06,0.0012260865696494,-0.09
9.1e-06,0.0011993823196582,-0.091
9.2e-06,0.0011834999755561,-0.092
9.3e-06,0.0012268663028637,-0.093
9.4e-06,0.001259552958673,-0.094
9.5e-06,0.0012826343240859,-0.095
9.6e-06,0.0012977322876078,-0.096
9.7e-06,0.0013062940856441,-0.097
9.8e-06,0.0013089752374077,-0.098
9.9e-06,0.0013053870441146,-0.099
1e-05,0.0012943176383428,-0.1
1.01e-05,0.0012743370334204,-0.101
1.02e-05,0.0012755493968464,-0.102
1.03e-05,0.0013235233360272,-0.103
1.04e-05,0.0013642024022753,-0.104
1.05e-05,0.0013955671386344,-0.105
1.06e-05,0.0014160921761954,-0.106
1.07e-05,0.0014251327250477,-0.107
1.08e-05,0.0014229683974719,-0.108
1.09e-05,0.0014105180931739,-0.109
1.1e-05,0.0013888758840049,-0.11
1.11e-05,0.0013588835287394,-0.111
1.12e-05,0.001320923857454,-0.112
1.13e-05,0.001292547699388,-0.113
1.14e-05,0.0013101156762234,-0.114
1.15e-05,0.0013213767540625,-0.115
1.16e-05,0.0013272259953538,-0.116
1.17e-05,0.0013291332506951,-0.117
1.18e-05,0.0013262177038866,-0.118
1.19e-05,0.0013174445491056,-0.119
1.2e-05,0.0013036214115526,-0.12
1.21e-05,0.0012944160947466,-0.121
1.22e-05,0.0013254983749663,-0.122
1.23e-05,0.0013442593943581,-0.123
1.24e-05,0.0013512326218813,-0.124
1.25e-05,0.001348070108641,-0.125
1.26e-05,0.0013370141808442,-0.126
1.27e-05,0.0013202363116383,-0.127
1.28e-05,0.0012993056813064,-0.128
1.29e-05,0.0014298346398713,-0.129
1.3e-05,0.0015630990699271,-0.13
1.31e-05,0.0016904978770631,-0.131
1.32e-05,0.0018297351139324,-0.132
1.33e-05,0.0019645880459588,-0.133
1.34e-05,0.0020897475726382,-0.134
1.35e-05,0.002204598149157,-0.135
1.36e-05,0.0023094352535785,-0.136
1.37e-05,0.0024586058568275,-0.137
1.38e-05,0.0026752682137649,-0.138
1.39e-05,0.0028856773214353,-0.139
1.4e-05,0.0030893890595973,-0.14
1.41e-05,0.0032858076820101,-0.141
1.42e-05,0.0034740386534171,-0.142
1.43e-05,0.0036529315146184,-0.143
1.44e-05,0.0038212822331714,-0.144
1.45e-05,0.003978093266932,-0.145
1.46e-05,0.0041227714625684,-0.146
1.47e-05,0.004255184196903,-0.147
1.48e-05,0.004375569236183,-0.148
1.49e-05,0.0044843640166441,-0.149
1.5e-05,0.0045820502092922,-0.15
1.51e-05,0.004669086348961,-0.151
1.52e-05,0.0047459400238217,-0.152
1.53e-05,0.0048131665856491,-0.153
1.54e-05,0.0048714499177101,-0.154
1.55e-05,0.0049215409906161,-0.155
1.56e-05,0.0049640921951008,-0.156
1.57e-05,0.0049994564318331,-0.157
1.58e-05,0.0050275594438236,-0.158
1.59e-05,0.0050479359951868,-0.159
1.6e-05,0.0050599483994112,-0.16
1.61e-05,0.0050631122525655,-0.161
1.62e-05,0.0050573863790456,-0.162
1.63e-05,0.0050432806041366,-0.163
1.64e-05,0.0050217054281738,-0.164
1.65e-05,0.0049936048935036,-0.165
1.66e-05,0.0049595248255793,-0.166
1.67e-05,0.0049193182790777,-0.167
1.68e-05,0.0048721484304861,-0.168
1.69e-05,0.0048168276904555,-0.169
1.7e-05,0.0047523807393009,-0.17
1.71e-05,0.0046786064792775,-0.171
1.72e-05,0.0045963942971401,-0.172
1.73e-05,0.0045076386957512,-0.173
1.74e-05,0.004414759660904,-0.174
1.75e-05,0.0043200047762743,-0.175
1.76e-05,0.0042248082935492,-0.176
1.77e-05,0.0041294657166047,-0.177
1.78e-05,0.0040332539977626,-0.178
1.79e-05,0.0039349412198753,-0.179
1.8e-05,0.0038334664684242,-0.18
1.81e-05,0.0037285021253894,-0.181
1.82e-05,0.0036206671398699,-0.182
1.83e-05,0.0035113156254065,-0.183
1.84e-05,0.0034020108501801,-0.184
1.85e-05,0.003294474723548,-0.185
1.86e-05,0.0031874509587837,-0.186
1.87e-05,0.0030821356543033,-0.187
1.88e-05,0.0029770390164414,-0.188
1.89e-05,0.0028712567436136,-0.189
1.9e-05,0.0027711014948643,-0.19
1.91e-05,0.0026742422248291,-0.191
1.92e-05,0.0025764117807043,-0.192
1.93e-05,0.0024795162028585,-0.193
1.94e-05,0.0023850918850378,-0.194
1.95e-05,0.0022937226048651,-0.195
1.96e-05,0.0022048706466158,-0.196
1.97e-05,0.0021171739462144,-0.197
1.98e-05,0.0020290591877355,-0.198
1.99e-05,0.0019393919616851,-0.199
2e-05,0.0018478835393275,-0.2
2.01e-05,0.0017550951510198,-0.201
2.02e-05,0.001662065690473,-0.202
2.03e-05,0.0015746141707698,-0.203
2.04e-05,0.0014941860753662,-0.204
2.05e-05,0.0014110018999899,-0.205
2.06e-05,0.0013241491012519,-0.206
2.07e-05,0.0012341156794791,-0.207
2.08e-05,0.0011424285850775,-0.208
2.09e-05,0.0010511424583121,-0.209
2.1e-05,0.00096200080187216,-0.21
2.11e-05,0.00087559542293736,-0.211
2.12e-05,0.00079090308655482,-0.212
2.13e-05,0.00070545960713879,-0.213
2.14e-05,0.0006161767638959,-0.214
2.15e-05,0.00052051995930957,-0.215
2.16e-05,0.0004175730137439,-0.216
2.17e-05,0.00030851695125024,-0.217
2.18e-05,0.00019625907045726,-0.218
2.19e-05,8.4291465775072e-05,-0.219
2.2e-05,-2.4806031628051e-05,-0.22
2.21e-05,-0.00013062175271937,-0.221
2.22e-05,-0.00023539103354237,-0.222
2.23e-05,-0.00034345331986701,-0.223
2.24e-05,-0.00045985156808742,-0.224
2.25e-05,-0.00058859552613782,-0.225
2.26e-05,-0.00073126359778029,-0.226
2.27e-05,-0.00088649570668052,-0.227
2.28e-05,-0.0010505761828741,-0.228
2.29e-05,-0.0012188647446799,-0.229
2.3e-05,-0.0013874888382503,-0.23
2.31e-05,-0.0015546081163161,-0.231
2.32e-05,-0.001720747184623,-0.232
2.33e-05,-0.0018880895934759,-0.233
2.34e-05,-0.00205906728841,-0.234
2.35e-05,-0.0022348781360585,-0.235
2.36e-05,-0.0024145924528376,-0.236
2.37e-05,-0.0025952551221917,-0.237
2.38e-05,-0.0027571207535051,-0.238
2.39e-05,-0.0029148567411403,-0.239
2.4e-05,-0.0030801842434427,-0.24
2.41e-05,-0.0032531416937187,-0.241
2.42e-05,-0.0034237155338223,-0.242
2.43e-05,-0.0035836920525189,-0.243
2.44e-05,-0.0037511600300965,-0.244
2.45e-05,-0.0039280411198964,-0.245
2.46e-05,-0.0041133278359916,-0.246
2.47e-05,-0.0043035458734696,-0.247
2.48e-05,-0.0044927024717486,-0.248
2.49e-05,-0.0046737799486435,-0.249
2.5e-05,-0.004859023853001,-0.25
2.51e-05,-0.00503816662734,-0.251
2.52e-05,-0.0052113775577932,-0.252
2.53e-05,-0.0053852496984223,-0.253
2.54e-05,-0.0055626759823179,-0.254
2.55e-05,-0.00574499334959,-0.255
2.56e-05,-0.0059316575297943,-0.256
2.57e-05,-0.0060956936490664,-0.257
2.58e-05,-0.00626231870575,-0.258
2.59e-05,-0.0064349864928198,-0.259
2.6e-05,-0.0066120570385037,-0.26
2.61e-05,-0.0067798731274906,-0.261
2.62e-05,-0.0069399951065947,-0.262
2.63e-05,-0.007102832295994,-0.263
2.64e-05,-0.0072690864489447,-0.264
2.65e-05,-0.0074373897920248,-0.265
2.66e-05,-0.0075759010971504,-0.266
2.67e-05,-0.0077058303125938,-0.267
2.68e-05,-0.00782876197472,-0.268
2.69e-05,-0.007947481180461,-0.269
