time,max_d,max_disp_y,min_disp_y
0,0,0,0
1e-07,0,8.696083110991e-05,-0.0005
2e-07,0,3.5977746282301e-05,-0.001
3e-07,0,0.00021826718060504,-0.0015
4e-07,0,0.0004017353167982,-0.002
5e-07,0,0.0005807990505428,-0.0025
6e-07,0,0.00069795782802163,-0.003
7e-07,0,0.000742098499803,-0.0035
8e-07,0,0.00071563856722942,-0.004
9e-07,0,0.00063091881209168,-0.0045
1e-06,0,0.00050400144488101,-0.005
1.1e-06,0,0.00034849278551706,-0.0055
1.2e-06,0,0.00041124968925314,-0.006
1.3e-06,0,0.00054278941172935,-0.0065
1.4e-06,0,0.00060155384328621,-0.007
1.5e-06,0,0.00055028289427939,-0.0075
1.6e-06,0.0016856539615839,0.00059438250439165,-0.008
1.7e-06,0.005420675699948,0.00062624363566028,-0.0085
1.8e-06,0.0052451528288947,0.00063267003911801,-0.009
1.9e-06,0.014992450166679,0.00067244150498153,-0.0095
2e-06,0.018289769491404,0.00059813428373361,-0.01
2.1e-06,0.020963416060599,0.0004947747820675,-0.0105
2.2e-06,0.02998096418792,0.00059826255019544,-0.011
2.3e-06,0.040019456543118,0.00072205914130129,-0.0115
2.4e-06,0.034934082843504,0.00075668921785834,-0.012
2.5e-06,0.03173480232888,0.00070373131550128,-0.0125
2.6e-06,0.033474578336745,0.000676836790417,-0.013
2.7e-06,0.0331526996499,0.00068216755863581,-0.0135
2.8e-06,0.032850090310288,0.00080434089819555,-0.014
2.9e-06,0.033993036813371,0.00083516273053625,-0.0145
3e-06,0.036126592649875,0.00073991678019223,-0.015
3.1e-06,0.039582202576798,0.00066022369162069,-0.0155
3.2e-06,0.044252353034444,0.00075849807127999,-0.016
3.3e-06,0.047889414927584,0.0008834281404104,-0.0165
3.4e-06,0.049454039603683,0.00090381558502733,-0.017
3.5e-06,0.050540964086114,0.00084476462852002,-0.0175
3.6e-06,0.052215099288023,0.00083042319867028,-0.018
3.7e-06,0.05422129934627,0.00083362892014666,-0.0185
3.8e-06,0.056134774009644,0.00095298516521056,-0.019
3.9e-06,0.058243548381017,0.00095965574419836,-0.0195
4e-06,0.060367631376796,0.00083511769454065,-0.02
4.1e-06,0.062527220509191,0.00088505480273308,-0.0205
4.2e-06,0.065173864551053,0.00092796280174737,-0.021
4.3e-06,0.067650089903636,0.0010104318206242,-0.0215
4.4e-06,0.070831632569308,0.0010012083922177,-0.022
4.5e-06,0.074167604058262,0.0008780470536538,-0.0225
4.6e-06,0.076514046459124,0.00078574483187484,-0.023
4.7e-06,0.078109505443938,0.00096083528529702,-0.0235
4.8e-06,0.079823982923314,0.0010548307252744,-0.024
4.9e-06,0.082054443731638,0.0010373434124244,-0.0245
5e-06,0.084433458976661,0.00093354480486599,-0.025
5.1e-06,0.087181063494094,0.00094745354424516,-0.0255
5.2e-06,0.090796017019023,0.0010086609062244,-0.026
5.3e-06,0.094047764883573,0.0010890176107945,-0.0265
5.4e-06,0.096436966245912,0.0010801008739628,-0.027
5.5e-06,0.098343349533816,0.00095104964626509,-0.0275
5.6e-06,0.10044897216178,0.00087995320843348,-0.028
5.7e-06,0.10315137405746,0.0010471113638527,-0.0285
5.8e-06,0.10486434646438,0.0011359267030947,-0.029
5.9e-06,0.10573512872087,0.0011118426246598,-0.0295
6e-06,0.10678377225823,0.00096765233432909,-0.03
6.1e-06,0.10832937071934,0.00093805087573974,-0.0305
6.2e-06,0.1110517623986,0.0010965879607311,-0.031
6.3e-06,0.11434208327309,0.0011725422949955,-0.0315
6.4e-06,0.11832301231326,0.001130228629311,-0.032
6.5e-06,0.12222253582316,0.00097013881100779,-0.0325
6.6e-06,0.12583523487305,0.00097417238943228,-0.033
6.7e-06,0.12881665141842,0.001139344307317,-0.0335
6.8e-06,0.13146925650811,0.0011965263199742,-0.034
6.9e-06,0.13382393883633,0.0011352355972675,-0.0345
7e-06,0.13597434455555,0.00096126727087605,-0.035
7.1e-06,0.13867518452387,0.0010221768098199,-0.0355
7.2e-06,0.14211126718778,0.0011703024914945,-0.036
7.3e-06,0.14523995204575,0.0012075699055013,-0.0365
7.4e-06,0.14702223490622,0.0011289575998001,-0.037
7.5e-06,0.14812852511067,0.00094514282404903,-0.0375
7.6e-06,0.15048044207525,0.0010597501315203,-0.038
7.7e-06,0.15355832176776,0.0011889745910364,-0.0385
