time,Jint,Jint_over_Gc,bot_react,top_react
0,0,0,0,0
0.001,-1.1173147185984e-05,-0.0037243823953281,-45.677961499738,45.67796149974
0.002,0.00043286010253011,0.14428670084337,-31.560877282728,31.560877282728
0.003,0.00045265860676343,0.15088620225448,-31.130145905983,31.130145905983
0.004,0.00045749797595909,0.1524993253197,-31.089405709541,31.089405709541
0.005,0.00045953807497797,0.15317935832599,-31.095572397783,31.095572397783
0.006,0.00046095676616394,0.15365225538798,-31.108563052477,31.108563052477
0.007,0.00046225611326779,0.15408537108926,-31.122588899072,31.122588899072
0.008,0.0004635370922398,0.15451236407993,-31.136790761479,31.136790761479
0.009,0.00046481851431232,0.15493950477077,-31.151036773139,31.151036773139
0.01,0.0004661038384695,0.1553679461565,-31.165308076644,31.165308076644
0.011,0.00046739365241867,0.15579788413956,-31.179601056858,31.179601056858
0.012,0.000468688085163,0.156229361721,-31.193915612981,31.193915612981
0.013,0.00046998718974527,0.15666239658176,-31.208252231091,31.208252231091
0.014,0.00047129096533473,0.15709698844491,-31.222610532099,31.222610532099
0.015,0.00047259945271454,0.15753315090485,-31.236991216221,31.236991216221
0.016,0.00047391267990794,0.15797089330265,-31.251394673662,31.251394673662
0.017,0.00047523065847209,0.1584102194907,-31.265820927015,31.265820927015
0.018,0.00047655335824566,0.15885111941522,-31.280269081813,31.280269081813
0.019,0.0004778808294417,0.1592936098139,-31.294740043854,31.294740043854
0.02,0.00047921303864593,0.15973767954864,-31.309232858672,31.309232858672
0.021,0.00048055004953307,0.16018334984436,-31.323748716123,31.323748716123
0.022,0.00048189186995899,0.16063062331966,-31.338287550594,31.338287550594
0.023,0.00048323845135854,0.16107948378618,-31.352848124629,31.352848124629
0.024,0.0004845898445584,0.16152994818613,-31.36743133231,31.36743133231
0.025,0.00048594608311041,0.16198202770347,-31.382037685333,31.382037685333
0.026,0.00048730718007016,0.16243572669005,-31.396667258261,31.396667258261
0.027,0.00048867316113432,0.16289105371144,-31.411320341938,31.411320341938
0.028,0.0004900439860897,0.16334799536323,-31.425995822436,31.425995822436
0.029,0.00049141969187573,0.16380656395858,-31.440694433903,31.440694433903
0.03,0.00049280030202459,0.16426676734153,-31.45541642724,31.45541642724
0.031,0.00049418580192721,0.1647286006424,-31.470161197286,31.470161197286
0.032,0.000495576251126,0.16519208370867,-31.484929827151,31.484929827151
0.033,0.00049697163944542,0.16565721314847,-31.499721903566,31.499721903566
0.034,0.0004983719459312,0.16612398197707,-31.514536720639,31.514536720639
0.035,0.00049977721034402,0.16659240344801,-31.52937494556,31.52937494556
0.036,0.00050118747874579,0.16706249291526,-31.544237345328,31.544237345328
0.037,0.00050260276927261,0.1675342564242,-31.559124079085,31.559124079085
0.038,0.00050402304623546,0.16800768207849,-31.574034156527,31.574034156527
0.039,0.00050544831484876,0.16848277161625,-31.588967562487,31.588967562487
0.04,0.00050687859291481,0.1689595309716,-31.603924478663,31.603924478663
0.041,0.00050831394262277,0.16943798087426,-31.618905955698,31.618905955698
0.042,0.00050975438212713,0.16991812737571,-31.633912146351,31.633912146351
0.043,0.00051119992579194,0.17039997526398,-31.648943137533,31.648943137533
0.044,0.00051265053325817,0.17088351108606,-31.663997858295,31.663997858295
0.045,0.00051410621937804,0.17136873979268,-31.679076506059,31.679076506059
0.046,0.00051556699138804,0.17185566379601,-31.694179095337,31.694179095337
0.047,0.0005170328852796,0.1723442950932,-31.709306048238,31.709306048238
0.048,0.00051850391876118,0.17283463958706,-31.724457485221,31.724457485221
0.049,0.0005199801385049,0.17332671283497,-31.739634078137,31.739634078137
0.05,0.00052146153398553,0.17382051132851,-31.754835165592,31.754835165592
0.051,0.00052294816502119,0.17431605500706,-31.770060690513,31.770060690513
0.052,0.00052444023877406,0.17481341292469,-31.785311315527,31.785311315527
0.053,0.0005259383037815,0.17531276792717,-31.800586571886,31.800586571886
0.054,0.00052749780667767,0.17583260222589,-31.815829536717,31.815829536717
0.055,0.00052913227296659,0.1763774243222,-31.83097283717,31.83097283717
0.056,0.00053084155506316,0.17694718502105,-31.845972550572,31.845972550572
0.057,0.00053262710591779,0.17754236863926,-31.860792127816,31.860792127816
0.058,0.00053449153388446,0.17816384462815,-31.875400367154,31.875400367154
0.059,0.00053643834591872,0.17881278197291,-31.889770562331,31.889770562331
0.06,0.00053847166563031,0.1794905552101,-31.903880365561,31.903880365561
0.061,0.00054059562160945,0.18019854053648,-31.917708691999,31.917708691999
0.062,0.00054281421855042,0.18093807285014,-31.931244707615,31.931244707615
0.063,0.00054513004959338,0.18171001653113,-31.944481532841,31.944481532841
0.064,0.00054754307778853,0.18251435926284,-31.957415927576,31.957415927576
0.065,0.00055004924510053,0.18334974836684,-31.970049424123,31.970049424123
0.066,0.00055263937530607,0.18421312510202,-31.982397289808,31.982397289808
0.067,0.00055529755113869,0.1850991837129,-31.99448395114,31.99448395114
0.068,0.0005580007029307,0.18600023431023,-32.006346651675,32.006346651675
0.069,0.00056071894359992,0.18690631453331,-32.018033301038,32.018033301038
0.07,0.0005634177626443,0.18780592088143,-32.02960164619,32.02960164619
0.071,0.00056606164035062,0.18868721345021,-32.04111578797,32.04111578797
0.072,0.00056861861271025,0.18953953757008,-32.052642480498,32.052642480498
0.073,0.00057106441040732,0.19035480346911,-32.06424396825,32.06424396825
0.074,0.00057338525694103,0.19112841898034,-32.075974745457,32.075974745457
0.075,0.00057557839323424,0.19185946441141,-32.087877589586,32.087877589586
0.076,0.00057765041579488,0.19255013859829,-32.099980238034,32.099980238034
