time,Jint,Jint_over_Gc,bot_react,top_react
0,0,0,0,0
0.001,-0.18721993508511,-0.0084333304092392,-8700.129208385,8700.1292083849
0.002,0.8042704987961,0.036228400846671,-7586.2433201757,7586.2433201758
0.003,1.6678317827692,0.075127557782398,-7232.3702715213,7232.3702715213
0.004,2.5876638013456,0.11656143249305,-7005.0735154768,7005.0735154768
0.005,3.2853293775212,0.14798780979825,-6851.9553264476,6851.9553264477
0.006,3.6778797873335,0.1656702606907,-6755.9727844726,6755.9727844726
0.007,3.8629000900532,0.17400450856096,-6700.2683035834,6700.2683035834
0.008,3.9467413721075,0.17778114288772,-6669.6715043396,6669.6715043396
0.009,3.9886304310674,0.17966803743547,-6653.5394096606,6653.5394096606
0.01,4.0143436374369,0.18082628997463,-6645.3940179658,6645.3940179658
0.011,4.0339842204538,0.18171100092134,-6641.5622317225,6641.5622317225
0.012,4.0513507330535,0.18249327626367,-6640.0334327477,6640.0334327477
0.013,4.0678538558943,0.18323666017542,-6639.7271473252,6639.7271473252
0.014,4.0840177143521,0.18396476190775,-6640.0687724211,6640.0687724211
0.015,4.1000376496743,0.18468638061596,-6640.7546062528,6640.7546062528
0.016,4.1159870264366,0.18540482101066,-6641.6250649516,6641.6250649516
0.017,4.1318932162341,0.18612131604658,-6642.5964927599,6642.5964927599
0.018,4.1477663716797,0.18683632304864,-6643.6251879591,6643.6251879591
0.019,4.1636102653763,0.18755001195389,-6644.6883956558,6644.6883956558
0.02,4.179426384153,0.18826244973662,-6645.7743115783,6645.7743115783
0.021,4.1952154588627,0.18897366931814,-6646.8768417511,6646.8768417511
0.022,4.2109780170455,0.18968369446151,-6647.9928626989,6647.9928626989
0.023,4.2267140152679,0.19039252321027,-6649.1205080244,6649.1205080244
0.024,4.2424243317929,0.19110019512581,-6650.2591892575,6650.2591892575
0.025,4.2581096784597,0.19180674227296,-6651.4085918893,6651.4085918893
0.026,4.2737707030242,0.19251219382992,-6652.5685708723,6652.5685708723
0.027,4.2894080466691,0.19321657867879,-6653.7390806734,6653.7390806734
0.028,4.3050223551625,0.19391992590822,-6654.9201277943,6654.9201277943
0.029,4.3206141922154,0.1946222609106,-6656.1117056896,6656.1117056896
0.03,4.3361841187673,0.19532360895348,-6657.3138182708,6657.3138182708
0.031,4.3517329204251,0.19602400542455,-6658.526574467,6658.526574467
0.032,4.3672612910872,0.1967234815805,-6659.7500423136,6659.7500423136
0.033,4.3827699052192,0.19742206780267,-6660.9842826053,6660.9842826053
0.034,4.3982594311303,0.19811979419506,-6662.2293533943,6662.2293533943
0.035,4.4137305350867,0.19881669076967,-6663.4853110871,6663.4853110871
0.036,4.4291838826881,0.19951278750847,-6664.7522108665,6664.7522108665
0.037,4.4446201393982,0.2002081143873,-6666.0301068893,6666.0301068893
0.038,4.4600399712671,0.20090270140843,-6667.3190523611,6667.3190523611
0.039,4.4754440479233,0.20159657873528,-6668.6190994364,6668.6190994364
0.04,4.490833056211,0.2022897773068,-6669.9302985155,6669.9302985155
0.041,4.506207761748,0.20298233161027,-6671.2526949376,6671.2526949376
0.042,4.5215692859335,0.20367429215917,-6672.58631407,6672.58631407
0.043,4.536920353365,0.20436578168311,-6673.9310943989,6673.9310943989
0.044,4.5522709187529,0.20505724859247,-6675.2865870101,6675.2865870101
0.045,4.5678526553541,0.20575912861955,-6676.6318205739,6676.6318205739
0.046,4.5878728490172,0.20666093914492,-6677.7917601977,6677.7917601977
0.047,4.6125154249123,0.20777096508614,-6678.5795514502,6678.5795514502
0.048,4.6421566781005,0.20910615667119,-6678.8548426564,6678.8548426564
0.049,4.6772027290117,0.21068480761314,-6678.5165266078,6678.5165266078
0.05,4.7178030513392,0.21251365096123,-6677.4559796886,6677.4559796886
0.051,4.7635210559328,0.21457302053751,-6675.4880246095,6675.4880246095
0.052,4.812530305787,0.21678064440482,-6672.0913152547,6672.0913152547
0.053,4.8594300649217,0.21889324616764,-6665.6071920684,6665.6071920684
0.054,4.8951704372232,0.22050317284789,-6653.1359617365,6653.1359617365
0.055,4.9229787728003,0.22175580057659,-6636.175850638,6636.175850638
0.056,4.9517242245522,0.22305064074559,-6618.9812380409,6618.9812380409
0.057,4.9792932184417,0.22429248731719,-6602.9477941062,6602.9477941063
0.058,5.000728576053,0.22525804396635,-6588.4204265127,6588.4204265127
0.059,5.0129003640809,0.22580632270635,-6575.4816874157,6575.4816874157
0.06,5.0155169075135,0.22592418502313,-6563.9845733375,6563.9845733375
0.061,5.0103279212924,0.22569044690506,-6553.6254194955,6553.6254194955
0.062,4.999664990218,0.2252101346945,-6544.0627969061,6544.0627969061
0.063,4.985506274348,0.22457235470036,-6535.0098952805,6535.0098952805
0.064,4.9692431339292,0.22383978080762,-6526.2715514914,6526.2715514914
0.065,4.9518047369475,0.22305426743007,-6517.7450080041,6517.7450080041
0.066,4.9338384808487,0.2222449766148,-6509.4021460188,6509.4021460188
0.067,4.9158412197449,0.2214342891777,-6501.2678145072,6501.2678145072
0.068,4.8982181490366,0.22064045716381,-6493.3960459813,6493.3960459813
0.069,4.8813023336743,0.21987848349884,-6485.8505557422,6485.8505557422
0.07,4.8653560889252,0.21916018418582,-6478.6903921844,6478.6903921844
0.071,4.8505684869236,0.21849407598755,-6471.960938314,6471.960938314
0.072,4.8370649338938,0.21788580783305,-6465.6930314084,6465.6930314084
0.073,4.8249132511925,0.2173384347384,-6459.9019115546,6459.9019115546
0.074,4.8141388233726,0.21685310015192,-6454.590950302,6454.590950302
0.075,4.8047355743101,0.21642953037433,-6449.754528712,6449.754528712
0.076,4.7966755630442,0.21606646680379,-6445.3807386612,6445.3807386612
0.077,4.7899229239388,0.21576229387112,-6441.4557791279,6441.4557791279
0.078,4.7844323214041,0.21551496943262,-6437.963198685,6437.9631986849
0.079,4.7801571971095,0.21532239626619,-6434.8864941415,6434.8864941415
0.08,4.7770498544923,0.21518242587803,-6432.2090570905,6432.2090570905
0.081,4.7750623085341,0.21509289678082,-6429.9143700299,6429.9143700299
0.082,4.774147161506,0.21505167394171,-6427.9862304745,6427.9862304745
0.083,4.774257648374,0.21505665082766,-6426.4087162881,6426.4087162881
0.084,4.7753474812423,0.2151057423983,-6425.1660942262,6425.1660942262
0.085,4.7773706709804,0.21519687707119,-6424.2427301042,6424.2427301042
0.086,4.7802814035701,0.21532799115181,-6423.6230256725,6423.6230256725
0.087,4.7840336168934,0.21549700976997,-6423.2912275579,6423.2912275579
0.088,4.7885818017805,0.21570188296308,-6423.2317639292,6423.2317639292
0.089,4.7938804747319,0.21594056192486,-6423.4290433716,6423.4290433716
0.09,4.7998853600789,0.21621105225581,-6423.867808071,6423.867808071
0.091,4.8065530588524,0.21651139904741,-6424.5330530974,6424.5330530974
0.092,4.8138394293399,0.21683961393423,-6425.409486146,6425.409486146
0.093,4.8217038355758,0.21719386646738,-6426.482964237,6426.482964237
0.094,4.8301049439487,0.21757229477246,-6427.739092335,6427.739092335
0.095,4.8390031193103,0.21797311348245,-6429.1639042854,6429.1639042854
0.096,4.8483610418247,0.21839464152364,-6430.7444347042,6430.7444347042
0.097,4.8581435802011,0.21883529640545,-6432.468294001,6432.468294001
0.098,4.8683169365226,0.21929355569922,-6434.3236624691,6434.3236624691
0.099,4.8788511452296,0.21976806960494,-6436.300040533,6436.300040533
0.1,4.8897175942485,0.22025754929047,-6438.3873494357,6438.3873494357
0.101,4.9008886176691,0.22076074854365,-6440.5758458224,6440.5758458224
0.102,4.912339283306,0.22127654429306,-6442.8567191917,6442.8567191917
0.103,4.9240460259039,0.22180387504071,-6445.2215990654,6445.2215990654
0.104,4.9359882054597,0.22234181105675,-6447.6632264451,6447.6632264451
0.105,4.948146430704,0.22288947886054,-6450.1747588678,6450.1747588678
0.106,4.9605036716843,0.22344611133713,-6452.7501543092,6452.7501543092
0.107,4.9730444369509,0.22401101067347,-6455.3839104633,6455.3839104633
0.108,4.9857544533992,0.2245835339369,-6458.0709583067,6458.0709583067
0.109,4.998620873042,0.22516310238928,-6460.8067287995,6460.8067287995
0.11,5.0116316272425,0.22574917239831,-6463.5869180156,6463.5869180156
0.111,5.0247762565525,0.22634127281768,-6466.4077849443,6466.4077849443
0.112,5.0380465108262,0.2269390320192,-6469.2663800697,6469.2663800697
0.113,5.0514345304274,0.2275420959652,-6472.159882038,6472.159882038
0.114,5.0649332066844,0.22815014444524,-6475.0857291484,6475.0857291484
0.115,5.0785362436528,0.22876289385823,-6478.041643389,6478.041643389
0.116,5.0922381026451,0.22938009471374,-6481.0256107386,6481.0256107386
0.117,5.1060337597794,0.23000152071078,-6484.035800383,6484.035800383
0.118,5.1199191457595,0.23062698854773,-6487.0707059722,6487.0707059722
0.119,5.1338907995659,0.23125634232279,-6490.1290305261,6490.1290305261
0.12,5.1479445048801,0.23188939211172,-6493.2091777233,6493.2091777233
0.121,5.1620770200979,0.2325259918963,-6496.3099290602,6496.3099290602
0.122,5.1762868850651,0.23316607590383,-6499.4307382545,6499.4307382545
0.123,5.1905722465201,0.23380956065406,-6502.5708737378,6502.5708737378
0.124,5.2049313729953,0.23445636815294,-6505.7296426495,6505.7296426495
0.125,5.2193627527686,0.23510643030489,-6508.9064282338,6508.9064282338
0.126,5.2338648525034,0.23575967804069,-6512.1006129023,6512.1006129023
0.127,5.2484369937359,0.23641608079891,-6515.3118573827,6515.3118573827
0.128,5.2630782990749,0.23707559905743,-6518.5397628744,6518.5397628744
0.129,5.2777879850068,0.23773819752283,-6521.7839643939,6521.7839643939
0.13,5.2925653967087,0.23840384669859,-6525.0441415367,6525.0441415367
0.131,5.3074100010124,0.23907252256813,-6528.3200158267,6528.3200158267
0.132,5.3223213731182,0.23974420599632,-6531.6113460967,6531.6113460967
0.133,5.3372990331078,0.24041887536522,-6534.9178731339,6534.9178731339
0.134,5.3523425969853,0.24109651337771,-6538.2393715646,6538.2393715646
0.135,5.3674520632183,0.24177711996479,-6541.5757467301,6541.5757467301
0.136,5.3826272398298,0.24246068647882,-6544.9268413214,6544.9268413214
0.137,5.3978681648716,0.24314721463386,-6548.2925656738,6548.2925656738
0.138,5.4131749194683,0.24383670808416,-6551.6728527994,6551.6728527994
0.139,5.4285476449346,0.24452917319525,-6555.0676562162,6555.0676562162
0.14,5.4439864108733,0.2452246131024,-6558.4769055233,6558.4769055233
0.141,5.4594913007211,0.24592303156401,-6561.9005355529,6561.9005355529
0.142,5.4750624231262,0.24662443347415,-6565.338490064,6565.338490064
0.143,5.4906999113787,0.24732882483688,-6568.7907214894,6568.7907214894
0.144,5.5064039208,0.24803621264865,-6572.2571900305,6572.2571900305
0.145,5.522174625954,0.2487466047727,-6575.7378627047,6575.7378627047
0.146,5.5380121079037,0.24946000486053,-6579.2326788474,6579.2326788474
0.147,5.5539166663149,0.25017642641058,-6582.7416458624,6582.7416458624
0.148,5.5698887050328,0.25089588761409,-6586.2648033086,6586.2648033086
0.149,5.5859284510308,0.25161839869508,-6589.8021369111,6589.8021369111
0.15,5.6020361173691,0.25234396925086,-6593.3536286878,6593.3536286878
0.151,5.6182119242054,0.25307260919844,-6596.919263422,6596.919263422
0.152,5.6344561014143,0.25380432889253,-6600.4990294344,6600.4990294344
0.153,5.6507688878869,0.254539139094,-6604.092918327,6604.092918327
0.154,5.6671505302977,0.25527705091431,-6607.7009245675,6607.7009245675
0.155,5.6836012819222,0.25601807576226,-6611.3230450929,6611.3230450929
0.156,5.7001214016089,0.2567622252977,-6614.9592789655,6614.9592789655
0.157,5.7167111198766,0.25750950990435,-6618.6096172375,6618.6096172375
0.158,5.7333705990428,0.25825993689382,-6622.2740313562,6622.2740313562
0.159,5.7501004022642,0.25901353163352,-6625.952612946,6625.952612946
0.16,5.7669008134322,0.25977030691136,-6629.6453698865,6629.6453698865
0.161,5.7837720852275,0.26053027410935,-6633.3523009523,6633.3523009523
0.162,5.80071447013,0.26129344460045,-6637.0734052097,6637.0734052097
0.163,5.8177267576538,0.26205976385828,-6640.8081707925,6640.8081707925
0.164,5.8348092029761,0.2628292433773,-6644.5566136827,6644.5566136827
0.165,5.8519630785581,0.26360194047559,-6648.3190940229,6648.3190940229
0.166,5.8691889141472,0.26437787901564,-6652.0957015069,6652.0957015069
0.167,5.8864870568149,0.2651570746313,-6655.8864658645,6655.8864658645
0.168,5.9038578086957,0.26593954093224,-6659.6914029944,6659.6914029944
0.169,5.921301450161,0.26672529054779,-6663.5105225594,6663.5105225594
0.17,5.9388181097218,0.26751432926675,-6667.3437905617,6667.3437905617
0.171,5.9564083838462,0.26830668395704,-6671.1913097628,6671.1913097628
0.172,5.974072567568,0.26910236790847,-6675.0530945261,6675.0530945261
0.173,5.9918109219074,0.26990139287871,-6678.9291493664,6678.9291493664
0.174,6.0096234875715,0.27070376070142,-6682.8194106331,6682.8194106331
0.175,6.0275100983109,0.27150946388788,-6686.7237455919,6686.7237455919
0.176,6.0454704006503,0.27231848651578,-6690.6419490629,6690.6419490629
0.177,6.0635052256938,0.27313086602225,-6694.574224611,6694.574224611
0.178,6.0816152964175,0.27394663497376,-6698.5207305259,6698.5207305259
0.179,6.0998010003871,0.27476581082825,-6702.48151145,6702.48151145
0.18,6.1180626489738,0.27558840761143,-6706.456588397,6706.456588397
0.181,6.1364001074307,0.27641441925363,-6710.4458461174,6710.4458461174
0.182,6.1548139109249,0.27724386986148,-6714.4493765796,6714.4493765796
0.183,6.1733038484038,0.2780767499281,-6718.4670325142,6718.4670325142
0.184,6.191868878025,0.27891301252365,-6722.4983793022,6722.4983793022
0.185,6.2105105494655,0.2797527274534,-6726.5438644487,6726.5438644487
0.186,6.2292296829488,0.28059593166436,-6730.603674694,6730.603674694
0.187,6.2480266855474,0.28144264349312,-6734.677861387,6734.677861387
0.188,6.2669014650524,0.28229285878614,-6738.7663187469,6738.7663187469
0.189,6.2858540238037,0.28314657764881,-6742.8689745981,6742.8689745981
