time,Jint,Jint_over_Gc,bot_react,top_react
0,0,0,0,0
0.001,-0.00066692000222629,-0.0066692000222629,-201.20844407927,201.20844407927
0.002,0.010430938084088,0.10430938084088,-155.38893727779,155.38893727779
0.003,0.012608241817857,0.12608241817857,-151.23584796113,151.23584796113
0.004,0.013173591827436,0.13173591827436,-150.69077401899,150.69077401899
0.005,0.013346751023111,0.13346751023111,-150.65404884022,150.65404884022
0.006,0.013427465726587,0.13427465726587,-150.70282706167,150.70282706167
0.007,0.013486722979043,0.13486722979043,-150.76848198842,150.76848198842
0.008,0.013541357962725,0.13541357962725,-150.83768059423,150.83768059423
0.009,0.013595198258241,0.13595198258241,-150.90765944993,150.90765944993
0.01,0.013649082442663,0.13649082442663,-150.97783588872,150.97783588872
0.011,0.013703192186961,0.13703192186961,-151.04808647244,151.04808647244
0.012,0.013757564028546,0.13757564028546,-151.11837694602,151.11837694602
0.013,0.013812209464663,0.13812209464663,-151.18870758774,151.18870758774
0.014,0.013867130976941,0.13867130976941,-151.25907683556,151.25907683556
0.015,0.013922327005966,0.13922327005966,-151.32947626682,151.32947626682
0.016,0.013977799108237,0.13977799108237,-151.3999075493,151.3999075493
0.017,0.01403355069595,0.1403355069595,-151.47037770683,151.47037770683
0.018,0.014089583261226,0.14089583261226,-151.54088819683,151.54088819683
0.019,0.014145897776874,0.14145897776874,-151.61143931146,151.61143931146
0.02,0.014202493487723,0.14202493487723,-151.68202672158,151.68202672158
0.021,0.014259370705479,0.14259370705479,-151.75264928281,151.75264928281
0.022,0.01431653191666,0.1431653191666,-151.82331161222,151.82331161222
0.023,0.014373978312148,0.14373978312148,-151.89401453458,151.89401453458
0.024,0.01443171021797,0.1443171021797,-151.964757101,151.964757101
0.025,0.014489725643549,0.14489725643549,-152.03553221896,152.03553221896
0.026,0.01454801982897,0.1454801982897,-152.1063248111,152.1063248111
0.027,0.014606600378212,0.14606600378212,-152.1771540915,152.1771540915
0.028,0.014665465593511,0.14665465593511,-152.24801364633,152.24801364633
0.029,0.014724619649548,0.14724619649548,-152.31891212173,152.31891212173
0.03,0.014784064086436,0.14784064086436,-152.38985121794,152.38985121794
0.031,0.014843799764977,0.14843799764977,-152.4608312887,152.4608312887
0.032,0.014903827430952,0.14903827430952,-152.53185247276,152.53185247276
0.033,0.014964147806829,0.14964147806829,-152.60291487848,152.60291487848
0.034,0.015024761283634,0.15024761283634,-152.6740179753,152.6740179753
0.035,0.015085667476508,0.15085667476508,-152.7451596971,152.7451596971
0.036,0.015146866605229,0.15146866605229,-152.81633808221,152.81633808221
0.037,0.015208356820886,0.15208356820886,-152.88754678809,152.88754678809
0.038,0.015270142020243,0.15270142020243,-152.95879486018,152.95879486018
0.039,0.015332214537495,0.15332214537495,-153.03006082673,153.03006082673
0.04,0.015394578479567,0.15394578479567,-153.10135471374,153.10135471374
0.041,0.015457235009476,0.15457235009476,-153.17267753204,153.17267753204
0.042,0.015520180961326,0.15520180961326,-153.24402002867,153.24402002867
0.043,0.015583423418814,0.15583423418814,-153.31539951782,153.31539951782
0.044,0.015646964028671,0.15646964028671,-153.38681858644,153.38681858644
0.045,0.015710802819031,0.15710802819031,-153.45827601263,153.45827601263
0.046,0.015774936074505,0.15774936074505,-153.52976127801,153.52976127801
0.047,0.015839361516359,0.15839361516359,-153.60126865884,153.60126865884
0.048,0.015904085128599,0.15904085128599,-153.67281132963,153.67281132963
0.049,0.015969109423375,0.15969109423375,-153.74439342994,153.74439342994
0.05,0.016034435103692,0.16034435103692,-153.81601579964,153.81601579964
0.051,0.016100063278833,0.16100063278833,-153.88767983149,153.88767983149
0.052,0.016165994273731,0.16165994273731,-153.95938576443,153.95938576443
0.053,0.016232227405245,0.16232227405245,-154.03113173111,154.03113173111
0.054,0.01629876363608,0.1629876363608,-154.10291865149,154.10291865149
0.055,0.016365603775403,0.16365603775403,-154.17474774484,154.17474774484
0.056,0.016432741306827,0.16432741306827,-154.2466016379,154.2466016379
0.057,0.016500181875526,0.16500181875526,-154.31849453372,154.31849453372
0.058,0.016567927338197,0.16567927338197,-154.39042994089,154.39042994089
0.059,0.016635978117133,0.16635978117133,-154.4624076455,154.4624076455
0.06,0.01670432872345,0.1670432872345,-154.53441424666,154.53441424666
0.061,0.016772984278511,0.16772984278511,-154.60646200722,154.60646200722
0.062,0.016841944582239,0.16841944582239,-154.67855083331,154.67855083331
0.063,0.016911212198697,0.16911212198697,-154.75068465781,154.75068465781
0.064,0.016953839959753,0.16953839959753,-154.82428470244,154.82428470243
0.065,0.017020747454876,0.17020747454876,-154.89691153232,154.89691153231
0.066,0.017090436122327,0.17090436122327,-154.96926628778,154.96926628777
0.067,0.017160810923511,0.17160810923511,-155.04157410369,155.04157410368
0.068,0.017231559028722,0.17231559028722,-155.11389403188,155.11389403186
0.069,0.017302616948513,0.17302616948513,-155.18622343195,155.18622343192
0.07,0.017373984190448,0.17373984190448,-155.25858935955,155.25858935952
0.071,0.01744566119405,0.1744566119405,-155.33099607447,155.33099607442
0.072,0.017517643055724,0.17517643055724,-155.40343517103,155.40343517095
0.073,0.017589933396958,0.17589933396958,-155.47591801364,155.47591801353
0.074,0.017662534856363,0.17662534856363,-155.54844925616,155.54844925599
0.075,0.017735446217672,0.17735446217672,-155.62102727444,155.6210272742
0.076,0.017808667823215,0.17808667823215,-155.69365260381,155.69365260344
0.077,0.017882196964801,0.17882196964801,-155.76631846726,155.76631846672
0.078,0.017956032954959,0.17956032954959,-155.83902420766,155.83902420685
0.079,0.018030180022743,0.18030180022743,-155.91177923233,155.91177923112
0.08,0.018104637853032,0.18104637853032,-155.98458370708,155.98458370526
0.081,0.018179406180838,0.18179406180838,-156.05743711391,156.05743711117
0.082,0.018254485311611,0.18254485311611,-156.1303405807,156.13034057656
0.083,0.018329876680417,0.18329876680417,-156.20329664814,156.20329664188
0.084,0.018405572452303,0.18405572452303,-156.27628834373,156.27628833423
0.085,0.018481562646622,0.18481562646622,-156.34929402081,156.34929400634
0.086,0.018557858883152,0.18557858883152,-156.42234230016,156.42234227805
0.087,0.018634465964021,0.18634465964021,-156.49544187208,156.4954418382
0.088,0.018711384614237,0.18711384614237,-156.56859296199,156.56859290992
0.089,0.01878861416352,0.1878861416352,-156.64179173244,156.64179165218
0.09,0.01886615325255,0.1886615325255,-156.71502627515,156.7150261511
0.091,0.018944015415305,0.18944015415305,-156.78830589603,156.78830570372
0.092,0.019022226820522,0.19022226820522,-156.86162981493,156.86162951599
0.093,0.019100842881855,0.19100842881855,-156.93499201168,156.93499154565
0.094,0.019179994361718,0.19179994361718,-157.00835472576,157.0083539971
0.095,0.019260026700712,0.19260026700712,-157.08166379108,157.08166264855
0.096,0.01934180632035,0.1934180632035,-157.15478117568,157.15477937936
0.097,0.019427500622332,0.19427500622332,-157.22732702654,157.22732419558
0.098,0.019522632126472,0.19522632126472,-157.29840016877,157.29839570036
0.099,0.019651849423028,0.19651849423028,-157.36516438127,157.36515740754
0.1,0.019823934364588,0.19823934364588,-157.42303145792,157.423020555
0.101,0.020058371017544,0.20058371017544,-157.46093799078,157.46092141218
0.102,0.020547582107632,0.20547582107632,-157.44865577449,157.4486307923
0.103,0.02168993302366,0.2168993302366,-157.33803177688,157.33799772775
0.104,0.023293564929984,0.23293564929984,-157.10251709692,157.10247627903
0.105,0.024704485580285,0.24704485580285,-156.78444266758,156.7843989034
0.106,0.025456753156381,0.25456753156381,-156.47519087635,156.4751462555
0.107,0.025745453574106,0.25745453574106,-156.21423868037,156.21419406708
0.108,0.02583576006872,0.2583576006872,-155.99608002116,155.99603595623
0.109,0.025856143354811,0.25856143354811,-155.81195456124,155.81191141378
0.11,0.025852677968923,0.25852677968923,-155.65348932734,155.65344735341
0.111,0.025841559511351,0.25841559511351,-155.51521700313,155.51517640392
0.112,0.025829639057808,0.25829639057808,-155.39488898649,155.39484986961
0.113,0.025819729003409,0.25819729003409,-155.29067198383,155.2906343994
0.114,0.02581314692367,0.2581314692367,-155.20101038251,155.2009743446
0.115,0.025810548843175,0.25810548843175,-155.12455226346,155.12451773729
0.116,0.025812180048322,0.25812180048322,-155.0600066127,155.05997354767
0.117,0.025819674414499,0.25819674414499,-155.00842496522,155.00839325587
0.118,0.02583151369032,0.2583151369032,-154.96689831926,154.96686789459
0.119,0.025847442396663,0.25847442396663,-154.93419469261,154.93416547714
0.12,0.025868995072218,0.25868995072218,-154.91179573184,154.91176760992
0.121,0.025895338076257,0.25895338076257,-154.89823844884,154.89821132387
0.122,0.025925293355579,0.25925293355579,-154.89150969806,154.89148349479
0.123,0.025960229373724,0.25960229373724,-154.89307454977,154.89304916553
0.124,0.025998300468335,0.25998300468335,-154.90028098991,154.90025636177
0.125,0.02603986477332,0.2603986477332,-154.91329847725,154.91327453554
