time,Jint,Jint_over_Gc,bot_react,top_react
0,0,0,0,0
0.001,-2.7876995469144e-05,-0.00076249987607068,-69.399993240367,69.399993240367
0.002,0.0034184108624044,0.093501391203621,-56.007178564599,56.007178564599
0.003,0.0051760534908372,0.14157695543865,-53.334364427518,53.334364427518
0.004,0.0059147924880969,0.16178316433525,-52.467799440089,52.467799440089
0.005,0.0061933527204703,0.16940242670871,-52.183901636748,52.183901636748
0.006,0.0063050929287094,0.17245877813757,-52.098418834309,52.098418834309
0.007,0.0063592580001339,0.17394031729032,-52.081420172995,52.081420172995
0.008,0.0063938720767744,0.17488709181549,-52.088127583415,52.088127583415
0.009,0.0064218992167053,0.17565369848756,-52.103046205545,52.103046205545
0.01,0.0064477350651989,0.17636036830413,-52.120814403301,52.120814403301
0.011,0.0064728705112442,0.17704788050449,-52.139578882695,52.139578882695
0.012,0.0064978121165548,0.17773009071539,-52.158699769128,52.158699769128
0.013,0.0065227321625659,0.17841171122992,-52.177956533006,52.177956533006
0.014,0.0065476891891995,0.17909434324944,-52.197273390237,52.197273390237
0.015,0.006572702980925,0.17977852792465,-52.216624471609,52.216624471609
0.016,0.006597780107376,0.18046444495011,-52.236001106288,52.236001106288
0.017,0.0066229226315903,0.18115215075466,-52.255400544988,52.255400544988
0.018,0.0066481310805019,0.18184165975115,-52.274822076322,52.274822076322
0.019,0.0066734054582777,0.18253297205355,-52.294265690379,52.294265690379
0.02,0.0066987455919537,0.1832260829309,-52.313731619181,52.313731619181
0.021,0.0067241512493184,0.18392098603169,-52.333220178767,52.333220178767
0.022,0.0067496221791432,0.18461767448422,-52.352731714951,52.352731714951
0.023,0.0067751581249503,0.18531614127326,-52.37226658468,52.37226658468
0.024,0.0068007588297688,0.18601637937004,-52.391825149622,52.391825149622
0.025,0.006826424037824,0.18671838177856,-52.411407773935,52.411407773935
0.026,0.006852153495183,0.18742214155315,-52.431014823474,52.431014823474
0.027,0.006877946950045,0.18812765180648,-52.450646665494,52.450646665494
0.028,0.00690380415291,0.18883490571417,-52.470303668514,52.470303668514
0.029,0.0069297248567056,0.18954389651821,-52.489986202248,52.489986202248
0.03,0.0069557088168988,0.19025461753005,-52.509694637543,52.509694637543
0.031,0.0069817557916009,0.1909670621335,-52.529429346341,52.529429346341
0.032,0.0070078655416719,0.19168122378752,-52.549190701624,52.549190701624
0.033,0.0070340378308244,0.19239709602911,-52.568979077377,52.568979077377
0.034,0.0070602724257437,0.19311467247658,-52.588794848537,52.588794848537
0.035,0.00708656871258,0.19383393633972,-52.608637715676,52.608637715676
0.036,0.0071129261999791,0.19455487417886,-52.628507397921,52.628507397921
0.037,0.0071393452221582,0.19527749513562,-52.648405449285,52.648405449285
0.038,0.0071658247513763,0.19600177109891,-52.668330331561,52.668330331561
0.039,0.0071923653813971,0.19672771830955,-52.688284182173,52.688284182173
0.04,0.0072189673653605,0.19745534369148,-52.708267516613,52.708267516613
0.041,0.007245632159852,0.19818468708567,-52.728280441571,52.728280441571
0.042,0.0072723673647616,0.19891595636656,-52.748321872972,52.748321872972
0.043,0.0072992099522896,0.1996501628088,-52.768385187215,52.768385187215
0.044,0.0073263374328159,0.2003921617291,-52.788437386474,52.788437386474
0.045,0.0073546023316169,0.20116527165254,-52.808318748947,52.808318748947
0.046,0.0073858410234044,0.20201972164673,-52.827489832027,52.827489832027
0.047,0.0074419708528354,0.20355500144517,-52.842055560702,52.842055560702
0.048,0.0075978795096405,0.20781946142343,-52.836670712315,52.836670712315
0.049,0.0080196591942888,0.21935610487661,-52.765412587341,52.765412587341
0.05,0.0085687254662893,0.23437432894664,-52.596819320309,52.596819320309
0.051,0.0087499846291671,0.23933218351114,-52.408061212632,52.408061212632
0.052,0.0087200129887495,0.23851239028308,-52.247623209013,52.247623209013
0.053,0.0086530816424079,0.23668166417965,-52.111095995892,52.111095995892
0.054,0.0085844598235218,0.2348046997681,-51.991047861433,51.991047861433
0.055,0.0085205031292098,0.23305533723221,-51.884351308429,51.884351308429
0.056,0.0084629211120365,0.23148033676249,-51.789720991159,51.789720991159
0.057,0.0084122839471168,0.23009529395834,-51.706390238627,51.706390238627
0.058,0.0083693006934693,0.22891960321306,-51.634560901417,51.634560901417
0.059,0.0083337277872863,0.22794660249689,-51.573541837447,51.573541837447
0.06,0.0083052374522439,0.22716732637429,-51.522702670361,51.522702670361
0.061,0.0082838058520975,0.22658112286919,-51.481947237055,51.481947237055
0.062,0.0082686231399915,0.2261658408094,-51.450159883308,51.450159883308
0.063,0.0082591728634399,0.22590735403282,-51.426627182151,51.426627182151
0.064,0.0082548184476817,0.22578825075716,-51.410477798963,51.410477798963
0.065,0.0082549214952095,0.22579106934381,-51.400824922967,51.400824922967
0.066,0.0082588545785367,0.22589864820943,-51.396786444878,51.396786444878
0.067,0.0082658380376003,0.22608966185997,-51.397251300479,51.397251300479
0.068,0.0082756454940462,0.2263579183273,-51.401878844454,51.401878844454
0.069,0.0082875604078577,0.22668381859567,-51.409640170121,51.409640170121
0.07,0.008301264364993,0.22705865330944,-51.420057392723,51.420057392723
0.071,0.0083166447831373,0.22747934308362,-51.432948860451,51.432948860451
0.072,0.008333147773243,0.22793073778017,-51.44751240066,51.44751240066
0.073,0.0083506018297036,0.22840814632668,-51.463481688039,51.463481688039
0.074,0.0083688412898747,0.22890703746922,-51.480605619088,51.480605619088
0.075,0.0083877261311374,0.22942358126743,-51.498671852237,51.498671852237
0.076,0.0084073387743631,0.22996003212153,-51.517783074851,51.517783074851
