time,Jint,Jint_over_Gc,bot_react,top_react
0,0,0,0,0
0.001,3.4403246342497e-06,0.0011467748780832,-45.660792932972,45.660792932978
0.002,0.00028812118151029,0.096040393836765,-36.948948902234,36.948948902233
0.003,0.00038744459521138,0.12914819840379,-35.705183038101,35.705183038101
0.004,0.000421901994551,0.14063399818367,-35.434073853679,35.434073853679
0.005,0.00043430712638165,0.14476904212722,-35.375533566672,35.375533566672
0.006,0.00043945792272082,0.14648597424027,-35.370577610488,35.370577610488
0.007,0.00044235133401679,0.14745044467226,-35.380186875464,35.380186875464
0.008,0.00044457391868043,0.14819130622681,-35.39388650172,35.39388650172
0.009,0.00044660690499306,0.14886896833102,-35.408749364818,35.408749364818
0.01,0.00044859204177325,0.14953068059108,-35.423944659215,35.423944659215
0.011,0.000450570569846,0.15019018994867,-35.439234840824,35.439234840824
0.012,0.0004525542360715,0.15085141202383,-35.454547642796,35.454547642796
0.013,0.00045454667071602,0.15151555690534,-35.469866832492,35.469866832492
0.014,0.00045654892536559,0.15218297512186,-35.485187229965,35.485187229965
0.015,0.00045856126866577,0.15285375622192,-35.500505758585,35.500505758585
0.016,0.00046058375033821,0.1535279167794,-35.51582300044,35.51582300044
0.017,0.00046261651262503,0.15420550420834,-35.531139000949,35.531139000949
0.018,0.00046465957667703,0.15488652555901,-35.546453916401,35.546453916401
0.019,0.00046671295853734,0.15557098617911,-35.561767776532,35.561767776532
0.02,0.00046877667299409,0.15625889099803,-35.577080588666,35.577080588666
0.021,0.00047085073428084,0.15695024476028,-35.592392357369,35.592392357369
0.022,0.00047293515604719,0.15764505201573,-35.607703088505,35.607703088505
0.023,0.00047502995129661,0.15834331709887,-35.623012790192,35.623012790192
0.024,0.00047713513235478,0.15904504411826,-35.638321473068,35.638321473068
0.025,0.00047925071085446,0.15975023695149,-35.653629150381,35.653629150381
0.026,0.0004813766977265,0.16045889924217,-35.66893583804,35.66893583804
0.027,0.00048351310319294,0.16117103439765,-35.684241554646,35.684241554646
0.028,0.000485659936761,0.161886645587,-35.69954632152,35.69954632152
0.029,0.00048781720721743,0.16260573573914,-35.714850162731,35.714850162731
0.03,0.00048998492262315,0.16332830754105,-35.730153105125,35.730153105125
0.031,0.00049216309030815,0.16405436343605,-35.745455178346,35.745455178346
0.032,0.00049435171686664,0.16478390562221,-35.760756414867,35.760756414867
0.033,0.00049655080815239,0.1655169360508,-35.776056850007,35.776056850007
0.034,0.00049876036927441,0.1662534564248,-35.791356521965,35.791356521965
0.035,0.00050098040459282,0.16699346819761,-35.806655471833,35.806655471833
0.036,0.00050321091771499,0.16773697257166,-35.821953743628,35.821953743628
0.037,0.00050545191149202,0.16848397049734,-35.837251384309,35.837251384309
0.038,0.00050770338801536,0.16923446267179,-35.852548443798,35.852548443798
0.039,0.00050996534861386,0.16998844953795,-35.867844975005,35.867844975005
0.04,0.000512237793851,0.17074593128367,-35.883141033844,35.883141033844
0.041,0.00051452072352246,0.17150690784082,-35.898436679256,35.898436679256
0.042,0.00051681406035988,0.17227135345329,-35.913729832942,35.913729832942
0.043,0.00051911775717605,0.17303925239202,-35.929022024816,35.929022024816
0.044,0.0005214319322567,0.17381064408557,-35.944313658771,35.944313658771
0.045,0.00052375658353061,0.17458552784354,-35.959605053231,35.959605053231
0.046,0.00052609170576972,0.17536390192324,-35.974896336121,35.974896336121
0.047,0.00052843725697581,0.17614575232527,-35.990186211905,35.990186211905
0.048,0.00053079312175845,0.17693104058615,-36.005475104271,36.005475104271
0.049,0.00053315943374692,0.17771981124897,-36.020763728196,36.020763728196
0.05,0.00053553615326465,0.17851205108822,-36.036050973558,36.036050973558
0.051,0.00053792309255352,0.17930769751784,-36.051336107589,36.051336107589
0.052,0.00054032043126672,0.18010681042224,-36.066620917627,36.066620917627
0.053,0.00054272818130464,0.18090939376821,-36.081906045957,36.081906045957
0.054,0.00054514633536476,0.18171544512159,-36.097191702783,36.097191702783
0.055,0.00054757473835609,0.18252491278536,-36.112475506065,36.112475506065
0.056,0.00055001348438973,0.18333782812991,-36.127759572649,36.127759572649
0.057,0.00055246258972354,0.18415419657451,-36.143044405693,36.143044405693
0.058,0.00055492204674257,0.18497401558086,-36.158330188802,36.158330188802
0.059,0.00055739184296706,0.18579728098902,-36.173617050081,36.173617050081
0.06,0.00055987196617486,0.18662398872495,-36.18890510797,36.18890510797
0.061,0.00056236240834951,0.1874541361165,-36.204194476271,36.204194476271
0.062,0.00056486317530494,0.18828772510165,-36.219485255253,36.219485255254
0.063,0.0005673743146467,0.1891247715489,-36.234777500986,36.234777500986
0.064,0.00056989599817655,0.18996533272552,-36.250071134164,36.250071134164
0.065,0.00057242872915433,0.19080957638478,-36.265364144229,36.265364144229
0.066,0.00057497371743432,0.19165790581144,-36.280650072191,36.280650072191
0.067,0.0005775362687276,0.19251208957587,-36.295928459496,36.295928459496
0.068,0.00058013126115532,0.19337708705177,-36.311184265965,36.311184265965
0.069,0.00058280344081958,0.19426781360653,-36.326368852073,36.326368852073
0.07,0.00058568837555737,0.19522945851912,-36.341334279131,36.341334279131
0.071,0.00058919990592207,0.19639996864069,-36.35562768998,36.35562768998
0.072,0.00059455906337912,0.19818635445971,-36.367910829962,36.367910829962
0.073,0.00060530087958323,0.20176695986108,-36.374233887377,36.374233887377
0.074,0.00062920949932811,0.20973649977604,-36.364723858305,36.364723858305
0.075,0.00067593120094803,0.22531040031601,-36.321439175197,36.321439175197
0.076,0.00073972210157321,0.24657403385774,-36.234356401893,36.234356401893
