time,Jint,Jint_over_Gc,bot_react,top_react
0,0,0,0,0
0.001,-4.383524952648e-05,-0.00487058328072,-80.523423383242,80.523423383242
0.002,0.00099921061713315,0.11102340190368,-60.228312788501,60.228312788501
0.003,0.0014270833979373,0.15856482199303,-56.41360661054,56.41360661054
0.004,0.0014749802877968,0.16388669864409,-55.817666751632,55.817666751632
0.005,0.0014865534975267,0.1651726108363,-55.753787865279,55.753787865279
0.006,0.0014948743657459,0.16609715174955,-55.784280871684,55.784280871684
0.007,0.0015033195469194,0.16703550521327,-55.833213540444,55.833213540444
0.008,0.0015119558350192,0.16799509277991,-55.885988472459,55.885988472459
0.009,0.0015206983382628,0.1689664820292,-55.939737997271,55.939737997271
0.01,0.0015295152876713,0.16994614307459,-55.993883464786,55.993883464786
0.011,0.0015383982488631,0.17093313876257,-56.048305304438,56.048305304438
0.012,0.0015473460905794,0.17192734339771,-56.102983495997,56.102983495997
0.013,0.0015563592845834,0.17292880939816,-56.157917751829,56.157917751829
0.014,0.0015654379302519,0.17393754780577,-56.213106338158,56.213106338158
0.015,0.0015745820979154,0.17495356643505,-56.268546958776,56.268546958776
0.016,0.0015837927918978,0.17597697687753,-56.324244579068,56.324244579068
0.017,0.0015930709886592,0.1770078876288,-56.380203966547,56.380203966547
0.018,0.0016024164010052,0.17804626677835,-56.436420716972,56.436420716972
0.019,0.0016118299317764,0.17909221464182,-56.4928983843,56.4928983843
0.02,0.001621312718926,0.18014585765845,-56.549643179556,56.549643179556
0.021,0.0016308641597713,0.18120712886348,-56.606648828395,56.606648828395
0.022,0.0016404864041682,0.1822762671298,-56.663927286701,56.663927286701
0.023,0.0016501789235362,0.18335321372625,-56.721473226957,56.721473226957
0.024,0.0016599426223733,0.18443806915259,-56.779289984983,56.779289984983
0.025,0.0016697785846438,0.18553095384931,-56.837382753041,56.837382753041
0.026,0.0016796865792218,0.18663184213575,-56.895747724512,56.895747724512
0.027,0.0016896675635736,0.18774084039707,-56.954388662318,56.954388662318
0.028,0.0016997222565835,0.18885802850928,-57.013308329625,57.013308329625
0.029,0.0017098512844456,0.18998347604952,-57.07250847793,57.07250847793
0.03,0.0017200555084541,0.19111727871712,-57.131991928086,57.131991928086
0.031,0.0017303352660058,0.19225947400064,-57.191755747565,57.191755747565
0.032,0.0017406949822223,0.19341055358026,-57.251806998716,57.251806998716
0.033,0.0017514643347766,0.19460714830852,-57.311933104479,57.311933104479
0.034,0.0017629227799135,0.19588030887927,-57.37161328805,57.37161328805
0.035,0.0017752057715587,0.19724508572874,-57.430415999066,57.430415999066
0.036,0.0017884065749017,0.19871184165574,-57.487865826241,57.487865826241
0.037,0.0018024707557272,0.20027452841413,-57.543474436521,57.543474436521
0.038,0.0018171000855345,0.20190000950384,-57.597004843994,57.597004843994
0.039,0.0018316806262429,0.20352006958254,-57.648402506314,57.648402506314
0.04,0.0018454475609795,0.20504972899773,-57.697831555435,57.697831555435
0.041,0.0018578602708821,0.20642891898689,-57.745762095494,57.745762095494
0.042,0.0018688198706531,0.20764665229479,-57.792557228095,57.792557228095
0.043,0.0018786170079063,0.2087352231007,-57.838549078566,57.838549078566
0.044,0.0018876556161956,0.20973951291062,-57.883993950166,57.883993950166
0.045,0.001896276912166,0.21069743468511,-57.929158927969,57.929158927969
0.046,0.0019047439535861,0.21163821706512,-57.974501642846,57.974501642846
0.047,0.0019132537532522,0.21258375036136,-58.020591944246,58.020591944246
0.048,0.0019219539292625,0.21355043658472,-58.068010053544,58.068010053544
0.049,0.0019309392625801,0.21454880695335,-58.117176407471,58.117176407471
0.05,0.0019402539946307,0.21558377718119,-58.168281908748,58.168281908748
0.051,0.0019498962312531,0.2166551368059,-58.221271452783,58.221271452783
0.052,0.0019598385092451,0.21775983436056,-58.27595196979,58.27595196979
0.053,0.0019700457670237,0.21889397411375,-58.332093049186,58.332093049186
0.054,0.0019804874427839,0.22005416030932,-58.38949804682,58.38949804682
0.055,0.0019911405486767,0.22123783874185,-58.448020122386,58.448020122386
0.056,0.0020019880300343,0.22244311444826,-58.50755037791,58.50755037791
0.057,0.0020130195528711,0.2236688392079,-58.56802251621,58.56802251621
0.058,0.002024226892924,0.22491409921378,-58.62938230445,58.62938230445
0.059,0.0020356072807706,0.22617858675229,-58.691611052828,58.691611052828
0.06,0.0020471545269738,0.22746161410819,-58.754665756847,58.754665756847
0.061,0.0020588680554098,0.22876311726776,-58.818540809817,58.818540809817
0.062,0.0020707440998508,0.23008267776119,-58.883207922016,58.883207922016
0.063,0.002082780840937,0.23142009343745,-58.948651638827,58.948651638827
0.064,0.0020949741693351,0.2327749077039,-59.014840163527,59.014840163527
0.065,0.0021073239359626,0.23414710399585,-59.081768575091,59.08176857509
0.066,0.0021198261778643,0.23553624198493,-59.149405792034,59.149405792034
0.067,0.0021324787777075,0.23694208641195,-59.217733119626,59.217733119626
0.068,0.0021452778433012,0.23836420481125,-59.286719757146,59.286719757146
0.069,0.0021582211471282,0.23980234968092,-59.356345789797,59.356345789797
0.07,0.002171308630025,0.24125651444722,-59.426606033526,59.426606033526
0.071,0.0021845365255051,0.24272628061168,-59.497470442806,59.497470442806
0.072,0.0021979031127226,0.24421145696918,-59.568922615928,59.568922615928
0.073,0.0022114043153721,0.2457115905969,-59.64092981611,59.64092981611
0.074,0.0022250414201246,0.24722682445829,-59.713496514988,59.713496514988
0.075,0.0022388110996274,0.24875678884748,-59.786595693122,59.786595693122
0.076,0.0022527143196601,0.25030159107335,-59.860228869359,59.860228869359
