time,Fx,Fy
1.762e-05,694.39479935023,1.1805706172652e-06
1.763e-05,694.77340404615,1.1811831761577e-06
1.764e-05,695.15333827751,1.182187858717e-06
1.765e-05,695.53572454217,1.1834571793656e-06
1.766e-05,695.92091652639,1.1847788492503e-06
1.767e-05,696.30838671855,1.1859262052383e-06
1.768e-05,696.6968893782,1.1867296620949e-06
1.769e-05,697.08484854357,1.1871342806558e-06
1.77e-05,697.47085028488,1.1872112466449e-06
1.771e-05,697.85408553355,1.1871435035005e-06
1.772e-05,698.23460489836,1.1871651430795e-06
1.773e-05,698.61330531834,1.1874898433462e-06
1.774e-05,698.99165203473,1.1882413488706e-06
1.775e-05,699.37122211356,1.1894154994252e-06
1.776e-05,699.75321175121,1.1908751318401e-06
1.777e-05,700.13806127985,1.1923952634163e-06
1.778e-05,700.52531539592,1.1937270905094e-06
1.779e-05,700.91376291595,1.194674840832e-06
1.78e-05,701.30181310833,1.1951534446553e-06
1.781e-05,701.6879915908,1.1952178269325e-06
1.782e-05,702.07140109987,1.1950424223528e-06
1.783e-05,702.45200300378,1.1948717890675e-06
1.784e-05,702.83063107352,1.1949428682101e-06
1.785e-05,703.20873248087,1.1954142991044e-06
1.786e-05,703.58791625395,1.1963223016664e-06
1.787e-05,703.96944984954,1.1975658544827e-06
1.788e-05,704.35386113877,1.1989461334849e-06
1.789e-05,704.74077062307,1.2002251068566e-06
1.79e-05,705.12900710282,1.2012031618269e-06
1.791e-05,705.51697156841,1.2017819059906e-06
1.792e-05,705.90313635962,1.2019927808637e-06
1.793e-05,706.28652396535,1.2019881552305e-06
1.794e-05,706.66701565664,1.2019931965312e-06
1.795e-05,707.04539279992,1.2022334594519e-06
1.796e-05,707.42309688826,1.2028621441118e-06
1.797e-05,707.80178216988,1.2039120917962e-06
1.798e-05,708.18279982226,1.2052815669961e-06
1.799e-05,708.56677451811,1.2067649208802e-06
1.8e-05,708.95340597148,1.2081144014076e-06
1.801e-05,709.3415582929,1.2091168635209e-06
1.802e-05,709.72961036305,1.2096598140943e-06
1.803e-05,710.11595886571,1.2097674435552e-06
1.804e-05,710.49951759393,1.2095921135824e-06
1.805e-05,710.88005726032,1.2093709038652e-06
1.806e-05,711.25827927503,1.2093574248695e-06
1.807e-05,711.63559959795,1.2097380270859e-06
1.808e-05,712.01370914627,1.2105815656582e-06
1.809e-05,712.39404716591,1.211815309432e-06
1.81e-05,712.77735156796,1.2132541264975e-06
1.811e-05,713.16342674048,1.214651376813e-06
1.812e-05,713.55120193528,1.2157798892076e-06
1.813e-05,713.93906289157,1.216499271095e-06
1.814e-05,714.32535403903,1.2168010918856e-06
1.815e-05,714.70889506167,1.2168074405849e-06
1.816e-05,715.08935061939,1.2167323433232e-06
1.817e-05,715.46733733231,1.2168143719293e-06
1.818e-05,715.84423376299,1.2172433550006e-06
1.819e-05,716.22175173243,1.2180923540939e-06
1.82e-05,716.60140201689,1.2193068599231e-06
1.821e-05,716.98402091736,1.220708472971e-06
1.822e-05,717.36950579076,1.2220604972413e-06
1.823e-05,717.75684294153,1.22313566564e-06
1.824e-05,718.14442031569,1.2237910347324e-06
1.825e-05,718.5305285042,1.2240111821882e-06
1.826e-05,718.91389440598,1.2239182218821e-06
1.827e-05,719.29408109229,1.2237311715069e-06
1.828e-05,719.67162850535,1.2237006004057e-06
1.829e-05,720.04788999319,1.2240325908408e-06
1.83e-05,720.42461440694,1.2248216307853e-06
1.831e-05,720.80340307223,1.2260254251828e-06
1.832e-05,721.18521051032,1.2274746090668e-06
1.833e-05,721.57004482893,1.2289235939988e-06
1.834e-05,721.95696206281,1.2301280882809e-06
1.835e-05,722.34435744889,1.2309160304369e-06
1.836e-05,722.73046402329,1.2312443438134e-06
1.837e-05,723.11390389463,1.2312105219792e-06
1.838e-05,723.49412047009,1.2310197092802e-06
1.839e-05,723.87155630671,1.2309218178075e-06
1.84e-05,724.24752000505,1.2311390875652e-06
1.841e-05,724.62378228296,1.2317907227555e-06
1.842e-05,725.00202599111,1.2328627434499e-06
1.843e-05,725.38332093054,1.2342111084251e-06
1.844e-05,725.76778737451,1.2356056338092e-06
1.845e-05,726.15455412272,1.2368077975111e-06
1.846e-05,726.54202559849,1.2376415803317e-06
1.847e-05,726.92837624478,1.2380491014596e-06
1.848e-05,727.31211924589,1.2381111531568e-06
1.849e-05,727.6925726951,1.2380191627415e-06
1.85e-05,728.070077402,1.2380160576697e-06
1.851e-05,728.44589715865,1.2383227740997e-06
1.852e-05,728.82183081185,1.2390613122193e-06
1.853e-05,729.19965535227,1.2402209108586e-06
1.854e-05,729.58057242368,1.2416577170882e-06
1.855e-05,729.96483046316,1.243136509288e-06
1.856e-05,730.35164092403,1.2444052188698e-06
1.857e-05,730.73941618818,1.2452678390673e-06
1.858e-05,731.12625692476,1.2456521716331e-06
1.859e-05,731.51053879829,1.2456266560434e-06
1.86e-05,731.89141686305,1.2453850857241e-06
1.861e-05,732.26909070898,1.2451835225136e-06
1.862e-05,732.64474700165,1.2452686206643e-06
1.863e-05,733.0201958346,1.2457990514747e-06
1.864e-05,733.39731240599,1.246799726573e-06
1.865e-05,733.77745639636,1.2481554456656e-06
1.866e-05,734.16104902955,1.249646018664e-06
1.867e-05,734.54743957787,1.2510167088919e-06
1.868e-05,734.93510378062,1.2520590289e-06
1.869e-05,735.32211384196,1.2526663155654e-06
1.87e-05,735.70673521001,1.2528781212495e-06
1.871e-05,736.08796548862,1.2528535116019e-06
1.872e-05,736.46584811716,1.2528273991563e-06
1.873e-05,736.84146271026,1.2530335631311e-06
1.874e-05,737.21659387562,1.2536283300335e-06
1.875e-05,737.59318003567,1.2546442924588e-06
1.876e-05,737.97271234694,1.2559720943273e-06
1.877e-05,738.35576987453,1.257401688548e-06
1.878e-05,738.7418355891,1.2586803173065e-06
1.879e-05,739.12945121894,1.2595972442853e-06
1.88e-05,739.51666419376,1.2600478775937e-06
1.881e-05,739.90162928167,1.260067701736e-06
1.882e-05,740.28317917453,1.2598272398634e-06
1.883e-05,740.66118732258,1.2595768197343e-06
1.884e-05,741.03661011513,1.2595756366807e-06
1.885e-05,741.41119444097,1.2600113237227e-06
1.886e-05,741.78694018873,1.2609421773391e-06
1.887e-05,742.16548331359,1.2622823781783e-06
1.888e-05,742.54759008053,1.2638248279018e-06
1.889e-05,742.93291913625,1.2653086720604e-06
1.89e-05,743.32012554054,1.2664939852414e-06
1.891e-05,743.70727524531,1.2672393872037e-06
1.892e-05,744.09244239849,1.2675380531846e-06
1.893e-05,744.47430504419,1.267524933013e-06
1.894e-05,744.85255494984,1.2674254143974e-06
1.895e-05,745.2279944757,1.2674885425668e-06
1.896e-05,745.60229001603,1.2679061960341e-06
1.897e-05,745.97745775143,1.2687537953582e-06
1.898e-05,746.35524040198,1.2699657609971e-06
1.899e-05,746.73656764989,1.2713576644785e-06
1.9e-05,747.12126731413,1.2726829865528e-06
1.901e-05,747.50811703493,1.2737099090998e-06
1.902e-05,747.89522101476,1.2743001889248e-06
1.903e-05,748.28059578015,1.2744464399361e-06
1.904e-05,748.66278410324,1.2742847914637e-06
1.905e-05,749.04130725656,1.2740464576666e-06
1.906e-05,749.41681551071,1.2739944708073e-06
1.907e-05,749.79088990632,1.2743365580548e-06
1.908e-05,750.16555608199,1.2751681879308e-06
1.909e-05,750.5426600075,1.2764336858595e-06
1.91e-05,750.92329829461,1.2779520126571e-06
1.911e-05,751.30747905704,1.2794636461422e-06
1.912e-05,751.69411818908,1.2807143470184e-06
1.913e-05,752.08137238144,1.2815319152537e-06
1.914e-05,752.46720619311,1.2818761447875e-06
1.915e-05,752.85001820061,1.2818522456826e-06
1.916e-05,753.22913300901,1.2816782231084e-06
1.917e-05,753.60500737476,1.281613148052e-06
1.918e-05,753.97908703965,1.2818819854488e-06
1.919e-05,754.35335878696,1.2826017830037e-06
1.92e-05,754.72973633859,1.2837494622886e-06
1.921e-05,755.10946992198,1.2851669204395e-06
1.922e-05,755.49276183529,1.2866119476485e-06
1.923e-05,755.8787064797,1.2878332675825e-06
1.9240000000001e-05,756.26557289655,1.2886503064635e-06
1.9250000000001e-05,756.65134193481,1.2890085692163e-06
1.9260000000001e-05,757.03433154859,1.2889979821296e-06
1.9270000000001e-05,757.41371668627,1.2888218847706e-06
1.9280000000001e-05,757.78978310086,1.2887373017634e-06
1.9290000000001e-05,758.16383695561,1.2889733369548e-06
1.9300000000001e-05,758.53779872185,1.2896592451739e-06
1.9310000000001e-05,758.91360753744,1.290783966823e-06
1.9320000000001e-05,759.29262068722,1.2922003165272e-06
1.9330000000001e-05,759.67519411472,1.2936656546003e-06
1.9340000000001e-05,760.06057355873,1.294924153683e-06
1.9350000000001e-05,760.44712953818,1.2957812103309e-06
1.9360000000001e-05,760.83286288325,1.296163777198e-06
1.9370000000001e-05,761.21602383985,1.2961487563246e-06
1.9380000000001e-05,761.59565285112,1.2959342718943e-06
1.9390000000001e-05,761.97187569787,1.2957819528481e-06
1.9400000000001e-05,762.3458620647,1.2959378210553e-06
1.9410000000001e-05,762.71946104216,1.2965560003408e-06
1.9420000000001e-05,763.09462716564,1.2976476533311e-06
1.9430000000001e-05,763.47281530253,1.2990829745263e-06
1.9440000000001e-05,763.85453201758,1.3006270371818e-06
1.9450000000001e-05,764.23918216203,1.3020128619701e-06
1.9460000000001e-05,764.62525759303,1.3030235521683e-06
1.9470000000001e-05,765.01080868939,1.3035559085495e-06
1.9480000000001e-05,765.39405167505,1.3036550470247e-06
1.9490000000001e-05,765.77392286854,1.3034964432279e-06
1.9500000000001e-05,766.15040778777,1.3033298458254e-06
1.9510000000001e-05,766.52454325582,1.3034034545001e-06
1.9520000000001e-05,766.89809240395,1.3038854689285e-06
1.9530000000001e-05,767.27299411446,1.3048137859073e-06
1.9540000000001e-05,767.65075841526,1.3060824031186e-06
1.9550000000001e-05,768.0319959312,1.307478996182e-06
1.9560000000001e-05,768.41622761628,1.3087483807794e-06
1.9570000000001e-05,768.80203370926,1.3096770707932e-06
1.9580000000001e-05,769.18749533949,1.3101585665254e-06
1.9590000000001e-05,769.57079126865,1.3102326690273e-06
1.9600000000001e-05,769.95076413658,1.3100671161226e-06
1.9610000000001e-05,770.32728020539,1.3099123741256e-06
1.9620000000001e-05,770.70127092519,1.3100253184462e-06
1.9630000000001e-05,771.07444363732,1.3105850946715e-06
1.9640000000001e-05,771.4487515873,1.3116382113765e-06
1.9650000000001e-05,771.82578816034,1.3130832172692e-06
1.9660000000001e-05,772.20629366063,1.3147003485869e-06
1.9670000000001e-05,772.58992779179,1.316216014402e-06
1.9680000000001e-05,772.97537823501,1.3173849282566e-06
1.9690000000001e-05,773.36077113503,1.318065162792e-06
1.9700000000001e-05,773.74425543433,1.3182595459682e-06
1.9710000000001e-05,774.12457903334,1.3181118241334e-06
1.9720000000001e-05,774.50147746207,1.3178641538047e-06
1.9730000000001e-05,774.87575425132,1.317780668586e-06
1.9740000000001e-05,775.24902825742,1.3180673335e-06
1.9750000000001e-05,775.62322691098,1.3188087031324e-06
1.9760000000001e-05,775.99998344602,1.3199454684809e-06
1.9770000000001e-05,776.38012601224,1.3212951586183e-06
1.9780000000001e-05,776.76341790506,1.3226096626795e-06
1.9790000000001e-05,777.14862990053,1.3236576741349e-06
1.9800000000001e-05,777.53392222488,1.3242979974848e-06
1.9810000000001e-05,777.91741723161,1.3245223904335e-06
1.9820000000001e-05,778.29778443523,1.324462452601e-06
1.9830000000001e-05,778.67465566088,1.324347515208e-06
1.9840000000001e-05,779.04874092903,1.3244303822546e-06
1.9850000000001e-05,779.421608851,1.3249133488102e-06
1.9860000000001e-05,779.79519976465,1.3258762763257e-06
1.9870000000001e-05,780.17122306842,1.3272548962107e-06
1.9880000000001e-05,780.55062629608,1.3288531732769e-06
1.9890000000001e-05,780.93330116898,1.3304064694353e-06
1.9900000000001e-05,781.31811809848,1.3316552660569e-06
1.9910000000001e-05,781.70327834879,1.3324279137805e-06
1.9920000000001e-05,782.08687414742,1.3326914398704e-06
1.9930000000001e-05,782.46748225931,1.3325618830606e-06
1.9940000000001e-05,782.84460610625,1.3322648513281e-06
1.9950000000001e-05,783.21882868724,1.3320742162648e-06
1.9960000000001e-05,783.59162866627,1.3322237393254e-06
1.9970000000001e-05,783.96491698797,1.3328370833676e-06
1.9980000000001e-05,784.34043855124,1.3338952911113e-06
1.9990000000001e-05,784.71922564053,1.335243489109e-06
2.0000000000001e-05,785.10127380904,1.3366408353477e-06
2.0010000000001e-05,785.48554166733,1.3378397198949e-06
2.0020000000001e-05,785.87027508706,1.3386580199892e-06
2.0030000000001e-05,786.25355511277,1.3390443527328e-06
2.0040000000001e-05,786.63389893127,1.3390854753936e-06
2.0050000000001e-05,787.01072641527,1.3389843154243e-06
2.0060000000001e-05,787.38454634743,1.3389906570183e-06
2.0070000000001e-05,787.75680356071,1.3393257489724e-06
2.0080000000001e-05,788.12943381334,1.340106958736e-06
2.0090000000001e-05,788.50426438028,1.3413132542439e-06
