time,Fy,Jint,max_disp_y,max_psie,max_s1
1.675e-05,99.767486585031,0.0052908608766599,0.0032342459398443,0.0015705900878,2.8747108002108
1.725e-05,99.880345530064,0.0056957706786162,0.0034031915766413,0.0015777704565128,2.8485941301651
1.775e-05,99.72637887134,0.0061117150252445,0.0035676502574465,0.0015910250598284,2.7964406216712
1.825e-05,99.423393087826,0.0065495263457977,0.0037315533189922,0.0015977102560201,2.7640584551618
1.875e-05,99.228217769198,0.007007665564511,0.0038988892520995,0.0015837133175263,2.7556886337828
1.925e-05,99.14831624583,0.0074545083181372,0.0040692113576634,0.0015508587309964,2.7749761971305
1.975e-05,98.877896335825,0.0078711636513063,0.0042404313094707,0.0015120905377589,2.8017262151488
2.025e-05,98.178801366273,0.0082721212835418,0.0044137991290248,0.001497261790109,2.8161395077313
2.075e-05,97.12146078837,0.0086676070590975,0.0045938228669434,0.0015061751894095,2.8207815113581
2.125e-05,95.853697976006,0.0090524976739099,0.0047843604897907,0.0015002932686135,2.7717259441699
2.175e-05,94.396210034574,0.0094341915827128,0.0049874633579785,0.0015095336680355,2.7357206318058
2.225e-05,92.866943916904,0.0098272759707799,0.0052061169324256,0.0014953548850021,2.729140887118
2.275e-05,91.741848966345,0.010253106544203,0.0054455485718457,0.0014981184597017,2.7639565827338
2.325e-05,91.694078197648,0.010759532265006,0.005720124570514,0.0015502641564111,2.8602589586819
2.375e-05,93.183951263306,0.011382335767117,0.0060182047223603,0.0015977486409154,2.9188145708311
2.425e-05,96.166688955388,0.012106448855316,0.006328693679327,0.0016143131288121,2.9477355073013
2.475e-05,99.963953665988,0.012880330585211,0.006641549312741,0.0016007359757193,2.9533722596103
2.525e-05,103.29978829521,0.013600978279816,0.0069518165952971,0.0015739196322251,2.953623995374
2.575e-05,104.72689275699,0.014125104104179,0.0072572767214824,0.0015449105630466,2.9068391340888
2.625e-05,103.47331660108,0.01438527833792,0.0075513132743018,0.0015032838436523,2.9059494715149
2.675e-05,100.16306644634,0.014485003770642,0.0078350300886527,0.0014340684100856,2.898906985912
2.725e-05,96.702864134247,0.014663858804395,0.0081184893733191,0.0013796304122855,2.9120939167999
2.775e-05,95.19203629549,0.015158111907037,0.0084239447832658,0.0013663087141866,2.8802655849357
2.825e-05,96.500366128296,0.016039383270959,0.0087539778228729,0.0013697090714503,2.9079513564941
2.875e-05,99.554967117093,0.017129322224941,0.0090895787390892,0.0013453983604167,2.8575672104297
2.925e-05,102.03584333286,0.018082116579155,0.009423042671947,0.0013017426760317,2.8596269842873
2.975e-05,102.13368609176,0.018640485637833,0.0097492722396277,0.0012384700610041,2.9801361738582
3.025e-05,99.990410350505,0.018870513450746,0.010079306558208,0.0011849442621939,2.9945465863221
3.075e-05,97.509721224244,0.01913027272664,0.010437161985022,0.0011315023730085,2.9996996983051
3.125e-05,96.621230954401,0.019757206021872,0.010808075912372,0.0011266914176103,2.9881665227904
3.175e-05,97.580048423912,0.020746324462545,0.011192478023052,0.0010966742105753,3.014274916347
3.225e-05,98.918688712112,0.021751895714275,0.011587364600218,0.0010466692518239,3.0246522520661
3.275e-05,99.051891293007,0.022447717320867,0.011989758231124,0.00098208128143792,2.973013658593
3.325e-05,97.853495126175,0.022877733349056,0.012400150011551,0.00091584928924838,3.0003738278883
3.375e-05,96.598738029647,0.023405169233394,0.012822843817265,0.00085722671558557,2.9867960150593
3.425e-05,96.484498093126,0.024327480310648,0.013263310871447,0.00081348206600793,3.022409941186
3.475e-05,97.462738348375,0.025611293551367,0.013725152844041,0.00078823565676835,3.013275905524
3.525e-05,98.591853951232,0.027013378836026,0.014208716367208,0.0008505655776368,3.0307223306428
3.575e-05,99.237898876578,0.028356057551554,0.014711166653135,0.00094301087685141,3.0285231065286
3.625e-05,99.812696311232,0.029861279882156,0.015226926081471,0.0010140739837383,3.0077285920192
3.65e-05,100.28874840712,0.030546066189502,0.015487832595941,0.0010448739198696,2.9933475137561
3.7e-05,100.84184897301,0.031752886824918,0.016009354083386,0.001105861105314,3.0032101287272
3.75e-05,101.13633027386,0.032650839090664,0.016526648708138,0.0011386493597984,2.9390215134149
3.8e-05,100.64707673951,0.033153795310528,0.0170389835289,0.0011476378842772,2.933240940641
3.85e-05,99.648971169599,0.033556715361789,0.017551072237602,0.0011561433886636,2.9502266790054
3.9e-05,98.899555958702,0.034287132340243,0.01807042002326,0.0011955516616272,2.9930362483955
3.95e-05,98.819356272292,0.035558116894341,0.018602789733728,0.0012762525881512,3.0218842731608
4e-05,99.32052064413,0.037282573766009,0.019148772940083,0.0013465121957847,2.9389074979123
4.025e-05,99.754301123798,0.03822447525401,0.019425840656273,0.0013577236977315,2.8754600039862
4.075e-05,100.06923144346,0.039944725918071,0.019981505352623,0.0013249766840954,2.9065541600054
4.125e-05,99.796955211659,0.04120398347848,0.020532870999521,0.0012602725528469,2.8343257096142
4.175e-05,98.729553341575,0.041948370031275,0.021075050495588,0.0012046101279348,2.8072731729653
4.225e-05,97.11186845549,0.042423121705823,0.021609819524194,0.0011772728036559,2.8474930031504
4.25e-05,95.984529223258,0.042698892262273,0.021876381614743,0.0011662704481283,2.8642957084522
4.3e-05,94.959986916522,0.043671949349103,0.022417687027881,0.0011423108625432,2.8509318738552
4.35e-05,94.564729489615,0.04531140568501,0.022978892651939,0.0011115975409107,2.8945584506406
4.4e-05,94.938125792097,0.047390646427104,0.023568446518658,0.0010715971405775,2.8907500209758
4.45e-05,95.465090034556,0.049521039291994,0.024189629099699,0.0011622822008936,2.9297589327305
4.5e-05,95.697597843177,0.051509499654673,0.024840941395837,0.00124631438212,2.9816019552321
4.55e-05,95.712680460178,0.053326988139259,0.025517420176584,0.0013066180698142,2.954633342677
4.6e-05,96.012449559389,0.05517966740218,0.026211223181811,0.0013400239460164,2.9690206963581
4.65e-05,96.99858162532,0.057541333539631,0.026911692648666,0.0013465188967223,2.9526278054286
4.7e-05,98.581049113425,0.060242462747041,0.027606258676328,0.0013350560913048,2.9515153680575
4.75e-05,100.19763265293,0.062874358622884,0.028283064370916,0.0013342623403712,2.9385587986098
4.8e-05,101.18708225832,0.064950529306135,0.02893456948355,0.0013349292551173,3.0146242651173
4.85e-05,101.21188475103,0.066200093162728,0.029560144658508,0.0013595694608669,3.0671488811842
4.875e-05,100.79357875397,0.066526191658566,0.029864471520022,0.001368483314455,2.9459987642731
4.8875e-05,100.44455214466,0.066636118889216,0.030015023756631,0.0013697229437272,2.963357159311
4.9125e-05,99.908112672906,0.066791419390646,0.030314145382321,0.0013676812214016,3.0343396553005
4.925e-05,99.481974860444,0.066840083668725,0.030462991061457,0.0013623419111851,2.9473986227473
4.95e-05,98.922261851919,0.066921846874603,0.030760403906316,0.0013447884418265,2.9857095550906
5e-05,97.972555073829,0.067150399965529,0.031358575294621,0.0013604689808442,3.0074763887231
