time,Fy,Jint,max_disp_y,max_psie,max_s1
1e-05,99.970726574203,0.002096323087902,0.0011620358373424,0.0019341272264541,3.1031360221017
1.025e-05,99.959837450365,0.0022074449559256,0.001197472181461,0.0020822715339649,3.0290003096976
1.0375e-05,99.936311337765,0.0022634692425589,0.0012161400460688,0.0021572298510744,3.0258745792007
1.0625e-05,99.938410957942,0.0023758793449471,0.001256103648939,0.0022756022200125,3.0337402064214
1.075e-05,99.947147462083,0.002431404409754,0.0012775754665702,0.002313370642658,2.9979519964271
1.08125e-05,99.944966537772,0.0024588704459635,0.0012887426817346,0.0023264475059744,3.0013990278335
1.09375e-05,99.926697389772,0.0025133633213384,0.001312062905149,0.0023436058061463,2.9985277532973
1.11875e-05,99.91218888304,0.0026219505225126,0.0013632519171965,0.0023689743218716,3.0308347677513
1.16875e-05,99.904604234923,0.0028401633838028,0.0014876106624593,0.0024997061827648,3.0653584797355
1.19375e-05,99.884090816114,0.0029496581247024,0.0015617850158979,0.0026127127503283,3.0105177703117
1.20625e-05,99.873194969653,0.0030050146288272,0.0016020828646786,0.0026792303482064,2.9926542888531
1.23125e-05,99.906908704069,0.0031181232953791,0.0016887883017587,0.002802762675017,3.0053204052785
1.24375e-05,99.945846146352,0.0031758675898757,0.0017350057420195,0.0028511384918536,2.9876122708715
1.26875e-05,99.957716070621,0.003293093949016,0.0018317714049449,0.0029016879471505,3.0003877884631
1.28125e-05,99.944801791869,0.0033527362274375,0.0018819024882411,0.0029072650825798,2.9841234022293
1.30625e-05,99.988985887803,0.0034762836728512,0.0019834362283632,0.0029079482160718,2.9987522817934
1.31875e-05,100.08771742799,0.003540863715011,0.0020342801079805,0.0029099618322228,2.9697338846012
1.325e-05,100.17144677164,0.00357382266392,0.0020595394666519,0.0029130595287786,2.9729444672771
1.3375e-05,100.29706324952,0.0036400952023482,0.0021094031519035,0.0029243932609444,2.9922557414097
1.34375e-05,100.38924436592,0.0036731193003746,0.0021339427680625,0.0029324463482159,2.9911291261327
1.35625e-05,100.47502654954,0.0037374989506957,0.0021819979830598,0.0029527239073776,2.9895707170653
1.38125e-05,100.49130767087,0.0038542107601626,0.0022734242449604,0.002999699731509,3.019044294903
1.39375e-05,100.41642843853,0.0039049488039598,0.0023167102761778,0.0030232287778033,2.9954356363454
1.41875e-05,100.22035612904,0.0039913268666008,0.0023990765163287,0.0030707779691426,2.9998092161399
1.425e-05,100.110019971,0.0040099369370628,0.0024188831696052,0.0030825427595112,2.9805024699476
1.4375e-05,100.02926286076,0.0040448740547105,0.0024579116382735,0.0031038148013379,2.9983264837946
1.44375e-05,99.976244454399,0.0040614499217784,0.0024772035096807,0.0031126877834587,2.9729720289928
1.446875e-05,99.953488293349,0.0040696017955937,0.0024868159725003,0.003116532717201,2.9761659520395
1.453125e-05,99.925322792088,0.0040858350704831,0.0025060156579485,0.0031225478755736,3.0093527130051
1.45625e-05,99.903761248418,0.0040939646743549,0.0025156115920671,0.0031248260338125,2.9698925661272
1.4625e-05,99.874132869588,0.0041104987813856,0.0025348324898275,0.0031277423554961,2.9872515416243
1.475e-05,99.807738196048,0.0041461603194269,0.0025735528001808,0.0031274478752975,2.9917404499951
1.48125e-05,99.752905622787,0.0041658429145824,0.002593102650016,0.0031245240384748,2.9680510502464
1.49375e-05,99.678884440217,0.0042113044109205,0.0026327527881778,0.0031145534658376,2.9904651510594
1.51875e-05,99.587835474034,0.0043329278015195,0.0027143844868386,0.0030929214150807,3.0227476475079
1.53125e-05,99.571011498692,0.0044102616977811,0.0027562887495653,0.0030850182406339,2.9542350582232
1.5375e-05,99.59564796608,0.0044528365412554,0.0027774533627651,0.003080521895057,2.9473861431243
1.540625e-05,99.617798080251,0.004474960799261,0.002788074387725,0.0030782681533817,2.9450330315767
1.546875e-05,99.65730214859,0.0045204621749183,0.0028093624054383,0.0030736122349776,2.9754031096643
1.55e-05,99.691485994994,0.0045437391724261,0.0028200223409846,0.0030713483436256,2.9737141424876
1.55625e-05,99.743644010945,0.0045908289241195,0.0028413428561895,0.0030682408321027,2.9561791800239
1.56875e-05,99.856497563668,0.0046842902780643,0.0028838430299537,0.0030676230470533,2.9612455719225
1.575e-05,99.943787314295,0.0047296716037358,0.0029049778246288,0.0030669944178965,2.9440973210823
1.5875e-05,100.04247413815,0.0048135999903639,0.0029468683730836,0.0030753231373135,2.9339760398722
1.59375e-05,100.10467721732,0.0048513554680414,0.0029676045984582,0.0030805349475881,2.9230972030217
1.60625e-05,100.14157350603,0.0049165905369399,0.0030086571810611,0.0030906936105678,2.9381449932046
1.63125e-05,100.0643121983,0.0050156506265583,0.0030897189141953,0.0031024114385495,2.9334525702209
1.64375e-05,99.922114785223,0.0050560818360263,0.0031300123369366,0.0031037525852237,2.9074411555494
1.65e-05,99.815855083719,0.0050770297982496,0.0031502056295563,0.0031040148909325,2.895440834022
1.6625e-05,99.671610944869,0.0051275959896873,0.0031908697229296,0.0031036607233431,2.9063842414763
1.6875e-05,99.496139460529,0.0052824599679992,0.0032735550271493,0.0031060273717944,2.8614252261072
1.7375e-05,99.545892342979,0.0057519418069801,0.0034415750134995,0.0031138272438094,2.8829480148246
1.7875e-05,99.684940425835,0.006273358499028,0.0036087992729947,0.0031194157236083,2.8400989460445
1.8375e-05,99.557302679217,0.0067198055867675,0.0037737831879067,0.0030906660691959,2.8251473170892
1.8875e-05,99.314656524738,0.0071229931812429,0.0039395916947095,0.0030408912512526,2.8958762824435
1.9375e-05,99.150835321634,0.0075423280324006,0.0041085052501456,0.0030103514896045,2.8602949030814
1.9875e-05,98.85942730988,0.0079705579605955,0.0042805503748879,0.0030224391888686,2.8564069789056
2.0375e-05,98.147877450843,0.0083719965166874,0.0044560850716056,0.0030707316717503,2.8134759372096
2.0875e-05,96.897238530375,0.0087474023082539,0.0046370879814422,0.0030925564017305,2.7378104062038
2.1375e-05,95.150696788581,0.009113473442446,0.0048271278543269,0.0030350985338643,2.71360350569
2.1875e-05,93.148304769974,0.0094774972165576,0.0050315796741367,0.0029428581620541,2.7773660295165
2.2375e-05,91.397574312075,0.0098721376714216,0.005256942280909,0.0028905577201243,2.8491662095811
2.2875e-05,90.655867810112,0.010344848884227,0.0055149166005282,0.0029368961941531,2.895540700024
2.3375e-05,91.72597266238,0.010942805337599,0.0058048963958456,0.0030281100069587,2.9135713742793
2.3875e-05,94.940071011484,0.011692768278334,0.0061101603621304,0.0030573370988423,2.9142576279353
2.4375e-05,99.56030602546,0.012528044283626,0.0064235318321614,0.0030041082855603,2.8765393247168
2.4875e-05,103.71566643484,0.013280880562972,0.0067337192998953,0.0029348467010419,2.9143957394524
2.5125e-05,105.430820165,0.01356862199022,0.0068838497931563,0.0029248007250273,2.8704548023147
2.5625e-05,104.62876436035,0.013884575933043,0.007182428725738,0.0029505951021504,2.949997465729
2.575e-05,103.470719169,0.013907510431753,0.0072543982477738,0.0029609516202992,2.8629087272349
2.6e-05,101.42373666604,0.01391254142971,0.0073959589990416,0.0029763324398512,2.9200465906575
2.6125e-05,99.7101081107,0.013902924246659,0.0074658357373469,0.0029817395982351,2.8877706512464
2.61875e-05,98.81247397347,0.013898283106987,0.0075006517475447,0.0029841571272457,2.8611596255034
2.63125e-05,97.688275136072,0.013896244596748,0.0075702577947188,0.0029888750368698,2.9002479950388
2.65625e-05,95.872126395889,0.013951444060099,0.0077103718794355,0.002988826102897,2.8871631934782
2.70625e-05,94.820972303702,0.014420599835585,0.0079994657692496,0.0029195316574586,2.9435198075325
2.73125e-05,95.656828428084,0.014855964166314,0.0081516970851684,0.0028717172908848,2.8739667062335
2.74375e-05,96.862809400631,0.015118238128774,0.0082329482054683,0.0028613941262141,2.8520049316129
2.75e-05,97.616312482854,0.015257411227811,0.0082744200082864,0.0028605969932564,2.8615843873902
2.7625e-05,98.67465386398,0.015543032752731,0.0083576004785713,0.0028587901710351,2.8514351725903
2.7875e-05,100.62543845263,0.0160974372623,0.0085249069812894,0.0028472332767353,2.8528140671237
2.8e-05,101.90864500536,0.016350504238908,0.0086085566121653,0.0028398146574701,2.8371922157508
2.80625e-05,102.40128202507,0.016466139303644,0.0086502218744446,0.0028358016245913,2.8161645975914
2.81875e-05,102.78751686282,0.016669360602593,0.0087331207552047,0.0028267169172569,2.8542445134913
2.825e-05,102.96127856051,0.016755927850584,0.0087743381471596,0.0028219428959613,2.855522733651
2.828125e-05,102.98465477908,0.016795254958549,0.008794884991002,0.0028193127300283,2.8444301645335
2.834375e-05,102.94137005847,0.016865994188582,0.0088358521983927,0.0028140240769535,2.8200978936527
2.846875e-05,102.65963809322,0.016977614716644,0.0089172928081536,0.0028011596707395,2.8060657606787
2.853125e-05,102.334243372,0.017019194869162,0.0089577738975053,0.0027941819620537,2.8006174357805
2.865625e-05,101.69613924059,0.017080589718199,0.0090383213875179,0.0027799155247726,2.8236807603211
2.871875e-05,101.1391954551,0.017102207320124,0.0090784074697599,0.0027732541736072,2.8178053207854
2.884375e-05,100.31692739329,0.017137804846558,0.0091584211123367,0.002760535508817,2.843212639539
2.909375e-05,98.797535225981,0.017233343018481,0.0093193120095523,0.0027332149679691,2.8722256438523
2.921875e-05,97.822014130544,0.017310609767148,0.0093998530741381,0.0027207554614985,2.8686536840519
2.928125e-05,97.471130087037,0.017361851534544,0.009440195834624,0.0027203066832603,2.8774618189373
2.940625e-05,97.246024831896,0.017494865413718,0.0095216285030109,0.0027192940459193,2.9081437621747
2.946875e-05,97.180442577335,0.017577102550379,0.0095628095689334,0.0027170785128987,2.9086016511565
2.95e-05,97.202037145328,0.017622150684953,0.0095834293756836,0.0027156100691427,2.9196793903688
2.95625e-05,97.289571343456,0.017719633697758,0.0096247198340307,0.0027110286144279,2.9432591154724
2.96875e-05,97.604572212262,0.017939632817816,0.0097074488725264,0.0026949574358892,2.9621384369102
2.975e-05,97.918142962854,0.01806041812077,0.0097494434769616,0.0026838281491442,2.9412251445763
2.978125e-05,98.106900530182,0.018122819638589,0.0097704521390115,0.0026774025662323,2.9585921317144
2.984375e-05,98.375684099588,0.018250063485924,0.0098124703698771,0.0026638297045962,2.966404941438
2.996875e-05,98.924109036529,0.018506390719098,0.0098964400760532,0.0026393048144912,2.96568404115
3.003125e-05,99.334351679881,0.018632854125283,0.0099383683523892,0.0026284098310046,2.934782691968
3.015625e-05,99.786038863486,0.018871457602647,0.010023124304245,0.0026013159001849,2.9435301769057
3.040625e-05,100.23172160674,0.019265041098517,0.01020461383936,0.0025314419088019,2.9341278919797
3.046875e-05,100.33215692687,0.019344236626542,0.010250354702142,0.0025148965940636,2.9214877861424
3.059375e-05,100.16002369576,0.019480689785062,0.010342214302043,0.0024811722885683,2.9297536549841
3.084375e-05,99.496849834097,0.019702181482507,0.010527453346097,0.0024009659686053,2.9366410327865
3.096875e-05,98.881725072855,0.019801623847633,0.010620847823505,0.0023558597049386,2.8953020292288
3.103125e-05,98.556306321661,0.019853821087352,0.010667745378814,0.0023330779566383,2.9205946749547
3.115625e-05,98.204328675991,0.019973293725934,0.010761947646385,0.0022888297393302,2.9119329785983
3.121875e-05,97.98448184223,0.020042381398119,0.010809251418797,0.0022679707825918,2.9286495010857
3.125e-05,97.90289835011,0.020079747193182,0.01083295316479,0.0022580632658411,2.9206878293271
3.13125e-05,97.833970962516,0.020160527229885,0.010880452971568,0.0022388096668248,2.9149216695291
3.14375e-05,97.798195536783,0.020344187486907,0.010975810632884,0.0022044268841525,2.9253545092221
3.15e-05,97.827005647045,0.020445756466041,0.011023657706104,0.002188966525346,2.9143297017159
3.153125e-05,97.8672942645,0.020498376873259,0.011047619372472,0.0021816861678318,2.9185256200168
3.159375e-05,97.940191073712,0.020605686986398,0.011095610440873,0.0021672032965806,2.9399636991422
3.1625e-05,98.001935077785,0.020660002470403,0.011119637939095,0.0021604223644736,2.9255989850149
3.16875e-05,98.090128899918,0.02076837627242,0.011167748449711,0.0021468273536257,2.9271863483697
3.18125e-05,98.254868863637,0.020978186818069,0.011264153051556,0.0021208839438356,2.919037484855
3.1875e-05,98.365305659914,0.021078018768329,0.011312435184835,0.0021081458714862,2.9126171442116
3.2e-05,98.446417417644,0.02126384650569,0.011409121224228,0.0020824532737039,2.9533513128873
3.20625e-05,98.473704903029,0.021349578721214,0.011457520829417,0.0020696494554908,2.9278093814142
3.21875e-05,98.4223772046,0.021506706647903,0.011554441580671,0.0020431616944818,2.9438982725367
3.225e-05,98.346077631621,0.021578179686571,0.011602970226033,0.0020295175827653,2.9485551426976
3.2375e-05,98.170706062147,0.021708181735654,0.011700225028289,0.0020006479098657,2.9357144996377
3.24375e-05,98.011090929109,0.02176730229184,0.011748969996922,0.0019852448538875,2.9262615980071
3.25625e-05,97.770089175763,0.021879288988802,0.011846797354264,0.0019530399562738,2.9450591643757
3.2625e-05,97.584381324524,0.021933929307754,0.011895905789292,0.0019364174055417,2.9386637832808
3.265625e-05,97.493979884875,0.021961555627162,0.011920517276931,0.0019282201784908,2.942397556393
3.271875e-05,97.3862653888,0.022018682534459,0.011969871376354,0.0019117513191218,2.9476820665872
3.284375e-05,97.216238974468,0.022144590301881,0.01206918103656,0.0018793683386165,2.9568752352536
3.290625e-05,97.116122421416,0.022214435928239,0.012119162329411,0.0018766993616894,2.9442058036377
3.303125e-05,97.053419607314,0.022368105713144,0.012219887589782,0.0019159107531722,2.9680205882577
3.328125e-05,97.026869997736,0.022710557398742,0.012424856652034,0.0020456561597125,2.9622429770607
3.334375e-05,97.028783440762,0.022801430557103,0.012476876914375,0.0020796662409946,2.9514867453147
3.3375e-05,97.032285747905,0.022847116337322,0.012503014198799,0.0020956985360621,2.9561706002522
3.34375e-05,97.031363273507,0.022938846613456,0.012555553627088,0.0021259741905275,2.9634554436092
3.35625e-05,97.01564866955,0.023126548071839,0.012661734567465,0.0021831748675985,2.961830961681
3.3625e-05,96.998224730187,0.023223870023278,0.012715390432801,0.0022102819349147,2.9560209949939
3.365625e-05,96.988374855502,0.023273924525852,0.012742364349634,0.0022233919336948,2.9560915809986
3.371875e-05,96.979297092302,0.023377886986659,0.012796612479887,0.0022482688009407,2.9495009382807
3.384375e-05,96.985144073798,0.023604196187964,0.012906346144265,0.0023171878285721,2.9545738845329
3.409375e-05,97.106445943857,0.024131914620893,0.013130972543075,0.0024205108391839,2.9860038060365
3.415625e-05,97.206397600113,0.024279190354919,0.013188222434669,0.0024390880938272,2.9556076564834
3.428125e-05,97.34511570205,0.024590005748235,0.013304061558347,0.0024696066820528,2.9753708227987
3.453125e-05,97.701192902271,0.025279070015126,0.013540956089171,0.0025235487386131,2.9803633986699
3.465625e-05,98.019894997829,0.02565838272964,0.013661928407849,0.00255023827391,2.9785356930266
3.471875e-05,98.201956867399,0.025856481982,0.013723008661527,0.0025633388695066,2.9771938006649
3.484375e-05,98.457077001773,0.026265321901906,0.013846249604518,0.0025849692641185,2.9950552583871
3.509375e-05,98.976810753613,0.02710834378053,0.014096345615106,0.0026088625627176,3.0157750889502
3.559375e-05,100.10993819275,0.028913545604254,0.014604517135276,0.0026446403773947,3.0705065335392
3.565625e-05,100.65680362218,0.029141854442023,0.01466853994021,0.0026459643755008,3.0532629351893
3.578125e-05,100.98802956409,0.029552869891335,0.014796515624964,0.0026486016946213,3.0710658972761
3.603125e-05,101.30727025872,0.030182657090874,0.015051468717698,0.002710483687705,3.0766447223758
3.615625e-05,101.41792816761,0.030421588047507,0.015178254249048,0.0027386640169022,3.073696064513
3.621875e-05,101.41313123178,0.030529326228205,0.01524142349985,0.0027455263933193,3.0714425671599
3.634375e-05,101.37598858634,0.030697923976245,0.015367274571982,0.00274742998166,3.0765312287587
3.659375e-05,101.02394274644,0.030898457939344,0.015617182646549,0.0027477953158095,3.078626483323
3.671875e-05,100.66811125433,0.03094091033031,0.015741343172852,0.0027438609243183,3.0512997449798
3.696875e-05,100.0450720433,0.030968752451088,0.015988950374358,0.0027358774201667,3.0517831560279
3.746875e-05,98.974026577234,0.031124383459868,0.016487664230427,0.0027763409849208,3.0122597774024
3.796875e-05,98.500421824562,0.031858747215351,0.016999107576336,0.0028037983797203,2.9923981463406
3.846875e-05,99.13317687528,0.033417160194335,0.017529011829803,0.0028671425058206,3.0310963307935
3.896875e-05,100.40818402774,0.035393162658607,0.018074542618037,0.0028926246506582,3.0110473432326
3.921875e-05,101.13403699271,0.036316903577974,0.018350809217782,0.0029200048626929,2.9857607233591
3.934375e-05,101.33162279472,0.036713379174969,0.018489121760435,0.0029248892634409,2.9736845584901
3.940625e-05,101.38938951315,0.036886835978419,0.018558223159154,0.0029252044964513,2.9813470281408
3.953125e-05,101.32723118944,0.037184044349487,0.018696177134237,0.002924275420239,3.0879000975274
3.959375e-05,101.25261247962,0.037307141496,0.018765005487518,0.0029245152716,3.0145000408083
3.971875e-05,101.01836331359,0.037508551084406,0.018902284920653,0.0029223833358805,3.0269707323665
