time,Fx,disp_x,max_d
5.2e-05,8359.3270670886,0.84975,1
5.25e-05,7612.5340577899,0.858,1
5.3e-05,7626.271383763,0.86625,1
5.35e-05,8237.7206053423,0.8745,1
5.4e-05,8667.5288659319,0.88275,1
5.45e-05,8427.2855091103,0.891,1
5.5e-05,7887.9951180295,0.89925,1
5.55e-05,7810.2508287278,0.9075,1
5.6e-05,8329.7780980946,0.91575,1
5.65e-05,8939.190853038,0.924,1
5.7e-05,9109.7028560837,0.93225,1
5.75e-05,9100.6112369858,0.9405,1
5.8e-05,9581.4163647714,0.94875,1
5.85e-05,10460.905509044,0.957,1
5.9e-05,11076.807708799,0.96525,1
5.95e-05,11059.588791416,0.9735,1
6e-05,10771.228810448,0.98175,1
