time,Fx,disp_x,max_d
5.2e-05,8154.8377360215,0.84975,1
5.25e-05,7414.5671930462,0.858,1
5.3e-05,7428.7293891491,0.86625,1
5.35e-05,8035.1979114603,0.8745,1
5.4e-05,8461.6749121393,0.88275,1
5.45e-05,8221.6268063439,0.891,1
5.5e-05,7674.2134064995,0.89925,1
5.55e-05,7561.7564218555,0.9075,1
5.6e-05,8006.9923280918,0.91575,1
5.65e-05,8501.7596165443,0.924,1
5.7e-05,8532.2835109753,0.93225,1
5.75e-05,8383.4020468649,0.9405,1
5.8e-05,8743.6837221293,0.94875,1
5.85e-05,9523.457600253,0.957,1
5.9e-05,10056.157245735,0.96525,1
5.95e-05,9976.796379642,0.9735,1
6e-05,9654.0676301178,0.98175,1
