time,x,y,crack_length,vel_direct,vel_filtered
16.812,66.266,9.5006,20.182630844533037,1.5015817189513445,1.5015817189513445
16.938,66.406,9.6256,20.37031408832427,1.4895495538987182,1.4895495538987182
17.062,66.55,9.7506,20.560999693444316,1.537787138064845,1.537787138064845
17.125,66.624,9.8131,20.657861708703134,1.5374923056955705,1.5374923056955705
17.312,66.813,10.063,20.97118424220496,1.6755215695284704,1.6755215695284704
17.5,67.03,10.251,21.258295718812914,1.5271887053614603,1.5271887053614603
17.75,67.313,10.556,21.67436542451137,1.6642788227938277,1.6642788227938277
17.812,67.386,10.626,21.775503943385235,1.631266433449398,1.631266433449398
18.062,67.656,10.876,22.143471333244726,1.4718695594379578,1.4718695594379578
18.188,67.788,11.001,22.325265172524272,1.4428082482503954,1.4428082482503954
18.438,68.062,11.251,22.696177561101415,1.4836495543085666,1.4836495543085666
18.562,68.197,11.376,22.88016125603116,1.483739475239849,1.483739475239849
18.625,68.266,11.438,22.972924395262215,1.4724307814453799,1.4724307814453799
18.875,68.507,11.688,23.320172145434913,1.3889910006907882,1.3889910006907882
19.125,68.761,11.876,23.636178474485448,1.2640253162021389,1.2640253162021389
19.25,68.858,12.001,23.794399838403226,1.2657709113422162,1.2657709113422273
19.375,68.966,12.063,23.918930959011682,0.9962489648676527,0.9962489648676527
19.625,69.174,12.251,24.19930214155369,1.121484730168038,1.121484730168038
19.875,69.374,12.438,24.473106816458987,1.095218699621192,1.095218699621192
20.125,69.538,12.563,24.679313023931023,0.8248248298881453,0.8248248298881453
20.25,69.645,12.626,24.80348226327797,0.9933539147755855,0.9933539147755855
20.5,69.874,12.751,25.06437687801733,1.0435784589574442,1.0435784589574442
20.625,69.965,12.813,25.174490455745065,0.880908621821869,0.880908621821869
20.875,70.175,12.938,25.41887744394206,0.9775479527879735,0.9775479527879735
21.125,70.393,13.063,25.670172091716342,1.0051785910971367,1.0051785910971367
21.25,70.504,13.126,25.79780437603344,1.0210582745367918,1.0210582745367918
21.5,70.727,13.188,26.02926279562538,0.9258336783677699,0.9258336783677699
21.75,70.958,13.313,26.291914656460207,1.050607443339309,1.050607443339309
21.812,71.001,13.341,26.34322742290288,0.8276252652044137,0.8276252652044137
22.188,71.328,13.501,26.707272749751063,0.9682056565111254,0.9682056565111254
22.438,71.522,13.563,26.910939143640682,0.8146655755584733,0.8146655755584733
22.688,71.693,13.626,27.093175254222523,0.7289444423273664,0.7289444423273664
22.938,71.864,13.751,27.304991212072732,0.8472638314008426,0.8472638314008426
23.188,72.021,13.813,27.473789908750163,0.6751947867097202,0.6751947867097202
23.438,72.15,13.938,27.653417300870633,0.718509568481882,0.718509568481882
23.688,72.307,14.001,27.8225858558683,0.6766742199906688,0.6766742199906688
23.938,72.445,14.126,28.00878198901826,0.7447845325998388,0.7447845325998388
24.062,72.54,14.126,28.103781989018273,0.7661290322581555,0.7661290322581555
24.312,72.704,14.251,28.3099881964903,0.8248248298881,0.8248248298881
24.562,72.879,14.313,28.495646484751298,0.7426331530439951,0.7426331530439951
24.812,73.028,14.438,28.69013555899456,0.7779562969730397,0.7779562969730397
25.062,73.207,14.501,28.879898569088716,0.7590520403766319,0.7590520403766319
25.312,73.376,14.563,29.059912457441822,0.7200555534124173,0.7200555534124173
25.562,73.513,14.626,29.21070370387211,0.6031649857211538,0.6031649857211538
25.812,73.648,14.626,29.3457037038721,0.5399999999999636,0.5399999999999636
25.938,73.717,14.688,29.438466843103157,0.7362153907226899,0.7362153907226899
26.188,73.859,14.688,29.580466843103153,0.5679999999999836,0.5679999999999836
26.438,74.012,14.751,29.74592982990081,0.6618519471906282,0.6618519471906282
26.688,74.16,14.813,29.90639166336908,0.6418473338730823,0.6418473338730823
26.812,74.256,14.813,30.002391663369085,0.7741935483871115,0.7741935483871115
27.062,74.443,14.876,30.19971880291152,0.7893085581697333,0.7893085581697333
27.312,74.633,14.938,30.399578753877186,0.7994398038626727,0.7994398038626727
27.562,74.814,15.001,30.591229477851815,0.7666028958985105,0.7666028958985105
27.812,74.996,15.063,30.783500120436692,0.7690825703395019,0.7690825703395019
27.938,75.091,15.063,30.87850012043669,0.7539682539682588,0.7539682539682588
28.188,75.282,15.126,31.079621974047882,0.8044874144447587,0.8044874144447587
28.438,75.449,15.188,31.25775956132244,0.712550349098231,0.712550349098231
28.688,75.609,15.251,31.429715951142647,0.6878255592808253,0.6878255592808253
28.938,75.779,15.313,31.61066898372293,0.7238121303211293,0.7238121303211293
29.188,75.932,15.376,31.776131970520588,0.6618519471906282,0.6618519471906282
29.438,76.083,15.438,31.93936493287807,0.6529318494299265,0.6529318494299265
29.688,76.236,15.501,32.10482791967573,0.6618519471906282,0.6618519471906282
29.812,76.317,15.501,32.18582791967572,0.6532258064515107,0.6532258064510523
