time,DJint,Fy,Jint,external_work,fracture_energy,kinetic_energy,max_d,max_disp_y,strain_energy
27.75,-0.0078071254389319,24.783004838878,0.00083684636358695,0.1406258455062,4.4311852931792e-07,0.11618991390122,0.0080824016610439,0.0050578212809329,0.026491337902543
28,-0.0079591588429672,24.804891742223,0.00081640201657918,0.14254788213237,4.830081557321e-07,0.11793548440285,0.0086490685091028,0.0051554017685846,0.026746301271039
28.25,-0.0082215772542672,24.471644769669,0.00068101888864195,0.14445510306922,5.133481190559e-07,0.11962070707158,0.0090598065798389,0.0052536595064609,0.027083190064599
28.5,-0.0085274744362941,23.912663351873,0.00050241737467427,0.14634802921422,5.443864919827e-07,0.12124023530311,0.0093688548644886,0.0053535237333404,0.027506814933501
28.75,-0.008764641774097,23.41820470774,0.00039728608059604,0.14825448259777,5.8655785010286e-07,0.12283380907718,0.0096823124014991,0.0054560609667749,0.027984965305882
29,-0.0088583364948272,23.201817224638,0.00044420373256567,0.15021413471692,6.5804746662648e-07,0.12446061664253,0.010104146814576,0.0055620790830041,0.028485182803066
29.25,-0.008827322192263,23.252943335937,0.00062703225302817,0.15225624973817,7.4909348862339e-07,0.12615165505291,0.010769148197275,0.0056718908320585,0.029005108049646
29.5,-0.0087665803737907,23.39825009202,0.00085107668362907,0.15438727378856,8.5288505221001e-07,0.12790222383048,0.011602954769623,0.0057853684475599,0.0295551781674
29.75,-0.0087737892778615,23.497944336484,0.0010157531413836,0.15659814057394,9.6020334304218e-07,0.12969970640585,0.012533418834468,0.0059021570979266,0.030138553446269
30,-0.0088838270009441,23.584531283904,0.0010800539570716,0.15888334470724,1.0632606857872e-06,0.13153313351323,0.013474371117579,0.0060218018476546,0.030764162506181
30.25,-0.0090573636201086,23.816763746107,0.0010748806593023,0.16125172107983,1.157356840265e-06,0.13337920400631,0.01435870442765,0.0061436762952948,0.031457123665481
30.5,-0.009218536516962,24.302758335627,0.0010674332422051,0.16371675818663,1.2667400344224e-06,0.13520504566193,0.015150492495693,0.0062668339914999,0.032231430016435
30.75,-0.0093057196826545,24.965371307687,0.0011133045750122,0.16627401915936,1.3614227629626e-06,0.13699575657101,0.016005853291361,0.0063900047574977,0.033057758547861
31,-0.0093043853630646,25.571502347762,0.0012257753041083,0.16888734164289,1.4361915026607e-06,0.13876459154038,0.016734329351884,0.0065118406556182,0.033881627423992
31.25,-0.009252675041333,25.888022267217,0.0013701705105893,0.17149919106041,1.4887389659166e-06,0.14052436107812,0.017302276062621,0.0066313063418315,0.034675492794782
31.5,-0.0092224617075146,25.822544702162,0.0014807496067511,0.17405724806155,1.5197447470937e-06,0.14226075839884,0.017697213239517,0.0067479999069783,0.035457400823802
31.75,-0.0092839569709345,25.448199193435,0.0014937661191867,0.17653553505165,1.5351218379031e-06,0.14394430412727,0.017927732941069,0.0068622554763565,0.036263942823338
32,-0.009463015284944,24.933737688879,0.0013887699213148,0.17893852909386,1.5467574889604e-06,0.14555902822094,0.018040199977306,0.0069750243269087,0.037119560033764
32.25,-0.0097120209989684,24.467385098235,0.0012176365057779,0.18129356832437,1.5693302267251e-06,0.14711845424378,0.01812449716064,0.0070876188289621,0.038020251562299
32.5,-0.009921765933771,24.220056737657,0.0010933262432981,0.18364107111448,1.615112544654e-06,0.14866498905777,0.018290574786902,0.0072013938443993,0.038933805501598
32.75,-0.009981544491228,24.317339831417,0.0011297031479516,0.18602482844202,1.6887476640532e-06,0.1502481676562,0.018629048970752,0.0073174051575741,0.039824972246787
