time,x,y,crack_length,vel_direct,vel_filtered
16.938,62.982,-5.0587e-05,12.679339845911722,1.12362435748527,1.12362435748527
17.0,63.047,-4.7324e-05,12.74433984599362,1.048387098095126,1.048387098095126
17.375,63.397,-1.9729e-05,13.094339847081455,0.9333333362342286,0.9333333362342286
17.438,63.45,-1.6297e-05,13.147339847192578,0.8412698430337214,0.8412698430337214
17.688,63.657,-0.062569,13.363584709912143,0.8649794508782606,0.8649794508782606
17.75,63.711,-0.062566,13.417584709995477,0.8709677432795865,0.8709677432795865
18.0,63.943,-0.1251,13.65786475734856,0.961120189412331,0.961120189412331
18.062,64.002,-0.1251,13.716864757348558,0.9516129032257482,0.9516129032257482
18.312,64.236,-0.18762,13.959072829881254,0.9688322901307875,0.9688322901307875
18.375,64.29,-0.18761,14.013072830807182,0.8571428718401423,0.8571428718401423
18.625,64.555,-0.31262,14.306078803613199,1.1720238912240675,1.1720238912240675
18.688,64.632,-0.37514,14.405264238027732,1.5743719748338934,1.5743719748338938
18.938,64.904,-0.62519,14.774735485217544,1.477884988759249,1.4778849887592491
19.062,65.045,-0.68761,14.928934241373362,1.2435383560952855,1.2435383560952855
19.188,65.187,-0.81262,15.118120657640489,1.501479494183579,1.5014794941835796
19.312,65.317,-0.93764,15.298481408359704,1.4545221832194488,1.4545221832194488
19.375,65.383,-1.0001,15.389350828958717,1.4423717555399154,1.4423717555399167
19.625,65.655,-1.2501,15.7587882390839,1.477749640500734,1.477749640500734
19.75,65.79,-1.4377,15.989913226915164,1.8489999026501025,1.8489999026501025
19.875,65.934,-1.5627,16.18059883203521,1.5254848409603547,1.5254848409603559
20.0,66.067,-1.6877,16.363120063676895,1.460169853133506,1.460169853133506
20.125,66.196,-1.8127,16.542747455797365,1.437019136963764,1.437019136963764
20.25,66.327,-2.0002,16.77147709970038,1.8298371512241203,1.8298371512241216
20.375,66.457,-2.1252,16.95182398766909,1.4427751037496885,1.4427751037496885
20.5,66.585,-2.3127,17.178848766052422,1.8161982270666388,1.8161982270666388
20.562,66.654,-2.3752,17.271946832627407,1.5015817189513445,1.5015817189513445
20.812,66.897,-2.6877,17.667806972070625,1.5834405577728743,1.5834405577728743
20.938,67.023,-2.8127,17.845292182722098,1.4086127829482218,1.4086127829482218
21.062,67.152,-3.0003,18.07296466678638,1.836068419873218,1.836068419873221
21.125,67.22,-3.0627,18.16525637822354,1.46494780058984,1.46494780058984
21.312,67.391,-3.3128,18.468226690300487,1.6201620966681525,1.6201620966681525
21.5,67.563,-3.5628,18.77168014636912,1.6141141280246643,1.6141141280246643
21.75,67.784,-3.8753,19.15442973813899,1.5309983670794771,1.5309983670794771
21.875,67.892,-4.0003,19.319623563689458,1.3215506044037286,1.3215506044037313
22.0,67.998,-4.1878,19.535012165987727,1.7231088183861514,1.7231088183861514
22.125,68.107,-4.3128,19.70086149519951,1.326794633694275,1.326794633694275
22.25,68.21,-4.4378,19.862830628061296,1.2957530628942873,1.2957530628942873
22.375,68.315,-4.6253,20.077728859789715,1.719185853827344,1.719185853827344
22.5,68.421,-4.7503,20.24162211773525,1.3111460635642844,1.3111460635642844
22.562,68.476,-4.8128,20.324876246761978,1.342808532689147,1.342808532689147
22.906,68.751,-5.3129,20.895599480913177,1.6590791690441908,1.6590791690441908
22.969,68.808,-5.3754,20.980188191743878,1.3426779496936434,1.3426779496936434
23.219,68.989,-5.6253,21.288751005446372,1.2342512548099707,1.2342512548099707
23.281,69.035,-5.7504,21.42204020230793,2.149825755831668,2.149825755831668
23.531,69.214,-6.0629,21.78217524642333,1.440540176461598,1.440540176461601
23.656,69.312,-6.1881,21.941169082781848,1.2719506908681617,1.2719506908681617
23.781,69.389,-6.3754,22.143679057844803,1.6200798005036579,1.6200798005036579
23.844,69.437,-6.4384,22.22288133053947,1.2571789316613078,1.2571789316613078
24.094,69.622,-6.7504,22.585605743834194,1.4508976531788917,1.4508976531788917
24.156,69.666,-6.8129,22.662040356412525,1.2328163319086305,1.2328163319086305
24.406,69.831,-7.1254,23.015425769241073,1.413541651314185,1.413541651314185
24.531,69.93,-7.2504,23.17488109213749,1.2756425831713394,1.2756425831713394
24.656,70.027,-7.3754,23.333102456055258,1.2657709113421465,1.2657709113421465
24.781,70.125,-7.5572,23.53963390644478,1.6522516031161798,1.6522516031161798
24.906,70.212,-7.6879,23.69664183618083,1.2560634378884044,1.2560634378884044
25.156,70.402,-7.9379,24.01064820554298,1.256025477448601,1.256025477448604
25.281,70.5,-8.0647,24.17090499947073,1.2820543514219633,1.2820543514219633
25.406,70.592,-8.1879,24.32466533245684,1.230082663888893,1.230082663888893
25.469,70.644,-8.2504,24.405968776418337,1.29053085653169,1.29053085653169
25.656,70.794,-8.4379,24.646085935322063,1.2840489780948103,1.2840489780948103
26.031,71.076,-8.8129,25.11528631895362,1.2512010230174788,1.2512010230174788
26.156,71.156,-8.938,25.26377877667455,1.1879396617674336,1.1879396617674336
26.219,71.204,-9.0005,25.34258391610085,1.2508752289888645,1.2508752289888645
26.594,71.469,-9.313,25.752317060964675,1.092621719636867,1.092621719636867
26.719,71.559,-9.3754,25.861833087189154,0.8761282097958273,0.8761282097958273
26.781,71.601,-9.4379,25.93713414959866,1.2145332646694786,1.2145332646694786
27.156,71.836,-9.6879,26.280244918884613,0.9149620514292129,0.9149620514292129
27.281,71.899,-9.813,26.420312795287447,1.1205430112226908,1.1205430112226908
27.531,72.066,-9.938,26.628912891164703,0.8344003835090253,0.8344003835090253
27.781,72.202,-10.063,26.81363159622729,0.7388748202503461,0.7388748202503461
28.031,72.336,-10.188,26.996882789947822,0.7330047748821296,0.7330047748821296
28.281,72.471,-10.313,27.180866484877566,0.7359347797189789,0.7359347797189789
28.531,72.615,-10.438,27.37155208999761,0.7627424204801774,0.7627424204801774
28.781,72.767,-10.563,27.56834893956589,0.7871873982731209,0.7871873982731209
29.031,72.911,-10.688,27.759034544685946,0.7627424204802202,0.7627424204802202
29.281,73.067,-10.813,27.95893702090872,0.799609904891103,0.799609904891103
29.531,73.218,-10.938,28.1549625294529,0.7841020341767074,0.7841020341767074
29.781,73.369,-11.063,28.350988037997066,0.7841020341766637,0.7841020341766637
30.031,73.515,-11.188,28.543188454229707,0.7688016649305618,0.7688016649305618
30.281,73.65,-11.313,28.72717214915945,0.7359347797189789,0.7359347797189789
30.406,73.721,-11.376,28.822093168960123,0.7593681584053759,0.7593681584053759
30.656,73.86,-11.501,29.009031661518502,0.7477539702335129,0.7477539702335129
30.906,74.004,-11.626,29.199717266638558,0.7627424204802202,0.7627424204802202
31.156,74.138,-11.751,29.38296846035909,0.7330047748821296,0.7330047748821296
31.406,74.279,-11.875,29.570736934816328,0.7510738978289435,0.7510738978289435
31.656,74.435,-12.063,29.815031838569972,0.9771796150145752,0.9771796150145806
31.906,74.601,-12.188,30.022832223555177,0.8312015399408155,0.8312015399408155
32.031,74.692,-12.25,30.132945801282897,0.880908621821767,0.880908621821767
32.094,74.719,-12.313,30.201487759235672,1.087967586551961,1.087967586551961
32.469,74.996,-12.5,30.535700266482184,0.8912333526573674,0.8912333526573674
32.719,75.158,-12.625,30.740319424920493,0.8184766337532379,0.8184766337532379
32.969,75.325,-12.75,30.948919520797748,0.8344003835090253,0.8344003835090253
33.219,75.473,-12.875,31.142643551315388,0.7748961220705533,0.7748961220705533
33.469,75.641,-13.0,31.352045079485556,0.8376061126806765,0.8376061126806765
33.719,75.792,-13.125,31.548070588029724,0.7841020341766637,0.7841020341766637
33.969,75.943,-13.25,31.74409609657389,0.7841020341766637,0.7841020341766637
34.219,76.065,-13.375,31.918764353564107,0.6986730279608621,0.6986730279608621
34.469,76.198,-13.438,32.065930925855504,0.5886662891655868,0.5886662891655868
34.719,76.325,-13.563,32.244127446584734,0.7127860829169147,0.7127860829169147
34.969,76.441,-13.688,32.41465896859753,0.6821260880511746,0.6821260880511746
35.219,76.544,-13.813,32.57662810145931,0.6478765314471436,0.6478765314471436
35.469,76.658,-13.938,32.745805523120715,0.6767096866456219,0.6767096866456219
35.719,76.771,-14.063,32.91431071591904,0.6740207711932907,0.6740207711932907
35.969,76.894,-14.188,33.089678900034635,0.7014727364623791,0.7014727364623791
36.219,77.012,-14.313,33.2615771257381,0.6875929028138533,0.6875929028138533
36.469,77.109,-14.438,33.41979848965587,0.6328854556710732,0.6328854556710732
36.719,77.206,-14.563,33.57801985357364,0.6328854556711081,0.6328854556710215
