time,DJint,Fy,Jint,external_work,fracture_energy,kinetic_energy,max_d,max_disp_y,strain_energy
6,-0.0081996658124304,149.52759174979,-0.00071459854421471,0.36461350025116,1.2966947488959e-06,0.29206358962371,0.016533186096467,0.0013891650470624,0.058394739883109
6.25,-0.0082708865029517,148.74432541163,-0.00029657191542675,0.37918793579652,1.7622445109602e-06,0.31184302214958,0.020004535272241,0.0014489700292458,0.053486940617381
6.5,-0.008746051356985,147.10400007708,-0.0002907294567453,0.39407510285689,2.3476130784252e-06,0.33134899039502,0.02411120837404,0.0015108717177994,0.04916410579801
6.75,-0.0093399577084794,144.20810785195,-0.00040020639631415,0.40973369345729,3.4341286357132e-06,0.35071751349732,0.030119505359665,0.0015771801260937,0.046101708239384
7,-0.00968522840677,139.81367752874,-0.00024194748984003,0.42690486915396,6.0028028337212e-06,0.37028822904903,0.040965980243296,0.0016517774094148,0.044627192756007
7.25,-0.0099925794795469,134.2143570336,5.7115630876987e-06,0.44659724562062,1.2041133170643e-05,0.39100142966318,0.063275780348355,0.001740317881442,0.045038938299426
7.5,-0.010630214808131,128.83684895769,1.5114211264532e-05,0.47002299492614,6.0054489384739e-05,0.41438143646827,0.16429442610178,0.00184959793035,0.047183244323866
7.625,-0.011282491895335,126.12902710523,-6.4382394267146e-05,0.48356096529551,0.0008993198268208,0.43493862664583,0.74418499317214,0.0019138583213091,0.047968488537602
7.875,-0.011972939266585,126.61018109756,-0.0001164523330455,0.51553719640499,0.0024862184075443,0.45801149504034,1,0.0020647029319352,0.051416943182136
8.125,-0.012921620989476,132.77624683949,-0.00012996246934111,0.55506134856187,0.003916295544847,0.49216227665716,1,0.0022433026429092,0.05972604837727
8.25,-0.013739164722449,139.80591246884,-0.00022575763891066,0.57770786748998,0.0046465203092107,0.51875833314078,1,0.0023412444958128,0.066370119453316
8.375,-0.014383965982311,146.98934612267,-0.00042053393556226,0.60216515881541,0.0054378394028735,0.53539626364857,1,0.0024425498332846,0.07436250181147
8.5,-0.015048642790479,154.39521717554,-0.00066270696088931,0.62792909685,0.0062467990670113,0.55132124887031,1,0.0025449258140948,0.082904342163767
8.75,-0.016032017266457,162.92912845546,-0.0010579660024031,0.68002020724234,0.007794268267844,0.5743524772259,1,0.0027429638706465,0.097153929180428
8.875,-0.016763727659617,165.85708518978,-0.0011798752234321,0.70481619680997,0.0085690654953694,0.59942631476607,1,0.0028363532596263,0.10166968721657
9,-0.017269590390532,163.75910423023,-0.0012743296874396,0.72794821558602,0.0093306375178175,0.6165546749006,1,0.0029245975766619,0.10470239195941
9.25,-0.018036888576566,154.43894197322,-0.0014343343198334,0.76928419957622,0.010716245687875,0.64138376853954,1,0.0030892101791847,0.10955104853419
9.375,-0.018725308916156,146.12585597078,-0.0015037806618308,0.78837423617872,0.011440683958324,0.66666961013041,1,0.0031675881947761,0.1121664355442
9.5,-0.019182884277904,140.81896952576,-0.0015671878680288,0.80717499900949,0.01220855753792,0.68265509390412,1,0.0032459768635662,0.11545641123636
9.625,-0.019645237327757,138.53686668058,-0.0016394264579811,0.8264257220294,0.012962841082612,0.69853096168543,1,0.0033259785266584,0.11952547094108
9.875,-0.020440263600182,142.6289220228,-0.0018535654848206,0.86829446436415,0.014404507600684,0.72178511572379,1,0.0034920157280239,0.12998253650722
10,-0.021194215020714,148.63418919476,-0.0019978683498847,0.89092526615442,0.015141370224054,0.74606801567432,1,0.0035772790641006,0.13625777873659
10.125,-0.021760970866803,153.7742973919,-0.0021564725769482,0.91432000036057,0.015899253918716,0.76166594784027,1,0.0036624017424156,0.14262448534238
10.375,-0.022746046973489,156.32416234923,-0.0025075698534498,0.96049929257879,0.017300726483698,0.78442048150477,1,0.0038282784507107,0.1537451123794
10.5,-0.023634593428662,154.58748437106,-0.0027086457931195,0.98254811453589,0.018003373137088,0.80873558582854,1,0.0039088518168248,0.15818212686789
10.75,-0.024880133619232,149.21037154515,-0.0032086067340344,1.0246395901074,0.01938788573256,0.83271992286456,1,0.0040696538598576,0.1654598331758
10.875,-0.026001005471148,146.52320761736,-0.0035103168595821,1.0453977091192,0.020099658683196,0.85872473985065,1,0.0041512613482972,0.16834458992455
11,-0.026923079214206,147.0378629144,-0.003837173693715,1.0664871215773,0.020822019370468,0.8767933535464,1,0.0042346111195639,0.17054274763802
11.125,-0.02788348223759,149.22375899977,-0.0041606046229731,1.0880694144998,0.021544608378179,0.89578828087479,1,0.0043194240794804,0.17193180102719
11.375,-0.029294094750626,152.22996883145,-0.004546099459247,1.1318584022021,0.022927092753802,0.92598223168543,1,0.0044895886891921,0.17103413547967
11.5,-0.030375067543784,152.87753488897,-0.0045170141738738,1.1535566050892,0.023621631253704,0.95930119774602,1,0.0045739777897309,0.16884703989762
11.625,-0.03087652003479,151.64930023149,-0.0042483621572582,1.1748641700728,0.024314761841861,0.98231208847124,1,0.0046574560817192,0.1659052843166
11.875,-0.030762150473223,149.78922120719,-0.0029748649000023,1.2167796233665,0.025634943061734,1.0165018211831,1,0.0048236230554117,0.16015756112295
12,-0.030998824241594,149.44396140621,-0.0020380280988084,1.2376994516963,0.026313497412005,1.0513453368922,1,0.0049069857955099,0.15794135214227
12.25,-0.030440836137525,150.66778445643,-0.00035237678604589,1.2798244074418,0.027631062268934,1.0840245579676,1,0.0050757792998264,0.15433554362001
12.375,-0.031039983283881,151.38741761076,0.00018955611676545,1.3008792533222,0.028297741379768,1.1176523119209,1,0.0051612238310951,0.15226924286066
12.5,-0.0316113888477,151.18466973007,0.00038993151443992,1.3217801053774,0.028973941748677,1.1403189594854,1,0.0052536730124901,0.14936306543353
12.625,-0.032534030106913,150.48952531102,0.00026414238697235,1.3424937794179,0.029678404962754,1.1634823305083,1,0.005348341494812,0.14588487394688
12.75,-0.033738548991158,149.85375844325,-0.00011616675850191,1.3630954967391,0.030375472999788,1.1869882252429,1,0.0054439468036228,0.14220206021319
13,-0.036169876414555,149.67579932843,-0.0012858372577466,1.4042932693181,0.031607080618878,1.2210862678464,1,0.0056319607299595,0.13643063331635
13.125,-0.038141536707042,149.80948792875,-0.0019605773415497,1.424924213414,0.03224335235676,1.255343316125,1,0.0057260683034534,0.13447595498398
13.25,-0.039541593905625,149.73464982555,-0.0024964123710199,1.4455396361333,0.032893485939361,1.2772828792456,1,0.0058189501418023,0.13261957884271
13.5,-0.040763385641261,148.62454774986,-0.0024142639316009,1.4866258572699,0.034146215645348,1.309367099864,1,0.0060039280767443,0.12907769710225
13.625,-0.04139303425712,147.42667996272,-0.0016895505881874,1.5071638858758,0.034766111511891,1.3427189269773,1,0.006096818733577,0.12741459971778
13.875,-0.040888622456303,145.50666292054,0.00021127317054151,1.5484410787799,0.035939480831243,1.3748849266724,1,0.006284914617899,0.12519877559762
14,-0.041560940134234,143.86684720785,0.0010014973546076,1.5693179699165,0.036538578634664,1.4081144445577,1,0.0063809257447486,0.12449277163472
14.25,-0.042871589268752,140.87219571889,0.0012499922503013,1.6117625255182,0.037731644541914,1.4410577276034,1,0.0065814774277973,0.12329354692398
14.5,-0.046175115707107,136.70869878066,0.0002129229887058,1.6557847203145,0.038828465945286,1.487432392054,1,0.0068021006309796,0.1230616368958
14.75,-0.049625996519306,132.86169945784,-0.00068583179525885,1.7024214973142,0.039942646956581,1.5366052789,1,0.0070480809555902,0.12414189122737
15,-0.052337826957456,130.81393201476,-0.00047091544924008,1.7530609373354,0.041077595024619,1.5893217157181,1,0.0073189641777117,0.12675004053097
15.25,-0.054839248516829,131.93293311428,0.00037153454511111,1.8092761845603,0.042246866647752,1.6456158281194,1,0.0076183355551014,0.13210207513487
15.5,-0.058283436119747,136.96493905406,0.00059658383227038,1.8724005329849,0.043392646311447,1.7038161134695,1,0.0079460279449942,0.14184117522212
15.625,-0.061502051852718,141.97751828567,0.00023822049178002,1.9065690014112,0.044025394535467,1.7481033423273,1,0.0081193823796917,0.14843201849943
15.75,-0.063928860171263,146.76947404326,-0.00033106133812279,1.942446114106,0.044695513832738,1.7768931107203,1,0.0082972996970872,0.15588802479436
15.8125,-0.065579137344356,149.98852372649,-0.00063346220275621,1.9608821602494,0.045056034610482,1.7984802621222,1,0.0083874812171146,0.1597491327576
15.9375,-0.067287201110164,153.91578432991,-0.0011078828413138,1.9986346765781,0.045744815157732,1.8196449641376,1,0.0085685941032712,0.16735686684137
16,-0.068624021730765,156.64005500466,-0.0012575263782091,2.0177277550723,0.046099631489796,1.8412303097393,1,0.0086591227440377,0.17093912208042
16.125,-0.069827253764047,159.16103903001,-0.0013979215778546,2.0560533904992,0.046775899042074,1.8627318941001,1,0.0088383953167896,0.17721778274612
16.1875,-0.070860119545649,160.50390494533,-0.0014070616032243,2.0750881328992,0.047120970756732,1.8848300721906,1,0.0089267777857238,0.17987640768242
16.3125,-0.071808608210579,160.67446044741,-0.001416932670034,2.1125383700603,0.047779536397972,1.9069319409907,1,0.0090997926399642,0.1841598917504
16.4375,-0.073106534978392,159.21023348382,-0.001487041926717,2.1488010054388,0.048421882879111,1.9368986355371,1,0.0092671938973816,0.18741073272105
16.5625,-0.074501998881703,156.00112199117,-0.0016486772355203,2.1836630935475,0.049038776367437,1.9668576041858,1,0.009428863901207,0.19025829786691
16.6875,-0.076002887850136,151.60616488345,-0.001865470141693,2.2171669380325,0.049655955906736,1.9964213384214,1,0.0095855431402072,0.19326396455556
16.8125,-0.077569572848256,146.82817508261,-0.0020716503139395,2.2495922690438,0.050278790722977,2.0253819970488,1,0.0097386991702266,0.19689193862309
16.9375,-0.079152746723848,142.60117943966,-0.0022155936754442,2.2814011960723,0.050889692507124,2.0538444415055,1,0.0098902079267502,0.20126251253044
17,-0.080315875637265,140.41417220455,-0.0022573567473284,2.297262098984,0.05119734210448,2.0751974172539,1,0.0099658757871915,0.2037253001533
17.125,-0.081516674373536,139.15789620941,-0.0023129385633964,2.3292444258025,0.051785240296267,2.0962311964545,1,0.010118375075729,0.20916165163575
17.375,-0.084160886346288,141.44577374787,-0.0026668905367065,2.3963618864494,0.052854389491497,2.1383694494372,1,0.01043086160456,0.22201218092098
17.4375,-0.086270485340785,144.03701799494,-0.0028438275732311,2.413862162934,0.053154331964588,2.1747591591852,1,0.010510712579824,0.22558662790945
17.5625,-0.087903052379663,147.89657601238,-0.0033423419256528,2.4500476444244,0.053686692784305,2.19613296402,1,0.010672307532467,0.23303997260074
17.6875,-0.090040867306221,152.3221441335,-0.0039631053975692,2.4873770595082,0.054242566324073,2.2248779120814,1,0.010835876056524,0.24039122812474
17.75,-0.091513058419615,154.85945943378,-0.0042852451224447,2.5062747354495,0.054520304676133,2.2467315727141,1,0.010918192755839,0.24386969489422
17.875,-0.09329853757601,156.82406088329,-0.0048909157796735,2.5441594554751,0.055080172923705,2.268593543039,1,0.011083426138737,0.24996427767066
18,-0.095507809429431,157.370552155,-0.0054733535724149,2.5815474750097,0.055655716021115,2.2985064828478,1,0.011249344909814,0.25473008888221
18.0625,-0.097075154738918,156.76118709946,-0.0057771976794953,2.599922505129,0.055965623036604,2.3215582123202,1,0.011332584289369,0.25657839144133
18.1875,-0.099060569351397,154.67830913999,-0.0064490274617033,2.6357927499951,0.056607522063466,2.3448279436239,1,0.011500030372855,0.25926623543405
18.3125,-0.10157233448013,151.78014137981,-0.0071536831454931,2.6706531262919,0.057278986236955,2.3767218648347,1,0.011669333470157,0.26075774374555
18.375,-0.10329925523392,149.9492129886,-0.0074854510214943,2.6878159705559,0.057628844022727,2.4013247764628,1,0.011754888028223,0.26112458842649
18.5,-0.10524818807172,148.50470790094,-0.0079997077892006,2.721866356386,0.058377289449382,2.4262496332999,1,0.011928267028466,0.26111093071797
18.625,-0.10746829215183,148.20312951505,-0.0082554567213706,2.7559907024435,0.059193623108445,2.460458495819,1,0.012104780484743,0.26025916800074
18.6875,-0.10899619832705,148.75689215399,-0.0082722710071855,2.7731766173055,0.05961965265255,2.4868353515938,1,0.012194184283914,0.25955222877785
18.8125,-0.11031544264306,150.34684902032,-0.0080471027121812,2.807960051338,0.060591711235377,2.5133762041916,1,0.012374829424327,0.25761806662261
18.9375,-0.11178777645116,152.32528306421,-0.0074229279229924,2.8431367273273,0.06165205363445,2.5492869654265,1,0.012557270209741,0.25520567652674
19.0625,-0.11284328983618,153.73250998715,-0.0063522096468654,2.8784111929316,0.062795939586319,2.5854075324463,1,0.012740637980595,0.25240831606438
19.1875,-0.11349935309685,154.02974465932,-0.0048674701484074,2.9134202170612,0.064003021743828,2.6214576770367,1,0.012924255506853,0.24944002865268
19.3125,-0.11387902667807,153.20702856025,-0.0031023097101151,2.9479074316317,0.065262365040738,2.6572517191108,1,0.013107820402223,0.24635237212659
19.375,-0.11455482846356,152.28748692232,-0.0021657747623256,2.9649423280008,0.065931927396619,2.684155835465,1,0.013199581501599,0.24472871662101
19.5,-0.11434935837665,150.97792374734,-0.00035296774504364,2.9986149515898,0.06730865282453,2.7106517770154,1,0.013383296908326,0.24129431967052
19.625,-0.11493112331985,149.87144129997,0.0012181359711856,3.0319864265477,0.068696297214201,2.7463724563365,1,0.013567531692669,0.23750623471854
19.75,-0.1159962180173,149.47884402507,0.0023171622115248,3.0652843567544,0.070114690771448,2.7825584746302,1,0.01375250143009,0.23310226730682
19.875,-0.1177794176906,149.67666952743,0.0027100489923814,3.0986564082166,0.07155016520654,2.8193754763823,1,0.013938181063014,0.22810548652251
20,-0.12042368028747,150.04140409608,0.0022497713855144,3.132121288991,0.072999028685567,2.8567364166441,1,0.014124319909435,0.22262891377098
20.125,-0.12387712503694,150.116740278,0.00097755313887988,3.165592262355,0.074482959775751,2.8943369012943,1,0.014310575086789,0.21710221851061
20.25,-0.12786960572776,149.67714663878,-0.00085407884010789,3.1989576963331,0.075971830073273,2.9317574701822,1,0.014496669150972,0.21190549688177
20.375,-0.13199198767769,148.83406974526,-0.0028581293297987,3.2321682865948,0.077488742334125,2.9687195628629,1,0.014682481230305,0.20727617670382
20.5,-0.135812126458,147.91135821526,-0.0046229461917202,3.2652740112283,0.079016677241601,3.0051437488549,1,0.01486803550275,0.20319917008044
20.5625,-0.13800501909286,147.38646882735,-0.0053107291556571,3.2818258687381,0.07981660746127,3.0324457186259,1,0.014960740133087,0.20129459235843
20.6875,-0.14020421737631,146.92868309288,-0.0060701595079932,3.3149895578271,0.081358875456204,3.0592437802783,1,0.015146082048747,0.19767771190631
20.8125,-0.14191982820297,146.49996579989,-0.0058999952160461,3.3482954959833,0.082922743158479,3.0953256580412,1,0.015331412842474,0.19411399469662
20.9375,-0.14270891881483,145.96620231092,-0.004818016927697,3.3817443890579,0.084497517753962,3.1315541012049,1,0.015516937674904,0.19073583642712
21.0625,-0.14286797415717,145.08783361801,-0.0030588500280967,3.4152979002022,0.086065509880134,3.167903255978,1,0.015703152116162,0.18758806882714
21.125,-0.14333496888288,144.31381091409,-0.0020278052244037,3.432117112026,0.08687051406222,3.1954113847168,1,0.015796734864222,0.18617433403233
21.25,-0.1429780812674,142.98710352557,-3.362414084552e-05,3.4657904408114,0.088385990152209,3.2224776851343,1,0.015985929106253,0.18367068821558
21.3125,-0.1438208089587,141.88385744678,0.00085181556627856,3.482688864942,0.089170409121182,3.2500787211686,1,0.016081846801116,0.18249822787105
21.4375,-0.14441952508825,140.37350582667,0.002151364730905,3.5165997927989,0.090677286537047,3.2775321219721,1,0.016277812806658,0.18028041419679
21.5,-0.14602356991808,139.23601252994,0.0025264617242246,3.5336734801906,0.09145868358919,3.3057133252885,1,0.016378193510351,0.17919481098336
21.625,-0.14791180056398,137.82591959634,0.0026531606085199,3.5680668325126,0.092955828482081,3.3339700342964,1,0.016584867542179,0.17707091120972
21.75,-0.1511413727667,136.24931403835,0.0019996755349577,3.602931201763,0.094443492094445,3.372617017889,1,0.01679981432309,0.17509556598906
21.875,-0.15456959826469,134.78714889123,0.00081675430810212,3.6383899412666,0.095921054073271,3.4121073952781,1,0.017022743726212,0.17341766525554
22,-0.1575777365193,133.53776480276,-0.0004295767132791,3.6745933302372,0.097393600453514,3.4524834666588,1,0.017252506431026,0.17204127232903
22.125,-0.15966422810835,132.70049768091,-0.001229720607273,3.711733556509,0.09889747723793,3.4938031378161,1,0.01748752732746,0.17099809394676
22.25,-0.16074260537998,132.52202583589,-0.0013012005012755,3.7500470702207,0.10038255812829,3.5360497428868,1,0.017726425345124,0.17044489152265
22.375,-0.16122556014032,133.20395200925,-0.00073821525331231,3.7897930322082,0.10185251669075,3.5790592507012,1,0.01796850940844,0.17060770881777
22.5,-0.16180318313538,134.83394528056,8.0410199308871e-05,3.8312121773814,0.10331903697897,3.6225923202575,1,0.018213917062945,0.17169728815634
22.5625,-0.1627547743253,136.32479670155,0.00045985593561687,3.8525669590858,0.10407277434748,3.6556225698248,1,0.018338038647163,0.17265300937439
22.59375,-0.16340040547245,137.23095663447,0.00061657105906645,3.8634108342315,0.10445174514135,3.6721177132828,1,0.018400505959007,0.17324117233976
22.65625,-0.16409783130914,138.57942258617,0.00083289483422402,3.8854855259943,0.1052169635295,3.6884446754498,1,0.018526343634917,0.1745886970555
22.78125,-0.16609927830431,141.64969801459,0.0008196125140325,3.9312020963881,0.10672036664432,3.7209161616156,1,0.018781754615284,0.17808294620997
22.90625,-0.16944331143473,145.64744597462,0.00023235943384852,3.9788036324215,0.10820746972132,3.7643394631271,1,0.019041856297824,0.18231196465171
22.96875,-0.17199464249577,148.38271076895,-0.00024030525550357,4.003193900448,0.10896763840003,3.7970182103475,1,0.019173446408792,0.18464116679567
23.09375,-0.17493848011552,151.86321258423,-0.0012649284273578,4.0531522763946,0.11043262393008,3.8292042445691,1,0.019438430526939,0.18925755677116
23.21875,-0.17813714642341,155.42222444106,-0.0020845710185386,4.1040694986128,0.11189343689542,3.8725788103193,1,0.019704328218605,0.19329961587544
23.28125,-0.18004034457236,157.30891373649,-0.0023218728100941,4.1296720777624,0.11264378892663,3.9055964132838,1,0.019837086466295,0.19492281932436
23.40625,-0.18167134899032,158.6325208554,-0.0024165936429595,4.1808194005008,0.11407674815918,3.9385548923178,1,0.020100853175992,0.19731045852143
23.53125,-0.18348145375971,158.77837168931,-0.0022266380843476,4.2312982773043,0.11553073371731,3.9832350429396,1,0.020361432259218,0.19842265931126
23.65625,-0.18532059872882,157.20676153771,-0.0021131070907168,4.2806051255436,0.11695475401166,4.0282545390386,1,0.020618198571308,0.19874947790279
23.78125,-0.18740140080892,154.12867048434,-0.0022889915245435,4.3284491706947,0.11833345936042,4.0732316372392,1,0.020871158120255,0.19886194721189
23.84375,-0.18900088073089,151.5782111026,-0.0024867487893638,4.351855709812,0.11905933477704,4.1069597316389,1,0.020996335205674,0.19895769366821
23.96875,-0.1907995930325,147.82183545594,-0.002932988712516,4.3975225834473,0.12048829412314,4.1398647151346,1,0.021244881328104,0.19970437669101
24.09375,-0.19298081448378,143.68345837898,-0.0033423302215623,4.4421589569845,0.12194461622764,4.1835065596726,1,0.021492014484591,0.20125545495746
24.15625,-0.19446959699978,141.35758617047,-0.0035216419609222,4.4642865442221,0.12268278463202,4.2161582613763,1,0.021615422458581,0.20238270212997
24.28125,-0.19611573064605,139.56811712273,-0.0038992401920897,4.5084821554003,0.12410186610312,4.2482139821798,1,0.021862962325828,0.20533139974979
24.40625,-0.1982087561672,139.12178122593,-0.0043408477503676,4.5532750850759,0.12549927917536,4.291220390229,1,0.022112196080049,0.2091548634181
24.53125,-0.20032377779953,140.68059925692,-0.0048591300478815,4.5993013426881,0.12690458747614,4.3342653151458,1,0.0223637505931,0.21381283761644
24.65625,-0.20253278097392,143.89314419223,-0.0055030829593679,4.6469838058978,0.12830223962696,4.3772886234861,1,0.022617822806773,0.21920042369141
24.78125,-0.20499386154779,148.02411072198,-0.0063854140914701,4.6964042473036,0.12968946840459,4.4202291898837,1,0.022874177815061,0.22505300395456
24.90625,-0.20779962538794,152.13243606587,-0.0075574602723978,4.7472553926978,0.13106090648605,4.4631812139476,1,0.023132206933969,0.23089093398723
25.15625,-0.21298571977997,156.09399641706,-0.010153825326485,4.8505532935355,0.13359846779727,4.5276420580728,1,0.023649313467109,0.24025040623484
25.28125,-0.21691181619216,156.94434608827,-0.011379845780835,4.9017197157812,0.13486991747571,4.5943809839927,1,0.023907334949894,0.24312803947947
25.40625,-0.21990053683083,155.48903973588,-0.012486042702706,4.9518731454143,0.13619695868665,4.639647709095,1,0.02416431141126,0.24455614763688
25.46875,-0.22189233233426,154.02930075495,-0.013019255149931,4.9765485314149,0.13691016592725,4.6743347448693,1,0.02429242326232,0.24472885019404
25.59375,-0.22449231040354,151.90999408697,-0.014066005179914,5.0250663779685,0.13826298081525,4.7092380968755,1,0.024548489116181,0.24429166321675
25.65625,-0.22658895976289,150.45007540655,-0.014551423314513,5.0490526824329,0.13893726372354,4.7449454449342,1,0.024676637990122,0.24368039040333
25.78125,-0.22892274482926,149.39847392256,-0.015180630519208,5.0967356697873,0.14023071791741,4.7809084988461,1,0.024934019734494,0.24186174944797
26.03125,-0.23126280283211,150.04247878368,-0.014172821976883,5.1926693128797,0.14255262918867,4.8540020368236,1,0.025453900713174,0.2365032939194
26.15625,-0.23271995309273,151.74321372223,-0.012409377580192,5.2411627836053,0.14375534764584,4.9292162722578,1,0.025715938663941,0.23323247983556
26.21875,-0.23301016344572,152.93047364828,-0.011240054308233,5.2655443549089,0.14438042642437,4.9670328013796,1,0.025847127711117,0.2315059564441
26.34375,-0.23156692600861,154.02732504424,-0.0085048542193644,5.3144372497123,0.14561234118452,5.0044537103785,1,0.026108789560673,0.22793089961177
26.59375,-0.22772768533343,153.9471936464,-0.0022451817550311,5.4111722930959,0.1477189169391,5.07883436077,1,0.026626925756382,0.2204224209385
26.71875,-0.22688783100122,152.68486226755,0.00097002972604187,5.4586736401855,0.14876917801259,5.154278639844,1,0.026883218804059,0.21607433392684
26.78125,-0.22657332269361,151.60090986513,0.0024708340464246,5.4821706712323,0.1492996896589,5.1921125090962,1,0.027010779665092,0.21369533966686
26.90625,-0.22531682036606,150.26000528284,0.00490254351932,5.5286840399948,0.15034758721891,5.2299330451888,1,0.027265251945147,0.20844158592134
27.15625,-0.22617040134424,148.80030682273,0.0062830969244962,5.620902596321,0.15225251420526,5.3063919127996,1,0.027772804362929,0.19655359968054
27.28125,-0.22966000470876,148.38840942656,0.0049748990431841,5.6670150180005,0.15312215066762,5.3847247343531,1,0.028026054580305,0.19028755604337
27.53125,-0.23740943411927,148.31536918697,-0.00063912285873845,5.759589102601,0.15476667152614,5.4621798760877,1,0.028532083209847,0.17903944220934
27.78125,-0.24695139018857,147.42957804744,-0.0072349038643022,5.8522486614384,0.15645257450338,5.5647206139295,1,0.02903978780662,0.17027166486257
28.03125,-0.25322149812401,145.65375996269,-0.010538488947685,5.9447804693834,0.1580887622573,5.6658744202479,1,0.029553737749686,0.1634086437582
28.28125,-0.25387899034918,143.68508662372,-0.0084353939491439,6.0375829135502,0.15974813292252,5.7669041359899,1,0.030078487270199,0.15758731082058
28.53125,-0.25041887681392,141.78281139147,-0.0024853499039284,6.1312063016295,0.16142415205691,5.8684432018267,1,0.030616828755116,0.1534500985127
28.78125,-0.24709776758409,139.57710021258,0.0032900712251356,6.2259086421628,0.16314353998582,5.9706973505072,1,0.031170045276324,0.15086921955919
29.03125,-0.24794189766907,137.0683007476,0.0052055116255708,6.3219830167453,0.16490788857517,6.0749175856164,1,0.031739272457654,0.148937877036
29.28125,-0.25380337075407,135.14795620193,0.0025947292811176,6.4203551373107,0.16673924865184,6.1823599000558,1,0.032326258492848,0.14762362520382
29.53125,-0.26178593368872,134.95185920987,-0.0016964596035553,6.5226321259703,0.16857929861544,6.2929881463077,1,0.032932517953785,0.14810602753685
29.78125,-0.26795686455036,137.04842179687,-0.0039556164431596,6.6305418176973,0.17044526353029,6.4059785328092,1,0.033557352400148,0.15119774449175
30.03125,-0.27089490135852,141.27783063269,-0.0029830272460493,6.7452395995381,0.17223145778,6.5201878494935,1,0.034196506180925,0.15737906862563
30.28125,-0.27262651788689,146.87035454483,-0.00084013020927992,6.8667216943215,0.17399984256981,6.6345283705724,1,0.034842800931097,0.16598427930644
30.40625,-0.27499552203515,150.72620105526,-0.00026447640287091,6.9294466426703,0.17488332672178,6.7207098122931,1,0.03516639983463,0.17052604597058
