time,Fx,Fy
4.5e-05,1631.3345399917,2.7771243331642e-06
4.6e-05,1660.7737139821,2.827840823727e-06
4.7e-05,1689.5908310201,2.8772956817136e-06
4.8e-05,1717.4195173941,2.9255319660138e-06
4.9e-05,1744.7226127342,2.9739229674419e-06
5e-05,1771.7535018834,3.0215784114773e-06
5.1e-05,1798.2990401641,3.068150324026e-06
5.2e-05,1824.3876661579,3.1092959638102e-06
5.3e-05,1850.6349941105,3.168336057513e-06
5.35e-05,1867.6698268814,3.194864078182e-06
5.375e-05,1876.13657318,3.2062593895432e-06
5.425e-05,1887.402912871,3.2249453774114e-06
5.45e-05,1896.1990079062,3.252158307987e-06
5.4625e-05,1900.6518549687,3.2647136052333e-06
5.4875e-05,1906.8518595022,3.2599899242314e-06
5.5e-05,1911.0495584756,3.2552824009713e-06
5.525e-05,1916.7917825164,3.263570558687e-06
5.5375e-05,1920.0376233735,3.2825454212571e-06
5.5625e-05,1926.5090904866,3.3056634336504e-06
5.575e-05,1929.7909597606,3.3099102161316e-06
5.6e-05,1936.8690507859,3.3057657446989e-06
5.6125e-05,1939.8267677593,3.3007848720956e-06
5.6375e-05,1947.1038715195,3.3185490266874e-06
5.65e-05,1949.9266877514,3.3233228080576e-06
5.65625e-05,1953.6390467528,3.327863698388e-06
5.66875e-05,1956.0840290309,3.3281526121698e-06
5.675e-05,1957.5790518581,3.3086524418025e-06
5.6875e-05,1960.5913668591,3.3125750000806e-06
5.69375e-05,1963.2857772503,3.3206617970905e-06
5.70625e-05,1965.6447364849,3.3420879290702e-06
5.7125e-05,1967.6102805435,3.3761579132374e-06
5.725e-05,1971.3809256652,3.3699685992872e-06
5.73125e-05,1973.3659341629,3.3280934523816e-06
5.734375e-05,1974.4646883964,3.29009540323e-06
5.740625e-05,1976.2219772588,3.2535488898588e-06
5.74375e-05,1976.8927625018,3.2381047923025e-06
5.75e-05,1978.6247078171,3.2142106753952e-06
5.753125e-05,1979.9532805857,3.2230310189618e-06
5.759375e-05,1982.5355946381,3.2117618502525e-06
5.7625e-05,1984.8207916266,3.2064932575793e-06
5.76875e-05,1987.4727026931,3.1904671473626e-06
5.771875e-05,1989.0206151317,3.1795700010662e-06
5.778125e-05,1990.2652045054,3.1542514378202e-06
5.78125e-05,1991.1917303384,3.124709717639e-06
5.7875e-05,1992.8775161935,3.0602015144154e-06
5.790625e-05,1994.4601476563,3.0145585547814e-06
5.796875e-05,1998.1422644099,2.9566093608935e-06
5.8e-05,2000.8101613549,2.9228756552868e-06
5.80625e-05,2004.5396571269,2.903415680322e-06
5.81625e-05,2008.8149178748,2.8219986276667e-06
5.82625e-05,2010.5286353465,2.8939473963874e-06
5.83625e-05,2007.7436147713,3.0391295204879e-06
5.84625e-05,2003.4806137155,3.2347703786684e-06
5.85625e-05,1999.8344459141,3.3330575739399e-06
5.86625e-05,1998.2085860187,3.394960060632e-06
5.87625e-05,1997.7862885394,3.637678315016e-06
5.88625e-05,1998.2437576673,3.9417376100914e-06
5.89625e-05,2001.6592839011,3.952946844521e-06
5.90625e-05,2007.9895651493,3.8025423805266e-06
5.91625e-05,2012.7300085102,3.6908172376116e-06
5.92625e-05,2016.6525687491,3.6678966353065e-06
5.93625e-05,2022.3968622987,3.4628756928612e-06
5.94625e-05,2026.1602106345,3.2185719334166e-06
5.95625e-05,2020.5144020346,2.8467184236547e-06
5.96625e-05,2012.1574298543,2.7685970458435e-06
5.97625e-05,2002.5359940505,2.9973093873537e-06
