time,Fx,Fy,max_d
2.15e-06,27.111378504175,35.719697602881,0.0025169524227134
2.2e-06,27.770470744555,36.578741563215,0.0026653369757357
2.25e-06,28.429369995879,37.437875395767,0.0028181558672624
2.3e-06,29.087932757575,38.297164957054,0.0029753873059114
2.35e-06,29.746174032054,39.156600083886,0.0031370143483303
2.4e-06,30.404243532593,40.016116879823,0.003303026764698
2.45e-06,31.06234169502,40.875643375402,0.0034734202630974
2.5e-06,31.720631379452,41.735133208349,0.0036482006851885
2.55e-06,32.379162341987,42.594592206871,0.0038273847060894
2.6e-06,33.037870200988,43.454064100625,0.0040109996989469
2.65e-06,33.696624170823,44.313602917109,0.004199081104174
2.7e-06,34.355253167773,45.173279148751,0.0043925946123402
2.75e-06,35.013642486581,46.033123912062,0.0045946677005369
2.8e-06,35.67176235879,46.893119382752,0.0048020687726827
2.85e-06,36.32964226609,47.753220287627,0.0050149442811049
2.9e-06,36.987335402818,48.61337172249,0.0052334519527211
2.95e-06,37.644917193905,49.473496315659,0.0054577590675741
3e-06,38.302410140065,50.333550401629,0.0056880412163748
3.05e-06,38.959790722082,51.193518073989,0.0059244781524057
3.1e-06,39.617010204779,52.05340094978,0.0061672525398029
3.15e-06,40.274002871903,52.913223787738,0.0064165496986897
3.2e-06,40.930722766528,53.77301511462,0.0066725535847347
3.25e-06,41.587168560583,54.632794216752,0.0069354461659963
3.3e-06,42.243378091056,55.492576439098,0.0072054042742601
3.35e-06,42.899421491974,56.352371835806,0.0074826009393834
3.4e-06,43.555381368505,57.212191697526,0.0077672019680665
3.45e-06,44.211332909933,58.072053267865,0.0080593658314639
3.5e-06,44.867332307845,58.931979977522,0.0083592423139355
3.55e-06,45.523414810246,59.791999487195,0.0086669692111857
3.6e-06,46.179601321286,60.652140421825,0.0089826762525337
3.65e-06,46.83590124921,61.512434938092,0.0093064824128393
3.7e-06,47.492345270612,62.372893662604,0.0096384974976054
3.75e-06,48.148964214537,63.233525769682,0.0099788209622487
3.8e-06,48.805794863244,64.094331385237,0.010327544053413
3.85e-06,49.462874824787,64.95530202348,0.010684750866057
3.9e-06,50.120236208228,65.81642471411,0.011050518980478
3.95e-06,50.777896625113,66.677689254119,0.011424919033785
4e-06,51.435868041369,67.539082730485,0.011808015139287
4.05e-06,52.094149493708,68.400593765701,0.012199864786951
4.1e-06,52.752729601518,69.26221025379,0.012600519929113
4.15e-06,53.411592680364,70.123916738101,0.013010028764271
4.2e-06,54.07072267718,70.985694790292,0.013428434425631
4.25e-06,54.730104658464,71.847524320669,0.013863336703463
4.3e-06,55.389725349252,72.70938355001,0.014308664002191
4.35e-06,56.049572365438,73.571248567644,0.01476290258474
4.4e-06,56.70963260142,74.433094553142,0.015226078081642
4.45e-06,57.369890205387,75.294898459611,0.015698219818383
4.5e-06,58.030325150299,76.156641038075,0.016179359952746
4.55e-06,58.690912909616,77.018307637113,0.016669533653035
4.6e-06,59.351626548396,77.879886275015,0.017168779201502
4.65e-06,60.012440471678,78.741364911382,0.017677134831623
4.7e-06,60.67333300837,79.602730881327,0.018194638093253
4.75e-06,61.334286993949,80.463971915248,0.018721333165711
4.8e-06,61.995288545596,81.325076645139,0.019257267782755
4.85e-06,62.656324616514,82.18603514384,0.019802493208084
4.9e-06,63.317376247941,83.046843037882,0.020357064215864
4.95e-06,63.978425821959,83.907495463979,0.020921034173818
5e-06,64.639458436041,84.767985002442,0.021494452318142
5.05e-06,65.30045443186,85.628308182161,0.022077369948047
5.1e-06,65.961396582164,86.488463720428,0.022669836872225
5.15e-06,66.622271279373,87.348454011675,0.023271899725987
5.2e-06,67.28306812801,88.208284249569,0.023883604307976
5.25e-06,67.943778644805,89.067959865395,0.024504992597837
5.3e-06,68.604395064054,89.9274844378,0.025136102047254
5.35e-06,69.264910227034,90.786859800539,0.025776962702021
