time,Fx,Fy,max_d,max_f_nu
1.12e-05,186.38898376014,244.13276256767,0.043479853296147,0.020690554816737
1.125e-05,187.22248342008,245.22770718003,0.046203581652981,0.021286397444859
1.13e-05,188.05602066011,246.32267996232,0.04916897305468,0.021847522084287
1.135e-05,188.88960202796,247.41768558209,0.052209959911488,0.022408449096528
1.14e-05,189.7232340643,248.51272865598,0.055335730108146,0.022970055949628
1.145e-05,190.5569231892,249.60781365802,0.058719172657228,0.023499281612921
1.15e-05,191.3906756303,250.70294482761,0.062438430998336,0.023988550444822
1.155e-05,192.2244973958,251.79812608057,0.066330740672324,0.024466141851502
1.16e-05,193.05839427466,252.89336092867,0.070333951614522,0.024939215447479
1.165e-05,193.89237183161,253.98865241248,0.074544591414889,0.025388274156011
1.17e-05,194.72643536863,255.08400305317,0.078887467716256,0.025820729179279
1.175e-05,195.56058984163,256.17941481963,0.083417839140624,0.026222988316605
1.18e-05,196.39483974827,257.27488911407,0.088180612388398,0.026588545098229
1.185e-05,197.22918900805,258.37042676951,0.093136831453607,0.02692984880044
1.19e-05,198.06364084747,259.46602805739,0.098356533675797,0.027230636704403
1.195e-05,198.89819768387,260.56169270274,0.10374004282899,0.02751132900659
1.2e-05,199.73286099833,261.65741990518,0.10933369565905,0.027766959937574
1.205e-05,200.56763120654,262.75320836399,0.11516314207226,0.027988372564977
1.21e-05,201.40250756601,263.84905630639,0.12122471520111,0.02816762560719
1.215e-05,202.2374881719,264.9449615199,0.12746450509176,0.028318440057245
1.22e-05,203.07257007617,266.04092139206,0.13394097759627,0.028432608012999
1.225e-05,203.90774952075,267.13693296408,0.14066558102491,0.028510295360611
1.23e-05,204.743022228,268.23299300493,0.14781531615222,0.028521057267887
1.235e-05,205.57838366444,269.32909810902,0.15541060598837,0.028462228238413
1.24e-05,206.41382920014,270.42524481247,0.16336392547039,0.028354075177966
1.245e-05,207.24935412395,271.52142971321,0.17186353642453,0.028164123728161
1.25e-05,208.08495352648,272.61764957275,0.18075601232781,0.027921290764994
1.255e-05,208.92062210868,273.71390137633,0.19008890313258,0.027619137247785
1.26e-05,209.7563539946,274.81018233384,0.199830331663,0.027258911131918
1.265e-05,210.59214261818,275.90648981634,0.21020741430706,0.026802188232288
1.27e-05,211.42798072542,277.00282123446,0.22111495434089,0.026272616444192
1.275e-05,212.26386050976,278.09917388472,0.23263937450109,0.025662339687914
1.28e-05,213.09977388203,279.195544789,0.24479683715662,0.024970724704904
1.285e-05,213.93571287559,280.29193056612,0.25763835912815,0.024189921336244
1.29e-05,214.77167016627,281.38832736766,0.27126268637175,0.023302574135471
1.295e-05,215.6076396398,282.48473090371,0.28588642580551,0.022279520192916
1.3e-05,216.44361687308,283.58113656918,0.3015085767314,0.021136516333083
1.305e-05,217.27959935467,284.67753965983,0.31831613406515,0.019859120393583
1.31e-05,218.11558629947,285.77393564215,0.33626549717709,0.018470472537946
1.315e-05,218.95157802985,286.87032041949,0.35560881974974,0.016939445179124
1.32e-05,219.7875750637,287.96669052567,0.37660950370206,0.015260531325864
1.325e-05,220.62357719141,289.06304318514,0.40058218835928,0.013442148165176
1.33e-05,221.45958286278,290.15937620806,0.42656729053293,0.011491184644869
1.335e-05,222.29558910583,291.25568773646,0.45475404755506,0.0094198303106148
1.34e-05,223.13159198955,292.35197589952,0.48550446871356,0.0072333640391666
1.345e-05,223.96758741435,293.44823847709,0.51898695784149,0.0053826237679364
1.35e-05,224.80357186007,294.5444726725,0.55546397658551,0.00345793978131
1.355e-05,225.63954272446,295.64067506728,0.59512027610854,0.0015028379981673
1.36e-05,226.47549805877,296.73684177818,0.63803463192245,0
1.365e-05,227.31143579783,297.83296878891,0.68399965835944,0
1.37e-05,228.14735284611,298.92905236714,0.73248716548227,0
1.375e-05,228.98324449987,300.02508947392,0.78259291185626,0
1.38e-05,229.81910455561,301.12107807902,0.83262776261708,0
1.385e-05,230.65492613043,302.21701733439,0.88017414239182,0
1.39e-05,231.49070286529,303.3129076023,0.9222578603118,0
1.395e-05,232.32642999255,304.40875035941,0.95608985203759,0
1.4e-05,233.16210484301,305.50454802751,0.98025914798006,0
1.405e-05,233.99772665674,306.60030376005,0.99549856682823,0
1.41e-05,234.83329588722,307.69602121654,1,0
1.415e-05,235.66881335245,308.79170433873,1,0
1.42e-05,236.50427954733,309.88735713626,1,0
1.425e-05,237.3396942658,310.98298348634,1,0
1.43e-05,238.1750565212,312.07858695136,1,0
1.435e-05,239.01036468099,313.17417061454,1,0
1.44e-05,239.84561674326,314.26973693344,1,0
1.445e-05,240.68081072101,315.36528761922,1,0
1.45e-05,241.51594510915,316.46082354116,1,0
1.455e-05,242.35101941053,317.55634468881,1,0
1.46e-05,243.18603467361,318.65185020664,1,0
1.465e-05,244.02099398853,319.74733853326,1,0
1.47e-05,244.8559028702,320.84280765035,1,0
1.475e-05,245.69076944335,321.93825542374,1,0
1.48e-05,246.52560433666,323.03367998067,1,0
1.485e-05,247.36042021142,324.12908003867,1,0
1.49e-05,248.19523091586,325.22445509509,1,0
1.495e-05,249.03005038889,326.31980541607,1,0
1.5e-05,249.86489161112,327.41513179563,1,0
1.505e-05,250.60626649134,328.33676049303,1,0
1.51e-05,251.12825710182,328.87367047097,1,0
1.515e-05,251.39990721149,329.02467368034,1,0
1.52e-05,251.48669861109,328.96979827381,1,0
1.525e-05,251.48329988243,328.9024854625,1,0
1.53e-05,251.45912648837,328.91265861703,1,0
1.535e-05,251.44288174469,328.97935116923,1,0
1.54e-05,251.43728994533,329.03801438453,1,0
1.545e-05,251.43940837526,329.04898719219,1,0
1.55e-05,251.4494353368,329.01952276265,1,0
1.555e-05,251.46766964476,328.98211302006,1,0
1.56e-05,251.48930376773,328.96205891601,1,0
1.565e-05,251.50485395722,328.96249998284,1,0
1.57e-05,251.50605301757,328.97141497065,1,0
1.575e-05,251.49157023382,328.97687623472,1,0
1.58e-05,251.46776306507,328.97578521424,1,0
1.585e-05,251.44436198054,328.97197964727,1,0
1.59e-05,251.42876035749,328.96950580434,1,0
1.595e-05,251.42276253987,328.96853215786,1,0
1.6e-05,251.4230886302,328.96644732683,1,0
1.605e-05,251.42426565592,328.96140996026,1,0
1.61e-05,251.42161459066,328.95439380002,1,0
1.615e-05,251.41286108668,328.94825217769,1,0
1.62e-05,251.3982401236,328.94528637596,1,0
1.625e-05,251.37974166499,328.94566804647,1,0
1.63e-05,251.36013530356,328.94776982066,1,0
1.635e-05,251.34206495033,328.94968987777,1,0
1.64e-05,251.32729711373,328.9505547465,1,0
1.645e-05,251.31623706074,328.95076625332,1,0
1.65e-05,251.3078882598,328.95137104309,1,0
1.655e-05,251.3003267304,328.95326893059,1,0
1.66e-05,251.29151799055,328.95680422838,1,0
1.665e-05,251.28011029524,328.96179264435,1,0
1.67e-05,251.26585154947,328.9677198539,1,0
1.675e-05,251.24948972935,328.97387913505,1,0
1.68e-05,251.23227984648,328.97942318364,1,0
1.685e-05,251.21537693685,328.98343647497,1,0
1.69e-05,251.19938438366,328.9850942141,1,0
1.695e-05,251.18419962934,328.98385296057,1,0
1.7e-05,251.16915034488,328.97955627442,1,0
1.705e-05,251.15331402165,328.97238846585,1,0
1.71e-05,251.13588125274,328.9627130292,1,0
1.715e-05,251.11644052688,328.9508980904,1,0
1.72e-05,251.09510647601,328.93721705371,1,0
1.725e-05,251.07246876734,328.92184658987,1,0
1.73e-05,251.0493948555,328.90492399465,1,0
1.735e-05,251.02676388259,328.88660823666,1,0
1.74e-05,251.00522650935,328.86710947045,1,0
1.745e-05,250.98506849357,328.84668271157,1,0
1.75e-05,250.96621088781,328.82559989893,1,0
1.755e-05,250.94832640772,328.80411666111,1,0
1.76e-05,250.93101257451,328.78244475754,1,0
1.765e-05,250.91395183094,328.7607369592,1,0
1.77e-05,250.89700662329,328.73908908447,1,0
1.775e-05,250.88023102589,328.71756029268,1,0
1.78e-05,250.86381342815,328.69620584275,1,0
1.785e-05,250.84798481649,328.67510956133,1,0
1.79e-05,250.83293030141,328.65440151273,1,0
1.795e-05,250.81873135936,328.6342521485,1,0
1.8e-05,250.8053500935,328.61484473018,1,0
1.805e-05,250.79265157419,328.59633722302,1,0
1.81e-05,250.78045014375,328.57882839651,1,0
1.815e-05,250.76856166219,328.56233964369,1,0
1.82e-05,250.7568453605,328.54681673809,1,0
1.825e-05,250.74522477177,328.53214833707,1,0
1.83e-05,250.73368522007,328.5181933626,1,0
1.835e-05,250.72225319976,328.50480830142,1,0
1.84e-05,250.71096812204,328.4918672876,1,0
1.845e-05,250.69985751543,328.47927131188,1,0
1.85e-05,250.68892285952,328.46694681509,1,0
1.855e-05,250.67813701758,328.45483718665,1,0
1.86e-05,250.66744909928,328.44289240002,1,0
1.865e-05,250.65679111068,328.43106166788,1,0
1.87e-05,250.64608308157,328.41929180901,1,0
1.875e-05,250.635237169,328.40753100755,1,0
1.88e-05,250.62416340486,328.39573521803,1,0
1.885e-05,250.61277865287,328.38387369446,1,0
1.89e-05,250.60101698558,328.37193115416,1,0
1.895e-05,250.5888369338,328.35990613043,1,0
1.9e-05,250.57622137501,328.34780692602,1,0
1.905e-05,250.56316937943,328.33564734301,1,0
1.91e-05,250.54968381595,328.32344391433,1,0
1.915e-05,250.53576081736,328.31121520954,1,0
1.92e-05,250.52138571713,328.2989827014,1,0
1.925e-05,250.50653587314,328.28677214894,1,0
1.93e-05,250.49118685775,328.27461452517,1,0
1.935e-05,250.47531752515,328.26254593101,1,0
1.94e-05,250.45891198163,328.25060639323,1,0
1.945e-05,250.44196046414,328.23883778057,1,0
1.95e-05,250.42446348824,328.22728128063,1,0
1.955e-05,250.40644236031,328.21597496028,1,0
1.96e-05,250.38795476161,328.20495186818,1,0
1.965e-05,250.36910929348,328.19423889895,1,0
1.97e-05,250.35007078803,328.18385628687,1,0
1.975e-05,250.3310504853,328.17381731022,1,0
1.98e-05,250.31228097534,328.16412775378,1,0
1.985e-05,250.29398222553,328.15478497048,1,0
1.99e-05,250.27632881976,328.14577685497,1,0
1.995e-05,250.25942790077,328.13708141708,1,0
2e-05,250.24331267869,328.12866765159,1,0
2.005e-05,250.2279501202,328.12049799279,1,0
2.01e-05,250.2132565173,328.11253200473,1,0
2.015e-05,250.19911311988,328.10473043792,1,0
2.02e-05,250.18537616566,328.09705864863,1,0
2.025e-05,250.17188000748,328.08948871055,1,0
2.03e-05,250.15843631714,328.08200015179,1,0
2.035e-05,250.14483456641,328.074579814,1,0
2.04e-05,250.13084835476,328.06722157308,1,0
2.045e-05,250.11624927178,328.05992649652,1,0
2.05e-05,250.10082637956,328.0527035616,1,0
2.055e-05,250.08440674526,328.04557057418,1,0
2.06e-05,250.06687180957,328.03855464238,1,0
2.065e-05,250.04816583514,328.03169158607,1,0
2.07e-05,250.0282954457,328.02502394773,1,0
2.075e-05,250.00732209686,328.0185976628,1,0
2.08e-05,249.98535107198,328.01245778293,1,0
2.085e-05,249.96252069595,328.00664382908,1,0
2.09e-05,249.93899409319,328.0011853849,1,0
2.095e-05,249.91495380861,327.9960984825,1,0
2.1e-05,249.89059801411,327.99138324791,1,0
2.105e-05,249.86613660316,327.98702318087,1,0
2.11e-05,249.84178630945,327.98298631745,1,0
2.115e-05,249.81776541722,327.97922831613,1,0
2.12e-05,249.7942896274,327.97569720868,1,0
2.125e-05,249.77157041044,327.97233921065,1,0
2.13e-05,249.74981567791,327.96910469615,1,0
2.135e-05,249.72923068151,327.96595332569,1,0
2.14e-05,249.71001598211,327.96285745124,1,0
2.145e-05,249.69236008291,327.95980330212,1,0
2.15e-05,249.67642685952,327.95678997231,1,0
2.155e-05,249.66234108878,327.95382672295,1,0
2.16e-05,249.65017743143,327.95092941569,1,0
2.165e-05,249.6399577852,327.94811691346,1,0
2.17e-05,249.63165884217,327.94540804877,1,0
2.175e-05,249.62522725328,327.94281938755,1,0
2.18e-05,249.62059619303,327.94036368235,1,0
2.185e-05,249.61769625947,327.93804874321,1,0
