time,Fx,Fy,external_work,fracture_energy,kinetic_energy,kinetic_energy_p,max_d,max_f_nu,strain_energy,strain_energy_p
0,0,0,0,0,0,0,0,0,0,0
5e-08,0.070367102856792,0.12145947399816,2.3119493487303e-08,0,5.1391624660515e-08,8.0853267236876e-100,0,0,7.2222556861235e-09,4.1444818015471e-104
1e-07,0.37677829085896,0.63931622108792,4.506775192855e-07,0,6.5235076620102e-07,4.358980920708e-97,0,0,1.9880425111172e-07,2.5845586098007e-101
1.5e-07,1.009741555708,1.6677990015731,2.4996167977748e-06,0,2.4055006716766e-06,4.7118771188709e-95,0,0,1.354313478853e-06,4.331308320332e-99
2e-07,1.8815919550385,2.9910751901238,7.5926646440719e-06,0,5.5467018888588e-06,1.2833231780103e-93,0,0,4.4647885149998e-06,3.0731106103596e-97
2.5e-07,2.8220720435781,4.2752296316075,1.6431794165899e-05,0,1.0463007836144e-05,7.0785839327226e-93,0,0,9.7646907534878e-06,9.5038052697485e-96
3e-07,3.7117499548624,5.3420573239185,2.9335163936057e-05,0,1.7700850752395e-05,1.5928549525139e-90,0,0,1.7112710339206e-05,6.4483437611503e-95
3.5e-07,4.5429933079543,6.2705384179445,4.7128762886742e-05,0,2.7730432436117e-05,7.6123472713224e-89,0,0,2.689861429341e-05,2.9367332739435e-93
4e-07,5.375192655866,7.265079506154,7.1319239494058e-05,0,4.10666919697e-05,6.2466877919638e-88,0,0,4.0046622697178e-05,1.6755192615966e-91
4.5e-07,6.2470267877096,8.4403978977886,0.00010346430450867,0,5.81380703776e-05,1.1105516975789e-86,0,0,5.7560362641748e-05,1.4782819991353e-90
5e-07,7.135127698774,9.726872521863,0.00014439972406408,0,7.9254314660406e-05,4.51386000954e-85,0,0,7.9934442510492e-05,1.9056719233544e-89
5.5e-07,7.9894575862579,10.963237455113,0.00019423309180133,0,0.00010485188698131,2.9753184568498e-84,0,0,0.00010699179895566,5.9640764118768e-88
6e-07,8.7965152772488,12.061917526802,0.00025326142691008,0,0.00013541441270975,6.3063688074694e-83,0,0,0.00013869464675685,3.9382421472001e-87
6.5e-07,9.5998478657102,13.080153392783,0.00032273355929039,0,0.00017136628751899,9.0130049635648e-82,0,0,0.0001758198859122,7.2725405700608e-86
7e-07,10.457824503422,14.141885884919,0.00040454652635643,0,0.00021312749875563,7.3081478438678e-81,0,0,0.00021964262338571,8.2966397973914e-85
7.5e-07,11.384467468035,15.306115477343,0.00050020069090223,0,0.00026103681727406,1.2095098607097e-79,0,0,0.00027116007291201,7.3351541319774e-84
8e-07,12.333886428635,16.517663301802,0.00061009804169602,0,0.00031540835818995,9.3137273268023e-79,0,0,0.00033050631037469,9.4312166994973e-83
8.5e-07,13.242206649951,17.678976894791,0.00073397822116463,0,0.00037665854085191,1.1210682645481e-77,0,0,0.00039721909097211,7.4284133401852e-82
9e-07,14.083851158748,18.756902743174,0.00087209164114284,0,0.00044520543387625,9.3933465671622e-77,0,0,0.00047126813591225,7.6619312490493e-81
9.5e-07,14.888526975172,19.81231044264,0.0010258317758468,0,0.00052142759295302,8.6953652627796e-76,0,0,0.0005535813489759,6.3008362241411e-80
1e-06,15.707533002285,20.929341007285,0.0011971546605811,0,0.00060569745664048,7.2583127525291e-75,0,0,0.0006455369725613,5.1476994584605e-79
1.05e-06,16.566977916982,22.125144084686,0.0013874295272117,0,0.00069832971826848,5.798986327801e-74,0,0,0.00074808481665968,4.3065586145662e-78
1.1e-06,17.452882438741,23.334277331747,0.00159692808119,0,0.00079963288489934,4.5810053798866e-73,0,0,0.00086129413572565,2.9707343480989e-77
1.15e-06,18.336254140052,24.478769710118,0.0018254920200909,0,0.00090996232716614,3.2783002720626e-72,0,0,0.000984839612764,2.4490934545239e-76
1.2e-06,19.206253892849,25.547045925896,0.002073644139036,0,0.0010296562651495,2.4840279368318e-71,0,0,0.0011189431104804,1.481358776218e-75
1.25e-06,20.076436083765,26.601490365716,0.0023429075458039,0,0.0011590417985541,1.5631603210627e-70,0,0,0.0012646288900283,1.1921040083345e-74
1.3e-06,20.961697953095,27.712210388974,0.0026349966652768,0,0.0012984436891421,1.1880935720557e-69,0,0,0.001423084218471,6.4559625613287e-74
1.35e-06,21.855009433056,28.888746685029,0.0029507754648213,0,0.0014481435981848,6.3610348348764e-69,0,0,0.0015948758490118,5.0258654100416e-73
1.4e-06,22.73095811713,30.077643044062,0.0032901197548468,0,0.0016084243085456,5.0224131279333e-68,0,0,0.0017797993382133,2.518998349211e-72
1.45e-06,23.572481449943,31.222101622755,0.0036528685341195,0,0.0017795979963832,2.2901786940559e-67,0,0,0.0019775973419479,1.8348524168612e-71
1.5e-06,24.391830395562,32.318181260817,0.0040398631375964,0,0.0019619673597071,1.8423884634285e-66,0,0,0.002188805698747,9.0464638997304e-71
1.55e-06,25.222936727825,33.411578390421,0.0044529491049592,0,0.0021558215885989,7.7537801208127e-66,0,0,0.0024147530914545,5.793029411718e-70
1.6e-06,26.092058585689,34.544270181413,0.0048939220939286,0,0.0023614224578327,5.7234343099551e-65,0,0,0.0026567415736174,3.0209691235711e-69
1.65e-06,26.995320056107,35.710439498748,0.0053635065078086,0,0.0025789941615488,2.5759805795942e-64,0,0,0.002915253823236,1.6038390879656e-68
1.7e-06,27.903981906241,36.866442048183,0.0058614117610089,0,0.0028087747838038,1.4984869366728e-63,0,0,0.0031899572686701,9.1912930018794e-68
1.75e-06,28.790527404504,37.980288549134,0.0063873908922579,0,0.0030510347859142,8.1110767703948e-63,0,0,0.0034805290849886,4.0684871687402e-67
1.8e-06,29.649751421794,39.066278440152,0.0069421900950087,0,0.0033060437652232,3.4859646378916e-62,0,0,0.0037874406683059,2.4595316458313e-66
1.85e-06,30.496771249194,40.169380660832,0.0075274268830019,0,0.0035740536073737,2.2263028979304e-61,0,0,0.0041118784289959,1.003436250218e-65
1.9e-06,31.348080272566,41.318056519112,0.0081445897526214,0,0.0038552903197906,8.1343252367766e-61,0,0,0.0044549580360078,5.6801705088939e-65
1.95e-06,32.20691668778,42.495603600928,0.0087942527899343,0,0.0041499611243904,5.0360506778961e-60,0,0,0.0048170892472559,2.4421208747879e-64
2e-06,33.066356868588,43.658244201012,0.0094763182551452,0,0.0044582825613735,2.0181799754664e-59,0,0,0.0051981316260972,1.1574894085397e-63
2.05e-06,33.92322298283,44.779036421566,0.010190977798471,0,0.0047804801218158,9.5795991032765e-59,0,0,0.0055981483772504,5.569846309203e-63
2.1e-06,34.785237841323,45.872120245686,0.010939321782045,0,0.0051167612669149,4.7687172568895e-58,0,0,0.0060179154753058,2.2220578692942e-62
2.15e-06,35.662981608739,46.974918430238,0.011722928816299,0,0.0054673082877688,1.7323936611271e-57,0,0,0.0064586147491735,1.1251401377055e-61
2.2e-06,36.555873096872,48.109692120349,0.012542880554721,0,0.0058322885141798,9.4979380846608e-57,0,0,0.0069210585116491,4.2708421976923e-61
2.25e-06,37.4483086315,49.264466360676,0.013399265227635,0,0.0062118610643439,3.3854308324423e-56,0,0,0.0074052974892099,1.9887243103363e-60
2.3e-06,38.321416006269,50.410119789641,0.01429171183998,0,0.0066061860432671,1.5694578669032e-55,0,0,0.0079110307567227,8.1467634677472e-60
2.35e-06,39.169496879551,51.532448366829,0.015220412574342,0,0.0070154257415456,6.7245459623876e-55,0,0,0.0084384008868948,3.1965475322306e-59
2.4e-06,40.005303255152,52.645010224586,0.0161865874496,0,0.0074397253741007,2.3860472987442e-54,0,0,0.008988366979548,1.4456647490325e-58
2.45e-06,40.8493652457,53.771510960843,0.017191930264649,0,0.0078792062931031,1.1689539257087e-53,0,0,0.0095622691337598,5.0642919865674e-58
2.5e-06,41.713782017883,54.918847163617,0.018237619153153,0,0.0083339753008776,3.8966913379892e-53,0,0,0.0101610443143,2.2433570325078e-57
2.55e-06,42.595037767671,56.069825195408,0.019323885152748,0,0.0088041231499618,1.6756461576077e-52,0,0,0.010784897581969,8.3518792374779e-57
2.6e-06,43.480476716058,57.201980361744,0.020450512927386,0,0.0092897348461887,6.7285196097044e-52,0,0,0.011433693688272,3.0567041925223e-56
2.65e-06,44.360113746743,58.311457838332,0.021617693828398,0,0.009790902998181,2.1806944840321e-51,0,0,0.012107614794348,1.3198902455068e-55
2.7e-06,45.232274887433,59.417059218267,0.022826350165064,0,0.010307710700223,1.0146123418436e-50,0,0,0.012807424887464,4.2080823254561e-55
2.75e-06,46.099840608627,60.541373736451,0.02407766111255,0,0.010840224767082,3.2214223886037e-50,0,0,0.013534099230271,1.7425545858342e-54
2.8e-06,46.963764540816,61.68919770953,0.025372366211839,0,0.01138850496411,1.2077051284186e-49,0,0,0.01428827198294,6.4212661164443e-54
2.85e-06,47.821904011456,62.8445763935,0.026710609743986,0,0.011952598218361,5.050724467293e-49,0,0,0.015070126728295,2.011166449632e-53
2.9e-06,48.673843692721,63.98760052996,0.028092463777797,0,0.012532549295716,1.4105264499027e-48,0,0,0.015879797598638,8.7621344037313e-53
2.95e-06,49.525140379981,65.112726774166,0.029518538714246,0,0.01312840974139,6.1503356003347e-48,0,0,0.016717829574726,2.6947695876736e-52
3e-06,50.385035547217,66.231010886007,0.030990014637309,0,0.013740214371408,2.1160216287994e-47,0,0,0.017585214408986,9.2326964426389e-52
3.05e-06,51.258965533838,67.356453952084,0.032508048373265,0,0.014367980679048,5.9556005715354e-47,0,0,0.018482930509763,3.8010310316462e-51
3.1e-06,52.143047518627,68.492063772909,0.034073165966368,0,0.015011723430303,2.7479603344761e-46,0,0,0.019411473800062,1.0244719986907e-50
3.15e-06,53.026087125428,69.62928501338,0.035685256833629,0,0.015671450272398,7.7675571874725e-46,0,0,0.020370875584404,3.9423914856149e-50
3.2e-06,53.89753918221,70.759268754501,0.037344166681353,0,0.016347173829142,2.4108476834169e-45,0,0,0.021361149250411,1.4393508757471e-49
3.25e-06,54.754565305634,71.882823542777,0.039050305624146,0,0.017038914438014,1.0733201800541e-44,0,0,0.022382734440344,3.6379301049248e-49
3.3e-06,55.602724438926,73.008948892003,0.040804709674001,0,0.017746675622555,2.5851835262921e-44,0,0,0.023436543796375,1.5254494398291e-48
3.35e-06,56.45084737219,74.144661208969,0.042608551538268,0,0.018470448946837,9.083468054108e-44,0,0,0.024523582048484,4.8616974216249e-48
3.4e-06,57.305179459899,75.287356056636,0.044462611285507,0,0.019210224546499,3.7212026911388e-43,0,0,0.025644554740183,1.214465003231e-47
3.45e-06,58.167168113057,76.427255753576,0.046367188073099,0,0.019965982454791,7.9581475544951e-43,0,0,0.026799832672181,5.3124381776725e-47
3.5e-06,59.035062403182,77.556771678563,0.048322450290463,0,0.02073770327048,3.118296550506e-42,0,0,0.027989705637535,1.4943011110954e-46
3.55e-06,59.906370995364,78.677270113552,0.050328810822094,0,0.021525369578079,1.1669420132058e-41,0,0,0.029214639612813,3.7789761929942e-46
3.6e-06,60.77873671,79.797288695579,0.052386956031313,0,0.022328950543813,2.2799718442879e-41,0,0,0.030475292331636,1.6728688129223e-45
3.65e-06,61.64945021203,80.924865912033,0.05449755473561,0,0.02314841355639,9.6736350264594e-41,0,0,0.031772289691163,4.2429870607246e-45
3.7e-06,62.515439834937,82.061460005624,0.05666099842642,0,0.023983729943307,3.3656303514322e-40,0,0,0.033106051247863,1.0831254688997e-44
3.75e-06,63.374708574452,83.202212852844,0.058877457138886,0,0.024834863233712,6.0702131993796e-40,0,0,0.034476858163377,4.8005254490934e-44
3.8e-06,64.228205712186,84.340992439434,0.061147188706538,0,0.025701777312894,2.7069327829522e-39,0,0,0.035885062204602,1.1252590782758e-43
3.85e-06,65.08025852324,85.47508111724,0.063470784613994,0,0.026584437854604,9.0422361382392e-39,0,0,0.037331240481416,2.8328685231738e-43
3.9e-06,65.936722932393,86.605973381704,0.065849102239117,0,0.027482802087242,1.4999246594614e-38,0,0,0.038816147794937,1.2633095821759e-42
3.95e-06,66.801830669167,87.736788072177,0.068282932502996,0,0.028396827606944,6.8215128761607e-38,0,0,0.040340485667783,2.8124765785863e-42
4e-06,67.6757260136,88.869270255061,0.070772692768932,0,0.029326473625023,2.2810054477719e-37,0,0,0.041904703067287,6.7207733691639e-42
4.05e-06,68.554253157067,90.002806460992,0.073318402439364,0,0.030271692916905,3.4604168369558e-37,0,0,0.043508985428878,3.0560259233723e-41
4.1e-06,69.431164877427,91.135722659805,0.075919950942178,0,0.031232444281727,1.5403128896792e-36,0,0,0.045153405909261,6.6808061808466e-41
4.15e-06,70.301500472348,92.267402160553,0.07857743555205,0,0.032208697338631,5.4121341899493e-36,0,0,0.046838136526042,1.4432353693648e-40
4.2e-06,71.164182914452,93.399363737297,0.081291308063501,0,0.03320042029428,7.5956730721527e-36,0,0,0.048563573611368,6.7754513752479e-40
4.25e-06,72.022302621296,94.534272803373,0.084062236871131,0,0.03420758161165,3.0853618487367e-35,0,0,0.050330276778694,1.5181971865803e-39
4.3e-06,72.880970090562,95.673440472794,0.086890819521602,0,0.035230151154189,1.2002212868056e-34,0,0,0.052138792252578,2.8203744065249e-39
4.35e-06,73.744234240081,96.814839787102,0.08977738512442,0,0.036268094835639,1.6361586191104e-34,0,0,0.053989504757245,1.3641226876877e-38
4.4e-06,74.613182669629,97.953766178972,0.092722033519559,0,0.03732138566769,5.4055950294999e-34,0,0,0.055882612436534,3.3022187184261e-38
4.45e-06,75.486320855913,99.086308172267,0.095724850132212,0,0.038390006336444,2.4490810403871e-33,0,0,0.057818251177568,5.127652417032e-38
4.5e-06,76.361409729911,100.21299979067,0.098786081295248,0,0.039473935198638,3.5499401180308e-33,0,0,0.059796653042518,2.4552874070116e-37
4.55e-06,77.236845994419,101.33911828613,0.10190609680232,0,0.040573151767535,8.1961726080206e-33,0,0,0.061818158630742,6.8028290453961e-37
4.6e-06,78.11148570972,102.47065072117,0.10508518097361,0,0.041687643417718,4.4837432901178e-32,0,0,0.063883078342778,9.1139674031409e-37
4.65e-06,78.983731033659,103.60913039269,0.10832337997797,0,0.042817396650628,7.7038685569912e-32,0,0,0.065991557765104,3.8693833720003e-36
4.7e-06,79.851649807514,104.75019449068,0.11162060056866,0,0.043962402565943,1.1015677260261e-31,0,0,0.068143592504146,1.2966077875227e-35
4.75e-06,80.714698235989,105.88758343234,0.11497690938774,0,0.045122658732359,7.1138145626174e-31,0,0,0.070339231942934,1.6863030583229e-35
4.8e-06,81.575432793105,107.01897358737,0.11839274542319,0,0.046298157490266,1.5959362162601e-30,0,0,0.072578794219316,5.2366759316719e-35
4.85e-06,82.438910366772,108.14789917063,0.12186879114268,0,0.047488894463588,1.5107467944768e-30,0,0,0.074862829115873,2.2097267395823e-34
4.9e-06,83.30941204632,109.27971398532,0.12540556405631,0,0.048694871876185,9.3494928515671e-30,0,0,0.077191829595383,3.2918030629487e-34
4.95e-06,84.186974054216,110.41567875609,0.12900309165051,0,0.049916084285892,2.9613264693587e-29,0,0,0.079565950096574,6.1504256805565e-34
5e-06,85.066956375027,111.55145275393,0.13266099969822,0,0.051152528516615,2.6790254944829e-29,0,0,0.081984987125147,3.2291159846072e-33
5.05e-06,85.943394442919,112.6818471728,0.13637896918664,0,0.052404212561762,9.6488262767331e-29,0,0,0.084448689153603,6.3254295945631e-33
5.1e-06,86.81336996362,113.80696995813,0.14015714612464,0,0.05367114355795,4.6244032244759e-28,0,0,0.086957128215615,7.1389858265307e-33
5.15e-06,87.678604760733,114.93301182638,0.14399611022843,0,0.054953331467334,5.8008051260675e-28,0,0,0.089510747221097,3.8546421839645e-32
5.2e-06,88.543102907401,116.06628442228,0.14789643546357,0,0.056250786931425,7.7864382029123e-28,0,0,0.092110050957894,1.0844642068747e-31
5.25e-06,89.409408808948,117.20639402899,0.1518582864173,0,0.057563508246295,5.703038639764e-27,0,0,0.094755260992001,1.0752623371876e-31
5.3e-06,90.277153321576,118.3458488389,0.15588146184983,0,0.05889149827297,1.1565899981372e-26,0,0,0.097446264789434,3.5870765824423e-31
5.35e-06,91.144933907233,119.47704041196,0.15996583366891,0,0.060234771520215,7.4979462504408e-27,0,0,0.10018293511035,1.528081370399e-30
5.4e-06,92.01299683904,120.59977762269,0.16411170239753,0,0.061593335026839,5.1178460392251e-26,0,0,0.10296548393071,2.0453856520588e-30
5.45e-06,92.883443364843,121.72161063631,0.16831966298152,0,0.062967193644538,1.8067020965356e-25,0,0,0.10579442262168,2.7289650130668e-30
5.5e-06,93.757556563177,122.85038854442,0.17259009683631,0,0.064356353984013,1.5497235139331e-25,0,0,0.10867016275312,1.6478258225108e-29
5.55e-06,94.633246126947,123.98654136281,0.17692283053716,0,0.065760815709864,3.0220258598918e-25,0,0,0.11159268008625,3.5636524245596e-29
5.6e-06,95.50580267186,125.12299710375,0.18131736415877,0,0.067180587875457,2.0389778727357e-24,0,0,0.11456159589663,2.8100532045035e-29
5.65e-06,96.371776462251,126.25279371409,0.18577348624318,0,0.068615688500825,3.3290421223861e-24,0,0,0.1175766602437,1.2577126951166e-28
5.7e-06,97.232338728854,127.37641834991,0.19029165689026,0,0.070066124168938,1.7261154330553e-24,0,0,0.12063816241679,4.7190581477042e-28
5.75e-06,98.092666203461,128.50115822356,0.19487273878598,0,0.071531902433099,1.5060663058952e-23,0,0,0.12374680034754,5.2550274079663e-28
5.8e-06,98.957696721928,129.63313213948,0.19951731409764,0,0.073013034774375,4.9121087783382e-23,0,0,0.12690314330912,6.8065699261855e-28
5.85e-06,99.828201549429,130.770438896,0.2042252625155,0,0.07450952224428,3.7209703326085e-23,0,0,0.13010722375656,4.326821160771e-27
5.9e-06,100.70080386161,131.90478650975,0.20899602688454,0,0.076021371109911,6.1545220379147e-23,0,0,0.13335863938228,8.9005336380661e-27
5.95e-06,101.57164021022,133.0300766693,0.21382929643319,0,0.077548593930483,4.5998936878493e-22,0,0,0.13665708922302,5.9333371264731e-27
6e-06,102.43983352698,134.14901166505,0.21872540667672,0,0.079091194525376,7.8600805754764e-22,0,0,0.14000279092093,2.474685191034e-26
6.05e-06,103.30740098554,135.27070443688,0.22368505180759,0,0.080649181893062,3.1103967149478e-22,0,0,0.14339632027384,1.0053730245319e-25
6.1e-06,104.17609071173,136.40159484151,0.22870862823915,0,0.082222564890408,2.4061592866531e-21,0,0,0.14683808467083,1.1806515662667e-25
6.15e-06,105.04484012706,137.53898440891,0.23379591572363,0,0.083811336974187,9.4415021089425e-21,0,0,0.15032799491744,9.596826411523e-26
6.2e-06,105.91075312995,138.67384570331,0.2389464460173,0,0.085415497897443,8.793443352613e-21,0,0,0.15386566732898,6.8572988768157e-25
6.25e-06,106.77260109722,139.79998498561,0.24416017457768,0,0.087035053289002,5.6837126593017e-21,0,0,0.15745098968502,1.6934897662134e-24
6.3e-06,107.63300665317,140.9201140756,0.2494377301772,0,0.088669996651187,6.1619927425774e-20,0,0,0.16108444337285,1.1933077018473e-24
6.35e-06,108.49670058866,142.04268362741,0.25477994718816,0,0.09032032095375,1.4279254579282e-19,0,0,0.16476678853285,2.4651324413881e-24
6.4e-06,109.36630114995,143.17294858823,0.26018714205878,0,0.091986012533845,7.2235032576481e-20,0,0,0.16849844756976,1.3748009784718e-23
6.45e-06,110.23973262211,144.30763197557,0.26565888099648,0,0.093667044280767,1.7210132419961e-19,0,0,0.17227920613914,2.2033401022274e-23
6.5e-06,111.11188683187,145.43865302281,0.2711944954708,0,0.095363400466215,1.126276800421e-18,0,0,0.17610852396218,1.1148563590242e-23
6.55e-06,111.97896432099,146.56187061336,0.27679383444583,0,0.097075068504118,1.6961228909837e-18,0,0,0.17998618920745,5.5936984126528e-23
6.6e-06,112.8413548893,147.68162291353,0.28245749403731,0,0.098802020617221,5.2156107960864e-19,0,0,0.18391264272406,2.1204069367892e-22
6.65e-06,113.70250261237,148.80632684768,0.28818630304802,0,0.10054422927696,3.8481975109204e-18,0,0,0.18788862807455,2.3386041379546e-22
6.7e-06,114.56524254147,149.93974697545,0.29398060413074,0,0.10230166156327,1.5955966847662e-17,0,0,0.19191457929932,1.2989735976391e-22
6.75e-06,115.42944195618,151.07699644614,0.29984006478979,0,0.10407427366896,1.6694307695545e-17,0,0,0.19599036369934,9.6812542930974e-22
6.8e-06,116.29313223312,152.20936543631,0.30576419013303,0,0.10586203053856,5.1686924913753e-18,0,0,0.20011561060012,2.6561568812107e-21
6.85e-06,117.15553728892,153.33296996461,0.31175297876606,0,0.1076648933282,6.2186663766608e-17,0,0,0.20429029789427,2.1399188142634e-21
6.9e-06,118.01847630714,154.45241287676,0.31780702534345,0,0.10948280933757,1.8519294427051e-16,0,0,0.20851494678538,1.8290771481726e-21
6.95e-06,118.88448794003,155.57591933079,0.32392696696895,0,0.11131573027155,1.4379682232486e-16,0,0,0.21279020137643,1.3115692596676e-20
7e-06,119.75364053724,156.7071247939,0.33011286312614,0,0.11316360202736,7.1343946268479e-17,0,0,0.21711627462491,2.8167537842552e-20
7.05e-06,120.62252909317,157.84187034862,0.33636416909237,0,0.11502636041939,7.7436260557697e-16,0,0,0.22149282661571,1.7876468392838e-20
7.1e-06,121.48680717485,158.97295961259,0.3426803473166,0,0.11690394985066,1.829598561425e-15,0,0,0.22591940682283,2.3699773089642e-20
7.15e-06,122.34499284178,160.09766309989,0.34906149892606,0,0.11879631139846,1.1469532538444e-15,0,0,0.23039605537196,1.4408368642854e-19
7.2e-06,123.19992342478,161.22022234487,0.3555083735234,0,0.12070337741141,8.974498299459e-16,0,0,0.23492343232239,2.6073480808445e-19
7.25e-06,124.0564734341,162.34704067167,0.36202174839592,0,0.12262508355209,7.7494258289757e-15,0,0,0.2395023404925,1.4295570836042e-19
7.3e-06,124.91769421645,163.47979280354,0.3686017979549,0,0.12456135498691,1.5776770731817e-14,0,0,0.24413315002545,2.4923856698163e-19
7.35e-06,125.78286569785,164.61360071467,0.3752480671229,0,0.12651210907143,8.8633720638222e-15,0,0,0.24881565690935,1.3128862031516e-18
7.4e-06,126.64889968222,165.74201574775,0.38196004532761,0,0.1284772731951,8.8144196529818e-15,0,0,0.25354948600236,2.1475517123247e-18
7.45e-06,127.51331723956,166.86359637622,0.3887377459467,0,0.13045677177059,6.365737099935e-14,0,0,0.25833463954383,1.1184901560091e-18
7.5e-06,128.37583858689,167.98343281143,0.39558172390141,0,0.1324505230094,1.2015975224409e-13,0,0,0.26317161939527,2.0766749229946e-18
7.55e-06,129.23742187464,169.10822637548,0.40249255650046,0,0.1344584466661,6.7367418694e-14,0,0,0.26806103742197,1.0010059111849e-17
7.6e-06,130.09829971525,170.23993295177,0.409470347731,0,0.13648045312714,6.7213695675705e-14,0,0,0.27300316693965,1.5826813159227e-17
