time,Fx,Fy,external_work,fracture_energy,kinetic_energy,kinetic_energy_p,max_d,max_f_nu,strain_energy,strain_energy_p
2.95e-06,46.751732518702,61.466414074813,0.026305032515658,0,0.011699198543303,5.4807854655398e-48,0,0,0.014897859775903,2.4014061912811e-52
3e-06,47.563473556572,62.52207427639,0.027616317683833,0,0.012244399674079,1.8856630502017e-47,0,0,0.015670817627566,8.2275881771074e-52
3.05e-06,48.388463463943,63.584492530767,0.028969092195157,0,0.012803824830404,5.3072500709157e-47,0,0,0.016470804762748,3.387235589417e-51
3.1e-06,49.223036857584,64.656508201626,0.030363824826605,0,0.013377487170786,2.4488063806237e-46,0,0,0.017298263116292,9.1294387902519e-51
3.15e-06,50.056626246404,65.730045052631,0.031800417033693,0,0.013965393509944,6.9219498418154e-46,0,0,0.018153220584783,3.5132069789249e-50
3.2e-06,50.879276988006,66.796749704249,0.033278731319754,0,0.014567555097406,2.1483931612094e-45,0,0,0.019035689098414,1.2826573820097e-49
3.25e-06,51.688309648518,67.857385424382,0.034799133152679,0,0.015183990056633,9.5647425197263e-45,0,0,0.01994606043823,3.2418904819822e-49
3.3e-06,52.488971870346,68.920447754051,0.03636254576005,0,0.015814701527581,2.3037501068858e-44,0,0,0.020885147892527,1.3593829120115e-48
3.35e-06,53.289599919347,69.992560181267,0.037970014183606,0,0.016459681992688,8.0946053878655e-44,0,0,0.021853846812358,4.3324335935171e-48
3.4e-06,54.096089410145,71.071264117464,0.039622233570522,0,0.017118922661468,3.3160976813706e-43,0,0,0.022852785932947,1.0822534851193e-47
3.45e-06,54.909806698726,72.147329431376,0.041319470510709,0,0.017792405740832,7.0917917791224e-43,0,0,0.023882295688156,4.7341049078983e-47
3.5e-06,55.729098908604,73.213592464564,0.043061875062041,0,0.018480113941642,2.7788263148317e-42,0,0,0.024942634323011,1.3316255149371e-46
3.55e-06,56.551614219624,74.271342987194,0.044849815160758,0,0.019182031744331,1.0399040378802e-41,0,0,0.026034217086004,3.3675817287201e-46
3.6e-06,57.37512745424,75.328640528627,0.04668390244992,0,0.019898131671812,2.0317649894314e-41,0,0,0.027157630107245,1.4907536224723e-45
3.65e-06,58.197081000156,76.39307342096,0.048564732936872,0,0.020628384662988,8.6205244229389e-41,0,0,0.028313431146224,3.7810785173459e-45
3.7e-06,59.014575204181,77.466018245309,0.050492655493726,0,0.02137276516676,2.9992343688539e-40,0,0,0.029501994084816,9.6521209785343e-45
3.75e-06,59.825724894283,78.542888933085,0.052467821644918,0,0.022131240682638,5.4093855096423e-40,0,0,0.030723569476279,4.2779210466033e-44
3.8e-06,60.631426192304,79.617896862826,0.05449046115519,0,0.022903779027504,2.4122452524689e-39,0,0,0.03197847079276,1.0027588739784e-43
3.85e-06,61.435764045938,80.688476574675,0.056561101117776,0,0.023690349612,8.0578621432859e-39,0,0,0.033267212317647,2.524471124267e-43
3.9e-06,62.244266448179,81.756038872329,0.058680505572958,0,0.024490914320816,1.3366368613338e-38,0,0,0.034590466681389,1.1257806478219e-42
3.95e-06,63.060928151693,82.823527940136,0.06084937933899,0,0.025305435366342,6.0788956984103e-38,0,0,0.035948859036045,2.5062991283351e-42
4e-06,63.885885356838,83.892591120778,0.063068094343335,0,0.02613387640031,2.0326860707056e-37,0,0,0.037342789472569,5.9891230971032e-42
4.05e-06,64.715214980271,84.962649299177,0.065336667876205,0,0.0269761953392,3.0837020184174e-37,0,0,0.038772423239148,2.7233347172503e-41
4.1e-06,65.543019644291,86.032122190856,0.067655001402809,0,0.027832355467442,1.3726282672571e-36,0,0,0.040237825528356,5.9535068967749e-41
4.15e-06,66.364616445897,87.100427639562,0.070023181608112,0,0.028702329711559,4.8229476134947e-36,0,0,0.041739149631271,1.2861189941142e-40
4.2e-06,67.178988671243,88.168999368009,0.072441611102476,0,0.029586089739364,6.7687777188259e-36,0,0,0.04327674873374,6.0378486367329e-40
4.25e-06,67.989053674504,89.240353526384,0.074910885516393,0,0.03048360744708,2.7494770164359e-35,0,0,0.044851121527458,1.3529201680604e-39
4.3e-06,68.79963576549,90.315727806318,0.077431537345202,0,0.03139485597894,1.0695603966388e-34,0,0,0.046462754772794,2.5133371671329e-39
4.35e-06,69.614557122637,91.393208759024,0.080003859870235,0,0.032319804959453,1.4580398471996e-34,0,0,0.048111991311352,1.2156188354152e-38
4.4e-06,70.43484444013,92.468355272949,0.082627942062486,0,0.033258430338363,4.8171203322084e-34,0,0,0.049799007716244,2.9427259798633e-38
4.45e-06,71.259086887982,93.53747491462,0.085303860047419,0,0.034210716686634,2.1824642820064e-33,0,0,0.051523925081374,4.5694356643042e-38
4.5e-06,72.085170785036,94.601071802391,0.088031833341122,0,0.035176644717173,3.1634794370214e-33,0,0,0.053286950205698,2.1879949987347e-37
4.55e-06,72.911582618732,95.664127662105,0.090812191480035,0,0.036156196173513,7.3039044732209e-33,0,0,0.055088386609565,6.062245864198e-37
4.6e-06,73.737242509975,96.732294280785,0.093645187832101,0,0.037149359804692,3.9956250605824e-32,0,0,0.05692851090207,8.1217844557652e-37
4.65e-06,74.560642095775,97.807019090698,0.096530863540052,0,0.038156123581654,6.8651946104028e-32,0,0,0.058807452820564,3.4481468205908e-36
4.7e-06,75.379957418293,98.884183599204,0.099469135508356,0,0.039176479573004,9.8164665709999e-32,0,0,0.060725208449775,1.1554538773418e-35
4.75e-06,76.194675134774,99.95787876013,0.10246006312415,0,0.040210425612119,6.3393762540726e-31,0,0,0.062681821796699,1.5027253621816e-35
4.8e-06,77.007208556691,101.02591106648,0.10550403758544,0,0.041257954873245,1.4221962160131e-30,0,0,0.064677576365425,4.6665904430463e-35
4.85e-06,77.822331386233,102.09161681707,0.10860166706372,0,0.042319063456703,1.3462808554429e-30,0,0,0.066712962087003,1.9691670478044e-34
4.9e-06,78.644084971726,103.16005000214,0.11175341273089,0,0.043393753344256,8.331669661774e-30,0,0,0.068788418258311,2.9334442143038e-34
4.95e-06,79.47250350718,104.23240074575,0.11495929908107,0,0.044482019686193,2.6389446245984e-29,0,0,0.070904082505261,5.4808657392683e-34
5e-06,80.303206818025,105.30457139971,0.11821899262708,0,0.045583859652182,2.3873760630514e-29,0,0,0.073059773486755,2.8775815020589e-33
5.05e-06,81.130564354115,106.37166373112,0.1215322090851,0,0.046699280365439,8.5984164529427e-29,0,0,0.075255267057585,5.6368180271805e-33
5.1e-06,81.951821245657,107.43377964048,0.12489907856893,0,0.047828288185657,4.1209721918465e-28,0,0,0.077490627409551,6.3618072735112e-33
5.15e-06,82.768602894132,108.4967631641,0.12832011768452,0,0.048970891990474,5.1693062768231e-28,0,0,0.079766249235619,3.4350104172493e-32
5.2e-06,83.584689144587,109.56657249463,0.13179583791327,0,0.050127101262921,6.9387753943903e-28,0,0,0.082082582370414,9.6640509545751e-32
5.25e-06,84.402481915647,110.64283596336,0.13532638592477,0,0.051296914484569,5.0821830412847e-27,0,0,0.084439824259368,9.5820497811195e-32
5.3e-06,85.221632735567,111.71848130392,0.13891158238701,0,0.05248033420498,1.0306789845799e-26,0,0,0.086837874619397,3.1965730773712e-31
5.35e-06,86.040817608428,112.78632614889,0.14255131315238,0,0.053677373353438,6.6816898298326e-27,0,0,0.089276620062501,1.3617283200918e-30
5.4e-06,86.860269016054,113.84619007582,0.14624584602772,0,0.054888038202476,4.5606968480108e-26,0,0,0.091756249488073,1.822716788433e-30
5.45e-06,87.681970536413,114.90520044068,0.1499957111907,0,0.056112333075618,1.6100172794983e-25,0,0,0.094277218597394,2.4318789658842e-30
5.5e-06,88.50713339564,115.97076678593,0.15380124853432,0,0.057350263863897,1.3810144133123e-25,0,0,0.096839894155164,1.468436912169e-29
5.55e-06,89.333784343838,117.04329504649,0.15766230351356,0,0.058601830268425,2.6930360366805e-25,0,0,0.099444254561342,3.1756989670123e-29
5.6e-06,90.157477722236,118.11610926594,0.16157843062699,0,0.059867040356982,1.8170065855982e-24,0,0,0.10208996232094,2.5041395724484e-29
5.65e-06,90.974956980364,119.1826372661,0.16554944143681,0,0.061145910187869,2.9666292807746e-24,0,0,0.10477679470293,1.1207930602754e-28
5.7e-06,91.787327760038,120.24333892231,0.16957574595456,0,0.062438445627409,1.5382036025511e-24,0,0,0.10750500950345,4.2053226015124e-28
5.75e-06,92.599476896066,121.30509336304,0.17365811295078,0,0.06374465340662,1.3421099035702e-23,0,0,0.11027522867451,4.6829441042253e-28
5.8e-06,93.4160657055,122.37367673967,0.17779706121572,0,0.065064543756696,4.3773569682931e-23,0,0,0.11308795951592,6.0655794977411e-28
5.85e-06,94.237822262661,123.44729431782,0.18199248353701,0,0.066398117614676,3.3158906183193e-23,0,0,0.11594323094953,3.8557861019247e-27
5.9e-06,95.061558845362,124.5181184652,0.18624388341378,0,0.067745380565399,5.484516150779e-23,0,0,0.11884068446456,7.9315859440914e-27
5.95e-06,95.883628358445,125.58039237582,0.19055098390629,0,0.069106343800832,4.0991308614152e-22,0,0,0.12178005186185,5.2874103135366e-27
6e-06,96.703202849468,126.63666701181,0.19491408400426,0,0.070481010724563,7.0044007637076e-22,0,0,0.12476152709011,2.2052810623972e-26
6.05e-06,97.522186530354,127.69554498841,0.19933380232761,0,0.071869389355454,2.7717864869716e-22,0,0,0.12778562326355,8.959240955892e-26
6.1e-06,98.342229631875,128.76310553039,0.20381049213453,0,0.073271487586177,2.1442151620709e-21,0,0,0.13085270342122,1.0521211141566e-25
6.15e-06,99.162329079948,129.83680128202,0.2083439571543,0,0.074687299585827,8.4136624233544e-21,0,0,0.13396268807875,8.5520775010588e-26
6.2e-06,99.979750954677,130.90811034392,0.21293378011807,0,0.076116825134335,7.836153935474e-21,0,0,0.13711523532088,6.1107858918899e-25
6.25e-06,100.79333543578,131.97118582642,0.21757992133246,0,0.077560069247747,5.0649609643593e-21,0,0,0.14031024514395,1.5091296963043e-24
6.3e-06,101.60555828059,133.02858768736,0.22228294111918,0,0.079017026135751,5.4911735646494e-20,0,0,0.14354814652951,1.0633994521934e-24
6.35e-06,102.4208853557,134.08829334427,0.22704358301747,0,0.08048768953344,1.2724757808763e-19,0,0,0.14682961686601,2.1967682632887e-24
6.4e-06,103.24178828555,135.15526346728,0.23186212902569,0,0.08197204726536,6.4371237990073e-20,0,0,0.15015503257352,1.2251346447514e-23
6.45e-06,104.06630759527,136.22640458494,0.23673819257568,0,0.083470075172186,1.5336568564194e-19,0,0,0.15352420264201,1.9634756853385e-23
6.5e-06,104.88962116929,137.29408845353,0.24167117791587,0,0.084981759237861,1.0036658028199e-18,0,0,0.15693664560956,9.9348863635538e-24
6.55e-06,105.70814231901,138.35440585901,0.24666095045272,0,0.086507088246486,1.5114761685796e-18,0,0,0.16039217270557,4.9847460286577e-23
6.6e-06,106.5222390155,139.41145203037,0.25170804140643,0,0.088046037444749,4.6478185423812e-19,0,0,0.16389117678654,1.8895709560226e-22
6.65e-06,107.33516246607,140.47317254421,0.256813189353,0,0.08959858230095,3.4292673370915e-18,0,0,0.16743432046784,2.0840143370803e-22
6.7e-06,108.14958895915,141.54312114483,0.26197669964265,0,0.091164693478849,1.4218936472758e-17,0,0,0.17102199053848,1.1575621359057e-22
6.75e-06,108.96539320664,142.61668464516,0.26719827597652,0,0.092744331940264,1.4876898582577e-17,0,0,0.17465406874558,8.6273142257336e-22
6.8e-06,109.78071682806,143.68564097188,0.27247747733839,0,0.094337466446015,4.6060079519942e-18,0,0,0.17833022476775,2.3669970184946e-21
6.85e-06,110.59482720074,144.7463236466,0.27781430248567,0,0.095944062380917,5.541677480232e-17,0,0,0.1820504389043,1.9069586924674e-21
6.9e-06,111.40944163394,145.80307775566,0.28320928133646,0,0.097564072781843,1.6503209958544e-16,0,0,0.18581517561854,1.6299564935139e-21
6.95e-06,112.22695661538,146.86366784827,0.28866298163684,0,0.099197454611273,1.2814252505929e-16,0,0,0.18962500889378,1.1687865837831e-20
7e-06,113.04743666716,147.93152580544,0.29417545639477,0,0.10084415965625,6.3577158901907e-17,0,0,0.19348012850415,2.5101107002861e-20
7.05e-06,113.86766746396,149.0027256091,0.2997462201883,0,0.10250413071869,6.9006239488344e-16,0,0,0.19738023153901,1.593036453772e-20
7.1e-06,114.68354597306,150.07047387428,0.30537479398632,0,0.10417731825412,1.630421143634e-15,0,0,0.20132491651847,2.1119720992012e-20
7.15e-06,115.49367324264,151.1321939663,0.31106126790697,0,0.10586366975438,1.0220913348179e-15,0,0,0.20531421919995,1.2839815998918e-19
7.2e-06,116.30072771299,152.19188989356,0.31680630994814,0,0.1075631249329,7.9974985165867e-16,0,0,0.20934872778605,2.3235017393714e-19
7.25e-06,117.10931092179,153.25560639406,0.32261061277855,0,0.10927562645628,6.9057923355301e-15,0,0,0.21342915769712,1.2739297812547e-19
7.3e-06,117.92230334033,154.32492440654,0.32847433182233,0,0.11100110763761,1.4059248362868e-14,0,0,0.21755583878107,2.2210545962574e-19
7.35e-06,118.73902521877,155.39523907465,0.33439706154363,0,0.11273949482948,7.8984699274663e-15,0,0,0.22172858923557,1.1699601595317e-18
7.4e-06,119.55656130002,156.46046286588,0.34037834695307,0,0.11449072332599,7.8548466718796e-15,0,0,0.2259470747582,1.9137606427142e-18
7.45e-06,120.37257147414,157.51923497915,0.34641819997196,0,0.11625472576856,5.6727374962877e-14,0,0,0.23021129734453,9.9672684366535e-19
7.5e-06,121.18679162603,158.57636057399,0.35251711511061,0,0.11803142927251,1.0707868097579e-13,0,0,0.23452170422143,1.8505997841777e-18
7.55e-06,122.00012624966,159.63816569845,0.3586756068296,0,0.11982076232824,6.0033532025297e-14,0,0,0.23887884064406,8.9203240366971e-18
7.6e-06,122.81279493119,160.70649670647,0.36489376779561,0,0.12162264507791,5.9896543909665e-14,0,0,0.24328295017393,1.4103842971461e-17
7.65e-06,123.62378347084,161.7771995085,0.37117130169383,0,0.1234369953364,3.8438637584217e-13,0,0,0.24773391823645,7.5966475968274e-18
7.7e-06,124.43222663755,162.84428471207,0.37750798345323,0,0.12526373732844,7.1844106845032e-13,0,0,0.25223161595233,1.2241191362036e-17
7.75e-06,125.23914791143,163.90547768669,0.38390406153565,0,0.12710278902071,4.3995629090152e-13,0,0,0.25677629592696,5.6658033420263e-17
7.8e-06,126.0474952659,164.96384274095,0.39036018200244,0,0.12895406264793,3.6667289421321e-13,0,0,0.26136860333762,9.2089796385033e-17
7.85e-06,126.86008313175,166.02429873331,0.39687690022267,0,0.1308174699254,2.1310739355677e-12,0,0,0.26600918481104,5.5185293586468e-17
7.9e-06,127.67716170174,167.0887730323,0.40345425867207,0,0.13269291546067,4.1743800462785e-12,0,0,0.27069828431705,6.54728422538e-17
7.95e-06,128.49582049745,168.15472000684,0.41009184734322,0,0.13458030326992,2.9760383679237e-12,0,0,0.27543570249328,2.9485463904066e-16
8e-06,129.31187069883,169.21814666186,0.416789295159,0,0.13647954112141,1.9419838903821e-12,0,0,0.28022117433808,5.1954990051744e-16
8.05e-06,130.12273002938,170.27788793212,0.42354672910965,0,0.13839053229555,9.5029310931683e-12,0,0,0.28505482050535,3.6758996157715e-16
8.1e-06,130.92904778311,171.33686864829,0.43036477842183,0,0.14031317822793,2.0387600322662e-11,0,0,0.28993724255433,3.0208306925364e-16
8.15e-06,131.73394064386,172.39919210141,0.43724413740393,0,0.1422473791179,1.7586175499006e-11,0,0,0.29486919966951,1.2260833502887e-15
8.2e-06,132.54066437636,173.46595159795,0.44418510830722,0,0.14419302846905,9.9906905404138e-12,0,0,0.29985118496244,2.438030566346e-15
8.25e-06,133.35064453207,174.53384016646,0.4511875442194,0,0.14615001923853,3.3614014511585e-11,0,0,0.30488327956526,2.1209526575403e-15
8.3e-06,134.16322536737,175.59795862789,0.45825121441528,0,0.14811824605406,8.0517351425156e-11,0,0,0.30996540495574,1.37495824064e-15
8.35e-06,134.9769079827,176.65627692566,0.46537621318646,0,0.15009760127271,8.557763621385e-11,0,0,0.31509770361636,3.999999237995e-15
8.4e-06,135.79066562449,177.71163311706,0.47256301073202,0,0.15208797852552,5.2044739054708e-11,0,0,0.32028065895127,9.0784046899666e-15
8.45e-06,136.60412972982,178.76937137272,0.47981210930245,0,0.15408927114146,9.7084225890121e-11,0,0.0003247542947982,0.32551485446245,9.9042679986782e-15
8.5e-06,137.41675808955,179.83269945658,0.48712366450613,0,0.15610136802521,2.473266776296e-10,0,0.0010633933670112,0.33080062694031,6.6019380631409e-15
8.55e-06,138.22723980502,180.89996456117,0.49449747305435,6.3054115752288e-11,0.15812415840534,3.2348871084433e-10,0,0.0018444935425797,0.33613797456394,1.0706200829642e-14
8.6e-06,139.03420477764,181.9663301043,0.50193336529754,1.3165553506295e-10,0.16015753418345,2.4312988826348e-10,3.4435954343085e-05,0.0026682909462129,0.34152684566316,2.5667244008742e-14
8.65e-06,139.83787271147,183.02828736304,0.50943162610076,2.0776340714509e-10,0.16220138918499,2.6412034416818e-10,7.1901476063085e-05,0.003536380960606,0.34696753817222,3.4941940653935e-14
8.7e-06,140.64097360994,184.08677247568,0.51699301023971,5.5372149094472e-10,0.16425561760082,5.8562303456385e-10,0.00011159470153095,0.0044486219286506,0.35246080092838,2.8767862177735e-14
8.75e-06,141.4475435233,185.14594736017,0.52461829086763,1.0550764422424e-09,0.16632010753265,9.0501940901257e-10,0.00016940155379205,0.0054023298152279,0.35800750139295,2.8600788808097e-14
8.8e-06,142.26007054655,186.20885809107,0.53230774018943,1.8963760288784e-09,0.16839474337062,8.7056874420919e-10,0.00023836380738856,0.0063983068966109,0.36360813326021,5.5540298718631e-14
8.85e-06,143.07727304441,187.27428426475,0.54006103737589,2.9557097438388e-09,0.17047941580748,7.836510312005e-10,0.00032964246791662,0.0074340569513825,0.36926262299009,8.8361918801193e-14
8.9e-06,143.89464412643,188.3380210539,0.54787771262954,4.228528629597e-09,0.17257402012408,1.1831795485682e-09,0.00043584498478829,0.0085106835785652,0.37497064969864,9.3409733378301e-14
8.95e-06,144.70762374688,189.39743635214,0.55575772694611,5.5502886461835e-09,0.17467845077867,1.8757088193208e-09,0.00055670159296016,0.0096280242750098,0.38073218790138,8.5715748984048e-14
9e-06,145.51484918653,190.45468117592,0.56370164705441,6.9206246015272e-09,0.17679260262765,2.1955339514572e-09,0.00068221564034591,0.010786091269135,0.38654776544307,1.1011354755081e-13
9.05e-06,146.31875092526,191.51501902958,0.57171025539429,8.606422497354e-09,0.17891637080508,2.1662397311072e-09,0.0008123522874955,0.011984593276935,0.39241820517532,1.6592539715096e-13
9.1e-06,147.12314444073,192.58158503285,0.57978398163094,1.1150848701715e-08,0.18104965018803,2.4871414267629e-09,0.00095446057770274,0.01322234106645,0.39834411089648,2.0704782097009e-13
9.15e-06,147.93019618883,193.65174374095,0.58792271487475,1.4575947367703e-08,0.18319233599612,3.3306220888233e-09,0.0011213909494164,0.014498920815426,0.40432560294821,2.1986457564304e-13
