time,Fx,Fy,external_work,fracture_energy,kinetic_energy,kinetic_energy_p,max_d,max_f_nu,strain_energy,strain_energy_p
5.3300000000001e-05,242.5298627471,317.79524740143,11.183141091454,0.63138794580185,8.8878799069426,0.034670624200576,1,0,1.4791111883638,0.050791656953764
5.3350000000001e-05,242.68615762913,318.09051189784,11.202290288038,0.63160526818031,8.9078548393592,0.034747754805303,1,0,1.4777276458099,0.051048027902862
5.3400000000001e-05,242.79107228143,318.26117811614,11.221444711095,0.631825330979,8.9278969129051,0.034803985068815,1,0,1.4763097325873,0.05130538207424
5.3450000000001e-05,242.77777276236,318.20732209111,11.240579899854,0.63206321210104,8.9480232166938,0.034847453945122,1,0,1.4748218629342,0.051563595014682
5.3500000000001e-05,242.67387862199,318.00076753153,11.259705777319,0.6323065883158,8.9681706214577,0.034894368666291,1,0,1.4733087964924,0.051822642966258
5.3550000000001e-05,242.57178951883,317.81995612308,11.278855035887,0.63258826612581,8.9883122919725,0.034959549495296,1,0,1.4717966443066,0.052082619979099
5.3600000000001e-05,242.54917600302,317.80273965705,11.298054525448,0.63283659431799,9.0085083018033,0.03504776341798,1,0,1.4702442787071,0.052343687822663
5.3650000000001e-05,242.60615849008,317.9383085523,11.317304577918,0.63307106808174,9.0287389286278,0.0351511644066,1,0,1.4686934930112,0.052605985114498
5.3700000000001e-05,242.67075425832,318.08742287048,11.336583029605,0.63324781183056,9.0489686716243,0.035253673604079,1,0,1.4671872741715,0.052869546907143
5.3750000000001e-05,242.66520587331,318.11015635251,11.355868114951,0.63343126432216,9.0692486394564,0.035339567725481,1,0,1.4656665994173,0.053134280796925
5.3800000000001e-05,242.5739143852,317.98748038829,11.375159144,0.63364703025559,9.0896010931105,0.03540162727457,1,0,1.4641018700583,0.053400013010454
5.3850000000001e-05,242.45440060702,317.83052417069,11.394477411382,0.63393966773253,9.1099761671867,0.035444446890767,1,0,1.4625589604686,0.053666577182398
5.3900000000001e-05,242.38472858788,317.77351356536,11.413847325648,0.63424342420927,9.1303575421493,0.035481045821685,1,0,1.4610612687053,0.053933894126632
5.3950000000001e-05,242.39685053369,317.85079922076,11.433275034328,0.63452371845304,9.1507698041573,0.035524790416955,1,0,1.4595812372672,0.054201997503012
5.4000000000001e-05,242.45516132848,317.96982159875,11.452744369015,0.63473575883307,9.171158068988,0.035581820842705,1,0,1.4581548410605,0.054470993760776
5.4050000000001e-05,242.49594059739,318.00096570715,11.472233914133,0.63491310281853,9.1915606944987,0.035648686281711,1,0,1.4567316500128,0.054740984601833
5.4100000000001e-05,242.48788373418,317.89762427403,11.491738349875,0.63510260311386,9.2119779364195,0.035715894585229,1,0,1.4553191539343,0.055012001745697
5.4150000000001e-05,242.45748180036,317.73540574207,11.511273363628,0.6352999259442,9.2324444994651,0.035774452004141,1,0,1.4539020227589,0.055283993318081
5.4200000000001e-05,242.4585812436,317.6385367526,11.530860601585,0.6355299295153,9.2529320744934,0.035821130092392,1,0,1.4525200732189,0.055556865613257
