time,DJint,Jint,tip,tip_adv,tip_cum
91,2.1197530718537,2.1257310668539,22.5,0.75,23.25
92,2.136050687803,2.1468151418482,23.25,0.75,24
93,2.1385897262879,2.1511946264466,24,0.75,24.75
94,2.1249140358035,2.1338455388115,24.75,0.75,25.5
95,2.1032174535537,2.1073608920647,25.5,0.75,26.25
96,2.0830374055887,2.0862467775866,26.25,0.75,27
97,2.0683746209094,2.0728732658421,27,0.75,27.75
98,2.063647803521,2.0680654879437,27.75,0.75,28.5
99,2.0709842217273,2.075447016512,28.5,0.75,29.25
100,2.0872443233457,2.0944599025711,29.25,0.75,30
101,2.1060324774429,2.1204531682027,30,0.75,30.75
102,2.1210051093198,2.146159858517,30.75,0.75,31.5
103,2.1298105915942,2.1634780520548,31.5,0.75,32.25
104,2.1308581675511,2.1632827732063,32.25,0.75,33
105,2.1239361088217,2.1423102535613,33,0.75,33.75
106,2.113049426052,2.1114256183182,33.75,0.75,34.5
107,2.1026777563564,2.0882672958555,34.5,0.75,35.25
108,2.0907627914944,2.0789718421419,35.25,0.75,36
109,2.0739530748959,2.0746069354644,36,0.75,36.75
110,2.0584010660536,2.0683884055822,36.75,0.75,37.5
111,2.0540465742627,2.0642670444788,37.5,0.75,38.25
112,2.0642151281394,2.0692760821718,38.25,0.75,39
113,2.0818987795139,2.0831258724485,39,0.75,39.75
114,2.0957771690269,2.0973233012274,39.75,0.75,40.5
115,2.1022316640397,2.1055907021259,40.5,0.75,41.25
116,2.1047106483355,2.107970347023,41.25,0.75,42
117,2.1059730341356,2.107656836148,42,0.75,42.75
118,2.1056256734629,2.1082794919341,42.75,0.75,43.5
119,2.1007355184321,2.1081386281466,43.5,0.75,44.25
120,2.0908458600352,2.1012292778444,44.25,0.75,45
121,2.0822683215559,2.0880073671618,45,0.75,45.75
122,2.0853131354607,2.0800884872733,45.75,0.75,46.5
123,2.1062146263157,2.091124588822,46.5,0.75,47.25
124,2.1406030808795,2.1239429312109,47.25,0.75,48
125,2.1761100043136,2.1671209409314,48,0.75,48.75
126,2.2013072887953,2.2023571043028,48.75,0.75,49.5
127,2.2115475628252,2.2161158915099,49.5,0.75,50.25
128,2.2080919453446,2.2069861279834,50.25,0.75,51
129,2.1936348710565,2.1837548383476,51,0.75,51.75
130,2.1687355107063,2.1577892574737,51.75,0.75,52.5
131,2.134777439068,2.1366427679765,52.5,0.75,53.25
132,2.1012634814299,2.1223470238597,53.25,0.75,54
133,2.0840677984608,2.1151648175548,54,0.75,54.75
134,2.0914815912454,2.117644388786,54.75,0.75,55.5
135,2.1150864590618,2.1310904020591,55.5,0.75,56.25
136,2.1373819726379,2.1482787782504,56.25,0.75,57
137,2.1455408444915,2.1542064697353,57,0.75,57.75
138,2.1376727310129,2.1385902559681,57.75,0.75,58.5
139,2.1200017878463,2.1074332088075,58.5,0.75,59.25
140,2.1002112050045,2.0787433784121,59.25,0.75,60
141,2.0821927427489,2.0657728178578,60,0.75,60.75
142,2.0666621887847,2.0653757591132,60.75,0.75,61.5
143,2.0581339889375,2.0665318415685,61.5,0.75,62.25
144,2.0656620252788,2.0687036528605,62.25,0.75,63
145,2.0907449136155,2.0820230009515,63,0.75,63.75
146,2.1207272636057,2.1090026958963,63.75,0.75,64.5
147,2.1401318137389,2.1357855481886,64.5,0.75,65.25
148,2.143804282713,2.1454701919734,65.25,0.75,66
149,2.135639123378,2.1352314913384,66,0.75,66.75
150,2.1201161026495,2.1156894307547,66.75,0.75,67.5
151,2.1005667728664,2.0977868316951,67.5,0.75,68.25
152,2.082664510732,2.0858762500862,68.25,0.75,69
153,2.073918146579,2.0806915335065,69,0.75,69.75
154,2.079681140768,2.0840813185721,69.75,0.75,70.5
155,2.1009229496023,2.0992297532743,70.5,0.75,71.25
156,2.1334083443904,2.1263216395918,71.25,0.75,72
157,2.1675312065854,2.1590056831755,72,0.75,72.75
158,2.1916266083689,2.1863070236093,72.75,0.75,73.5
159,2.1982152936307,2.1980436849604,73.5,0.75,74.25
160,2.1879938644125,2.1901496900693,74.25,0.75,75
