time,DJint,Jint,tip,tip_adv,tip_cum
132,8.4635071610423,8.4953968490381,71,1,72
133,8.3494421874083,8.3960972046398,72,1,73
134,8.3637772289268,8.3739287113804,73,1,74
135,8.4454481722528,8.4353990559427,74,1,75
136,8.491515652774,8.5163427670644,75,1,76
137,8.4694569994284,8.5222074945589,76,1,77
138,8.4097147216518,8.4192432884217,77,1,78
139,8.3306203226336,8.2621229323262,78,1,79
140,8.2296653172502,8.1326799158752,79,1,80
141,8.1168092816551,8.0724156870804,80,1,81
142,8.0217550740035,8.0723035361099,81,1,82
143,7.9876463745003,8.1075189514094,82,1,83
144,8.0559329306442,8.1745535598149,83,1,84
145,8.2179986927619,8.2909488835617,84,1,85
146,8.3859963740294,8.4448604046756,85,1,86
147,8.4656118677142,8.559835329233,86,1,87
148,8.4550583092263,8.5602489073651,87,1,88
149,8.4164805543093,8.4643544540696,88,1,89
150,8.3823357369573,8.3573365561157,89,1,90
151,8.3540420120399,8.295583120562,90,1,91
152,8.3438889674849,8.2880749746902,91,1,92
153,8.3638360848031,8.3295840195123,92,1,93
154,8.4040255384256,8.3997573327623,93,1,94
155,8.4397948484844,8.4589221175841,94,1,95
156,8.4420832796528,8.4713655419234,95,1,96
157,8.5163312109216,8.5346352951225,96,1,97
158,8.8101252839342,8.7388007673156,97,1,98
159,9.4435569791479,9.1682257189552,98,1,99
160,9.8496742502943,9.2444370175732,99,1,100
