time,DJint,Jint,tip,tip_adv,tip_cum
97,2.0910007033516,2.1037321117676,36,1,37
98,2.0910256812922,2.0993295201962,37,1,38
99,2.1050886624766,2.106155395418,38,1,39
100,2.1250813413735,2.1231642138051,39,1,40
101,2.1405645274037,2.1430286936924,40,1,41
102,2.1462339736335,2.1575821805502,41,1,42
103,2.1405841020694,2.1631083001311,42,1,43
104,2.121707490981,2.1541267341665,43,1,44
105,2.0935807093874,2.1221904367952,44,1,45
106,2.0718070786875,2.0744068567516,45,1,46
107,2.0653524860926,2.0388279585652,46,1,47
108,2.0595053490751,2.0342959331797,47,1,48
109,2.0409285681186,2.0442303975766,48,1,49
110,2.0236492875425,2.0439735467622,49,1,50
111,2.0226206047022,2.0387505001338,50,1,51
112,2.0300479630862,2.0450942720247,51,1,52
113,2.035666009107,2.0595221492723,52,1,53
114,2.0425483527944,2.069601643955,53,1,54
115,2.0528857365321,2.0726675654885,54,1,55
116,2.0600429353534,2.0730835841418,55,1,56
117,2.0647601429657,2.0760729287305,56,1,57
118,2.0730082879106,2.0830346112072,57,1,58
119,2.0835318719123,2.0893368168699,58,1,59
120,2.093709945765,2.0916929213868,59,1,60
121,2.1055218172773,2.0923395408038,60,1,61
122,2.124217143673,2.0988780889251,61,1,62
123,2.1537445274598,2.1222893292737,62,1,63
124,2.1938114066158,2.1687898986135,63,1,64
125,2.2380565410899,2.2292835099227,64,1,65
126,2.2741921685467,2.2806133874994,65,1,66
127,2.2897570076521,2.3013551554485,66,1,67
128,2.2803725209301,2.2859383607287,67,1,68
129,2.2513172843766,2.2458788030512,68,1,69
130,2.2097882224656,2.1990697724129,69,1,70
131,2.1601806961574,2.1570188996218,70,1,71
132,2.1124355493905,2.1222209059669,71,1,72
133,2.0865845782439,2.0986615112503,72,1,73
134,2.0923251507501,2.095093308194,73,1,74
135,2.1123938367289,2.1116818777866,74,1,75
136,2.1219641798547,2.1306402465014,75,1,76
137,2.115100905244,2.1289590561667,76,1,77
138,2.0998772280728,2.1007984691487,77,1,78
139,2.0800558603738,2.0614957773693,78,1,79
140,2.0547423043856,2.0308205279723,79,1,80
141,2.0267452807826,2.0174431081839,80,1,81
142,2.0038934072602,2.0183161413191,81,1,82
143,1.9973857591482,2.0278131222929,82,1,83
144,2.0172271717039,2.0459477960296,83,1,84
145,2.0594814495708,2.0768161703389,84,1,85
146,2.1006847519059,2.1157009232475,85,1,86
147,2.1182662348156,2.1423027435598,86,1,87
148,2.1139148359831,2.1391231732946,87,1,88
149,2.1035505256732,2.1133161819514,88,1,89
150,2.0944914293361,2.0869463746471,89,1,90
151,2.087117889682,2.0728505802581,90,1,91
152,2.084918404782,2.0720163434388,91,1,92
153,2.0905851948602,2.0827640056384,92,1,93
154,2.101125316223,2.1001850020254,93,1,94
155,2.1103988164029,2.1148913307873,94,1,95
156,2.1115077069242,2.1183424805249,95,1,96
157,2.130941214457,2.1345057808587,96,1,97
158,2.2056929248479,2.1857743347864,97,1,98
159,2.3638083581918,2.2925185955489,98,1,99
160,2.4646667744798,2.3116666588488,99,1,100
