time,DJint,Jint,tip,tip_adv,tip_cum
92,2.1234606696751,2.1249755716155,15.5,0.5,16
93,2.1061802044789,2.1157151332631,16,0.5,16.5
94,2.0711509241641,2.0828493269674,16.5,0.5,17
95,2.0345579107694,2.0415216906092,17,0.5,17.5
96,2.0143312354147,2.0161830355447,17.5,0.5,18
97,2.0101963720958,2.012730473433,18,0.5,18.5
98,2.011154372183,2.0223252946556,18.5,0.5,19
99,2.023104474636,2.0382602918898,19,0.5,19.5
100,2.0521240190939,2.0595339703083,19.5,0.5,20
101,2.0860635062819,2.0864938928963,20,0.5,20.5
102,2.1084433432254,2.1152006490446,20.5,0.5,21
103,2.1113666539992,2.1341004801893,21,0.5,21.5
104,2.1179714217474,2.1412436183939,21.5,0.5,22
105,2.1227494219555,2.1330977324866,22,0.5,22.5
106,2.1108597169471,2.1099745550156,22.5,0.5,23
107,2.0997653276701,2.0932296830669,23,0.5,23.5
108,2.0901158319061,2.0872377987614,23.5,0.5,24
109,2.0786254111767,2.0828921207091,24,0.5,24.5
110,2.0726077193453,2.078494148839,24.5,0.5,25
111,2.0765980686436,2.0778864634761,25,0.5,25.5
112,2.0929308209314,2.0892982705389,25.5,0.5,26
113,2.1146671828597,2.1120208942747,26,0.5,26.5
114,2.1302231934845,2.132766687695,26.5,0.5,27
115,2.1360127054395,2.1397730035881,27,0.5,27.5
116,2.1338073815001,2.1334871673088,27.5,0.5,28
117,2.1262691287391,2.1208997323637,28,0.5,28.5
118,2.1164748136372,2.1123141963632,28.5,0.5,29
119,2.1018702297534,2.1086695019151,29,0.5,29.5
120,2.0824590184172,2.1020570784789,29.5,0.5,30
121,2.0677989370907,2.0902518850149,30,0.5,30.5
122,2.0682252312155,2.080978373261,30.5,0.5,31
123,2.084599905244,2.0840058310589,31,0.5,31.5
124,2.1091331185828,2.102141211694,31.5,0.5,32
125,2.1336226474566,2.129234216506,32,0.5,32.5
126,2.152977072711,2.1540155470793,32.5,0.5,33
127,2.1642246789115,2.1664492447837,33,0.5,33.5
128,2.1655562974387,2.1631290174792,33.5,0.5,34
129,2.1566713487833,2.1484246920441,34,0.5,34.5
130,2.1386780362961,2.1293251971691,34.5,0.5,35
131,2.1153143943558,2.1104928922317,35,0.5,35.5
132,2.0939081755024,2.0950475837386,35.5,0.5,36
133,2.0828026550767,2.0860502088637,36,0.5,36.5
134,2.087200294259,2.0872242585128,36.5,0.5,37
135,2.1052818788326,2.1005495303103,37,0.5,37.5
136,2.1288418852625,2.1227900747117,37.5,0.5,38
137,2.1466557740556,2.1455078878121,38,0.5,38.5
138,2.1481474159063,2.1570945678674,38.5,0.5,39
139,2.133558216532,2.1505871233288,39,0.5,39.5
140,2.1145902163582,2.1291829376009,39.5,0.5,40
141,2.0975555552053,2.1029487718838,40,0.5,40.5
142,2.081319423232,2.0840611891443,40.5,0.5,41
143,2.0693624177935,2.0771282635794,41,0.5,41.5
144,2.0704857612624,2.078250466578,41.5,0.5,42
145,2.0870854105963,2.0864582836236,42,0.5,42.5
146,2.1122015256581,2.1047668351204,42.5,0.5,43
147,2.1416117709697,2.1337244422627,43,0.5,43.5
148,2.1672027104053,2.1652701210159,43.5,0.5,44
149,2.1730631077617,2.1806860660516,44,0.5,44.5
150,2.1554357206207,2.1666181341766,44.5,0.5,45
151,2.126018453785,2.1305439644271,45,0.5,45.5
152,2.09663425636,2.0938879564326,45.5,0.5,46
153,2.0736115826601,2.0728146327465,46,0.5,46.5
154,2.062322009299,2.0688339909147,46.5,0.5,47
155,2.0670965460213,2.0754314609857,47,0.5,47.5
156,2.0872457501269,2.0887445452897,47.5,0.5,48
157,2.1156702029111,2.1096109004263,48,0.5,48.5
158,2.140590524369,2.1353766891088,48.5,0.5,49
159,2.1510410214534,2.1535662066386,49,0.5,49.5
160,2.1454260569652,2.1514637482131,49.5,0.5,50
