time,DJint,Jint,tip,tip_adv,tip_cum
47,1.2507813829509,1.2511761324674,0,0,0
48,1.3418218690549,1.3417916304189,0,0,0
49,1.5158880866306,1.5166373703718,0,0,0
50,1.6789075674447,1.680138408902,0,0,0
51,1.767812207551,1.76890342705,0,0,0
52,1.7825976477862,1.7833583813209,0,0,0
53,1.7548183554507,1.7548955925631,0,0,0
54,1.7028079456489,1.7024007606443,0,0,0
55,1.6228522363768,1.6230188989487,0,0,0
56,1.5115259186805,1.5126514936554,0,0,0
57,1.3888622368499,1.3901020440253,0,0,0
58,1.3014857251649,1.3018716993603,0,0,0
59,1.3027691555711,1.3023216927001,0,0,0
60,1.4221957278949,1.4221946921513,0,0,0
61,1.6375662630532,1.6392002377014,0,0.25,0.25
62,1.8648443674802,1.8674547149659,0.25,0.25,0.5
63,3.7561763697861,3.8392900383783,0.5,0.25,0.75
64,6.1392140084399,6.3114964654427,0.75,0.25,1
65,7.7038068968811,7.8105040432793,1,0.25,1.25
66,8.8028803315835,8.8371527501207,1.25,0.25,1.5
67,9.5245906959237,9.5268560392387,1.5,0.25,1.75
68,10.080947515525,10.072275160462,1.75,0.25,2
69,10.705944878735,10.741333226115,2,0.25,2.25
70,11.644136059057,11.814300007943,2.25,0.25,2.5
71,12.939487250551,13.27205636096,2.5,0.25,2.75
72,14.722546847143,15.288462445585,2.75,0.25,3
73,16.926770937395,17.862456505614,3,0.25,3.25
74,19.377639951598,20.583367478988,3.25,0.25,3.5
75,21.525804533233,22.703154284773,3.5,0.25,3.75
76,23.116326864878,23.950169798724,3.75,0.25,4
77,24.32297359095,24.690679442319,4,0.25,4.25
78,25.455343254487,25.507798004393,4.25,0.25,4.5
79,25.732983647609,25.725585183275,4.5,0.25,4.75
80,25.834041102915,25.877890310459,4.75,0.25,5
81,26.120851074444,26.161717169652,5,0.25,5.25
82,26.572296404075,26.582477367856,5.25,0.25,5.5
83,27.46121317896,27.508512946937,5.5,0.25,5.75
84,28.309552702766,28.518154029091,5.75,0.25,6
85,28.969363545259,29.52697162346,6,0.25,6.25
86,29.501315872172,30.382039405388,6.25,0.25,6.5
87,29.899299865689,30.692210885269,6.5,0.25,6.75
88,30.173097414195,30.529705613786,6.75,0.25,7
89,30.387020364111,30.339527188012,7,0.25,7.25
90,30.764627022725,30.623868958661,7.25,0.25,7.5
91,31.189359158719,31.273134241796,7.5,0.25,7.75
92,31.436089807253,31.751212363336,7.75,0.25,8
93,31.569474944314,31.843265581654,8,0.25,8.25
94,31.687665931216,31.737197218578,8.25,0.25,8.5
95,32.016889898254,31.930119371965,8.5,0.25,8.75
96,32.375759921895,32.696325907476,8.75,0.25,9
97,32.243392222339,33.422356130199,9,0.25,9.25
98,31.921743065989,33.233759256386,9.25,0.25,9.5
99,31.472029333579,32.451791404192,9.5,0.25,9.75
100,31.356358907437,32.151782574525,9.75,0.25,10
101,31.731738390797,32.197005911058,10,0.25,10.25
102,32.016267796574,32.265945980623,10.25,0.25,10.5
103,32.355691181572,32.702734846591,10.5,0.25,10.75
104,32.904987151945,33.200899093858,10.75,0.25,11
105,33.275425709711,33.378882574796,11,0.25,11.25
106,33.499983332819,33.493798708914,11.25,0.25,11.5
107,33.640549091012,33.681565523116,11.5,0.25,11.75
108,33.527076845855,33.651029182528,11.75,0.25,12
109,33.243778930531,33.353234687287,12,0.25,12.25
110,33.027160948042,33.04484054621,12.25,0.25,12.5
111,33.012270388077,32.923602275193,12.5,0.25,12.75
112,33.082714780425,33.011918284692,12.75,0.25,13
113,33.090405569947,33.163324879678,13,0.25,13.25
114,33.093749449864,33.252984066866,13.25,0.25,13.5
115,33.149125259691,33.263392376416,13.5,0.25,13.75
116,33.25269516606,33.264653655278,13.75,0.25,14
117,33.364060825175,33.316038825601,14,0.25,14.25
118,33.350704322094,33.385590057527,14.25,0.25,14.5
119,33.071018034581,33.311045990439,14.5,0.25,14.75
120,32.666290963866,32.979260538842,14.75,0.25,15
121,32.384783238642,32.539462719097,15,0.25,15.25
122,32.245873744802,32.241182358543,15.25,0.25,15.5
123,32.211375868774,32.226572495976,15.5,0.25,15.75
124,32.3117597594,32.459888796612,15.75,0.25,16
125,32.369629772917,32.653050703784,16,0.25,16.25
126,32.264668125629,32.535362175366,16.25,0.25,16.5
127,32.383511343748,32.358226088193,16.5,0.25,16.75
128,32.685015793221,32.473953588488,16.75,0.25,17
129,32.82743611975,32.73212039365,17,0.25,17.25
130,32.732730201184,32.702651766621,17.25,0.25,17.5
131,32.476747948594,32.401497679304,17.5,0.25,17.75
132,32.331199784058,32.221462570382,17.75,0.25,18
133,32.356757018376,32.275464448649,18,0.25,18.25
134,32.42366338188,32.358576102435,18.25,0.25,18.5
135,32.367318868196,32.412918773985,18.5,0.25,18.75
136,32.457651315091,32.535350757725,18.75,0.25,19
137,32.706779197396,32.749123061498,19,0.25,19.25
138,32.791302245063,32.914040870869,19.25,0.25,19.5
139,32.836530039283,32.987814212595,19.5,0.25,19.75
140,32.952369028014,33.005696731799,19.75,0.25,20
141,32.980089582393,32.970774565847,20,0.25,20.25
142,32.937129514097,32.909631917935,20.25,0.25,20.5
143,32.895536223281,32.860108331546,20.5,0.25,20.75
144,32.817402402728,32.809197187058,20.75,0.25,21
145,32.723815214423,32.749235603855,21,0.25,21.25
146,32.66486899584,32.675737236558,21.25,0.25,21.5
147,32.634622989968,32.5845016867,21.5,0.25,21.75
148,32.602350297819,32.497069544469,21.75,0.25,22
149,32.586456434165,32.485856495791,22,0.25,22.25
150,32.560204639719,32.544949288884,22.25,0.25,22.5
151,32.49436027979,32.555087267804,22.5,0.25,22.75
152,32.434571123525,32.47908281941,22.75,0.25,23
153,32.403448373691,32.431497250794,23,0.25,23.25
154,32.372830819797,32.483210604153,23.25,0.25,23.5
155,32.364490986696,32.569653185382,23.5,0.25,23.75
156,32.381731256248,32.61380196891,23.75,0.25,24
157,32.410253259743,32.602135507177,24,0.25,24.25
158,32.533290865254,32.666493032604,24.25,0.25,24.5
159,32.738448986268,32.881896578436,24.5,0.25,24.75
160,32.87553995953,33.103646336766,24.75,0.25,25
