time,Load,avg_p,avg_s1,max_d
0,0,0,0,0
1,-5724070.8782344,-569.62807072318,-371.17550681352,0
2,-4244950.6891664,-422.43415967811,-235.55945569049,0
3,-3356491.2117859,-334.01955601896,-142.50094750327,0
4,-3505684.9674533,-348.86649852065,-121.79901429617,0
5,-2716796.4479472,-270.36064928482,-38.092934349801,0
6,-2491733.2579805,-247.96359770759,5.2153991209675,0
7,-2033771.0922384,-202.38972021983,63.498458028869,0
8,-1726222.0376024,-171.78412878469,110.0050147106,0
9,-1352897.7652971,-134.63294922889,159.13017383912,0
10,-1027615.0290328,-102.26259927352,203.65681104492,0
11,-759912.80055944,-75.622344954967,242.59608724195,0
12,-444697.18458427,-44.253819475572,283.02526880045,0
13,-199700.11981621,-19.873058247172,317.16907336506,0
14,30857.115740272,3.070730548437,348.64744157587,0
15,268033.53745624,26.673224367446,378.95127033853,0
16,453771.87561425,45.15688284669,404.22292166103,0
17,635891.16712093,63.280393695743,427.70046958182,0
18,805230.89602558,80.13215271912,448.88623080165,0
19,948251.31278285,94.364758465015,467.08591656552,0
20,1097690.2447198,109.23609956141,484.95613780862,0
21,1254670.5403889,124.85791572437,503.49955972551,0
22,1444246.0232935,143.72342575745,526.09609796258,0
23,1704824.1227698,169.65472591689,557.95759478712,0
24,2061496.1359166,205.14876417248,604.15104808208,0
25,2531531.7649951,251.92412636816,668.9922800621,0
26,3100771.6301669,308.57174885123,752.67053293945,0
27,3718487.8547045,370.04347216194,849.02911159421,0
28,4319919.0351167,429.8945973941,946.50750784228,0
29,4853370.7949521,482.98078434793,1032.0707028991,0
30,5297120.8551848,527.14035121402,1096.8211727572,0
31,5651722.9090276,562.42839849747,1139.6147327714,0
32,5914242.7138373,588.55292649886,1165.6236761558,0
33,6071814.4457924,604.2335991501,1181.3781465892,0
34,6127617.9018786,609.78685236906,1190.6314476409,0
35,6118927.6888937,608.92205013965,1193.6300540711,0
36,6090842.7513041,606.12719152314,1189.0008020814,0
37,6048083.4126187,601.87201716927,1175.6102717548,0
38,5950034.5373062,592.11473203621,1153.2918495445,0
39,5766820.5279031,573.88228087936,1123.169560797,0
40,5523385.5321643,549.65696817464,1087.4395088253,0
41,5268767.5479049,524.31878592106,1048.0450252549,0
42,5016690.6108957,499.23347472263,1005.5223143491,0
43,4744902.0329459,472.18656936533,959.88462029725,0
44,4448548.5131696,442.69509602175,912.69076167017,0
45,4162489.2174989,414.22804727765,867.39886277605,0
46,3924750.1523573,390.56956227757,827.58878817251,0
47,3745918.7048686,372.77323959314,795.78448666672,0
48,3624695.3540129,360.70975803544,773.98133824497,0
49,3566447.6098848,354.91326270589,763.62684026016,0
50,3566948.7170151,354.96313013311,763.77825014531,0
51,3591834.5817142,357.43963459966,769.53612329224,0
52,3587277.2398654,356.98611298887,772.7747103715,0
53,3505008.0038873,348.79913082758,764.4494513322,0
54,3313930.4412904,329.7841420799,737.09651124683,0
55,3002785.7655725,298.82073419847,687.23869411616,0
56,2583814.4703296,257.12701382455,617.04074070887,0
57,2088509.735507,207.83700912005,533.63897869158,0
58,1551558.9402759,154.40261739653,445.84456977961,0
59,997729.24683815,99.288530500483,360.20149798941,0
60,441772.48532763,43.96276948153,278.82357438433,0
