time,Load,avg_p,avg_s1,max_d
0,0,0,0,0
1,-3593854.3346377,-357.6195723328,-233.10909017037,0
2,-2638426.221458,-262.5462161489,-146.17847823421,0
3,-2105649.5875511,-209.53033564134,-89.56458705187,0
4,-2188593.7096188,-217.78399277361,-75.937825029755,0
5,-1696869.9903028,-168.85323213791,-23.724098458373,0
6,-1557313.3763469,-154.96614269245,3.2754411854257,0
7,-1271789.8247765,-126.55408118527,39.675295033151,0
8,-1077482.6143208,-107.21883411233,68.871572121183,0
9,-840867.72979386,-83.673607752843,99.880766054867,0
10,-634397.11688399,-63.127996992701,128.21142570171,0
11,-439660.97186447,-43.750067222868,155.34676246032,0
12,-186542.9415827,-18.562635204087,187.15127220288,0
13,85471.644468138,8.5051674595369,223.14565423344,0
14,445252.75067485,44.306497551018,270.97204182587,0
15,900502.56983531,89.607789833127,334.13589031484,0
16,1393557.1973659,138.67098734082,409.35033534805,0
17,1903331.1533746,189.39790255749,491.40591529875,0
18,2384936.1726152,237.32176506748,569.79048009784,0
19,2834944.9813202,282.10153150487,637.28843003923,0
20,3268403.5007524,325.23440109542,693.29365539737,0
21,3640757.7006616,362.28686269478,739.00366436103,0
22,3913278.7846582,389.40506628228,776.79759008137,0
23,4109479.1868537,408.92870229848,809.05922513118,0
24,4300595.2593931,427.94640356387,838.05857383764,0
25,4523175.5981965,450.09507130629,865.22856711243,0
26,4741549.0392314,471.82511635544,890.6926414756,0
27,4934287.988381,491.00430787203,916.41863625098,0
28,5147156.6211937,512.18657691834,947.07580077508,0
29,5416704.3219459,539.00890317047,985.22016221186,0
30,5705557.5632558,567.75229758927,1027.6999623826,0
31,5952609.3853948,592.33608946025,1067.9861663662,0
32,6132405.9318962,610.22740003649,1099.5158530957,0
33,6237451.868937,620.68037881133,1116.4945371587,0
34,6254500.4988987,622.37686486448,1115.4119202686,0
35,6182939.7004853,615.25594683568,1097.7248412358,0
36,6040377.4858521,601.06977414176,1069.1269086936,0
37,5841203.4592742,581.25023679488,1035.2854888184,0
38,5598468.8926738,557.09604916926,999.25243292318,0
39,5342050.0901549,531.58016178031,962.26123122505,0
40,5106479.3133329,508.13883316295,925.24430721448,0
41,4902380.2993379,487.82921699543,889.54475512485,0
42,4714318.2821444,469.11542063686,856.76944248769,0
43,4523187.3840323,450.09624409883,827.66874315292,0
44,4321293.1521672,430.00602281185,800.75544571953,0
45,4103028.5520722,408.28680837706,771.86382361205,0
46,3846225.7740325,382.73271210463,735.11729999325,0
47,3516236.7889376,349.89595559316,685.21627352089,0
48,3096682.6974321,308.14669677414,620.20516991424,0
49,2608367.0426241,259.55506801703,542.80563593116,0
50,2090443.2838273,208.01717697433,459.09931954452,0
51,1570940.3096184,156.32214034705,375.69220195709,0
52,1063665.3934655,105.84390119826,297.47137408876,0
53,584503.88980168,58.163189610412,226.84756106548,0
54,155252.55330187,15.448971089416,164.14284642135,0
55,-210770.53205602,-20.973489884594,108.63533935283,0
56,-519358.52649865,-51.680662831473,59.666056633331,0
57,-790397.7864559,-78.65141211786,16.841475692786,0
58,-1047112.320249,-104.19672732496,-21.028870030272,0
59,-1309394.6523425,-130.29608659217,-57.053499342152,0
60,-1590687.3459304,-158.28714115765,-95.804191086802,0
