time,Load,avg_p,avg_s1,max_d
0,0,0,0,0
1,-3568611.6086645,-355.12861196976,-231.40545437747,0
2,-2637648.0027199,-262.48423106522,-146.28494760834,0
3,-2077314.7375308,-206.72294445618,-87.912727131916,0
4,-2165344.6024641,-215.48319274708,-74.798235982135,0
5,-1668368.9412902,-166.02690663654,-22.438953613986,0
6,-1524184.032304,-151.67841702481,4.6036011269625,0
7,-1235195.6669305,-122.91988336389,40.914730078481,0
8,-1040729.7514761,-103.56770436434,69.79440126588,0
9,-805764.83768935,-80.185287658621,100.23636222586,0
10,-601353.84158158,-59.843428896839,127.73800720191,0
11,-433362.20492591,-43.125824604121,151.69085164574,0
12,-236175.02940807,-23.502840760805,176.51656980911,0
13,-83258.982088372,-8.2854762539216,197.36614002279,0
14,60274.949088812,5.9982316244464,216.50678146861,0
15,207582.75666312,20.657494938267,234.8726696978,0
16,322463.42937193,32.089788030117,250.06114048198,0
17,434812.97048318,43.270196818064,264.09919169252,0
18,538929.34505208,53.631286126355,276.67970698674,0
19,626394.33729056,62.335321391549,287.37373017002,0
20,717661.57982558,71.417735706705,297.84240587092,0
21,813423.68457445,80.947454002806,308.71159136923,0
22,929291.13898393,92.477946185538,322.08766114725,0
23,1089161.095647,108.38732552723,341.2138853474,0
24,1308570.3035931,130.2217238916,369.23527639417,0
25,1598141.8699616,159.03829450989,408.8208975839,0
26,1948879.9394255,193.94181930683,460.06075548163,0
27,2329014.3260738,231.7707040094,519.08860488575,0
28,2698105.7637883,268.50065513303,578.67908317131,0
29,3023962.0951428,300.92808611893,630.70559224802,0
30,3293156.1710127,327.71680089026,669.64110623974,0
31,3506180.6065309,348.91582179731,694.80581387805,0
32,3661350.8153895,364.35750807026,709.45919195219,0
33,3750793.1959597,373.25832215327,717.69884500481,0
34,3776655.6161974,375.83200805927,721.88079276904,0
35,3762335.037662,374.40690279829,722.1687742552,0
36,3736047.0075152,371.79086253356,717.71627246693,0
37,3700762.7119232,368.27956338083,707.82824050439,0
38,3631181.7963768,361.35525312595,692.4139788393,0
39,3508761.6952051,349.17267755489,672.1875104545,0
40,3349181.6460014,333.29214821004,648.52933892704,0
41,3183101.9090915,316.76480567102,622.65884869473,0
42,3019089.9585016,300.44323786072,594.91507846119,0
43,2843262.6670018,282.94587226758,565.31016916163,0
44,2652618.7901335,263.97404153979,534.81975647508,0
45,2468922.5774179,245.69360415978,505.60109498649,0
46,2315858.4946016,230.46150797398,479.8820051194,0
47,2199946.3642291,218.92656988497,459.22655620124,0
48,2120279.9278299,210.99860403115,444.86553029022,0
49,2080112.6135267,207.00137369642,437.68519714239,0
50,2076709.2874802,206.66269339508,437.07961569712,0
