time,Load,avg_p,avg_s1,max_d
0,0,0,0,0
1,-2854919.3027151,-284.1058765816,-185.12625339104,0
2,-2110135.6636302,-209.98910261723,-117.02871733182,0
3,-1661866.7573874,-165.37984503461,-70.330549566039,0
4,-1732289.0808493,-172.38788758035,-59.838627478153,0
5,-1334703.9803155,-132.82240375195,-17.950682513538,0
6,-1219354.3705848,-121.34344462526,3.6836700943114,0
7,-988160.90084889,-98.336341301255,32.73294553359,0
8,-832585.91161885,-82.854373510663,55.836997884632,0
9,-644611.4962405,-64.148192917332,80.190883708343,0
10,-481081.43384165,-47.874579971045,102.19241915383,0
11,-346685.95348582,-34.500280487769,121.3549560265,0
12,-188934.69205457,-18.801742049868,141.21573352571,0
13,-66600.994325575,-6.6277648745021,157.89553168935,0
14,48227.729907241,4.7993585905586,173.2082188083,0
15,166074.68670846,16.52683997073,187.90103064515,0
16,257979.84441514,25.67273609739,200.05188805472,0
17,347860.37851006,34.617152810805,211.2824167015,0
18,431153.85384709,42.906061643237,221.34687441238,0
19,501126.63771815,49.869368479839,229.90217011485,0
20,574141.81221675,57.135437308809,238.27725419644,0
21,650753.78922194,64.759440152954,246.97287659233,0
22,743452.03096495,73.984259643623,257.67427320599,0
23,871354.58286676,86.712418576357,272.97615746144,0
24,1046890.6793888,104.1808060459,295.39457886648,0
25,1278557.719384,127.23503647907,327.06468024582,0
26,1559156.8216935,155.15871679249,368.05814791286,0
27,1863269.7964022,185.42236844013,415.28155423895,0
28,2158544.5160435,214.80648552403,462.95426641877,0
29,2419228.0964464,240.74828256549,504.57496188499,0
30,2634580.2598626,262.1789461583,535.72233364098,0
31,2804995.6169838,279.13774578947,555.85300468182,0
32,2929126.0136705,291.49052056931,567.57487539202,0
33,3000672.8971239,298.61047314411,574.1660431708,0
34,3021356.6594694,300.66880748183,577.51113196988,0
35,3009896.7556668,299.5283808462,577.7409448332,0
36,2988864.486992,297.43536507421,574.17819987409,0
37,2960633.2905886,294.62595158448,566.26689488111,0
38,2904961.3693176,289.08578798733,553.93456817998,0
39,2807017.4702878,279.33894951691,537.75255756895,0
40,2679348.5072103,266.63403606002,518.82532071737,0
41,2546482.3146408,253.41192289131,498.12830414568,0
42,2415269.7990904,240.35437456991,475.93266418469,0
43,2274603.7978904,226.35606731893,452.24818239512,0
44,2122086.1828605,211.17835260349,427.85555891916,0
45,1975130.5523454,196.55413601482,404.48072715777,0
46,1852683.4913566,184.36887755094,383.90593403724,0
47,1759959.1483571,175.1414606067,367.38239072301,0
48,1696232.3251988,168.79971744853,355.89468266034,0
49,1664105.3495116,165.60261741811,350.1516499666,0
50,1661387.535671,165.3321555235,349.66814117162,0
51,1670862.7405517,166.27507583157,351.98686253407,0
52,1665652.3662219,165.75656801775,353.04776113284,0
53,1621719.3696428,161.38459768146,348.34291396134,0
54,1523651.602819,151.62543256903,334.16423866443,0
55,1365968.9287583,135.93371956925,308.80135771872,0
56,1154923.9582896,114.93168414354,273.36189595062,0
57,906353.52476346,90.195320897811,231.42977943947,0
58,637645.31094989,63.454956447727,187.41476061687,0
59,361194.50276627,35.944091564085,144.58436049672,0
60,84370.262532723,8.39606477545,103.98828471492,0
61,-187694.72390439,-18.678347235203,64.767050153291,0
62,-451159.04920454,-44.896868724127,25.489110264325,0
63,-704359.13458853,-70.093949475285,-14.415540659576,0
64,-948027.7782253,-94.342513534534,-54.088359005229,0
65,-1182861.4988592,-117.71187461881,-91.793073964339,0
66,-1405123.3201652,-139.830149385,-125.92590195282,0
67,-1604580.8226958,-159.67906369349,-155.59656768988,0
68,-1768507.8698324,-175.9921823788,-167.03887393775,0
69,-1888960.2945982,-187.97894560952,-163.56290745269,0
70,-1965817.3473643,-195.6273370463,-158.63285293908,0
71,-2002452.8532092,-199.2731012163,-154.9671520437,0
72,-1999867.1263172,-199.01578388879,-153.93388822488,0
73,-1957427.8655571,-194.79246193069,-154.66664761936,0
74,-1880418.891406,-187.12895211274,-155.69463274938,0
75,-1785635.0491294,-177.69658512073,-156.73432226878,0
76,-1697569.6738953,-168.9328030399,-158.40871578029,0
77,-1638050.3612554,-163.00976820139,-160.52251238363,0
78,-1618650.1810676,-161.07916890464,-160.89079227886,0
79,-1640327.3815638,-163.23636474655,-158.9654581691,0
80,-1696236.1839033,-168.80010144559,-153.02795247594,0
