time,Load,avg_p,avg_s1,max_d
0,0,0,0,0
1,-4293053.1586758,-427.22105304238,-278.38163011014,0
2,-3183713.0168748,-316.82561975858,-176.66959176787,0
3,-2517368.4088395,-250.51466701422,-106.87571062746,0
4,-2629263.72559,-261.64987389049,-91.349260722128,0
5,-2037597.3359604,-202.77048696361,-28.56970076235,0
6,-1868799.9434854,-185.97269828069,3.9115493407256,0
7,-1525328.3191788,-151.79229016487,47.623843521652,0
8,-1294666.5282018,-128.83809658852,82.503761032947,0
9,-1014673.3239728,-100.97471192166,119.34763037934,0
10,-770711.27177461,-76.696949455139,152.74260828369,0
11,-569934.60041958,-56.716758716225,181.94706543146,0
12,-333522.8884382,-33.190364606679,212.26895160034,0
13,-149775.08986216,-14.904793685379,237.8768050238,0
14,23142.836805204,2.3030479113278,261.4855811819,0
15,201025.15309218,20.004918275584,284.21345275389,0
16,340328.90671069,33.867662135018,303.16719124577,0
17,476918.3753407,47.460295271807,320.77535218637,0
18,603923.17201919,60.09911453934,336.66467310124,0
19,711188.48458714,70.773568848761,350.31443742414,0
20,823267.68353983,81.927074671057,363.71710335646,0
21,941002.90529166,93.643436793279,377.62466979413,0
22,1083184.5174701,107.79256931809,394.57207347193,0
23,1278618.0920774,127.24104443767,418.46819609034,0
24,1546122.1019375,153.86157312936,453.11328606156,0
25,1898648.8237464,188.94309477612,501.74421004658,0
26,2325578.7226252,231.42881163842,564.50289970459,0
27,2788865.8910284,277.53260412145,636.77183369566,0
28,3239939.2763376,322.42094804558,709.88063088171,0
29,3640028.0962141,362.23558826095,774.05302717433,0
30,3972840.6413886,395.35526341052,822.61587956791,0
31,4238792.1817707,421.8212988731,854.71104957853,0
32,4435682.035378,441.41469487415,874.21775711687,0
33,4553860.8343443,453.17519936258,886.03360994189,0
34,4595713.426409,457.34013927679,892.97358573066,0
35,4589195.7666703,456.69153760474,895.22254055333,0
36,4568132.0634781,454.59539364236,891.75060156104,0
37,4536062.559464,451.40401287696,881.70770381607,0
38,4462525.9029796,444.08604902715,864.96888715834,0
39,4325115.3959274,430.41171065952,842.37717059772,0
40,4142539.1491232,412.24272613098,815.57963161897,0
41,3951575.6609287,393.2390894408,786.03376894114,0
42,3762517.9581717,374.42510604197,754.14173576182,0
43,3558676.5247094,354.139927024,719.91346522294,0
44,3336411.3848772,332.02132201631,684.51807125263,0
45,3121866.9131241,310.67103545824,650.54914708204,0
46,2943562.614268,292.92717170818,620.69159112938,0
47,2809439.0286515,279.57992969486,596.83836500004,0
48,2718521.5155097,270.53231852658,580.48600368373,0
49,2674835.7074136,266.18494702942,572.72013019512,0
50,2675211.5377613,266.22234759983,572.83368760898,0
51,2693875.9362856,268.07972594974,577.15209246918,0
52,2690457.929899,267.73958474165,579.58103277862,0
53,2628756.0029155,261.59934812069,573.33708849915,0
54,2485447.8309678,247.33810655993,552.82238343513,0
55,2252089.3241794,224.11555064886,515.42902058712,0
56,1937860.8527472,192.84526036841,462.78055553165,0
57,1566382.3016302,155.87775684004,400.22923401868,0
