time,Load,avg_p,avg_s1,max_d
0,0,0,0,0
1,-4282333.9303974,-426.15433436371,-277.68654525296,0
2,-3165177.6032639,-314.98107727826,-175.54193713001,0
3,-2492777.6850369,-248.06753334741,-105.4952725583,0
4,-2598413.522957,-258.57983129649,-89.757883178562,0
5,-2002042.7295482,-199.23228796385,-26.926744336783,0
6,-1829020.8387648,-182.01410042978,5.524321352355,0
7,-1482234.8003165,-147.50386003667,49.097676094177,0
8,-1248875.7017713,-124.28124523721,83.753281519056,0
9,-966917.80522722,-96.222345190345,120.28363467103,0
10,-721624.6098979,-71.812114676207,153.2856086423,0
11,-520034.6459111,-51.750989524945,182.02902197489,0
12,-283410.03528968,-28.203408912966,211.81988377093,0
13,-99910.778506047,-9.9425715047059,236.83936802735,0
14,72329.938906575,7.1978779493357,259.80813776233,0
15,249099.30799574,24.788993925921,281.84720363737,0
16,386956.11524631,38.507745636141,300.07336857837,0
17,521775.56457982,51.924236181676,316.91903003103,0
18,646715.2140625,64.357543351626,332.01564838409,0
19,751673.20474868,74.802385669859,344.84847620402,0
20,861193.89579069,85.701282848046,357.41088704511,0
21,976108.42148934,97.136944803367,370.45390964308,0
22,1115149.3667807,110.97353542265,386.5051933767,0
23,1306993.3147764,130.06479063268,409.45666241688,0
24,1570284.3643117,156.26606866992,443.082331673,0
25,1917770.2439539,190.84595341187,490.58507710069,0
26,2338655.9273105,232.7301831682,552.07290657795,0
27,2794817.1912886,278.12484481127,622.9063258629,0
28,3237726.916546,322.20078615963,694.41489980557,0
29,3628754.5141713,361.11370334272,756.84671069763,0
30,3951787.4052153,393.26016106832,803.56932748769,0
31,4207416.727837,418.69898615677,833.76697665366,0
32,4393620.9784674,437.22900968432,851.35103034263,0
33,4500951.8351517,447.90998658392,861.23861400577,0
34,4531986.7394369,450.99840967112,866.25695132285,0
35,4514802.0451944,449.28828335795,866.60252910624,0
36,4483256.4090183,446.14903504027,861.25952696032,0
37,4440915.2543078,441.93547605699,849.39388860527,0
38,4357418.1556522,433.62630375114,830.89677460716,0
39,4210514.0342462,419.00721306587,806.6250125454,0
40,4019017.9752017,399.95057785205,778.23520671245,0
41,3819722.2909099,380.11776680523,747.19061843368,0
42,3622907.9502019,360.53188543286,713.89809415343,0
43,3411915.2004021,339.53504672109,678.37220299395,0
44,3183142.5481602,316.76884984775,641.7837077701,0
45,2962707.0929015,294.83232499174,606.72131398378,0
46,2779030.193522,276.55380956877,575.85840614328,0
47,2639935.6370749,262.71188386196,551.07186744149,0
48,2544335.9133959,253.19832483738,533.83863634827,0
49,2496135.1362321,248.4016484357,525.22223657087,0
50,2492051.1449762,247.99523207409,524.49553883655,0
51,2506264.5199294,249.40966902382,527.97332389494,0
52,2498459.3158364,248.63293801478,529.56601736776,0
53,2432578.7519933,242.07686642195,522.51181946944,0
54,2285501.6739219,227.44056404003,501.24818752582,0
55,2049003.7467862,203.90559027222,463.20866042585,0
56,1732459.4435659,172.40484114149,410.05359272578,0
57,1359621.3648424,135.30204489852,347.15811072023,0
58,956571.15445075,95.192703376744,281.13677724269,0
59,541903.09181088,53.927217058216,216.89145951197,0
60,126672.09730856,12.605710854962,155.99753222674,0
61,-281422.17830596,-28.005588312453,97.16630563339,0
62,-676616.91558883,-67.333196329046,38.250427012738,0
63,-1056415.7681324,-105.12869052181,-21.605596890461,0
64,-1421917.4618496,-141.50141005432,-81.114478027501,0
65,-1774167.9249042,-176.55543994833,-137.67202329605,0
66,-2107564.4233362,-209.73322691632,-188.87241914051,0
67,-2406760.6705577,-239.50759286983,-233.3800048067,0
