time,Fx_left_arc,Fx_left_platen_right,Fy,external_work,fracture_energy,impactor_disp,kinetic_energy,max_d,strain_energy
0,0,0,0,0,0,0,0,0,0
1e-06,2.0339927543,9.3297483516676e-14,-5.4259537602615e-14,0.00011503488875512,0,0.0002467198171342,1.3790068908636e-05,0,0.00032866138413546
2e-06,12.067947311703,-1.2627637356501e-12,-4.0104875620283e-14,0.0030884658819285,0,0.00098663578586422,0.00038049128486359,0,0.0077542367565201
3e-06,29.183429914809,-7.6029725892623e-13,-2.0760170908854e-13,0.015415377944594,0,0.00221901769846,0.0020373020100583,0,0.035692507850375
4e-06,47.895444976818,4.9237164502161e-12,-3.7745765288649e-13,0.046337311280471,0,0.0039426493427611,0.0060013689153299,0,0.10316990911148
5e-06,72.738432985674,-2.8780455963159e-12,-1.2833560198234e-12,0.10760683286211,0,0.0061558297024311,0.013470216849118,0,0.23417140232162
6e-06,100.29468264979,1.0268942342897e-11,3.2461358148359e-12,0.21327947033215,1.8304950563134e-05,0.0088563746356556,0.025805957587448,0,0.45722766932407
7e-06,132.03099467937,1.0081495272494e-11,-5.2089156098447e-12,0.37954196383755,0.00012532269743807,0.012041619030626,0.044474257568348,0.0040718826231253,0.80504991973752
8e-06,166.95749240117,1.5642284142945e-11,1.0719797342011e-11,0.62453169103927,0.00045389450942453,0.015708419435684,0.071053289961868,0.013902034997272,1.3141283258776
9e-06,205.33773346079,-1.8760787517994e-11,-1.8268950399791e-11,0.96815477539178,0.0011739631456029,0.019853157161528,0.10721110250019,0.029597714958544,2.0243135067065
1e-05,246.8247196676,3.8667100089058e-11,1.8117967338631e-11,1.4319216687248,0.0026387121089659,0.024471741852423,0.15469684901739,0.049809596101368,2.9785897846177
1.1e-05,291.33172815824,-5.4838323202268e-11,6.0393224461918e-12,2.0386962353455,0.0052787588054469,0.029559615522887,0.21533187664257,0.077025363463865,4.222191224659
1.2e-05,338.63136518317,1.1370524034471e-12,-7.8511191800505e-12,2.8124856297618,0.0096105493925478,0.035111757055874,0.29100674080741,0.1113673650895,5.8023499009519
1.3e-05,388.61793453873,3.4946036126332e-11,-3.6235934677216e-12,3.7782096749431,0.016148357743561,0.041122687158009,0.38368684249726,0.15220943405147,7.7677675408321
1.4e-05,446.81536197117,6.312405700433e-11,-1.7513974273355e-25,6.3247223700974,0.025487838479742,0.04758647376699,1.9562563915797,0.19850800850285,10.165291827293
1.5e-05,507.13936458959,1.0307587765089e-10,1.6913177807938e-26,9.3413433195111,0.038200697068132,0.054496737905816,2.4964585949722,0.24993632316959,13.048969582875
1.6e-05,569.42322195652,-1.7009211182603e-11,2.3819812805329e-25,12.89103619236,0.05429946544154,0.061846659978068,3.1328484437393,0.30600312510776,16.465955784513
1.7e-05,633.47507264127,-9.6509418222321e-11,2.9444075515193e-25,17.035613367239,0.074308712979725,0.069628986498028,3.8753921216325,0.36410746462377,20.463716441595
1.8e-05,676.45093511909,-1.6606983443192e-11,-2.4157289784717e-11,19.347335334603,0.062132448967127,0.077836037248993,1.1857770577846,0.42394671051945,25.098431152967
1.9e-05,756.78478845922,-1.6424169559459e-10,-1.2318851895931e-26,24.989985484574,0.054487996196009,0.086459712862719,5.7297746251737,0.3867980227946,30.51303891164
2e-05,833.72404518966,3.3880709649786e-11,5.1284794081504e-25,31.374409322132,0.050797108587846,0.095491502812526,6.9630472715248,0.35379820726349,36.698660072745
2.1e-05,912.47252340339,3.5636691949387e-11,2.8671622916801e-25,38.548568960961,0.047203882264092,0.10492249381215,8.4010358130148,0.33950969984768,43.678974507584
2.2e-05,993.42203716828,-1.5402618901775e-10,-9.4751661047906e-25,46.562613584304,0.043438164871993,0.11474337861211,10.064404346345,0.31630406158965,51.498925284219
2.3e-05,1055.0937680588,-2.5143037411753e-11,1.1571642846506e-25,55.608724409937,0.03214035829193,0.12494446518477,11.920037110396,0.28593515367652,60.207829036155
2.4e-05,1153.4941603983,1.5486495547163e-10,3.2917587853062e-25,65.566543293792,0.013645617958729,0.13551568628929,14.197180387677,0.22598117893764,69.964398899037
2.5e-05,1251.1742015348,3.3159982835329e-10,-1.9861624327293e-25,76.498548457301,0.0054175605223803,0.14644660940673,16.887262238133,0.14569383807618,80.82880793589
2.6e-05,1343.7154200984,1.751934984131e-10,2.2214323091024e-27,88.426125745459,0.0026897163003566,0.15772644703566,20.011923300209,0.092966471500334,92.609540230661
2.7e-05,1437.4500766249,3.9845789192155e-11,1.2924697071141e-26,101.35494033048,0.0028335197029971,0.16934406733817,23.581371688149,0.056809283016111,105.32895396636
2.8e-05,1513.702057141,3.0082587852419e-11,5.8565033603608e-27,115.38649470423,0.0065500646763189,0.18128800512566,27.56887279823,0.050551510530286,118.97051286699
2.9e-05,1617.3280033547,-2.5521761939768e-10,-8.2283872213069e-25,130.40328273498,0.066702452654625,0.19354647317351,32.223391170373,0.037268537515242,133.55231510766
3e-05,1716.2110980052,-1.4076041318446e-10,1.6357819730663e-26,146.33395402276,0.21231774314069,0.20610737385376,37.554917036143,0.045283749298633,148.59176113557
3.1e-05,1808.4848543721,-2.1237740666877e-10,3.2311742677853e-27,163.08591410838,0.49951593251622,0.21895831107393,43.632566709653,0.084856420863757,163.86534490122
3.2e-05,1841.247988441,5.9244350903986e-11,7.5932595292954e-26,180.87420984311,0.98259080139864,0.2320866025105,50.300735104135,0.14124607474191,178.67840425515
3.3e-05,1898.7441230892,1.4052069079996e-10,6.6844917664808e-26,199.01350650281,1.6720553287206,0.24547929212481,57.99772852051,0.21393318959204,192.27731770625
