time,Fx_left_arc,Fx_left_platen_right,Fy,external_work,fracture_energy,impactor_disp,kinetic_energy,max_d,strain_energy
0,0,0,0,0,0,0,0,0,0
1e-06,2.0340374228437,9.3297483516675e-14,-5.4259537602615e-14,0.00011503571545984,0,0.0002467198171342,1.3790137424378e-05,0,0.00032866374613403
2e-06,12.068408686582,-1.2627637356501e-12,-4.0104875620283e-14,0.0030884895246465,0,0.00098663578586422,0.00038049313097623,0,0.0077542962829468
3e-06,29.185297943179,-7.6029725892624e-13,-2.0760170908854e-13,0.015415512994385,0,0.00221901769846,0.0020373099006429,0,0.035692822472138
4e-06,47.896764075559,4.923716450216e-12,-3.7745765288648e-13,0.04633784142084,3.5628944620792e-07,0.0039426493427611,0.0060013650239905,0,0.10317110923849
5e-06,72.715165143674,-2.8780455963159e-12,-1.2833560198233e-12,0.10760849754628,3.2866070417458e-06,0.0061558297024311,0.013469906076581,0.00043695677194399,0.23417441774367
6e-06,100.16062813341,1.0268942342897e-11,3.2461358148359e-12,0.21328187669638,1.0787661987299e-05,0.0088563746356556,0.02580298300163,0.0026402744702571,0.45722093286284
7e-06,131.64081753792,1.0081495272494e-11,-5.2089156098448e-12,0.37954405889733,3.0583600111086e-05,0.012041619030626,0.044461920935212,0.0064820528832178,0.80501123955166
8e-06,166.14434519852,1.5642284142945e-11,1.0719797342011e-11,0.62452190137116,6.6479149087979e-05,0.015708419435684,0.071016978802433,0.012846784235893,1.3139733842744
9e-06,204.13303506542,-1.8760787517994e-11,-1.8268950399791e-11,0.96809816163836,0.00012976141811487,0.019853157161528,0.10712999621258,0.021965996233355,2.0238896892051
1e-05,245.39033972351,3.8667100089058e-11,1.8117967338632e-11,1.4317166302671,0.00022715986189235,0.024471741852423,0.15453915328757,0.03450894484112,2.9774259385445
1.1e-05,289.82620582322,-5.4838323202268e-11,6.0393224461916e-12,2.0381792035332,0.00037848040708821,0.029559615522887,0.21505165164032,0.05080215639751,4.2196553712479
1.2e-05,336.9542993046,1.137052403447e-12,-7.8511191800503e-12,2.8113704041329,0.00059353991408283,0.035111757055874,0.29052050133937,0.071341686896423,5.7971647488046
1.3e-05,386.43908618803,3.4946036126332e-11,-3.6235934677216e-12,3.7759990135817,0.00090240931958653,0.041122687158009,0.38284587305667,0.096335541668462,7.7576840811186
1.4e-05,443.83277119608,6.312405700433e-11,-8.3707608374812e-26,6.32173884416,0.0013120809109028,0.04758647376699,1.9490061216541,0.12608573624027,10.145157755877
1.5e-05,503.46263022864,1.0307587765089e-10,9.2391389219485e-27,9.3334130505254,0.0018724741284307,0.054496737905816,2.4843324955243,0.16023703233311,13.011487119846
1.6e-05,564.7594389179,-1.7009211182603e-11,3.8269220234082e-26,12.871587872508,0.0026027482933984,0.061846659978068,3.1128327880734,0.19956224107971,16.398817676863
1.7e-05,627.4642332542,-9.6509418222321e-11,-3.4078791105548e-26,16.995533505338,0.0034990012272978,0.069628986498028,3.8427977114961,0.24301690703106,20.348221077255
1.8e-05,666.51668384388,-1.6606983443192e-11,-2.4157289784717e-11,19.292002536674,0.0037417148565869,0.077836037248993,1.1729577616751,0.28982776705942,24.911504572787
1.9e-05,749.37685981635,-1.6424169559459e-10,2.216383599309e-26,24.888708388927,0.0042616987343354,0.086459712862719,5.6572268339963,0.29200413711539,30.230573688702
2e-05,823.35961406775,3.3880709649786e-11,1.5994312625537e-25,31.206473773939,0.0050875619318286,0.095491502812526,6.8554858834941,0.30144975441672,36.279841619646
2.1e-05,897.71008553948,3.5636691949387e-11,2.0990010966121e-25,38.291407409242,0.0061467314617721,0.10492249381215,8.239980009253,0.31814151594639,43.075144788359
