time,Fx_left_arc,Fx_left_platen_right,Fy,external_work,fracture_energy,impactor_disp,kinetic_energy,max_d,strain_energy
0,0,0,0,0,0,0,0,0,0
1e-06,1.2013878280122,9.3297483516676e-14,-5.4259537602615e-14,7.577887489705e-05,0,0.0002467198171342,6.1247831172735e-06,0,0.00021650848749503
2e-06,7.4526580042192,-1.2627637356501e-12,-4.0104875620284e-14,0.002128458263315,0,0.00098663578586422,0.0001748715521589,0,0.0053524456119068
3e-06,19.288606349298,-7.6029725892623e-13,-2.0760170908855e-13,0.011153374233333,0,0.00221901769846,0.00099426329485697,0,0.025815792822608
4e-06,33.678588721212,4.9237164502161e-12,-3.7745765288649e-13,0.034436125305766,0,0.0039426493427611,0.0031018469829052,0,0.07664226924015
5e-06,52.355292974604,-2.8780455963159e-12,-1.2833560198234e-12,0.081389328942886,0,0.0061558297024311,0.007269863537807,0,0.17707003705063
6e-06,73.758819665973,1.0268942342897e-11,3.2461358148361e-12,0.16331565733785,7.6701681342153e-08,0.0088563746356556,0.014416278482683,0,0.35005786242583
7e-06,98.560780926707,1.0081495272494e-11,-5.208915609845e-12,0.29308856376956,1.2185856320954e-05,0.012041619030626,0.025656024348195,5.5957043051139e-05,0.62162434605014
8e-06,126.13143799929,1.5642284142945e-11,1.071979734201e-11,0.48464109883587,6.5220447722364e-05,0.015708419435684,0.042422685274144,0.0032553459612576,1.0197647067868
9e-06,167.83513722217,-1.6225131486269e-11,-1.8257459899308e-24,1.0631450196948,0.00021137106300234,0.019853157161528,0.26681527283624,0.0096752706365052,1.5726061535656
1e-05,189.59162844417,3.8667100089058e-11,1.8117967338633e-11,1.4203819617102,0.00052839246339466,0.024471741852423,0.10133157402988,0.019393740349893,2.3080766194603
1.1e-05,225.09835700147,-5.4838323202268e-11,6.0393224461945e-12,1.8798509644886,0.0011578934825635,0.029559615522887,0.15020858500275,0.032142454806889,3.2501280716525
1.2e-05,262.79207235866,1.1370524034461e-12,-7.8511191800514e-12,2.452709675298,0.0022909724473807,0.035111757055874,0.2183594749391,0.049232326588277,4.4208248831061
1.3e-05,302.42139794847,3.4946036126334e-11,-3.6235934677228e-12,3.1486801504606,0.0041284849462778,0.041122687158009,0.31176551627966,0.071028260958419,5.8388716315152
1.4e-05,343.63242496662,6.1325487019129e-11,-1.9929764072484e-11,3.9761830880272,0.006900550886015,0.04758647376699,0.4370955213862,0.096877693893995,7.5204970030247
1.5e-05,401.52324336634,1.0307587765089e-10,-1.2167390602129e-26,5.9935001736859,0.010844607082676,0.054496737905816,2.4051511647708,0.12646977959944,9.4777049824881
1.6e-05,434.4971527967,-1.7009211182605e-11,3.3579978577958e-24,8.3785346179896,0.016113974861047,0.061846659978068,3.2231226871891,0.1595253693075,11.727025011985
1.7e-05,479.97145044838,-9.6509418222321e-11,1.5319804997137e-24,11.050277840614,0.022857260243093,0.069628986498028,4.2708364494332,0.19507107331468,14.280511794244
1.8e-05,524.7772789425,-3.2260205105948e-11,-1.5060774630299e-24,14.034211874833,0.031222136962449,0.077836037248993,5.540478558015,0.23257060058089,17.154735574007
1.9e-05,568.75711697701,-1.6424169559459e-10,-2.8278328423894e-24,17.359918069751,0.041281535628005,0.086459712862719,7.0391572705548,0.27123136211895,20.371517936255
2e-05,611.70202468399,3.3880709649786e-11,2.0686583507536e-24,21.060639221264,0.052942060886018,0.095491502812526,8.7656476661015,0.31064429573329,23.958184900604
2.1e-05,638.05279782103,4.1531502102308e-11,1.9325831827788e-11,23.050853960739,0.064442996838663,0.10492249381215,2.6778718582358,0.34977872864083,27.950176249073
2.2e-05,681.07914190555,-1.5402618901775e-10,-2.7551566649132e-24,27.776557084227,0.05593082719283,0.11474337861211,12.815715650958,0.38316543696504,32.376042919734
2.3e-05,724.88481096859,-2.5143037411752e-11,1.4442339235041e-24,32.983295763443,0.056859451447458,0.12494446518477,15.1729533789,0.35241157255877,37.369323858815
2.4e-05,765.45540850805,1.5486495547163e-10,2.1745802822195e-24,38.722105879937,0.057791283272969,0.13551568628929,17.699825983915,0.34719422077116,42.883497008241
2.5e-05,806.03197447904,3.3159982835329e-10,-3.1276757170203e-25,45.049427015742,0.063310520307781,0.14644660940673,20.347287686518,0.33648930843368,49.002342346379
2.6e-05,844.27335088378,1.751934984131e-10,4.420448346722e-24,52.025948936128,0.071082023216302,0.15772644703566,23.063240753572,0.33758961874616,55.761120662479
2.7e-05,882.24224083199,3.9845789192154e-11,-6.2070857684155e-24,59.717969917565,0.082310400002529,0.16934406733817,25.790296031276,0.33742085079394,63.233294911325
2.8e-05,918.89935703806,3.008258785242e-11,4.4226697790311e-25,68.191645329224,0.09726017080928,0.18128800512566,28.46984423734,0.3348055822505,71.470473592088
2.9e-05,958.98947940018,-2.5521761939768e-10,-5.5838730315164e-26,77.50042069083,0.11346460787272,0.19354647317351,31.061086942234,0.33358942655323,80.534727098265
3e-05,993.24102991304,-1.4076041318446e-10,1.1511058328985e-26,87.740182275621,0.11465662085236,0.20610737385376,33.461117244787,0.38003320178784,90.490237857238
3.1e-05,1027.4149461374,-2.1237740666877e-10,8.9867034322778e-27,98.989010998199,0.11078131434669,0.21895831107393,35.620141122654,0.4054742077848,101.48430293815
3.2e-05,1049.5753101641,5.9244350903989e-11,9.9964453909607e-25,111.44082709428,0.10806842228935,0.2320866025105,37.428223188523,0.38145639968653,113.54985948755
3.3e-05,1091.3964437769,1.4052069079996e-10,7.9931173449338e-24,124.9910707263,0.10141156925495,0.24547929212481,39.002115256273,0.38302014452269,126.73724400355
3.4e-05,1146.132773278,6.2219670121368e-12,4.0389678347316e-28,139.61011652391,0.093406486756955,0.25912316294914,40.316663467822,0.37389336941893,141.11247761964
3.5e-05,1184.5596741786,-2.891870311337e-11,-2.4233807008389e-26,155.49843767532,0.074122092980674,0.27300475013023,41.191074442614,0.35561242338226,156.72090526441
3.6e-05,1226.0863086273,9.6125934165329e-11,-8.0779356694632e-27,172.70201616939,0.060221206042622,0.28711035421746,41.68926359431,0.30553442853978,173.78916717924
3.7e-05,1273.6452502708,-1.2735738752607e-10,-7.2701421025168e-27,191.19889859259,0.05655669338565,0.30142605468261,41.820752305347,0.27940751741988,192.09464193976
3.8e-05,1322.5243553502,-2.6382030577576e-10,2.1406529524077e-26,211.00342162042,0.26104143520851,0.31593772365766,41.563041254998,0.2260687603464,211.74220413607
3.9e-05,1375.5278175965,-2.067562803527e-10,-5.0890994717618e-26,232.0628306095,0.77865434424966,0.33063103987735,40.988183837716,0.20674065223664,231.89729392619
4e-05,1423.4546732506,-7.3736915210468e-11,8.0779356694632e-28,254.18794427183,1.6780001113311,0.34549150281253,40.12314319908,0.16066623227717,251.93301500407
4.1e-05,1470.3922399665,3.827821644001e-10,-5.8968930387081e-26,277.1114443412,2.960498153503,0.36050444698039,39.239229056373,0.15229109734706,270.6212196924
4.2e-05,1506.7925372231,4.1720298820456e-10,-3.2311742677853e-27,300.49519645626,4.5454578944736,0.37565505641757,38.516069732715,0.21845257799033,286.98294587797
4.3e-05,1521.3529272123,5.6901325913934e-10,-2.302211665797e-26,324.09055324352,6.2862708245247,0.39092837930173,38.032437267364,0.29967109928784,300.34945638953
4.4e-05,1514.9199756876,5.1201549168683e-10,-2.7464981276175e-26,347.76970178874,8.0734729430604,0.40630934270714,37.665730457472,0.38103508467093,311.26079098521
4.5e-05,1495.7544685051,4.3830045571381e-10,1.1551448007332e-25,371.31245333305,9.8614889768436,0.42178276747988,37.293257208912,0.45684535244121,320.18484351126
4.51e-05,1489.2893397966,-8.9918832958608e-10,-1.5943811257911e-10,372.36761829516,10.036444093522,0.42333460813152,9.2994999377733,0.52605526858595,306.16309885824
4.52e-05,1484.6323131174,-1.0303406488753e-09,1.0057029908482e-25,374.4970629861,10.209881608425,0.42488720543962,37.348675351776,0.53288584075232,306.76598077668
4.53e-05,1482.1169046579,5.4921976368064e-10,-1.057199830741e-25,376.64993061241,10.393072078044,0.42644054408068,37.522721240102,0.54027992690747,307.3043390338
4.54e-05,1476.4080362127,4.7740088795818e-11,-5.4122168985403e-26,378.80517928252,10.583124031574,0.42799460872387,37.679117320233,0.54827050344139,307.50889261448
4.55e-05,1465.0562491191,-1.5510753513835e-11,5.6545549686242e-26,380.96667697245,10.77354435943,0.42954938403121,37.820587649889,0.55679402975481,307.4159210759
4.56e-05,1445.8086518812,-6.6317114973298e-10,-3.069615554396e-26,383.13096460743,10.963358078336,0.43110485465768,37.934239887758,0.56580691987506,307.18191211355
4.57e-05,1419.8802995381,-6.8890341707278e-10,1.6963664905873e-26,385.29012393322,11.367817278428,0.43266100525142,38.015607114453,0.57525802685303,306.81397656407
4.58e-05,1394.0498896199,3.1638121940209e-10,-1.1127356384686e-25,387.41989230806,11.798720405856,0.43421782045386,38.075262626147,0.82021574467378,305.93961337395
4.59e-05,1373.626774478,7.9323559204511e-10,7.5932595292954e-26,389.51954203532,12.181521651998,0.43577528489985,38.130073844768,0.85399928511758,305.17153928048
4.6e-05,1358.3407928997,-5.8394872801069e-10,-3.7158504079531e-26,391.56655871281,12.544177101623,0.43733338321785,38.20186608716,0.87680175496193,304.57433886407
4.61e-05,1343.5706408539,5.8432918432304e-10,2.4309537655291e-25,393.53876248663,12.887725330764,0.43889210003006,38.319732609289,0.90574259380745,303.96433838047
4.62e-05,1337.0293837152,4.7984003794719e-10,-1.6317430052316e-25,395.42438446238,13.208456227855,0.44045141995257,38.502703993697,0.93046021630001,303.31315876754
4.63e-05,1327.0810300531,-2.0142325420783e-10,-4.0187729955579e-26,397.21089817523,13.506251998855,0.44201132759552,38.752402214298,0.95043813558413,302.74756749817
4.64e-05,1319.3489323745,1.5747607675416e-10,1.609907335375e-25,398.88496185882,13.767353279288,0.44357180756326,39.095149230849,0.96533026252612,302.37526233002
4.65e-05,1315.6245721012,-6.7599304408144e-11,-4.3620852615101e-26,400.43935616449,13.917919740635,0.44513284445448,39.54523833962,0.97593730187186,302.12917428547
4.66e-05,1306.5225712921,-3.3190570616351e-11,-2.1002632740604e-26,401.87140339901,13.950238082374,0.44669442286237,40.102304802303,0.98322844037812,302.33187420472
4.67e-05,1304.1474686783,6.79494769155e-10,-4.2005265481208e-26,403.17951528305,13.832949253643,0.44825652737479,40.783431777576,0.98809542881018,303.24847129568
4.68e-05,1303.0597939996,-2.8931472117491e-10,-3.9177987996896e-26,404.37165939724,13.562545157977,0.44981914257439,41.585145018578,0.99128646127366,305.48024436521
4.69e-05,1301.4903432255,-3.6805514159936e-10,1.308625578453e-25,405.45820184155,13.268022102161,0.4513822530388,42.498809123264,0.99338568512742,309.50204883672
4.7e-05,1300.0300569344,1.5645528995517e-10,-3.1226270072269e-26,406.49252339133,13.035545248236,0.45294584334074,43.499299745674,0.99480810026937,314.1299707305
4.71e-05,1299.5197730511,-6.1417721264257e-11,1.4095997743213e-25,407.5183967577,13.108107559464,0.45450989804822,44.545327578346,0.99599669431771,319.72071910128
4.72e-05,1299.1861671086,4.2212272448629e-10,6.4623485355705e-27,408.54824726892,13.364079271131,0.45607440172463,45.610422751824,1,324.62399457938
4.73e-05,1298.7207060153,1.3036473674763e-09,-7.5124801726007e-26,409.55130600925,13.633559306309,0.45763933892896,46.701307192353,1,327.47293113815
4.74e-05,1298.5262731194,7.0014791315379e-10,1.2520800287668e-25,410.48485206665,13.879994309145,0.45920469421592,47.850912534078,1,329.64670849036
4.75e-05,1292.6801160755,5.3346401554064e-11,4.2813059048155e-26,411.32900461883,14.084307611677,0.46077045213608,49.093858134125,1,331.27135062677
4.76e-05,1293.1781967019,-6.053564746949e-11,-3.069615554396e-26,412.0998407306,14.226665791067,0.46233659723603,50.445614980837,1,332.38656295404
4.77e-05,1294.3209532555,-3.9616787278848e-10,1.3732490638087e-26,412.80094304134,14.322156564936,0.46390311405857,51.8932876341,1,333.0771326912
