time,Fx_left_arc,Fx_left_platen_right,Fy,external_work,fracture_energy,impactor_disp,kinetic_energy,max_d,strain_energy
0,0,0,0,0,0,0,0,0,0
1e-06,2.0340374228437,9.3297483516675e-14,-5.4259537602615e-14,0.00011503571545984,0,0.0002467198171342,1.3790137424378e-05,0,0.00032866374613403
2e-06,12.068408686582,-1.2627637356501e-12,-4.0104875620283e-14,0.0030884895246465,0,0.00098663578586422,0.00038049313097623,0,0.0077542962829468
3e-06,29.185297943179,-7.6029725892623e-13,-2.0760170908854e-13,0.015415512994385,0,0.00221901769846,0.0020373099006429,0,0.035692822472138
4e-06,47.896764075559,4.923716450216e-12,-3.7745765288648e-13,0.04633784142084,0,0.0039426493427611,0.0060013650239905,0,0.10317110923849
5e-06,72.716249261267,-2.8780455963159e-12,-1.2833560198233e-12,0.10760881245606,0,0.0061558297024311,0.013470008016581,0,0.23417583516655
6e-06,100.17085096966,1.0268942342897e-11,3.2461358148359e-12,0.21328664592337,1.2565864171472e-07,0.0088563746356556,0.025804580788356,0,0.4572435217043
7e-06,131.67380696078,1.0081495272494e-11,-5.2089156098448e-12,0.37956865171113,3.9131670809794e-06,0.012041619030626,0.044470412486855,0.00018947057827098,0.80512416329951
8e-06,166.18682876161,1.5642284142945e-11,1.0719797342011e-11,0.62459738066099,1.2325556832247e-05,0.015708419435684,0.071042181879129,0.0028973325297527,1.3142948190272
9e-06,204.22395466014,-1.8760787517994e-11,-1.8268950399791e-11,0.96828667858616,2.8437833408287e-05,0.019853157161528,0.10718999043228,0.0078035144277863,2.0246699744629
1e-05,245.4752235467,3.8667100089058e-11,1.8117967338631e-11,1.4321166734955,6.058102243341e-05,0.024471741852423,0.15465712539394,0.014519410861014,2.9790117442213
1.1e-05,289.79951535115,-5.4838323202268e-11,6.0393224461916e-12,2.0388958897474,0.00013287712371162,0.029559615522887,0.21523778316184,0.024262946580814,4.2222311777773
1.2e-05,336.17667163791,1.1370524034472e-12,-7.8511191800504e-12,2.8122708588287,0.00027295748128443,0.035111757055874,0.29065042286672,0.037389503354134,5.7988896577609
1.3e-05,384.16543829193,3.4946036126332e-11,-3.6235934677217e-12,3.776140561444,0.00050988877975681,0.041122687158009,0.38241730309733,0.053832859898181,7.7513132430404
1.4e-05,440.5615692262,6.312405700433e-11,5.5535807727559e-26,6.3177853801282,0.00089133508463901,0.04758647376699,1.9397648347226,0.075200717330692,10.115887179801
1.5e-05,497.27336490229,1.0307587765089e-10,2.983787487908e-26,9.3116802807927,0.0014451796943096,0.054496737905816,2.4604125857529,0.10240548573896,12.926311733049
1.6e-05,554.38844638764,-1.7009211182603e-11,2.1724598241062e-25,12.810746179442,0.002216664489322,0.061846659978068,3.0595398502446,0.13528770992496,16.205368865447
1.7e-05,584.01014487398,-9.7370761265337e-11,2.0533696317143e-11,14.756203815626,0.0031539928122247,0.069628986498028,0.93477022028709,0.1740441154785,19.972194676645
1.8e-05,640.14155278982,-1.6606983443192e-11,-2.4157289784717e-11,17.002481832779,0.0038022428196298,0.077836037248993,1.1286457227967,0.21376988463664,24.257588713509
1.9e-05,723.52621563836,-1.6424169559459e-10,-9.8954711950924e-27,22.451611024524,0.0047444356531983,0.086459712862719,5.3960323441629,0.2208971534406,29.260198369865
2e-05,787.84275503273,3.3880709649786e-11,-3.6855581491926e-26,28.562041483932,0.0058392745319384,0.095491502812526,6.4760182438718,0.23994318211055,34.854205846825
2.1e-05,854.10750389066,3.5636691949387e-11,1.7784080247302e-25,35.37762995338,0.0071720828839142,0.10492249381215,7.6972959894588,0.25524873963617,41.08495276187
