time,Fx_left_arc,Fx_left_platen_right,Fy,external_work,fracture_energy,impactor_disp,kinetic_energy,max_d,strain_energy
0,0,0,0,0,0,0,0,0,0
1e-06,2.0340374228437,9.3297483516675e-14,-5.4259537602615e-14,0.00011503571545984,0,0.0002467198171342,1.3790137424378e-05,0,0.00032866374613403
2e-06,12.068408686582,-1.2627637356501e-12,-4.0104875620283e-14,0.0030884895246465,0,0.00098663578586422,0.00038049313097623,0,0.0077542962829468
3e-06,29.185297943179,-7.6029725892623e-13,-2.0760170908854e-13,0.015415512994385,0,0.00221901769846,0.0020373099006429,0,0.035692822472138
4e-06,47.89676407556,4.923716450216e-12,-3.7745765288648e-13,0.04633784142084,3.7671120305128e-07,0.0039426493427611,0.0060013650239905,0,0.10317110923849
5e-06,72.714889809301,-2.8780455963159e-12,-1.2833560198233e-12,0.10760840335379,2.5793033127719e-06,0.0061558297024311,0.013469876163692,0.00051160010096922,0.2341739955991
6e-06,100.16167319195,1.0268942342897e-11,3.2461358148359e-12,0.21328196344401,8.9288294137119e-06,0.0088563746356556,0.025803016352665,0.0023394759287924,0.45722182619136
7e-06,131.62293624826,1.0081495272494e-11,-5.2089156098448e-12,0.37954300828193,2.3746414967471e-05,0.012041619030626,0.044461402925629,0.0055301300119196,0.80500483288953
8e-06,166.15270899859,1.5642284142945e-11,1.0719797342011e-11,0.6245217144051,5.0624733323564e-05,0.015708419435684,0.071016566498225,0.010706272365653,1.31397848382
9e-06,204.16323420729,-1.8760787517994e-11,-1.8268950399791e-11,0.96811212562657,9.6432107769734e-05,0.019853157161528,0.1071352641514,0.018146631414914,2.0239871741524
1e-05,245.45980167439,3.8667100089058e-11,1.8117967338632e-11,1.4317755207908,0.00017045518041225,0.024471741852423,0.15456172538979,0.028329037081593,2.9777650582516
1.1e-05,289.92095953359,-5.4838323202268e-11,6.0393224461915e-12,2.0383284709626,0.00028338038786323,0.029559615522887,0.2151052522746,0.0416385112878,4.2203971862896
1.2e-05,336.97258051505,1.1370524034471e-12,-7.8511191800503e-12,2.8116702883414,0.00045316383418925,0.035111757055874,0.29061737385425,0.058418234420457,5.7984987888511
1.3e-05,386.56488558998,3.4946036126332e-11,-3.6235934677216e-12,3.7765207595538,0.00069995975523599,0.041122687158009,0.38300459725134,0.079162888816973,7.7598005549025
1.4e-05,443.61892757622,6.312405700433e-11,-1.6054897143058e-26,6.3247645269444,0.001029502535081,0.04758647376699,1.9493006206479,0.10417451115951,10.148325446142
1.5e-05,503.30033973855,1.0307587765089e-10,2.4132832812521e-26,9.3387613321317,0.0014919458912326,0.054496737905816,2.4849901300796,0.13293308788456,13.016395934587
1.6e-05,564.574914508,-1.7009211182603e-11,4.6968147208135e-25,12.878645256601,0.0020896139506078,0.061846659978068,3.1138176492003,0.16642631997093,16.404491761006
1.7e-05,627.38509454718,-9.6509418222321e-11,9.7238150621163e-26,17.003642790319,0.0028665785066514,0.069628986498028,3.8440207533825,0.20377819721663,20.354334806717
1.8e-05,665.41484363335,-1.6606983443192e-11,-2.4157289784717e-11,19.299702840236,0.0030934359654664,0.077836037248993,1.1729791821346,0.24516824597644,24.908753799628
1.9e-05,748.81366022088,-1.6424169559459e-10,-1.0097419586829e-27,24.902690662151,0.0035528760223584,0.086459712862719,5.6545540832099,0.24832055384995,30.221677383886
2e-05,822.71203351201,3.3880709649786e-11,1.4984570666854e-25,31.224558505798,0.0042505089499552,0.095491502812526,6.8530242836379,0.25850422234288,36.264020695476
2.1e-05,897.15998271507,3.5636691949387e-11,5.1976467323202e-26,38.312268542466,0.0051233823652629,0.10492249381215,8.2378371327829,0.27387434760502,43.052785283385
