time,Fx_left_arc,Fx_left_platen_right,Fy,external_work,fracture_energy,impactor_disp,kinetic_energy,max_d,strain_energy
0,0,0,0,0,0,0,0,0,0
1e-06,4.3729529487017,7.6069886521734e-14,2.1733754135437e-22,0.00049432398108233,0,0.0002467198171342,5.4895621531277e-05,0,0.00032952971298123
2e-06,19.233815638254,-1.3532921275457e-12,5.4449587557938e-22,0.010396990680916,0,0.00098663578586422,0.0015190686154489,0,0.007762203923236
3e-06,35.437307530761,-8.7310319749088e-13,2.7043637082511e-21,0.043838166312302,0,0.00221901769846,0.0081536260851957,0,0.03570334750925
4e-06,57.649040552747,4.1036668803855e-12,7.1264856249613e-21,0.12079274073057,0,0.0039426493427611,0.024009621590824,0,0.10317735169977
5e-06,83.012875154547,-2.7222428522563e-12,2.3988651695132e-20,0.26613117633128,6.5478898812594e-08,0.0061558297024311,0.053886168294248,0,0.23416397749044
6e-06,112.40050213405,9.6233240901167e-12,-7.0856476590496e-20,0.50923192587264,1.2773078956563e-06,0.0088563746356556,0.10322298491713,0.00028024244614491,0.45718998569666
7e-06,144.99280519837,1.0500088845352e-11,1.2033011695694e-19,0.88365854364356,4.563994962963e-06,0.012041619030626,0.17787642408902,0.0024495995401796,0.80497732347549
8e-06,181.07087931475,1.4048387928816e-11,-2.687625594266e-19,1.4268095964269,1.0523811559596e-05,0.015708419435684,0.28416645561567,0.0063876192575623,1.3140763331632
9e-06,220.51992628725,-1.8505098431086e-11,4.8414578957443e-19,2.179573297991,2.2416820545762e-05,0.019853157161528,0.42882153171312,0.011972338931563,2.0245163029503
1e-05,263.40315357083,3.7769031192202e-11,-5.0818625863942e-19,3.1859642152569,4.2550057678134e-05,0.024471741852423,0.61892633678388,0.020035666920702,2.9793743685017
1.1e-05,309.38653123791,-5.0571102472126e-11,-1.7699076635124e-19,4.492743246852,7.1753030572679e-05,0.029559615522887,0.86191175930693,0.030929485786238,4.2243713252323
