time,DJ,DJ_box,DJint,DJint_2,DJint_box,DJint_box_2,Jint,Jint_box,bot_react,external_work,fracture_energy,kinetic_energy,strain_energy,top_react
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5,-0.00031122136412237,2.7973625983243e-07,-0.00031122136412237,-1.0899631829325e-18,2.7973625983243e-07,8.5096869517706e-23,0.0012862330245257,5.3703178840634e-07,-236.04272731951,0.11486546373715,0.087464060184986,0.019051074799455,0.040294247328854,236.04272731951
1,0.0018592131358357,1.2644215390204e-05,-0.0034217976969102,0.0052810108327459,1.1922688455804e-05,7.2152693439974e-07,-0.0019059360733308,2.7059669653714e-05,8.3820792963518,0.11485092185128,0.087355973633041,0.020135771552381,0.024503959382747,-8.3820792963518
1.5,-0.0021644141122881,8.5751604047605e-05,-0.002580962541159,0.00041654842887097,6.0404710856157e-05,2.5346893191448e-05,-0.0014456714661462,0.00022089655949002,8.8783841623046,0.11483746422803,0.086854047022076,0.016709738064929,0.019131786260421,-8.8783841623046
2,0.0012502132944462,0.00011824653944056,-0.001762352033075,0.0030125653275212,-0.00011828612127898,0.00023653266071954,-0.00082717956637717,0.00042295927557411,-5.7551552044286,0.11485936974576,0.084945357303977,0.014181048516753,0.016609170308523,5.7551552044286
2.5,-0.00089649896709352,6.9807515067414e-05,-0.0015405600935703,0.0006440611264768,-0.00083318616294536,0.00090299367801277,-0.00066545183819999,-2.424705994946e-05,0.48721333986357,0.11486788944043,0.082007773378756,0.011226063768781,0.016679561496365,-0.48721333986357
3,0.0011451539577515,0.00044765000425443,-0.0012593770314849,0.0024045309892364,-0.0013289504603071,0.0017766004645615,-0.00046384610634203,-0.00055703922918171,-2.7334174757349,0.11488319731153,0.081213616822134,0.0071841218119354,0.017952385119652,2.7334174757349
3.5,0.0006022498751179,0.0010263916238569,-0.00095669223374282,0.0015589421088607,-0.0010114200462884,0.0020378116701452,-0.00045381833783736,-0.00052229338035038,-4.6528203754873,0.11489746997949,0.083798360508747,0.0048172749652413,0.015703807107215,4.6528203754873
4,0.001418791319826,0.0012112016623245,-0.00053975416567381,0.0019585454854998,-0.00035859804790492,0.0015697997102294,-0.00037015014184682,-0.00021619927433208,-9.7711647408267,0.11490923274705,0.086406711405463,0.005218393862201,0.011539414702816,9.7711647408267
4.5,0.00083547722011927,0.0009792834020853,-0.00023203484793895,0.0010675120680582,-5.3257360861165e-05,0.0010325407629465,-0.00013774770167103,5.9720128741999e-06,-21.019798070073,0.11492102512605,0.086771843581117,0.0052078430733114,0.010290276633286,21.019798070073
5,0.00077785390488225,0.00067367889339994,-0.0001581492672558,0.00093600317213804,2.1623830480734e-05,0.00065205506291921,-4.9265086717005e-05,9.860517191769e-05,-36.367773799935,0.11493372984476,0.085542998214331,0.0038515692620586,0.011111045842269,36.367773799935
5.5,0.00048894792275655,0.00054141063629497,-0.00010338267658216,0.00059233059933871,0.00014288718500087,0.0003985234512941,-4.3509774661722e-05,0.00019073036869598,-51.129693854563,0.11495013813186,0.08451891094393,0.0022673764391749,0.012228386312878,51.129693854563
6,0.00057246556360255,0.00049750619588831,9.913258685603e-06,0.00056255230491695,0.00022316156838749,0.00027434462750082,5.3474423521367e-05,0.00026847811954231,-58.483992326269,0.11497541243648,0.084266701812087,0.0017250100572383,0.01196721021811,58.483992326269
6.5,0.00052245502127181,0.0004611477848359,0.00013000652872973,0.00039244849254208,0.00022656003008089,0.00023458775475501,0.00020091599232409,0.00028427821960117,-54.265025950235,0.115015621836,0.083974804305223,0.0028930465673633,0.010127137343325,54.265025950235
7,0.00053272965280239,0.00043224930960651,0.00022369696051051,0.00030903269229189,0.0001652090222612,0.00026704028734531,0.00032432783810337,0.00023596430545229,-40.848320736151,0.11507358994979,0.083534049427748,0.0044609218353937,0.0087101276722714,40.848320736151
7.5,0.00049916285721032,0.00042698715289281,0.00028440280943334,0.00021476004777698,0.00010756596191271,0.00031942119098009,0.00040175460010868,0.00020332992445444,-26.449662209194,0.11514697862322,0.083288174783801,0.0045772428023467,0.0091984041441032,26.449662209195
8,0.0004946584750409,0.00041807421004364,0.00032494373165342,0.00016971474338747,0.00013180325427363,0.00028627095577001,0.00046961082489529,0.0002652979703483,-18.777555365308,0.11523030031568,0.083138619503382,0.0032130895796609,0.010826616588077,18.777555365308
8.5,0.00044799309981531,0.00037783588489546,0.00034456898030594,0.00010342411950937,0.0002278472612045,0.00014998862369096,0.00052433020547247,0.00038945721164169,-19.743204247789,0.11531978450171,0.082909452545582,0.0016691829844384,0.012152430647868,19.743204247789
9,0.00039064974296365,0.00032196144779709,0.00035209461056671,3.8555132396946e-05,0.00032162128113084,3.4016666625201e-07,0.00053743750985721,0.0004817562001878,-26.369341516717,0.11541668703023,0.082719168168574,0.00095551702892597,0.012436807043511,26.369341516717
9.5,0.00032838930352855,0.00027303480151607,0.00036228622461503,-3.3896921086483e-05,0.0003413030953814,-6.826829386533e-05,0.00051812539805532,0.00047813631851981,-35.053018782677,0.11552483788739,0.082681975271193,0.0011607372874947,0.011938482910109,35.053018782677
10,0.00028266571284776,0.00024115510237144,0.00036830803004463,-8.564231719687e-05,0.00027623383334338,-3.5078730971936e-05,0.00049612466929992,0.00039837334589549,-43.909189488216,0.11564526762693,0.082777777874096,0.0016064751626731,0.011491719685271,43.909189488216
10.5,0.00024598340516179,0.00021806627615279,0.00034120086851741,-9.5217463355618e-05,0.00016527914976579,5.2787126387002e-05,0.00047337079099305,0.0003014967390863,-51.791995296674,0.11577368778025,0.082762155140947,0.0016871463881505,0.011509061726635,51.791995296674
11,0.00020845274455346,0.00018680764216063,0.00026390496147486,-5.5452216921394e-05,5.3640811215351e-05,0.00013316683094528,0.00041915842608553,0.00021033565382544,-56.8611352992,0.11590212833612,0.082484390274289,0.0014624924713413,0.01167844040161,56.8611352992
