time,DJint,DJint_2,Jint,dt,external_work,kinetic_energy,strain_energy,tip,tip_adv,tip_cum,top_react
39.062500000001,0.0031054070313526,0.00093486069027574,0.0031126548474594,0.0125,0.043256771310745,0.00032177946331391,0.024446966250367,13.05,0.0125,3.0625,68.597013096435
39.075000000001,0.0031077257453068,0.00093564010020204,0.0031147587264893,0.0125,0.043295101873203,0.00030573734008744,0.024481260874148,13.0625,0.0125,3.075,68.607184853441
39.087500000001,0.003109952329753,0.00092158482501733,0.0031167559421847,0.0125,0.043333445751021,0.00029192879656692,0.024516095819524,13.075,0.0125,3.0875,68.615858526279
39.100000000001,0.0031121646625999,0.00090817602181668,0.0031187223902971,0.0125,0.04337180297818,0.00028141595360303,0.024550396191327,13.0875,0.0125,3.1,68.624412373101
39.112500000001,0.0031144001241573,0.00087447541675845,0.0031206994764614,0.0125,0.043410174641599,0.00027244939826608,0.024586171508454,13.1,0.0125,3.1125,68.633886082578
39.125000000001,0.0031166649263731,0.00083591462530157,0.0031227012689219,0.0125,0.043448562502126,0.00026262222368145,0.024624888111368,13.1125,0.0125,3.125,68.64494802761
39.137500000001,0.0031189507048745,0.00081308281718719,0.0031247278389817,0.0125,0.043486968664139,0.00025197467326067,0.024665131610364,13.125,0.0125,3.1375,68.657942002681
39.150000000001,0.0031212513037965,-0.0018433782970271,0.0031267789640475,0.0125,0.043525395331673,0.00027143382177606,0.024456643638563,13.1375,0.0125,3.15,68.672972505871
39.162500000001,0.0031235734418071,-0.00072690012470219,0.0031288629017489,0.0125,0.043563844646539,0.00032538943131598,0.024399762374435,13.15,0.0125,3.1625,68.689986382693
39.175000000001,0.0031259377268056,0.00069856826354977,0.0031309973724848,0.0125,0.043602318576671,0.00032624207103327,0.024415649580022,13.1625,0.0125,3.175,68.708823424246
39.187500000001,0.0031283702995438,0.00091911427699795,0.0031332032390718,0.0125,0.043640818819458,0.00031171573910574,0.024445069522602,13.175,0.0125,3.1875,68.729232071064
39.200000000001,0.0031308890172058,0.00091512897299685,0.0031354942715594,0.0125,0.04367934670258,0.00029552245049665,0.024479605420948,13.1875,0.0125,3.2,68.750867505762
39.212500000001,0.0031334902949133,0.00089548149611114,0.0031378677169839,0.0125,0.043717903091683,0.00028189995767782,0.024514181521381,13.2,0.0125,3.2125,68.773298554618
39.225000000001,0.0031361425726595,0.00087595544720632,0.0031402998081108,0.0125,0.043756488334972,0.0002722031982396,0.024547642921892,13.2125,0.0125,3.225,68.796043999271
39.237500000001,0.0031387897606489,0.00083586748376401,0.0031427482990178,0.0125,0.043795102278805,0.00026436522917276,0.024582487985393,13.225,0.0125,3.2375,68.818642388743
39.250000000001,0.0031413639690346,0.00079097106214112,0.0031451615068898,0.0125,0.043833744373095,0.00025549653717809,0.024620587253512,13.2375,0.0125,3.25,68.840740336714
39.262500000001,0.0031438031456156,0.00076227291762339,0.003147491067697,0.0125,0.043872413856277,0.00024559502668649,0.024660349939351,13.25,0.0125,3.2625,68.862170569743
39.275000000001,0.0031460675049091,-0.0018782679602493,0.0031497043290238,0.0125,0.043911109977936,0.00026572092785135,0.024452756189631,13.2625,0.0125,3.275,68.88298833798
39.287500000001,0.0031481493214539,-0.00077017844448596,0.0031517923481453,0.0125,0.043949832196406,0.00032045459644139,0.024395451296112,13.275,0.0125,3.2875,68.903445470662
39.300000000001,0.0031500731199336,0.00064265375711304,0.003153770843259,0.0125,0.043988580289459,0.00032270195403979,0.024410270146006,13.2875,0.0125,3.3,68.923902842062
39.312500000001,0.0031518864098834,0.00085845497674109,0.0031556737714787,0.0125,0.044027354341575,0.00030950289889602,0.024438879211452,13.3,0.0125,3.3125,68.944706447156
39.325000000001,0.0031536439897351,0.000851171728692,0.0031575417141407,0.0125,0.044066154613366,0.0002942517788134,0.024472937433546,13.3125,0.0125,3.325,68.966068965456
39.337500000001,0.0031553908846942,0.0008281426862856,0.0031594090209219,0.0125,0.04410498134146,0.00028151110089981,0.02450688427445,13.325,0.0125,3.3375,68.987999499134
39.350000000001,0.0031571495940272,0.00080516704760014,0.0031612940130493,0.0125,0.044143834543808,0.00027311546934953,0.024539165282508,13.3375,0.0125,3.35,69.01030818445
39.362500000001,0.0031589159816184,0.00076181613939377,0.0031631953485886,0.0125,0.044182713905566,0.00026702824137836,0.024572470363399,13.35,0.0125,3.3625,69.03268603382
39.375000000001,0.0031606649855592,0.00071373856985611,0.0031650954130018,0.0125,0.044221618794108,0.0002598937299757,0.024609240018172,13.3625,0.0125,3.375,69.054833636257
39.387500000001,0.0031623635738992,0.00068195545242226,0.0031669692012383,0.0125,0.044260548407342,0.00025128131328982,0.02464818567987,13.375,0.0125,3.3875,69.07659442067
39.400000000001,0.0031639858382597,-0.0019193139696918,0.003168795464409,0.0125,0.044299502012097,0.00027183124563345,0.024443794823313,13.3875,0.0125,3.4,69.098045130257
39.412500000001,0.0031655249351754,-0.00082833676300317,0.0031705664019388,0.0125,0.044338479195848,0.00032650827813294,0.024387210109595,13.4,0.0125,3.4125,69.119509787024
39.425000000001,0.0031669984217786,0.00056221174318174,0.0031722929055405,0.0125,0.044377480048296,0.00032992989267806,0.024401186894439,13.4125,0.0125,3.425,69.141490153005
39.437500000001,0.0031684460458299,0.00077452790557392,0.0031740039427778,0.0125,0.044416505213125,0.0003183223406634,0.024428763132057,13.425,0.0125,3.4375,69.16453623706
39.450000000001,0.0031699211399304,0.00076758151423604,0.0031757405621696,0.0125,0.044455555796232,0.00030434500320602,0.024462205828904,13.4375,0.0125,3.45,69.189102627061
39.462500000001,0.0031714782511201,0.00074515866519129,0.0031775466434621,0.0125,0.044494633167119,0.00029236631150242,0.024495950580312,13.45,0.0125,3.4625,69.215441109817
39.475000000001,0.0031731607017971,0.00072258362243754,0.0031794594174611,0.0125,0.044533738725968,0.00028458742785085,0.024527951179881,13.4625,0.0125,3.475,69.243565641255
39.487500000001,0.003174992106284,0.00067945756832767,0.0031815026389648,0.0125,0.044572873717573,0.00027943960884554,0.024560517465287,13.475,0.0125,3.4875,69.273298658084
39.500000000001,0.0031769747012915,0.00063081034062824,0.003183684153858,0.0125,0.044612039152675,0.00027361212845298,0.024596252411175,13.4875,0.0125,3.5,69.304378435202
39.512500000001,0.0031790945963807,0.00059715581094508,0.0031859979188963,0.0125,0.044651235855337,0.00026627048808483,0.024634367976076,13.5,0.0125,3.5125,69.336585720788
39.525000000001,0.0031813310326674,-0.0019626864548075,0.0031884290376387,0.0125,0.044690464606636,0.00028717509280151,0.024433653387429,13.5125,0.0125,3.525,69.369841235028
39.537500000001,0.0031836653817214,-0.00089161784561452,0.0031909596763099,0.0125,0.044729726317705,0.0003412694349428,0.024378598574234,13.525,0.0125,3.5375,69.404236457245
39.550000000001,0.0031860867088264,0.00047278222392943,0.0031935739541326,0.0125,0.044769022153288,0.00034514908702038,0.024392537273887,13.5375,0.0125,3.55,69.439985409891
39.562500000001,0.0031885931150821,0.00067891846010492,0.0031962607075062,0.0125,0.044808353545756,0.00033476346772397,0.024419376332923,13.55,0.0125,3.5625,69.47731576855
39.575000000001,0.0031911898182089,0.00067037504343612,0.0031990138943789,0.0125,0.044847722081692,0.00032219763810265,0.024452067774463,13.5625,0.0125,3.575,69.516341256682
39.587500000001,0.0031938851983379,0.00064768049232306,0.0032018310374217,0.0125,0.04488712929195,0.00031119366551431,0.02448561867437,13.575,0.0125,3.5875,69.556964186544
39.600000000001,0.0031966856691522,0.0006260143580945,0.0032047104915164,0.0125,0.044926576412528,0.00030384869396241,0.02451784300019,13.5875,0.0125,3.6,69.598844991682
39.612500000001,0.0031995904339558,0.00058519310566539,0.0032076485198363,0.0125,0.044966064194691,0.00029909293596631,0.02455043555115,13.6,0.0125,3.6125,69.641450426487
39.625000000001,0.0032025879010891,0.00053956387239129,0.0032106371143916,0.0125,0.04500559282549,0.00029405153139725,0.024585741829213,13.6125,0.0125,3.625,69.68416376407
39.637500000001,0.0032056555257251,0.0005088073313331,0.0032136631173657,0.0125,0.045045161981042,0.00028767049731832,0.024623445137103,13.625,0.0125,3.6375,69.726418633914
39.650000000001,0.0032087633344918,-0.0020165565254051,0.0032167086115883,0.0125,0.04508477098858,0.00030879097458905,0.024426093055522,13.6375,0.0125,3.65,69.76781021629
39.662500000001,0.0032118792837817,-0.00096024670109552,0.0032197521093663,0.0125,0.045124419036159,0.00036220922954921,0.024372759990296,13.65,0.0125,3.6625,69.808146364814
39.675000000001,0.0032149737528568,0.00038806112213142,0.0032227700788605,0.0125,0.045164105355202,0.00036608812938321,0.024387289327852,13.6625,0.0125,3.675,69.847424342187
39.687500000001,0.0032180216987749,0.00059503157269632,0.0032257387285109,0.0125,0.045203829316345,0.00035639097427935,0.024413947423333,13.675,0.0125,3.6875,69.885747683674
39.700000000001,0.0032210031268208,0.00059140993167326,0.003228636294631,0.0125,0.045243590416929,0.00034490702514468,0.024446207929369,13.6875,0.0125,3.7,69.923220392346
39.712500000001,0.0032239035699604,0.00057515333056284,0.0032314459596922,0.0125,0.045283388183118,0.00033463594030036,0.024479890583135,13.7,0.0125,3.7125,69.95986273831
39.725000000001,0.0032267154636363,0.00056111914072925,0.0032341589952332,0.0125,0.045323222043194,0.00032725372201566,0.024512978977281,13.7125,0.0125,3.725,69.995582157329
39.737500000001,0.0032294397728724,0.00052898488468537,0.00323677718532,0.0125,0.045363091238543,0.00032205585764007,0.024546566903832,13.725,0.0125,3.7375,70.030209587052
39.750000000001,0.0032320866132494,0.00049240949804129,0.0032393134646709,0.0125,0.045402994822671,0.00031680038505348,0.02458244367467,13.7375,0.0125,3.75,70.063585548741
39.762500000001,0.0032346742774621,0.00047023092105533,0.0032417900979385,0.0125,0.045442931762759,0.0003105466222841,0.02462044225661,13.75,0.0125,3.7625,70.095660690029
39.775000000001,0.0032372269557479,-0.002053352285997,0.0032442344205389,0.0125,0.045482901116101,0.00033182737049582,0.024423395429299,13.7625,0.0125,3.775,70.12656901567
39.787500000001,0.0032397714777032,-0.00099368093938141,0.003246672891402,0.0125,0.045522902221199,0.00038517354854376,0.024370696220031,13.775,0.0125,3.7875,70.156641381617
39.800000000001,0.003242332910071,0.00036047172366367,0.0032491248271807,0.0125,0.045562934833668,0.00038866238788006,0.024386100237185,13.7875,0.0125,3.8,70.186349436288
39.812500000001,0.0032449290393114,0.0005719150125698,0.0032515975925889,0.0125,0.04560299915503,0.00037869370875787,0.024413315314413,13.8,0.0125,3.8125,70.216197696533
39.825000000001,0.0032475651253043,0.0005717970318784,0.0032540850100324,0.0125,0.045643095741473,0.00036730193375612,0.024445784282337,13.8125,0.0125,3.825,70.246602347912
39.837500000001,0.003250231683255,0.00055840490865181,0.0032565700777262,0.0125,0.045683225323657,0.00035716516530634,0.024479798436631,13.825,0.0125,3.8375,70.277800610292
39.850000000001,0.0032529076919175,0.00054662770612251,0.0032590317307498,0.0125,0.045723388600283,0.00034954461499854,0.024513669860252,13.8375,0.0125,3.85,70.30982227237
39.862500000001,0.0032555691035928,0.0005162052684441,0.0032614537620665,0.0125,0.045763586075514,0.00034375426758969,0.024548285639093,13.85,0.0125,3.8625,70.342530995562
39.875000000001,0.0032581994094681,0.0004810072084658,0.0032638328726153,0.0125,0.045803817991475,0.00033796960090709,0.024584952336244,13.8625,0.0125,3.875,70.375716826683
39.887500000001,0.0032607975386935,0.00045993385289545,0.003266182768497,0.0125,0.045844084369079,0.00033159810899692,0.024623270071704,13.875,0.0125,3.8875,70.409202298764
39.900000000001,0.0032633794948029,-0.002078415255814,0.0032685323947905,0.0125,0.045884385127135,0.00035326987624191,0.024424985189257,13.8875,0.0125,3.9,70.442919024007
39.912500000001,0.003265972873993,-0.0010132676686009,0.0032709183411997,0.0125,0.045924720217119,0.00040713253421394,0.024372064666034,13.9,0.0125,3.9125,70.476922257993
39.925000000001,0.0032686060079831,0.00034788281268592,0.0032733734232869,0.0125,0.045965089702343,0.00041050428022774,0.024388001833748,13.9125,0.0125,3.925,70.511334674235
39.937500000001,0.0032712949633203,0.00055943993594337,0.0032759147571739,0.0125,0.046005493730052,0.00040019674153829,0.024415804601634,13.925,0.0125,3.9375,70.546238926526
39.950000000001,0.0032740321764438,0.00055794257827593,0.0032785349299932,0.0125,0.046045932386002,0.00038878574847859,0.024448413174663,13.9375,0.0125,3.95,70.581559844506
39.962500000001,0.0032767804635245,0.00054291424982496,0.0032811990688093,0.0125,0.046086405467066,0.00037915599708403,0.024482086208454,13.95,0.0125,3.9625,70.616982201507
39.975000000001,0.0032794752210311,0.00052942040070038,0.0032838489264579,0.0125,0.046126912240333,0.00037226122027953,0.024515587058737,13.9625,0.0125,3.975,70.65193710615
39.987500000001,0.0032820352830576,0.00049745998064912,0.0032864129575225,0.0125,0.046167451264993,0.00036695676979902,0.024550200484088,13.975,0.0125,3.9875,70.685665030708
40.000000000001,0.0032843794830667,0.00046147772519159,0.0032888193873777,0.0125,0.046208020333601,0.00036135111218347,0.024587096327063,13.9875,0.0125,4,70.717336085108
40.012500000001,0.0032864431452765,0.00044077165102465,0.0032910082049555,0.0125,0.046248616549533,0.00035525201075071,0.024625371550427,14,0.0125,4.0125,70.746187861288
40.025000000001,0.0032881883971692,-0.002104035510304,0.0032929383523936,0.0125,0.046289236511338,0.00037774805798103,0.024425744486909,14.0125,0.0125,4.025,70.771634731247
40.037500000001,0.0032896048491994,-0.0010330788493238,0.0032945881300474,0.0125,0.046329876538906,0.00043285908772369,0.024371781328081,14.025,0.0125,4.0375,70.793312549822
40.050000000001,0.0032907013894276,0.00033502215320583,0.003295949342629,0.0125,0.046370532864534,0.00043704260192967,0.024387372083095,14.0375,0.0125,4.05,70.811046543736
40.062500000001,0.0032914932875232,0.00054946921629317,0.0032970179701569,0.0125,0.046411201729242,0.00042693414476633,0.024415381704116,14.05,0.0125,4.0625,70.824759165182
40.075000000001,0.0032919899828181,0.00054995811900583,0.0032977852618885,0.0125,0.04645187936418,0.00041555930565064,0.024448113415837,14.0625,0.0125,4.075,70.834357099848
40.087500000001,0.0032921878623895,0.00053669805226877,0.0032982327542191,0.0125,0.046492561882857,0.00040638027546251,0.024481345129693,14.075,0.0125,4.0875,70.839643145322
40.100000000001,0.0032920700051921,0.00052481253933568,0.0032983330590559,0.0125,0.046533245144054,0.00040034165389329,0.02451411374751,14.0875,0.0125,4.1,70.840287258135
40.112500000001,0.0032916122810451,0.00049443442277491,0.0032980560345309,0.0125,0.046573924655497,0.00039572126496292,0.024548365472861,14.1,0.0125,4.1125,70.835867279298
40.125000000001,0.0032907930113012,0.00046047727682852,0.0032973779310924,0.0125,0.046614595571864,0.00039021341375995,0.024585481817435,14.1125,0.0125,4.125,70.825963258693
40.137500000001,0.003289602177132,0.0004427171706133,0.0032962899732364,0.0125,0.046655252804264,0.0003838728802698,0.024624083234061,14.125,0.0125,4.1375,70.810269260924
40.150000000001,0.0032880464334667,-0.0021035581660179,0.0032948029731136,0.0125,0.046695891215236,0.00040642675270696,0.024423793039701,14.1375,0.0125,4.15,70.788679745113
40.162500000001,0.003286148026297,-0.0010258076420735,0.0032929459563778,0.0125,0.046736505839732,0.00046213186585289,0.024369013827176,14.15,0.0125,4.1625,70.761316817626
40.175000000001,0.0032839383236991,0.00035027423237927,0.003290758947925,0.0125,0.046777092061703,0.00046679593570172,0.024384149788339,14.1625,0.0125,4.175,70.728487284563
40.187500000001,0.0032814487233778,0.00056988738686343,0.0032882822283756,0.0125,0.046817645692901,0.00045657451236327,0.024412346348135,14.175,0.0125,4.1875,70.690586105655
40.200000000001,0.0032787022769257,0.00057448855748889,0.0032855457205973,0.0125,0.046858162938653,0.00044462746408026,0.024445513020998,14.1875,0.0125,4.2,70.647984054749
40.212500000001,0.0032757086157352,0.00056468477609135,0.0032825622013701,0.0125,0.046898640278929,0.00043503026019617,0.024478765931486,14.2,0.0125,4.2125,70.600943031419
40.225000000001,0.0032724635127992,0.00055562254773523,0.003279326755605,0.0125,0.046939074324644,0.00042907627759181,0.024511009595476,14.2125,0.0125,4.225,70.54959063731
40.237500000001,0.0032689532643888,0.00052739827700475,0.0032758227549672,0.0125,0.046979461716856,0.00042474213188906,0.024544690613398,14.225,0.0125,4.2375,70.49396197097
40.250000000001,0.0032651629465463,0.00049518258488181,0.0032720323748459,0.0125,0.047019799118242,0.00041919252689623,0.024581666005133,14.2375,0.0125,4.25,70.434090643787
40.262500000001,0.0032610862664037,0.00047924974348489,0.0032679480354622,0.0125,0.047060083309009,0.00041237725567147,0.024620443217667,14.25,0.0125,4.2625,70.370111999626
40.275000000001,0.0032567335830564,-0.0020670145766266,0.0032635807593952,0.0125,0.047100311356655,0.00043444698132638,0.024419872865694,14.2625,0.0125,4.275,70.30233592658
40.287500000001,0.0032521346953798,-0.00098506652349376,0.0032589624768124,0.0125,0.047140480796812,0.00049008865267288,0.024364465824881,14.275,0.0125,4.2875,70.231256999276
40.300000000001,0.0032473347821224,0.00039565519923785,0.0032541414433959,0.0125,0.047180589753821,0.00049495600193916,0.024378834554621,14.2875,0.0125,4.3,70.15749319505
40.312500000001,0.0032423847879354,0.00061862586544586,0.003249172368102,0.0125,0.047220636949247,0.00048472337509691,0.024406637388134,14.3,0.0125,4.3125,70.081672553142
40.325000000001,0.0032373299571303,0.0006259821542914,0.0032441046535159,0.0125,0.047260621587163,0.00047227529649605,0.024439870674101,14.3125,0.0125,4.325,70.004308297561
40.337500000001,0.0032322007685818,0.00061843121695424,0.0032389726925575,0.0125,0.047300543150574,0.00046198429002134,0.024473180264232,14.325,0.0125,4.3375,69.925708048354
40.350000000001,0.0032270091485064,0.00061112519107554,0.0032337913354246,0.0125,0.047340401175945,0.00045563124649765,0.02450504061859,14.3375,0.0125,4.35,69.845950006994
40.362500000001,0.0032217506030704,0.00058403104784314,0.0032285578224931,0.0125,0.047380195080523,0.00045128053152654,0.024538016831997,14.35,0.0125,4.3625,69.764934236301
40.375000000001,0.0032164110049873,0.00055227082459226,0.0032232593179867,0.0125,0.047419924097832,0.0004457088352074,0.024574458098233,14.3625,0.0125,4.375,69.682490101103
40.387500000001,0.0032109756756496,0.00053635596646615,0.00321788335933,0.0125,0.047459587337604,0.00043848703744915,0.024613143891495,14.375,0.0125,4.3875,69.598500997971
40.400000000001,0.0032054380072213,-0.0020121469943555,0.0032124276263609,0.0125,0.04749918394133,0.00045984341959679,0.024412473269923,14.3875,0.0125,4.4,69.513001309709
40.412500000001,0.0031998050458688,-0.00092893554006134,0.0032069057494069,0.0125,0.047538713269955,0.00051489644549898,0.024356826816873,14.4,0.0125,4.4125,69.426210659145
40.425000000001,0.0031940983451466,0.00045390265181435,0.0032013473373466,0.0125,0.0475781750494,0.00051954370919177,0.02437057699888,14.4125,0.0125,4.425,69.338494214818
40.437500000001,0.0031883500218221,0.00067859969058442,0.0031957924950649,0.0125,0.047617569417452,0.00050927507779364,0.024397735233253,14.425,0.0125,4.4375,69.250266418973
40.450000000001,0.0031825957740388,0.00068790507388294,0.0031902830172814,0.0125,0.047656896855197,0.00049651249635661,0.024430744756739,14.4375,0.0125,4.45,69.161877361656
40.462500000001,0.0031768677208601,0.00068259487341251,0.0031848534675227,0.0125,0.047696158031416,0.00048547125514577,0.024464225960072,14.45,0.0125,4.4625,69.073526914936
40.475000000001,0.0031711896614174,0.00067777754893037,0.0031795251482333,0.0125,0.04773535362147,0.00047824889132299,0.024496213461182,14.4625,0.0125,4.475,68.9852397561
40.487500000001,0.003165575946273,0.00065313826514335,0.0031743047151757,0.0125,0.047774484170936,0.00047330503180258,0.024528952591564,14.475,0.0125,4.4875,68.896910274716
40.500000000001,0.0031600334916591,0.00062337686700018,0.0031691874296798,0.0125,0.04781355005636,0.00046742021589609,0.024564968500281,14.4875,0.0125,4.5,68.808399756514
40.512500000001,0.0031545654066488,0.00060871431216375,0.0031641634383973,0.0125,0.047852551557989,0.00045977830214952,0.024603499486721,14.5,0.0125,4.5125,68.719648548278
40.525000000001,0.0031491745235725,-0.0019506306460071,0.0031592245704982,0.0125,0.047891489015837,0.00048042321234445,0.024402131984762,14.5125,0.0125,4.525,68.630759764511
40.537500000001,0.0031438655680167,-0.00086328826434153,0.0031543692165325,0.0125,0.047930363007198,0.00053464385280494,0.024346511162121,14.525,0.0125,4.5375,68.542021108181
40.550000000001,0.0031386454092335,0.00052557807086632,0.003149603809203,0.0125,0.047969174473908,0.00053847089929596,0.024360185456474,14.5375,0.0125,4.55,68.453854787262
40.562500000001,0.0031335215969563,0.00075193792055474,0.0031449408427022,0.0125,0.04800792474627,0.00052778728885638,0.024386884279374,14.55,0.0125,4.5625,68.366713757651
40.575000000001,0.0031285001036351,0.00076239644278744,0.0031403946663525,0.0125,0.048046615450283,0.00051470295763809,0.024419576042595,14.5625,0.0125,4.575,68.280963950141
40.587500000001,0.0031235836222777,0.0007586241275731,0.0031359769849363,0.0125,0.048085248329966,0.00050289255392183,0.024453345202494,14.575,0.0125,4.5875,68.196797591026
40.600000000001,0.0031187716092498,0.00075581920297379,0.0031316938905853,0.0125,0.048123825048955,0.00049440540870519,0.024486024213138,14.5875,0.0125,4.6,68.114210337332
40.612500000001,0.0031140624152265,0.00073336807580068,0.0031275454601846,0.0125,0.048162347043423,0.00048821434959665,0.024519234631676,14.6,0.0125,4.6125,68.033050491488
40.625000000001,0.0031094566692469,0.00070557323114257,0.003123527829076,0.0125,0.048200815479433,0.00048152870232502,0.024555240960176,14.6125,0.0125,4.625,67.953121756793
40.637500000001,0.0031049602330925,0.00069223941665931,0.0031196366376863,0.0125,0.048239231329243,0.00047333460530034,0.024593711885009,14.625,0.0125,4.6375,67.87430125109
40.650000000001,0.0031005850589644,-0.0018903532314301,0.0031158702348366,0.0125,0.048277595536743,0.00049338512229343,0.024390648720875,14.6375,0.0125,4.65,67.796628448765
40.662500000001,0.0030963471915583,-0.00079429012202398,0.0031122312169799,0.0125,0.048315909208298,0.00054678874182853,0.024335112735003,14.65,0.0125,4.6625,67.720330960769
40.675000000001,0.0030922624757523,0.00060634616285285,0.003108725700788,0.0125,0.048354173755297,0.00054926190003492,0.024349340438902,14.6625,0.0125,4.675,67.645776787384
40.687500000001,0.0030883416080195,0.00083439131010136,0.0031053607921977,0.0125,0.048392390933358,0.00053760542370326,0.02437608322799,14.675,0.0125,4.6875,67.573371267298
40.700000000001,0.0030845865507856,0.0008451025583601,0.0031021415300322,0.0125,0.048430562763364,0.00052395333260307,0.024408641279517,14.6875,0.0125,4.7,67.503438668616
40.712500000001,0.0030809899193517,0.00084213584627595,0.0030990687803144,0.0125,0.048468691365173,0.00051133580884809,0.0244427977492,14.7,0.0125,4.7125,67.436134009811
40.725000000001,0.0030775379319771,0.00084086375649892,0.0030961390806856,0.0125,0.048506778767889,0.00050142869307493,0.024476508092189,14.7125,0.0125,4.725,67.371418361956
40.737500000001,0.0030742162038282,0.0008203324313977,0.0030933465263992,0.0125,0.048544826768932,0.00049355085865571,0.024510826644975,14.725,0.0125,4.7375,67.309106341015
40.750000000001,0.003071016461548,0.00079464432348834,0.0030906858465506,0.0125,0.048582836895449,0.00048548308649323,0.024547517289186,14.7375,0.0125,4.75,67.248967504947
40.762500000001,0.003067941606879,0.00078330981323815,0.003088155224719,0.0125,0.048620810483079,0.00047628498601981,0.024586418091534,14.75,0.0125,4.7625,67.190843391667
40.775000000001,0.003065006843999,-0.0018357131419256,0.0030857574266929,0.0125,0.048658748842493,0.00049569185563117,0.024380658315757,14.7625,0.0125,4.775,67.134735679371
40.787500000001,0.0030622358797305,-0.00072513481820836,0.0030834984552486,0.0125,0.048696653449935,0.00054849735293199,0.024324976022145,14.775,0.0125,4.7875,67.080831073711
40.800000000001,0.0030596531079965,0.00069477981417504,0.00308138403964,0.0125,0.048734526087697,0.00054933290154172,0.024340230073761,14.7875,0.0125,4.8,67.029452260538
40.812500000001,0.0030572744231346,0.00092544000034477,0.0030794153336696,0.0125,0.048772368878932,0.00053603845347237,0.024367805352737,14.8,0.0125,4.8125,66.9809529799
40.825000000001,0.0030551000876616,0.00093569846736615,0.0030775857325161,0.0125,0.048810184201468,0.00052115191764872,0.024400894927531,14.8125,0.0125,4.825,66.93559720063
40.837500000001,0.003053112526114,0.0009322123961232,0.0030758804234499,0.0125,0.048847974511181,0.00050739779353272,0.024435724320991,14.825,0.0125,4.8375,66.893468225782
40.850000000001,0.0030512802218983,0.00093056173184742,0.0030742792434824,0.0125,0.048885742138914,0.0004960211669315,0.024470591242327,14.8375,0.0125,4.85,66.854441375357
40.862500000001,0.0030495667000581,0.00090954068889273,0.0030727620607076,0.0125,0.048923489133724,0.00048630412083237,0.02450640149687,14.85,0.0125,4.8625,66.818229405831
40.875000000001,0.0030479416794558,0.00088352335264085,0.0030713147868144,0.0125,0.048961217206898,0.00047638172580216,0.024544482811566,14.8625,0.0125,4.875,66.784482777647
40.887500000001,0.0030463905431099,0.00087218178095076,0.0030699337077519,0.0125,0.048998927792909,0.00046564531854607,0.024584429501577,14.875,0.0125,4.8875,66.752906756863
40.900000000001,0.0030449186656634,-0.0017923361137086,0.0030686262634015,0.0125,0.049036622198935,0.00048430555624368,0.024375409957613,14.8875,0.0125,4.9,66.723350887853
40.912500000001,0.0030435487902341,-0.000664684744663,0.0030674075935529,0.0125,0.049074301780256,0.0005368748972876,0.02431920373653,14.9,0.0125,4.9125,66.695836311445
40.925000000001,0.0030423120498063,0.0007776163816282,0.0030662937158735,0.0125,0.049111968068304,0.00053621245024952,0.02433557762554,14.9125,0.0125,4.925,66.670510009714
40.937500000001,0.003041235539589,0.0010101243587562,0.0030652935663715,0.0125,0.049149622796359,0.00052095111412187,0.024364577930212,14.925,0.0125,4.9375,66.647543726813
40.950000000001,0.0030403306962967,0.0010180598585897,0.0030644027715836,0.0125,0.049187267807873,0.00050431119108818,0.02439880459482,14.9375,0.0125,4.95,66.627017255736
40.962500000001,0.0030395865883026,0.0010116091885263,0.0030636016124548,0.0125,0.049224904878097,0.00048928147141929,0.024434375320076,14.95,0.0125,4.9625,66.608831684911
40.975000000001,0.0030389705858523,0.0010066349897313,0.0030628582500574,0.0125,0.049262535512956,0.00047684016805663,0.024469998128928,14.9625,0.0125,4.975,66.59268607748
40.987500000001,0.0030384363275692,0.00098188555642208,0.0030621363842526,0.0125,0.04930016079777,0.00046581353958996,0.02450698096998,14.975,0.0125,4.9875,66.578126627126
41.000000000001,0.0030379363228439,0.00095244674900936,0.0030614048170667,0.0125,0.049337781350037,0.00045425814911418,0.024546517184917,14.9875,0.0125,5,66.564650332858
41.012500000001,0.0030374348467369,0.00093859877804197,0.003060645562506,0.0125,0.049375397392086,0.00044198787164047,0.024587657501311,15,0.0125,5.0125,66.551825143854
41.025000000001,0.0030369166265354,-0.0017657919493273,0.0030598575431883,0.0125,0.049413008914896,0.00046003005984329,0.024375742928623,15.0125,0.0125,5.025,66.539382101808
41.037500000001,0.0030363882901743,-0.00062350246200487,0.0030590544343127,0.0125,0.049450615869987,0.00051280171848214,0.024318660699788,15.025,0.0125,5.0375,66.527244974042
41.050000000001,0.0030358721357153,0.00083767040739004,0.0030582573091901,0.0125,0.049488218315862,0.00051134798998297,0.024335638324352,15.0375,0.0125,5.05,66.515486514456
41.062500000001,0.0030353945279258,0.0010713676934114,0.0030574846312948,0.0125,0.049525816463717,0.00049458723971495,0.024365891196231,15.05,0.0125,5.0625,66.504229189221
41.075000000001,0.0030349731117677,0.0010767507273585,0.0030567431327265,0.0125,0.049563410607285,0.00047637128978425,0.024401260186566,15.0625,0.0125,5.075,66.493530141863
41.087500000001,0.0030346073936837,0.001066973175682,0.0030560228717182,0.0125,0.049601000967393,0.00046034700935369,0.02443729512801,15.075,0.0125,5.0875,66.483296017521
41.100000000001,0.0030342760096587,0.0010581557289759,0.0030552983678201,0.0125,0.04963858751505,0.00044752318837666,0.024472948211732,15.0875,0.0125,5.1,66.473261038985
