time,DJint,DJint_2,DJint_box,DJint_box_2,Jint,Jint_box,bot_react,external_work,fracture_energy,kinetic_energy,strain_energy,top_react
40,0.00024737881523054,-6.095079135412e-05,0.00012657473380662,6.58123502909e-06,0.00027567720441037,0.00012841714553675,139.01118762369,0.22763697610353,0.031252630271249,0.0011516851225122,0.17506388286805,-139.01118762369
40.5,0.00021151052777639,-2.3557050423319e-05,0.00013426979779269,6.2238356877086e-06,0.00024035669980087,0.00013608123879161,141.77757264873,0.23549080168793,0.031258041628691,0.0011973360888778,0.18278006926085,-141.77757264873
41,0.0001695987359211,2.2560716689672e-05,0.00014155987232007,6.478471175947e-06,0.00019853158848026,0.00014344205588748,144.49662010763,0.24351625493066,0.031264107046445,0.0012224604451298,0.19069071976557,-144.49662010763
41.5,0.0001353232394097,6.3374050058365e-05,0.00014829344101057,7.3070534578767e-06,0.00016369878672072,0.00015029549857241,147.36273291304,0.25171650858352,0.031270732840295,0.0012236582867929,0.19879678755638,-147.36273291304
42,0.00011936470277711,8.7183871589132e-05,0.00015462079414429,8.4046973683092e-06,0.00014658519948186,0.00015672996412843,150.52229969035,0.26010054682524,0.031277765266232,0.0012058698111098,0.20709777613322,-150.52229969035
42.5,0.00012643311309059,8.7926062216325e-05,0.00016091402740847,9.3189659531357e-06,0.00015210218560269,0.00016304154009135,154.03524369923,0.26868016345708,0.031285016043667,0.0011793769307311,0.21559332495399,-154.03524369923
43,0.00015433637964737,6.6547890541518e-05,0.0001676632954424,9.5894635579685e-06,0.00017833151720505,0.00016966532693977,157.86555366861,0.27746635569032,0.0312923152433,0.0011552619836396,0.2242843224196,-157.86555366861
43.5,0.00019517251750158,3.0192923478473e-05,0.00017534276313764,8.8734962786707e-06,0.00021765203502355,0.00017708012725575,161.90070454299,0.286466235579,0.031299560452962,0.0011419525179474,0.23317234561728,-161.90070454299
44,0.0002380932704753,-1.0393174892382e-05,0.00018425342962384,7.0326170965472e-06,0.00025944797193275,0.00018565533006335,165.99153513279,0.29568134003101,0.03130675935088,0.0011437534476624,0.24225825561086,-165.99153513279
44.5,0.00027274383987888,-4.4333873127167e-05,0.00019444382709593,4.1522658340136e-06,0.00029349361671517,0.00019553410577464,169.99906625625,0.3051077374483,0.031313996398219,0.0011606770996372,0.25154152427579,-169.99906625625
45,0.00029227990624765,-6.3851339206128e-05,0.00020570550852079,5.0690990701489e-07,0.00031292735482532,0.00020657831581787,173.83394462989,0.31473776029709,0.031321415953902,0.0011887940523247,0.26102093766147,-173.83394462989
45.5,0.00029510265245318,-6.6306612725628e-05,0.00021764552194326,-3.5188776288407e-06,0.00031598497208602,0.00021841429611791,177.47760953795,0.32456271346947,0.031329176773624,0.0012211826926695,0.27069572320102,-177.47760953795
46,0.00028484898770922,-5.4516609876006e-05,0.00022977550320965,-7.5226134870238e-06,0.00030604761185332,0.00023053339674526,180.98065128378,0.33457566074368,0.031337359474136,0.0012499146874479,0.28056597805409,-180.98065128378
46.5,0.00026882050524283,-3.5383934810097e-05,0.0002416484367138,-1.1167513812495e-05,0.00029017000613835,0.00024246071190541,184.4409879126,0.34477343636412,0.031345965640587,0.0012688173513746,0.29063218513556,-184.4409879126
47,0.00025537442621767,-1.7390598256172e-05,0.00025292574566575,-1.4234942144703e-05,0.00027656428251463,0.00025384486236975,187.97019190819,0.35515733010976,0.031354909357336,0.0012758143694851,0.30089444245475,-187.97019190819
47.5,0.00025119714477635,-7.8076267543535e-06,0.00026341575088403,-1.6636127797798e-05,0.00027191544824488,0.00026449561211829,191.65900954478,0.36573234110429,0.031364055844577,0.0012735739625884,0.31135232134505,-191.65900954478
48,0.00025929883622737,-1.0494674820531e-05,0.00027307059776481,-1.8386150116492e-05,0.00027935530412106,0.00027436616941076,195.55230641353,0.37650534001134,0.031373431853159,0.0012681633032943,0.32200532930194,-195.55230641353
48.5,0.00027829915589278,-2.4905976045034e-05,0.00028195632998088,-1.9542195785039e-05,0.00029768875697296,0.00028351514781643,199.6399092763,0.38748278457592,0.03138316700187,0.0012665608833154,0.3328532254142,-199.6399092763
49,0.00030325201191239,-4.6510356549406e-05,0.0002903307204592,-2.0128838353386e-05,0.00032215361958059,0.00029218981324823,203.86451138841,0.39866871755635,0.03139308407971,0.0012742816530677,0.3438961168711,-203.86451138841
49.5,0.00032699978502049,-6.8418114362502e-05,0.00029815436100093,-2.009536855906e-05,0.00034570702938875,0.0003003323073021,208.14269102141,0.41006363209943,0.031403117028378,0.0012939123111395,0.35513452474242,-208.14269102141
50,0.0003426052070375,-8.3561101558527e-05,0.00030527468658184,-1.9289883492008e-05,0.00036143674396318,0.00030777720724857,212.39164645299,0.42166448106212,0.031413347041866,0.0013246709108055,0.3665686798088,-212.39164645299
