time,x,y,crack_length,vel_direct,vel_filtered
0.0,10.012,0.0,0.0,0.0,0.0
0.5,10.026,-3.6232e-20,0.013999999999999346,0.027999999999998693,0.02800000000000935
1.0,10.026,4.7495000000000003e-20,0.013999999999999346,1.67454e-19,1.6745399999999978e-19
1.5,10.027,-1.4314e-18,0.014999999999998792,0.0019999999999988916,0.0019999999999988916
2.0,10.027,-1.4324e-18,0.014999999999998792,2.0000000000000664e-21,2.0000000000000664e-21
2.5,10.027,-8.7059e-19,0.014999999999998792,1.1236199999999998e-18,1.1236200000000002e-18
3.0,10.027,-1.1226e-18,0.014999999999998792,5.0401999999999965e-19,5.040199999999993e-19
3.5,10.027,-5.5174e-20,0.014999999999998794,2.1348519999999996e-18,2.134852e-18
4.0,10.027,-1.6669000000000002e-19,0.014999999999998794,2.2303200000000006e-19,2.2303199999999997e-19
4.5,10.027,-3.5087e-19,0.014999999999998794,3.6836e-19,3.6836000000000012e-19
5.0,10.027,-3.9991e-19,0.014999999999998794,9.808000000000002e-20,9.808000000000021e-20
5.5,10.027,-1.5456e-18,0.014999999999998796,2.29138e-18,2.2913800000000005e-18
6.0,10.027,-4.587200000000001e-19,0.014999999999998797,2.1737600000000002e-18,2.1737600000000002e-18
6.5,10.027,-5.293700000000001e-19,0.014999999999998797,1.4129999999999997e-19,1.4129999999999978e-19
7.0,10.027,-9.3664e-19,0.014999999999998797,8.145399999999999e-19,8.145399999999999e-19
7.5,10.027,-5.235400000000001e-19,0.014999999999998797,8.261999999999999e-19,8.261999999999997e-19
8.0,10.027,-8.715e-19,0.014999999999998797,6.959199999999998e-19,6.959199999999996e-19
8.5,10.027,9.849e-20,0.014999999999998799,1.93998e-18,1.9399800000000002e-18
9.0,10.027,-2.3812e-20,0.014999999999998799,2.44604e-19,2.4460400000000005e-19
9.5,10.027,-8.808900000000001e-19,0.014999999999998799,1.7141560000000002e-18,1.7141560000000006e-18
10.0,10.027,-7.990800000000001e-19,0.014999999999998799,1.636200000000001e-19,1.636199999999999e-19
10.5,10.027,-6.343e-19,0.014999999999998799,3.2956000000000023e-19,3.2956000000000043e-19
11.0,10.027,-5.2284e-19,0.014999999999998799,2.2291999999999985e-19,2.2291999999999985e-19
11.5,10.027,-7.654700000000001e-19,0.014999999999998799,4.852600000000001e-19,4.852600000000003e-19
12.0,10.027,-3.699e-19,0.014999999999998799,7.911400000000002e-19,7.911400000000002e-19
12.5,10.027,-1.2383e-18,0.0149999999999988,1.7368e-18,1.7368e-18
13.0,10.027,-5.1901e-19,0.0149999999999988,1.43858e-18,1.4385799999999997e-18
13.5,10.027,-1.1097e-18,0.0149999999999988,1.1813799999999999e-18,1.1813799999999997e-18
14.0,10.027,6.599500000000001e-19,0.014999999999998802,3.5393e-18,3.539300000000001e-18
14.5,10.027,4.7841e-20,0.014999999999998802,1.2242180000000003e-18,1.2242180000000005e-18
15.0,10.027,-8.894e-19,0.014999999999998804,1.8744820000000002e-18,1.8744820000000006e-18
15.5,10.027,-9.7614e-19,0.014999999999998804,1.7348000000000002e-19,1.734800000000004e-19
16.0,10.027,-1.1048e-18,0.014999999999998804,2.5732000000000003e-19,2.5731999999999964e-19
16.5,10.027,5.906700000000001e-19,0.014999999999998806,3.3909400000000003e-18,3.3909400000000007e-18
17.0,10.028,-6.552e-19,0.016000000000000028,0.0020000000000024443,0.0020000000000024443
17.5,10.028,-2.0005e-18,0.016000000000000028,2.6905999999999998e-18,2.6906000000001465e-18
18.0,10.028,-8.5804e-16,0.016000000000000885,1.712079e-15,1.7120790000000002e-15
18.5,10.028,9.0436e-16,0.016000000000002648,3.5248e-15,3.5248000000000008e-15
19.0,10.028,1.9259e-16,0.01600000000000336,1.4235399999999999e-15,1.4235400000000003e-15
19.5,10.028,-5.2554e-16,0.016000000000004077,1.4362599999999998e-15,1.4362600000000002e-15
20.0,10.028,2.4133e-16,0.016000000000004844,1.53374e-15,1.5337400000000001e-15
20.025,10.028,2.352e-16,0.01600000000000485,2.4520000000001447e-16,2.452000000000105e-16
20.05,10.028,2.1909e-16,0.016000000000004868,6.443999999999453e-16,6.443999999999462e-16
20.075,10.028,1.9452e-16,0.016000000000004892,9.828000000000557e-16,9.828000000000557e-16
20.1,10.028,1.6123e-16,0.016000000000004927,1.3315999999998862e-15,1.3315999999998872e-15
20.125,10.028,1.1847e-16,0.01600000000000497,1.7104000000000974e-15,1.7104000000000974e-15
20.15,10.028,6.6418e-17,0.01600000000000502,2.0820800000001184e-15,2.0820800000001192e-15
20.175,10.028,7.2759e-18,0.01600000000000508,2.3656839999997983e-15,2.3656839999997995e-15
20.2,10.028,-5.54e-17,0.016000000000005142,2.5070360000001425e-15,2.5070360000001437e-15
20.225,10.028,-1.1759e-16,0.016000000000005205,2.4875999999997882e-15,2.487599999999789e-15
20.25,10.028,-1.746e-16,0.01600000000000526,2.280400000000129e-15,2.2804000000001303e-15
20.275,10.028,-2.1323e-16,0.016000000000005298,1.5452000000000877e-15,1.5452000000000877e-15
20.3,10.028,-2.119e-16,0.016000000000005298,5.3199999999995027e-17,5.3199999999995027e-17
20.325,10.028,-1.5845e-16,0.01600000000000535,2.138000000000122e-15,2.138000000000123e-15
20.35,10.028,-6.5572e-17,0.016000000000005444,3.715119999999683e-15,3.715119999999684e-15
20.375,10.028,3.4955e-17,0.016000000000005545,4.021080000000228e-15,4.02108000000023e-15
20.4,10.028,1.1593e-16,0.016000000000005624,3.239000000000184e-15,3.239000000000185e-15
20.425,10.028,1.6986e-16,0.01600000000000568,2.157199999999816e-15,2.157199999999817e-15
20.45,10.028,2.0443e-16,0.016000000000005715,1.3828000000000792e-15,1.3828000000000792e-15
20.475,10.028,2.3144e-16,0.016000000000005742,1.0803999999999087e-15,1.0803999999999096e-15
20.5,10.028,2.604e-16,0.01600000000000577,1.1584000000000651e-15,1.1584000000000651e-15
20.525,10.028,2.9618e-16,0.016000000000005805,1.431200000000082e-15,1.431200000000082e-15
20.55,10.028,3.3912e-16,0.016000000000005846,1.717599999999852e-15,1.717599999999854e-15
20.575,10.028,3.8463e-16,0.01600000000000589,1.8204000000001043e-15,1.8204000000001043e-15
20.6,10.028,4.3302e-16,0.01600000000000594,1.9355999999998345e-15,1.9355999999998364e-15
20.625,10.028,4.8879e-16,0.016000000000005996,2.2308000000001273e-15,2.2308000000001273e-15
20.65,10.028,5.5319e-16,0.01600000000000606,2.576000000000147e-15,2.576000000000147e-15
20.675,10.028,6.2757e-16,0.016000000000006134,2.975199999999744e-15,2.975199999999744e-15
20.7,10.028,7.1288e-16,0.01600000000000622,3.412400000000194e-15,3.412400000000198e-15
20.725,10.028,8.0512e-16,0.016000000000006315,3.689599999999685e-15,3.689599999999685e-15
20.75,10.028,8.9488e-16,0.016000000000006405,3.590400000000208e-15,3.590400000000212e-15
20.775,10.029,9.7157e-16,0.01700000000000585,0.03999999999998011,0.03999999999998011
20.8,10.029,1.0269e-15,0.017000000000005906,2.2131999999998136e-15,2.2131999999998136e-15
20.825,10.029,1.0556e-15,0.017000000000005934,1.1480000000000674e-15,1.1480000000000674e-15
20.85,10.029,1.0554e-15,0.017000000000005934,8.000000000002603e-18,8.000000000002603e-18
20.875,10.029,1.0255e-15,0.017000000000005965,1.1960000000000662e-15,1.1960000000000662e-15
20.9,10.029,9.641e-16,0.017000000000006028,2.4560000000001385e-15,2.4560000000001385e-15
20.925,10.029,8.6793e-16,0.017000000000006125,3.8467999999996735e-15,3.8467999999996775e-15
20.95,10.029,7.3368e-16,0.01700000000000626,5.370000000000304e-15,5.370000000000304e-15
20.975,10.029,5.5985e-16,0.017000000000006434,6.953199999999407e-15,6.953199999999411e-15
21.0,10.029,3.4926e-16,0.017000000000006645,8.42360000000048e-15,8.423600000000482e-15
21.025,10.029,1.0996e-16,0.017000000000006885,9.572000000000543e-15,9.572000000000546e-15
21.05,10.029,-1.4518e-16,0.01700000000000714,1.0205599999999129e-14,1.0205599999999134e-14
21.075,10.029,-4.0106e-16,0.017000000000007398,1.0235200000000583e-14,1.0235200000000587e-14
21.1,10.029,-6.4374e-16,0.01700000000000764,9.707199999999171e-15,9.707199999999173e-15
21.125,10.029,-8.6314e-16,0.01700000000000786,8.776000000000498e-15,8.776000000000502e-15
21.15,10.029,-1.0542e-15,0.01700000000000805,7.642400000000438e-15,7.642400000000441e-15
21.175,10.029,-1.2159e-15,0.017000000000008213,6.46799999999945e-15,6.46799999999945e-15
21.2,10.029,-1.3497e-15,0.01700000000000835,5.3520000000003015e-15,5.3520000000003094e-15
21.225,10.029,-1.4583e-15,0.017000000000008456,4.3439999999996304e-15,4.3439999999996304e-15
21.25,10.029,-1.5443e-15,0.017000000000008543,3.4400000000001963e-15,3.4400000000001963e-15
21.275,10.029,-1.6101e-15,0.01700000000000861,2.6320000000001497e-15,2.6320000000001497e-15
21.3,10.029,-1.6581e-15,0.017000000000008657,1.919999999999836e-15,1.919999999999836e-15
21.325,10.029,-1.6922e-15,0.017000000000008692,1.3640000000000736e-15,1.3640000000000736e-15
21.35,10.029,-1.7172e-15,0.017000000000008716,9.999999999999153e-16,9.999999999999153e-16
21.375,10.029,-1.7388e-15,0.017000000000008737,8.640000000000489e-16,8.640000000000568e-16
21.4,10.029,-1.7606e-15,0.017000000000008758,8.720000000000527e-16,8.720000000000527e-16
21.425,10.029,-1.7835e-15,0.017000000000008782,9.159999999999155e-16,9.159999999999155e-16
21.45,10.029,-1.8045e-15,0.017000000000008803,8.400000000000535e-16,8.400000000000535e-16
21.475,10.029,-1.8169e-15,0.017000000000008817,4.959999999999563e-16,4.959999999999563e-16
