time,DJ,DJ_box,DJint,DJint_2,DJint_box,DJint_box_2,Jint,Jint_box,bot_react,external_work,fracture_energy,kinetic_energy,strain_energy,top_react
28.5,0.0014793492770891,0.0013924626145525,0.0017581338354169,-0.00027878455832777,0.0014646648523227,-7.2202237770168e-05,0.0018242848676858,0.0014771339657467,-45.967243075366,0.070744552658026,0.031809024030444,0.0007218040386959,0.015078835319821,45.967243075366
29,0.0015070175653386,0.0014261916946681,0.0020072829886437,-0.00050026542330509,0.0015633450505514,-0.00013715335588337,0.0020682098465611,0.001573129908137,-47.131271119305,0.071642019277762,0.031868815782991,0.00075646768845944,0.015815256397806,47.131271119305
29.5,0.0015498984448657,0.0014746117964864,0.0022085787459331,-0.00065868030106744,0.0016644735696597,-0.00018986177317325,0.0022742821647476,0.0016745314150638,-47.710134388814,0.072632143879318,0.031954777166953,0.00084882475139998,0.016564732619072,47.710134388815
30,0.0016093364817835,0.0015383229914144,0.0023555699673171,-0.00074623348553366,0.0017665983082373,-0.00022827531682291,0.0024376332520121,0.0017809820802599,-47.954216510123,0.073693135560093,0.032074951536556,0.0010062148770668,0.017292391997976,47.954216510123
30.5,0.0016842708208276,0.0016166238930765,0.0024499268180082,-0.00076565599718057,0.0018667277980623,-0.00025010390498576,0.0025583752449079,0.0018892879873245,-48.111967042949,0.074802754883045,0.032236567611223,0.0012311046506428,0.017968911759212,48.111967042949
31,0.0017715959059393,0.0017073533260322,0.0024984014808201,-0.00072680557488084,0.0019607295975939,-0.00025337627156173,0.0026388811450083,0.0019939265370995,-48.346057005813,0.075940435874319,0.032446097443644,0.001515711676797,0.018579296839263,48.346057005813
31.5,0.0018674814906482,0.0018079040992394,0.0025100402722369,-0.0006425587815887,0.0020456241410562,-0.0002377200418168,0.0026823915458143,0.0020897285263503,-48.691566398475,0.077088356452803,0.032709231398125,0.0018370127686146,0.019127579568693,48.691566398475
32,0.0019683731802591,0.0019158254535948,0.0024940642143421,-0.00052569103408301,0.0021209228084062,-0.00020509735481142,0.0026923936185564,0.0021738391796553,-49.065615525892,0.078231872078671,0.033031291816917,0.0021587918924766,0.019632145110149,49.065615525892
32.5,0.0020714922928884,0.0020285536667953,0.0024587196935581,-0.00038722740066964,0.0021875306622325,-0.00015897699543726,0.0026728755665601,0.0022455487762953,-49.318238639276,0.079359677682449,0.03341696453186,0.0024406097337032,0.020115609049038,49.318238639276
33,0.0021750804869529,0.0021436432260193,0.0024112961716381,-0.00023621568468521,0.0022475087556228,-0.00010386552960352,0.0026289765713415,0.0023063547621823,-49.302062429542,0.080463923112481,0.033870171338595,0.0026501928768755,0.02059306496783,49.302062429542
33.5,0.0022779685136193,0.0022584608142379,0.0023591237662996,-8.1155252680345e-05,0.002303625790718,-4.516497648007e-05,0.0025678589082341,0.0023592217561061,-48.936048419336,0.081540429932185,0.034393678450372,0.0027694230715482,0.021068912722434,48.936048419336
34,0.0023762368695592,0.0023672056521365,0.0023106349549122,6.5601914646964e-05,0.0023585519957263,8.653656410232e-06,0.0024994677998151,0.0024074804080526,-48.242634818971,0.082589014151674,0.034988400454031,0.0027961875991035,0.021536850696615,48.24263481897
34.5,0.0024735761493411,0.0024719670430586,0.0022745594236077,0.00019901672573347,0.0024142311407052,5.7735902353386e-05,0.0024358850440531,0.002454404850186,-47.347567223429,0.083613725290944,0.035652836346135,0.0027423885369766,0.021984774019306,47.347567223429
35,0.0025636028255684,0.0025656710716129,0.0022597649966855,0.0003038378288829,0.00247366852252,9.2002549092933e-05,0.0023903595332143,0.0025044268587952,-46.445910843318,0.08462276735165,0.03638296994615,0.0026293527100546,0.022400468401154,46.445910843318
35.5,0.0026456907487774,0.0026474646529778,0.0022729463136014,0.00037274443517596,0.0025379643690012,0.00010950028397658,0.0023742392035345,0.0025600724372808,-45.748979819356,0.085627989876343,0.037171664784416,0.0024813400379002,0.022776844284038,45.748979819356
36,0.0027201125801166,0.002717798032115,0.0023189507050676,0.00040116187504897,0.0026054085622023,0.00011238946991267,0.0023956479551881,0.002620336214047,-45.429945497055,0.086643949773167,0.03801022799528,0.0023222033320393,0.023112802144327,45.429945497055
36.5,0.0027857678347821,0.0027773645627811,0.0024005456745685,0.00038522216021368,0.0026756432541848,0.0001017213085963,0.0024577584409446,0.0026840428584179,-45.582645601339,0.087686576335015,0.038889568752405,0.0021731881698087,0.023412578624994,45.582645601339
37,0.0028419567064645,0.0028277365045605,0.0025139360102718,0.00032802069619271,0.0027467415173424,8.0994987218046e-05,0.0025581617030502,0.0027508426182971,-46.202279293035,0.088771484963287,0.039800706734782,0.0020526185206683,0.023684247889714,46.202279293034
37.5,0.0028862449025411,0.0028677388022311,0.0026518843687175,0.00023436053382357,0.0028154981434297,5.2240658801381e-05,0.0026892347982194,0.0028182163186175,-47.190350339835,0.089912049211404,0.040735627776627,0.0019730600580361,0.023939916135303,47.190350339834
38,0.0029192046710025,0.0028988454065354,0.0028062386297688,0.00011296604123368,0.0028808954071976,1.7949999337853e-05,0.0028394318397471,0.0028829379695209,-48.381473625577,0.091117522616133,0.041688008171919,0.0019403899728708,0.024192224017094,48.381473625576
38.5,0.0029426327414732,0.0029232903526866,0.0029650419643108,-2.2409222837598e-05,0.0029418136223791,-1.8523269692501e-05,0.0029954266647833,0.0029432093389654,-49.58571139363,0.092391707067797,0.042654229074032,0.0019560488820653,0.024450498141327,49.585711393629
39,0.002959290106311,0.0029432486381942,0.0031154783656615,-0.00015618825935047,0.0029972831542268,-5.4034516032626e-05,0.0031445501032067,0.0029981519237668,-50.634249034363,0.093732574803934,0.043633190301392,0.0020176976076815,0.024719317591727,50.634249034363
39.5,0.0029723759256495,0.0029608137684241,0.0032463300086135,-0.00027395408296404,0.0030468337190971,-8.6019950673049e-05,0.0032767101265411,0.003047734731064,-51.413028336433,0.095132835333671,0.04462618514661,0.002120121611095,0.024997934641461,51.413028336433
40,0.0029843847835738,0.0029774455672357,0.003348806108868,-0.00036442132529419,0.0030899260560316,-0.00011248048879594,0.0033848226339539,0.003092219805628,-51.875351293811,0.096581139775116,0.045636886453478,0.0022564560660871,0.025279995939853,51.87535129381
40.5,0.0029966420724685,0.0029938426258182,0.0034174999041354,-0.00042085783166695,0.0031256547318946,-0.00013181210607634,0.0034647805367008,0.003131449247143,-52.035016443415,0.098063633068743,0.046670587999026,0.0024191222304678,0.025554992956557,52.035016443414
41,0.0030095763425718,0.0030103413584719,0.00345083247089,-0.00044125612831824,0.0031528900956801,-0.00014254873720815,0.003514985169389,0.0031645312421226,-51.946267356639,0.099565604993839,0.047732969508109,0.0026001692858647,0.0258109061331,51.946267356636
41.5,0.0030228383623374,0.0030268565021087,0.0034510035624752,-0.00042816520013782,0.0031708904238179,-0.00014403392170928,0.0035358626596003,0.0031900986216283,-51.677494689179,0.10107294670774,0.048828786214232,0.0027913411194673,0.02603694144027,51.677494689175
42,0.0030355700107346,0.0030429609424409,0.003422799379133,-0.00038722936839838,0.0031793509019014,-0.00013638995946053,0.003529057915256,0.0032064852092979,-51.287265848074,0.10257319638524,0.049961303316987,0.0029840804375271,0.026225361174492,51.287265848069
42.5,0.0030469194296621,0.0030583357048219,0.0033723595219995,-0.00032544009233733,0.003178670334305,-0.00012033462948306,0.0034971634163322,0.0032125691103178,-50.81059560655,0.10405614327696,0.0511313320512,0.0031694039794535,0.026373441865539,50.810595606543
43,0.0030563856090829,0.003072979716731,0.0033060842707205,-0.00024969866163765,0.0031701926428466,-9.7212926115658e-05,0.003443478700913,0.0032084655977354,-50.258105633306,0.10551406788213,0.052337036636328,0.0033376292426103,0.026484310329247,50.258105633297
43.5,0.0030638747297998,0.0030869380160328,0.0032300181114532,-0.00016614338165339,0.0031560540957917,-6.9116079758889e-05,0.0033721027956847,0.00319570073128,-49.625450272586,0.10694172549237,0.053574558751934,0.0034783592591314,0.026566177031904,49.625450272574
44,0.0030696136294385,0.0031000308976139,0.0031497385418694,-8.0124912430897e-05,0.0031387371524194,-3.8706254805552e-05,0.0032881459071483,0.0031768008579573,-48.90792579792,0.10833619844191,0.054839149714483,0.0035813564523008,0.02662987406406,48.907925797905
44.5,0.0030743365881011,0.0031121962802612,0.0030703944672553,3.9421208457847e-06,0.0031207326719606,-8.536391699426e-06,0.0031977330575947,0.0031548230201087,-48.114522965353,0.10969673168174,0.056125715913522,0.0036384836457651,0.026685899600896,48.114522965333
45,0.0030787660188179,0.0031232334005392,0.0029969216973571,8.1844321460815e-05,0.0031043945273801,1.8838873159041e-05,0.0031078039917939,0.0031329307069978,-47.276824661676,0.11102463435239,0.057429760044353,0.0036461839989206,0.026740845483454,47.276824661649
45.5,0.0030839054944077,0.0031333600006708,0.0029344188277599,0.0001494866666478,0.0030920072129012,4.1352787769665e-05,0.0030258530777772,0.003114148933732,-46.449388616084,0.11232323639211,0.058747570558891,0.003607411437787,0.026795572746106,46.449388616046
46,0.0030902556966379,0.0031425510795923,0.0028871770986559,0.00020307859798196,0.0030847022517095,5.7848827882771e-05,0.0029589066056944,0.0031005936127479,-45.701081441221,0.11359780152652,0.060076735675264,0.0035320376459158,0.026844936006275,45.701081441171
46.5,0.0030976597457663,0.0031504483199382,0.0028586592068273,0.00023900053893904,0.0030827022327896,6.7746087148582e-05,0.0029127686289233,0.0030933087350798,-45.100362179304,0.11485528866462,0.061415890195764,0.003435315239628,0.026880117647111,45.100362179237
47,0.0031058680121774,0.0031570157258172,0.0028513592997093,0.00025450871246805,0.0030859561092362,7.1059616580934e-05,0.0028912801324654,0.0030925740964254,-44.699712559507,0.11610391732047,0.062763873327794,0.0033343208096361,0.026892988295614,44.699712559416
47.5,0.0031145087804144,0.0031623727681128,0.002866102996208,0.00024840578420646,0.0030940487228289,6.8324045283902e-05,0.0028957491640922,0.0030980629823967,-44.523748012612,0.1173525425504,0.064119539023347,0.0032441850991199,0.026879512193034,44.523748012488
48,0.0031227824584434,0.0031662763146036,0.0029017513970402,0.00022103106140324,0.0031060997345704,6.0176580033154e-05,0.0029247954435901,0.0031087762922071,-44.563617472508,0.11860986915594,0.065482051041224,0.0031749305326753,0.026841403741486,44.563617472342
48.5,0.003130448008155,0.0031691028816186,0.0029551554632428,0.00017529254491216,0.0031212232585921,4.7879623026433e-05,0.0029745704764254,0.003123528861409,-44.778838111351,0.11988359025945,0.066849560911982,0.0031299982427043,0.02678740407694,44.778838111126
49,0.0031369512206048,0.0031708141670641,0.00302128575176,0.00011566546884478,0.00313857924822,3.2234918844137e-05,0.0030392412691671,0.0031411216497644,-45.106092746578,0.1211796016286,0.068220686941536,0.0031069155960841,0.02672957455069,45.106092746277
49.5,0.0031424480358746,0.0031719228155295,0.0030939841151963,4.8463920678292e-05,0.0031575202667993,1.4402548730185e-05,0.003111978725003,0.003160584237345,-45.472407966097,0.12250144764352,0.069593333698906,0.0030998329190919,0.026680856142271,45.472407965694
50,0.0031469388888339,0.0031725727462079,0.0031665974327946,-1.9658543960721e-05,0.0031771330717358,-4.5603255278851e-06,0.0031857291623646,0.0031808177260432,-45.808708517517,0.12385008460441,0.070966239372558,0.0031028871638201,0.026649733902052,45.80870851698
50.5,0.0031506983525185,0.00317304405272,0.0032330057465607,-8.2307394042177e-05,0.0031962409694839,-2.3196916763851e-05,0.0032541735971905,0.0032005661852378,-46.060421651959,0.12522397664176,0.07233830686725,0.0031130009248335,0.026638544573984,46.06042165124
51,0.0031541340482589,0.0031737329231435,0.0032883294804382,-0.00013419543217928,0.003213759589287,-4.0026666143431e-05,0.0033124053946431,0.0032187917907517,-46.19329024374,0.12661948583449,0.073708950273874,0.00313103532067,0.026642874043572,46.193290242774
51.5,0.0031575332754118,0.0031747884488721,0.0033292948082439,-0.0001717615328321,0.0032284767814424,-5.3688332570298e-05,0.003357280610396,0.0032344739419398,-46.193591111463,0.12803144934161,0.075078073556542,0.0031610225465204,0.02665351624136,46.193591110163
52,0.0031612363829873,0.0031765325230598,0.0033542009564728,-0.00019296457348552,0.0032392624048985,-6.2729881838758e-05,0.0033871456266433,0.0032466312412306,-46.063413963436,0.129453791815,0.076445001208578,0.0032077565191638,0.02666093900208,46.063413961695
52.5,0.003164874917946,0.003178749206843,0.0033626774758371,-0.00019780255789112,0.0032454761134377,-6.672690659473e-05,0.0034013899197859,0.0032545517621877,-45.813735900625,0.1308800668371,0.077809391478589,0.003273811127855,0.026657923973627,45.813735898314
53,0.0031685534909518,0.0031816523421382,0.0033554528748356,-0.00018689938388383,0.0032469150913923,-6.5262749254112e-05,0.0034003013052324,0.0032578068261588,-45.458738337783,0.13230391766301,0.079169875453705,0.0033571789524209,0.026643348359352,45.458738334743
53.5,0.0031720618911196,0.0031850676723245,0.0033341976064946,-0.00016213571537499,0.0032438428616971,-5.87751893726e-05,0.003384998826553,0.0032563866957601,-45.013128062014,0.1337194949498,0.080525522366292,0.0034504665211582,0.026621311375635,45.013128058035
54,0.003175493000627,0.0031889932757205,0.0033011958716655,-0.00012570287103842,0.0032366116735744,-4.7618397853893e-05,0.0033572817877866,0.0032505354469749,-44.49199208152,0.13512184582604,0.081875223840441,0.0035420195489948,0.026600384214044,44.491992076327
54.5,0.003178668662259,0.003193049987331,0.0032598150882653,-8.1146426006223e-05,0.0032261864928291,-3.3136505498105e-05,0.003319969639024,0.0032411180470284,-43.91205690622,0.13650725806066,0.083218985303483,0.0036186523726144,0.026589487023998,43.912056899455
55,0.0031821057524004,0.0031974946636089,0.0032143054337476,-3.2199681347146e-05,0.0032141419422841,-1.6647278675207e-05,0.003276721772451,0.0032295542508833,-43.293357655312,0.13787353098788,0.08455687926719,0.0036691180543724,0.02659574203736,43.293357646514
