time,DJint,DJint_2,DJint_box,DJint_box_2,Jint,Jint_box,bot_react,external_work,fracture_energy,kinetic_energy,strain_energy,top_react
37.399999999999,0.0026554645954349,0.00042759648297523,0.0029956075808664,8.2233804009739e-05,0.0026860761261153,0.0029989258971615,-47.203603412509,0.09364965013415,0.046357247625838,0.0036415459850478,0.025758062047766,47.203603412491
37.424999999999,0.002663525147926,0.00039425241671366,0.0029984622000061,5.4216415636127e-05,0.0026938662851018,0.0030018490507835,-47.317574845284,0.093717685500761,0.046429144120051,0.0036344836911732,0.02575959555216,47.317574845266
37.449999999999,0.002671951838111,0.00039802997635746,0.0030015440152133,6.3474161931463e-05,0.0027020146188995,0.0030049891753501,-47.431561420361,0.09378591237178,0.046501003188907,0.0036277860359157,0.025760876075598,47.431561420343
37.474999999999,0.0026807005778193,0.00041405863649552,0.0030047981545749,8.5152745163241e-05,0.0027105139123059,0.0030083284929997,-47.545517788855,0.09385433448933,0.046572818556171,0.0036213702543852,0.025762194450663,47.545517788837
37.499999999999,0.0026895908204784,0.00041567270693404,0.0030080451208004,9.2593253052197e-05,0.0027191911382598,0.0030116952477016,-47.659395387322,0.093922955628351,0.046644569940099,0.0036151501990262,0.0257635329118,47.659395387304
37.524999999999,0.0026984061045737,0.00040596138266066,0.0030110706142359,8.888735427576e-05,0.0027278170666413,0.0030148625762648,-47.773141764418,0.093991779576004,0.046716393131891,0.0036091783881033,0.025764953795222,47.7731417644
37.549999999999,0.0027071046322369,0.00039655309857141,0.0030138262167611,8.5670221478663e-05,0.0027363301578668,0.0030177624897119,-47.886700232154,0.094060810109998,0.046788244559074,0.0036033981769823,0.025766317757056,47.886700232136
37.574999999999,0.0027158387504859,0.0003894206588797,0.0030164509019136,8.4926202629275e-05,0.0027448680462749,0.0030205193694009,-48.000009830638,0.094130050976911,0.046860049048294,0.0035977089841882,0.025767776998377,48.000009830619
37.599999999999,0.0027247054200681,0.00038081939230014,0.0030190326129197,8.2921606995178e-05,0.0027535377595745,0.0030232312887535,-48.113005125487,0.094199505869988,0.046931787268507,0.0035922348833093,0.025769245505838,48.113005125469
37.624999999999,0.002733722410382,0.00037122410228845,0.0030215891858431,8.0133319296858e-05,0.0027623674313654,0.0030259264643898,-48.225616418092,0.094269178407803,0.047003473902337,0.0035870191440468,0.025770781358369,48.225616418073
37.649999999999,0.0027428415589436,0.0003631777910037,0.0030240737624986,7.9099600248019e-05,0.0027713078406859,0.0030285569746866,-48.337770069409,0.094339072114119,0.047075221580804,0.0035819894465364,0.025772414905402,48.33777006939
37.674999999999,0.0027520779340958,0.00035522154871914,0.0030264982495004,7.8356713286638e-05,0.0027803748738342,0.0030311355461934,-48.449389023443,0.094409190399589,0.047146990476165,0.0035770904078997,0.025774069876261,48.449389023423
37.699999999999,0.0027614598756727,0.00034485046266695,0.0030288885813294,7.5395763500954e-05,0.002789594048212,0.0030336853177961,-48.560393684914,0.094479536546391,0.047218714293838,0.0035724474356857,0.025775659744353,48.560393684894
37.724999999999,0.0027709102753104,0.00033449801911866,0.0030311759184014,7.2643638312782e-05,0.0027988719317713,0.0030361211787843,-48.67070229275,0.094550113694105,0.047290394332599,0.0035680489898555,0.02577731283894,48.670702292728
37.749999999999,0.002780413538823,0.00029467619617378,0.0030333650034232,4.0598451633794e-05,0.0028082990737534,0.0030385540773139,-48.780231577007,0.094620924827714,0.04736200830249,0.0035635202978636,0.02577933586085,48.780231576986
37.774999999999,0.0027900307616105,0.00028967244265953,0.0030355372381167,4.3529800590798e-05,0.0028179372076381,0.0030410660967312,-48.888897991072,0.094691972769524,0.047433633452356,0.0035592053237751,0.025781302384006,48.888897991049
37.799999999999,0.0027997976780715,0.00029733146125344,0.0030377375104698,5.9268399846267e-05,0.0028276782077352,0.0030435582610801,-48.996618056948,0.094763260172107,0.047505308655405,0.0035553844439086,0.025783045651628,48.996618056925
37.824999999999,0.002809715027573,0.00029547969319826,0.0030399664496392,6.5633481654814e-05,0.002837488042784,0.003045996361916,-49.103309097685,0.094834789513516,0.04757697448297,0.0035518483869857,0.02578476596479,49.103309097661
37.849999999999,0.0028196807384519,0.00028633037136279,0.003042122536166,6.4835014393239e-05,0.0028473207817072,0.0030483348981862,-49.208889605765,0.094906563093607,0.047648575575043,0.0035483667050375,0.025786720214519,49.208889605741
37.874999999999,0.0028296765813652,0.00027587831216444,0.0030441954344426,6.286356926897e-05,0.0028571738977224,0.003050579088312,-49.313280178267,0.094978583033277,0.047720082544294,0.0035451929396005,0.025788667732958,49.313280178243
37.899999999999,0.0028397138415511,0.00026578779704728,0.0030462047462896,6.1376277665993e-05,0.00286705212797,0.0030527418435867,-49.416403533764,0.095050851273778,0.047791611749763,0.0035422712650574,0.025790740345911,49.416403533739
37.924999999999,0.0028497953887938,0.00025767023542975,0.0030481506018519,6.1981007051148e-05,0.0028769685269651,0.0030548333557237,-49.518184942113,0.095123369577459,0.047863202242881,0.0035395010634644,0.025792891675669,49.518184942088
37.949999999999,0.0028599357931082,0.00024647771022109,0.0030500354963478,5.9633786871954e-05,0.002886947360298,0.0030568656894012,-49.618551987089,0.095196139527948,0.047934753539437,0.0035369640345994,0.025794967211015,49.618551987064
37.974999999999,0.0028701034430191,0.00023472542099345,0.0030518205345476,5.6855594979342e-05,0.0028969408656215,0.0030587836127182,-49.717435217233,0.095269162532611,0.048006256617344,0.0035347460374733,0.025797055490723,49.717435217207
37.999999999999,0.0028804458029377,0.0002271041846347,0.0030536625849939,5.8336767882446e-05,0.0029069337686392,0.0030605809408985,-49.814767510373,0.095342439823399,0.048077695229929,0.0035326975764294,0.025799292379701,49.814767510348
38.024999999999,0.0028911520177049,0.00021757345197902,0.0030557704171289,5.8025034620882e-05,0.0029171451703955,0.0030624959082464,-49.910484263582,0.095415972458706,0.048149091538933,0.0035308003906387,0.025801687827497,49.910484263557
38.049999999999,0.0029030475668627,0.00022021267160175,0.0030589807835036,6.9985876395166e-05,0.0029270886757019,0.0030640527199694,-50.00452321152,0.095489761325178,0.048220553296139,0.0035291985253501,0.025804054783269,50.004523211496
38.074999999999,0.0029154426010593,0.00019952167539359,0.0030626020086948,5.8711605331912e-05,0.0029374365049887,0.0030659209490413,-50.096823839636,0.095563807138279,0.048292019548358,0.0035278237803194,0.025806425420516,50.096823839612
38.099999999999,0.0029267663404109,0.00013522379159829,0.0030650606903022,3.9213885101616e-06,0.0029477205932868,0.0030676289802738,-50.187327435522,0.095638110443605,0.048363418463302,0.0035264740218848,0.025808971470939,50.187327435498
38.124999999999,0.002937492881407,0.00011726675797463,0.0030668428916019,-4.444746356508e-06,0.0029578814502349,0.0030691282859713,-50.275976384188,0.095712671616639,0.048434746486647,0.0035254574448666,0.025811439212563,50.275976384165
38.149999999999,0.0029479684072611,0.00015276150660294,0.0030683199653006,4.0705403775881e-05,0.002968035123842,0.0030705590175142,-50.362714111909,0.095787490862892,0.048506025908605,0.0035247267117525,0.025814064564924,50.362714111886
38.174999999999,0.0029583467488682,0.00015728138930131,0.0030696674996287,5.4922034639649e-05,0.0029782277499583,0.0030719879497674,-50.447484562801,0.095862568216963,0.048577371194101,0.0035240690726763,0.025816848379546,50.44748456278
38.199999999999,0.0029688942928633,0.0001255936520965,0.0030711613826794,3.2953679621786e-05,0.0029885426946558,0.0030735067973473,-50.530232753017,0.095937903543693,0.048648707970746,0.0035237884168169,0.025819468726673,50.530232752996
38.224999999999,0.0029797116233628,0.00011047443219307,0.0030729086531383,2.75620628519e-05,0.0029989962506602,0.0030751371537072,-50.610904044103,0.096013496537498,0.048720002967099,0.0035237295118919,0.025822222912525,50.610904044082
38.249999999999,0.0029905212531791,0.00011349159068966,0.0030746503182709,4.0300499517307e-05,0.003009457146069,0.0030767651362102,-50.689443587991,0.096089346720234,0.048791245700187,0.0035238445897016,0.025825053277438,50.689443587971
