time,x,y,crack_length,vel_direct,vel_filtered
24.625,10.033,-1.2284e-17,0.020999999999999037,5.880000000000306e-18,5.880000000000306e-18
24.65,10.033,-1.2093e-17,0.020999999999999037,7.640000000000434e-18,7.640000000000434e-18
24.675,10.033,-1.19e-17,0.020999999999999037,7.71999999999936e-18,7.71999999999936e-18
24.7,10.033,-1.1739e-17,0.020999999999999037,6.440000000000341e-18,6.440000000000341e-18
24.725,10.033,-1.1607e-17,0.020999999999999037,5.279999999999571e-18,5.279999999999571e-18
24.75,10.033,-1.1515e-17,0.020999999999999037,3.680000000000178e-18,3.680000000000178e-18
24.775,10.033,-1.1467e-17,0.020999999999999037,1.920000000000111e-18,1.920000000000111e-18
24.8,10.033,-1.1467e-17,0.020999999999999037,0.0,0.0
24.825,10.033,-1.1514e-17,0.020999999999999037,1.8800000000000998e-18,1.8800000000000998e-18
24.85,10.033,-1.1598e-17,0.020999999999999037,3.359999999999671e-18,3.359999999999671e-18
24.875,10.033,-1.1706e-17,0.020999999999999037,4.320000000000297e-18,4.320000000000297e-18
24.9,10.033,-1.1785e-17,0.020999999999999037,3.1600000000001534e-18,3.1600000000001534e-18
24.925,10.033,-1.183e-17,0.020999999999999037,1.7999999999998217e-18,1.7999999999998217e-18
24.95,10.033,-1.1836e-17,0.020999999999999037,2.400000000000062e-19,2.400000000000062e-19
24.975,10.033,-1.1807e-17,0.020999999999999037,1.1599999999998548e-18,1.1599999999998548e-18
25.0,10.034,-1.1751e-17,0.02200000000000026,0.04000000000005116,0.04000000000005116
25.025,10.034,-1.1657e-17,0.02200000000000026,3.7600000000001995e-18,3.7600000000001995e-18
25.05,10.034,-1.1509e-17,0.02200000000000026,5.919999999999538e-18,5.919999999999538e-18
25.075,10.034,-1.1314e-17,0.02200000000000026,7.800000000000418e-18,7.800000000000418e-18
25.1,10.034,-1.1096e-17,0.02200000000000026,8.719999999999253e-18,8.719999999999253e-18
25.125,10.034,-1.0819e-17,0.02200000000000026,1.1080000000000605e-17,1.1080000000000605e-17
25.15,10.034,-1.0461e-17,0.02200000000000026,1.4320000000000842e-17,1.4320000000000842e-17
