time,DJ,DJ_box,DJint,DJint_2,DJint_box,DJint_box_2,Jint,Jint_box,bot_react,external_work,fracture_energy,kinetic_energy,strain_energy,top_react
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5,-5.9182205167629e-05,6.7427831098711e-08,-5.9182205167629e-05,-9.0977819127814e-20,6.7427831098711e-08,-1.4299789961709e-23,0.00027319108949997,1.2931469013136e-07,-179.50451801356,0.058913808342071,0.087459910408859,0.0097802748957725,0.020654005646137,179.50451801356
1,0.00037733531368226,3.1169810662419e-06,-0.00074121297307511,0.0011185482867574,2.9270339540171e-06,1.8994711222473e-07,-0.00040189848190582,6.6209906187539e-06,5.8069411452652,0.058901145404805,0.087393744047619,0.010395808838802,0.012546144804176,-5.8069411452652
1.5,-0.00045583625756826,2.2465979318006e-05,-0.00059455419122288,0.00013871793365461,1.5621247243296e-05,6.8447320747095e-06,-0.0003207374832597,5.5811198867595e-05,6.2114313720569,0.058887719092921,0.087089623440199,0.0086647436204238,0.009794015589189,-6.2114313720569
2,0.00027538068979455,4.2145709389437e-05,-0.0004324272268842,0.00070780791667875,-2.4719624297256e-05,6.6865333686694e-05,-0.00019000262658982,0.00011779329204139,-4.9061178775416,0.058902924310873,0.086044834480114,0.0072854192534252,0.0086480461919784,4.9061178775416
2.5,-0.00014092017250484,6.8018689662972e-05,-0.00039230035844195,0.00025138018593711,-0.00020526904166588,0.00027328773132885,-0.00014409681604019,2.6437691025121e-05,-0.21380185068572,0.058906365186465,0.083939930730583,0.005406085717947,0.0091868590091567,0.21380185068572
3,0.00037796130076352,0.00022196182010346,-0.00035234700785059,0.00073030830861411,-0.00035824410162181,0.00058020592172527,-0.00011871962018594,-0.00012889243521329,-2.791748320484,0.058916114934951,0.082255552178637,0.0028003842853163,0.010444237028759,2.791748320484
3.5,0.00031408714146979,0.00041284782013284,-0.00030306193363667,0.00061714907510646,-0.00029351040885973,0.00070635822899257,-0.00018829227069799,-0.00018214900337731,-4.6274711012663,0.058927737446384,0.082014603277274,0.0016285335343302,0.0094115131489673,4.6274711012663
4,0.00048982585002665,0.00045152581555097,-0.00016379438522346,0.00065362023525012,-6.939469918364e-05,0.00052092051473461,-0.00017917282108204,-8.930810312289e-05,-9.3853275555848,0.058944428712524,0.082505898318625,0.0025888473558918,0.0069472845424683,9.3853275555848
4.5,0.00028648821773491,0.00032262071031481,-4.173947865927e-05,0.00032822769639418,5.2382982881274e-05,0.00027023772743354,-6.3068188018514e-05,3.3816091295737e-05,-19.563383029497,0.058975488730302,0.082772949604321,0.0030415007012561,0.0063371043988329,19.563383029497
5,0.00021263613782245,0.00017929451685113,1.7727856405624e-06,0.00021086335218188,6.2489336974922e-05,0.00011680517987621,1.9099821861538e-05,9.234072270602e-05,-33.666235063119,0.059029322751846,0.082749746758396,0.0022963234400316,0.0069829142639569,33.666235063119
5.5,0.00012178684021826,0.0001088691953984,5.6884923604562e-05,6.49019166137e-05,7.054526581813e-05,3.8323929580269e-05,9.0678016629002e-05,0.00011511123832838,-47.64537517865,0.059112129093599,0.082974064054385,0.0013629732463069,0.0076707254156596,47.64537517865
6,0.00012512635873657,7.7059593673466e-05,0.00012078169156636,4.3446671702085e-06,6.9892289159265e-05,7.1673045142014e-06,0.00017492856125546,0.00011395968937063,-55.270296559767,0.059223772554429,0.083561958655947,0.001003175417512,0.0075634703600464,55.270296559767
6.5,8.6591288279257e-05,6.1727002648053e-05,0.000140575695895,-5.3984407615743e-05,6.6539457304047e-05,-4.812454655994e-06,0.00020580133809507,0.00010227854934622,-52.335326307406,0.059356522727535,0.084225339126022,0.0016113090199829,0.006573683638032,52.335326307406
7,7.0781779758235e-05,5.7653040522808e-05,0.00011001462626123,-3.9232846502991e-05,6.0476256614478e-05,-2.8232160916693e-06,0.00015979729824941,8.8232598848395e-05,-40.474220063822,0.059497977888903,0.084864715524669,0.0023560006143364,0.0059397317741589,40.474220063822
7.5,6.4432080888936e-05,5.8692639660593e-05,6.3405301438801e-05,1.0267794501353e-06,5.0291212095235e-05,8.4014275653581e-06,8.9567875705741e-05,7.6449172765675e-05,-26.896701999287,0.059638116384209,0.085456360692969,0.0021605049590244,0.0064541374250256,26.896701999287
8,8.1092748576552e-05,5.9543186960321e-05,3.4539435218357e-05,4.6553313358194e-05,4.5608402556625e-05,1.3934784403695e-05,5.3921028360701e-05,6.9839577065033e-05,-18.772980578755,0.059773985738906,0.085661969546352,0.0011838486542347,0.0074761727836409,18.772980578755
8.5,9.2483111501171e-05,6.3957248026463e-05,2.8803804132746e-05,6.3679307368425e-05,5.4753553023347e-05,9.2036950031166e-06,5.3706116814211e-05,6.9026428779646e-05,-18.1320508676,0.059908804663145,0.085442333772881,0.00036502915722789,0.0080326293932641,18.1320508676
9,0.00010341001341269,7.8465345991603e-05,3.4084982757333e-05,6.932503065536e-05,6.6965582608768e-05,1.1499763382835e-05,6.1478769535245e-05,6.9532095310121e-05,-22.361217014981,0.060047965932297,0.085070876710969,0.00031851292637274,0.0077440857759039,22.361217014981
9.5,0.00011400329096982,0.00010024256027051,4.1809111260793e-05,7.2194179709026e-05,6.6742167226741e-05,3.3500393043771e-05,7.2538936885201e-05,7.1732703244313e-05,-28.195644653047,0.06019494743246,0.084620785924062,0.00092239648237281,0.0070011905804155,28.195644653047
10,0.00012299738472301,0.00011625094245027,4.9106463073685e-05,7.3890921649322e-05,5.6508864827315e-05,5.9742077622953e-05,9.5386934853118e-05,8.2862880477239e-05,-34.14660515365,0.060349388470889,0.084013797909005,0.0014937860280382,0.0065741328405263,34.14660515365
10.5,0.00012324492899318,0.00011796253835094,5.0504784744554e-05,7.2740144248627e-05,4.4848959616047e-05,7.3113578734894e-05,0.00012125467091299,9.6697608063371e-05,-39.65484900799,0.060507694462822,0.083343392086037,0.001503794133753,0.0067794479628726,39.65484900799
11,0.00011895233393368,0.00011306350572906,3.9969524982619e-05,7.8982808951065e-05,3.103592351607e-05,8.2027582212991e-05,0.00012894038851804,9.5345949883748e-05,-43.55588239829,0.060664826339857,0.082820861586636,0.0010705384412032,0.0072590587754983,43.55588239829
11.5,0.00011902605604306,0.00011579514846529,1.713252644619e-05,0.00010189352959687,1.1859186188034e-05,0.00010393596227725,0.00010810381529367,7.4459174129756e-05,-44.241609598937,0.060815961159415,0.082510308465189,0.00066052938851596,0.0075315744324041,44.241609598937
12,0.00012980326147511,0.00013126617010648,-1.2624442568856e-05,0.00014242770404397,-6.5417862467199e-06,0.0001378079563532,6.6570337897621e-05,4.945429410211e-05,-40.974572709472,0.060957942828438,0.082378779356004,0.00055137508222559,0.007469300818946,40.974572709472
12.5,0.00015163544244412,0.00015599513647808,-3.9793852352232e-05,0.00019142929479635,-1.0507964345364e-05,0.00016650310082345,2.1135999611942e-05,3.8125900749632e-05,-34.705034409718,0.061091045068484,0.08237342284463,0.00064161419418762,0.0073138203578556,34.705034409718
13,0.00018200967661503,0.00018487737005274,-5.1588724148325e-05,0.00023359840076335,8.0143304078909e-06,0.00017686303964485,-1.0689100714782e-05,4.6027570284107e-05,-27.75530495154,0.061220577750258,0.082441217842231,0.00065751109202931,0.0073525363520709,27.75530495154
13.5,0.00021590024478173,0.00021264331241048,-3.5358115328032e-05,0.00025125836010976,4.5382335884197e-05,0.00016726097652629,-1.2409680107965e-05,6.9218353344892e-05,-22.750661192661,0.061357076626232,0.08253515735777,0.00049068915677354,0.0076056359493468,22.750661192661
14,0.00024409815063341,0.0002316344344432,1.260607997772e-05,0.00023149207065569,9.097769258504e-05,0.00014065674185816,2.5171601190671e-05,0.0001026688860732,-21.460853272994,0.061514666917179,0.08262588467255,0.00028918521506546,0.0078717954384851,21.460853272994
14.5,0.00025616727875968,0.00023445546664521,8.3364947261328e-05,0.00017280233149836,0.00013493215477592,9.9523311869289e-05,9.7293924969778e-05,0.00014350810919806,-24.154364302263,0.061708388485236,0.082716112533746,0.00023317700337393,0.0080181461346374,24.154364302263
15,0.00024644999687213,0.00021831639238497,0.00016096661402901,8.5483382843122e-05,0.00017062176684519,4.7694625539776e-05,0.00018657139020634,0.00018703248220969,-29.747064332493,0.06195142123499,0.0828203086826,0.00032201499347982,0.0081238236964976,29.747064332493
15.5,0.00021806250362353,0.0001875490884014,0.00023260197155212,-1.4539467928591e-05,0.00019522398110046,-7.6748926990667e-06,0.00027232860094665,0.00022437179713582,-36.497707156183,0.062252678732008,0.082937075714629,0.00040490125459576,0.008361176274541,36.497707156183
16,0.00018124613583697,0.00015177360179529,0.00029186019412943,-0.00011061405829245,0.00020940104229204,-5.7627440496752e-05,0.0003374286191683,0.00024511563928715,-42.709386025534,0.062614982359479,0.08303669338138,0.00036358002414588,0.008798804865025,42.709386025534
16.5,0.00014926566775718,0.00012265801933718,0.00033447597681527,-0.00018521030905809,0.00021585900457006,-9.3200985232874e-05,0.00037155687038188,0.00024424082223764,-47.103846822275,0.063034110115525,0.083070343351863,0.00023549633697497,0.0093320504671062,47.103846822275
17,0.00013385434609427,0.00011016975219638,0.00035366417517901,-0.00021980982908474,0.00021604428062299,-0.00010587452842661,0.00037418533034056,0.0002275127093435,-48.934337717774,0.063499195712576,0.082998953304269,0.00016438242760053,0.0097930030388097,48.934337717774
17.5,0.0001405850717544,0.00011846196520101,0.00034163548807244,-0.00020105041631804,0.00020842997750468,-8.9968012303677e-05,0.00035475091564796,0.00020910845106787,-48.050070752273,0.063994871430213,0.08281916336651,0.00024782034843868,0.010108779050698,48.050070752273
