time,DJint,DJint_2,DJint_box,DJint_box_2,Jint,Jint_box,bot_react,external_work,fracture_energy,kinetic_energy,strain_energy,top_react
13.5,-0.00018105358597526,0.00041430912526535,0.00011830548009755,0.00012455481586541,-0.00012996122265435,0.00014853797328662,17.363423801009,0.055703741428803,0.031381482642211,0.00048763117824438,0.0072329626582755,-17.363423801009
14,-0.00014933364438207,0.00041174202346766,0.00013930539576586,0.00011663256846054,-0.00011608811581927,0.00016759229312566,16.130298227966,0.055766223904227,0.031381483013194,0.00022237125304978,0.007401648437476,-16.130298227966
14.5,-7.59438125157e-05,0.00035635826629131,0.00015307032459781,0.00010346486099951,-5.0912937132308e-05,0.00017402646183511,19.24326553299,0.055866303625741,0.031381483804024,0.00022891686624219,0.0073164970872634,-19.24326553299
15,2.5966584517727e-05,0.00025637945969253,0.00016303934195146,8.1848641170078e-05,5.9096371518506e-05,0.00018071262523375,25.373972912421,0.056026631733331,0.031381484915433,0.00042856669399768,0.0071632525936488,-25.373972912421
15.5,0.00013823868660713,0.00012685096328044,0.00016987295579059,5.2134424305286e-05,0.00019187052270754,0.00019251612347846,32.663895816084,0.056262996718503,0.031381482458294,0.00059603273708955,0.0071982209893495,-32.663895816084
16,0.00024546743103874,-1.2924796035671e-05,0.00017391148500044,1.872448170143e-05,0.00031502886274367,0.00020341970701514,39.436474018099,0.056583584231304,0.031381479334913,0.0005729769273342,0.0075335024965537,-39.436474018099
16.5,0.00033741351576445,-0.00014123545032173,0.00017738478864652,-1.2660622214451e-05,0.00040259796930218,0.00020632477979295,44.480924036926,0.056988754512946,0.031381476951841,0.00038933477765602,0.008074801623945,-44.480924036926
17,0.00040642986966737,-0.00023664970911715,0.00018241675724264,-3.6313668649489e-05,0.0004478424842075,0.00020086065677276,47.080655400496,0.057470914133536,0.031381475909974,0.00020912230162417,0.0086317270215006,-47.080655400496
17.5,0.00044496196500531,-0.0002820723112513,0.00018908558817743,-4.7431601163622e-05,0.00046298804684614,0.00019428937940288,47.045793410175,0.058015208908435,0.031381476123129,0.00018146946489986,0.0090733957661159,-47.045793410175
18,0.00044586075131905,-0.00026886148598596,0.00019598756373373,-4.3672746520688e-05,0.00046670158254478,0.00019647686270065,44.782974122814,0.058601643973472,0.031381476541565,0.00034097855595821,0.0093915882746982,-44.782974122814
18.5,0.0004058720052244,-0.00019942963422587,0.00020264794528728,-2.6614980699139e-05,0.00046900033915559,0.00021336664886568,41.245392997046,0.059208408309769,0.031381476766272,0.000622982475307,0.009651352717435,-41.245392997046
19,0.00033014161801787,-8.6582939561441e-05,0.00021136555889823,-1.3002473721449e-06,0.00046516179063627,0.00024379636190953,37.656266642386,0.059815589764682,0.031381477663444,0.00093940148948591,0.009915386628815,-37.656266642386
19.5,0.00023371286559236,5.0700577925399e-05,0.00022658822307507,2.6406278319891e-05,0.00044271411815031,0.00028147497128573,35.093578333746,0.060408429363782,0.031381478696731,0.0012256094120582,0.010221698788844,-35.093578333746
20,0.00013778799259566,0.00019256633789147,0.0002519791884474,5.2612337643377e-05,0.00039476258215614,0.00031958134711258,34.147570421962,0.060979677358765,0.031381480283924,0.0014328746247172,0.010607473393214,-34.147570421962
20.5,6.2889364177275e-05,0.00032142416822796,0.00028741601477483,7.6154562753638e-05,0.00032850765257268,0.00035394413271937,34.811735650057,0.06153101161406,0.031381489314571,0.0015128641878589,0.011118268159852,-34.811735650057
21,2.3277515085496e-05,0.00042250485481808,0.00032843228143515,9.7184804216962e-05,0.00026319698836977,0.0003832147297402,36.615068950012,0.062073421926028,0.031381633527326,0.0014362205659996,0.011777226552218,-36.615068950012
21.5,2.5277932322291e-05,0.00048400361575079,0.00036879248282416,0.00011515230854424,0.0002209395273162,0.00040772553011777,38.883504901679,0.062626242956094,0.031382086521897,0.0012279494460882,0.012552103265972,-38.883504901679
22,6.8860224790423e-05,0.00049834810339336,0.0004043529301978,0.00012774082021192,0.00021795402444367,0.00042909164668018,40.997538285772,0.063214719530302,0.031382794756796,0.00097208722332452,0.01336614714455,-40.997538285772
22.5,0.00015012545304068,0.00046385324963915,0.00043540923354709,0.0001312373164603,0.00026090794181421,0.00045052756741966,42.564445809322,0.063866584466512,0.031383956603115,0.00076861559308362,0.014151827309416,-42.564445809323
23,0.00026341240885532,0.00038506734590913,0.00046643164006653,0.00012185262866712,0.00034832391389963,0.00047681106702527,43.487057478648,0.064608590353688,0.031385327834817,0.00067479975345296,0.014902118330585,-43.487057478648
23.5,0.00040213665666894,0.0002713479233478,0.00050326346193737,9.748405267963e-05,0.00047348975337222,0.00051263097515297,43.945606365687,0.065463882468364,0.03138658099807,0.0006788200379689,0.015676224735621,-43.945606365687
24,0.00055942489068176,0.00013428329338456,0.00055021314934408,5.8978824267168e-05,0.00062718598449627,0.00056065129273243,44.312351890098,0.066450558946227,0.031387479865824,0.00072405318427416,0.016557605304476,-44.312351890098
24.5,0.00072834459941099,-1.4413069849727e-05,0.00060839505169843,1.0472792810085e-05,0.00079929488193171,0.00062045161248222,45.015749730503,0.067581076768702,0.031387982224671,0.00075929378411551,0.017601400927928,-45.015749730503
25,0.00090135800441799,-0.00016323839723083,0.000675816289939,-4.1253166751981e-05,0.00097953924697224,0.00068909763682918,46.383096423103,0.068861781384946,0.031388319421786,0.00077405475879656,0.018809812614732,-46.383096423103
25.5,0.0010689696242722,-0.00029962088059967,0.00074865272994152,-8.8156665804779e-05,0.0011575079530758,0.00076279656807719,48.511017736395,0.070292052378515,0.031388688396346,0.00079825025801865,0.020144123678353,-48.511017736395
26,0.0012185478795974,-0.00040852547889471,0.00082287166679844,-0.00012259300606111,0.0013220362290295,0.00083849430520892,51.216431077185,0.071863245763658,0.03138926922906,0.00087640779636415,0.02155430647146,-51.216431077185
26.5,0.0013349714216368,-0.00047280853989974,0.00089558683889493,-0.00013875674151096,0.00146065113533,0.00091462972877168,54.092484462772,0.073558282287626,0.03139028847965,0.001039579317319,0.023003621828773,-54.092484462772
27,0.0014040187757461,-0.00047623294502166,0.00096592790885615,-0.0001336033647296,0.0015603799096066,0.00099112083437088,56.647829923987,0.07535287438218,0.031391971484126,0.0012894333945336,0.024480050942864,-56.647829923987
27.5,0.0014176374812508,-0.00040842217177837,0.0010353663445776,-0.00010721575688065,0.0016107170577382,0.0010690653104433,58.472042951332,0.077218855998485,0.031394435306654,0.0015952890617711,0.025998090634748,-58.472042951332
28,0.0013786651861843,-0.00026971233889933,0.0011073835304654,-6.2702252854889e-05,0.0016079199413376,0.0011503495439525,59.36462272486,0.079129182743357,0.031397868361569,0.0019002472465618,0.027594304803929,-59.36462272486
28.5,0.0013025000886222,-7.36306619198e-05,0.0011865370954647,-5.7600094700723e-06,0.0015585105574294,0.0012371544407204,59.387858879373,0.081063426160006,0.031402773486772,0.0021353677812361,0.029315525554923,-59.387858879373
29,0.0012147525434809,0.00015422847061032,0.0012772936064595,5.595179305736e-05,0.0014801284706546,0.0013315262583296,58.837630375105,0.083012372400816,0.031410006198861,0.0022411266965527,0.031200269869176,-58.837630375105
29.5,0.001145820486015,0.00038051740635535,0.0013830298814279,0.00011353336866292,0.0013992046137378,0.0014352454436493,58.153153147298,0.08498066476855,0.031420654378854,0.0021897390839786,0.033261181477828,-58.153153147298
30,0.0011243453560149,0.00057145965458807,0.001505332391123,0.0001590375745738,0.0013460926224672,0.001549895525647,57.798984422903,0.086987024764392,0.031433759142908,0.0019969585728441,0.035480945597591,-57.798984422903
30.5,0.0011719469061462,0.00069817375760758,0.0016440751326733,0.00018573777847132,0.0013493258358441,0.0016771604067045,58.152416579781,0.08906213833982,0.031449470386811,0.0017155011617599,0.037823776268955,-58.152416579781
31,0.0012999780161255,0.00074142857410622,0.0017967747879031,0.00018991689430875,0.0014298919315641,0.0018175393300639,59.422512090115,0.091244664754507,0.031464394975704,0.0014131223292192,0.040257189619177,-59.422512090115
31.5,0.0015082212993677,0.0006951675443039,0.0019599973608169,0.0001717319586281,0.0015965069927784,0.0019704981352912,61.617045269888,0.093576048732532,0.031477868565915,0.0011476684690894,0.042771495902346,-61.617045269888
32,0.0017855814691884,0.00056706156693723,0.0021294547621468,0.00013523107793068,0.0018434354689338,0.0021333692803367,64.561273805841,0.09609495567348,0.031490635340292,0.00095188995463278,0.045383459660739,-64.561273805841
32.5,0.0021123812710049,0.00037666590733655,0.002301357842913,8.693553702765e-05,0.0021517385359131,0.0023022496511911,67.958948652203,0.098832203910482,0.031503130944054,0.00083289130438785,0.048126839429812,-67.958948652203
33,0.0024637238522351,0.00015232252885296,0.0024741556947078,3.3779710870377e-05,0.0024938076928432,0.002474261276988,71.475187427137,0.10180701412764,0.031516456717454,0.00078196712547228,0.051036741339591,-71.475187427137
33.5,0.0028135132098276,-7.3464049372403e-05,0.0026479087974426,-1.7660159022252e-05,0.0028399611619954,0.0026480205040287,74.817004193031,0.10502522399869,0.031532159664104,0.00078666555979349,0.054135196737812,-74.817004193031
34,0.0031384366778629,-0.00026954404374048,0.0028237715473772,-6.1818673004063e-05,0.0031648365438163,0.0028240487147396,77.791142624125,0.10847979764859,0.031551767943622,0.00083873074127986,0.057425137639658,-77.791142624125
34.5,0.0034214480184367,-0.00041137491055392,0.0030036171654873,-9.4854062749588e-05,0.0034517399378592,0.0030046096110212,80.32779290624,0.11215349001234,0.031578111568488,0.00093567195348653,0.060893062023592,-80.32779290624
35,0.0036540209854052,-0.00048441156823181,0.0031896793528504,-0.00011401765304911,0.0036938600059923,0.0031928290711063,82.469334752653,0.11602301197348,0.031613140367238,0.0010769645568238,0.064517592643988,-82.469334752653
35.5,0.0038365881381034,-0.00048529211385782,0.0033838950299417,-0.00011786616869007,0.0038926033180978,0.0033912122305283,84.332565535863,0.12006368205425,0.031659074376731,0.00125758190592,0.068281507844064,-84.332565535863
36,0.003977316928602,-0.00042115983447676,0.0035865369796323,-0.00010648775927904,0.0040546598159615,0.0035996937651862,86.059226312345,0.12425353299254,0.031718992849956,0.0014624015444364,0.072179922482345,-86.059226312345
36.5,0.0040895936746876,-0.00030679918255503,0.0037976856161405,-8.1614937302653e-05,0.0041892879302274,0.0038170955496778,87.771619348719,0.12857618754235,0.0317905828977,0.0016649549619322,0.076222608275821,-87.771619348719
37,0.0041890318120184,-0.00015995541313567,0.0040189362907743,-4.635217098115e-05,0.0043067274804198,0.0040433423516535,89.546286012682,0.13302230097515,0.031871756072328,0.0018322049268601,0.08043247752807,-89.546286012682
37.5,0.0042907742033999,1.8450171341482e-06,0.0042502971150915,-3.6525520356482e-06,0.0044176152530289,0.0042770659368561,91.410473019093,0.13758973209571,0.031958334329723,0.0019340893773117,0.084832745170451,-91.410473019093
38,0.0044075518703979,0.00016212839739361,0.0044924612713151,4.1676744158245e-05,0.0045327020567438,0.0045184136906891,93.357849181895,0.14228279689135,0.032046497613218,0.0019536803210256,0.089438066464321,-93.357849181895
38.5,0.0045487697353171,0.00030663868275481,0.0047441485120705,8.4801766612232e-05,0.0046624294740536,0.0047665350234802,95.374518817841,0.1471110243989,0.032136461851386,0.0018930784872402,0.094248600173896,-95.374518817841
39,0.004720484089303,0.00042302877304492,0.0050025823989413,0.00012106844063888,0.0048162073620646,0.0050198021318748,97.464029822187,0.15208776853961,0.032225139177643,0.0017723244698739,0.099251548813203,-97.464029822187
39.5,0.0049257952940652,0.00050101148921801,0.0052650380585192,0.00014576143049911,0.0050014115642496,0.0052768614656446,99.661133776847,0.15722885600568,0.032306136127106,0.0016220329864807,0.10443072698066,-99.661133776847
40,0.0051653788982614,0.00053296115874548,0.005527808384644,0.00015554737175996,0.0052224867814609,0.0055350921068498,102.02895433604,0.16255128355881,0.032376169435164,0.001473247625571,0.1097749251906,-102.02895433604
40.5,0.0054372540728067,0.00051480997442089,0.0057861350185533,0.00014945051114058,0.0054797816132754,0.0057902584980291,104.64129533028,0.16807192060696,0.032434121605798,0.0013487819752164,0.11528327466643,-104.64129533028
41,0.0057371720208962,0.0004465932373522,0.0060366352592788,0.00012781117570571,0.0057697395966842,0.0060389403383077,107.55757600747,0.17380621524069,0.032480389998517,0.0012591168343201,0.1209658797988,-107.55757600747
41.5,0.0060586951817274,0.00033398440972927,0.0062775013947129,9.3070371514829e-05,0.0060854055766977,0.0062789514792326,110.79946070149,0.17976694517738,0.032518637470757,0.0012037303936802,0.12683989620567,-110.79946070152
42,0.0063935938182273,0.00018839329726069,0.0065089140821304,4.9516891048543e-05,0.006417547365004,0.0065100376842049,114.33603611017,0.18596304476135,0.032552844604434,0.0011764811748477,0.13292115509892,-114.3360361103
42.5,0.0067321767139381,2.6482742152143e-05,0.0067337111004668,2.5873799162514e-06,0.0067556689932007,0.0067347714564699,118.08177363301,0.19239857420066,0.032585950924064,0.0011719926974882,0.13921849390849,-118.0817736333
43,0.0070638480807051,-0.00013177128014292,0.0069563570310617,-4.1953002732594e-05,0.0070889375142551,0.006957615512907,121.90947485509,0.19907204664044,0.032619461640633,0.0011897142507545,0.14572976251436,-121.90947485545
43.5,0.007378260601684,-0.0002653483868301,0.0071820896562593,-7.8376794524101e-05,0.0074072694331506,0.0071840118494741,125.67609808735,0.20597641648914,0.032655807260161,0.001233635502866,0.15244441761441,-125.67609808751
44,0.0076668292112908,-0.00035587651914939,0.0074156272731623,-0.0001019169040932,0.0077024210483392,0.0074189287495584,129.2538379848,0.21309990160216,0.032697603269436,0.0013080113000252,0.15934791577704,-129.25383798462
44.5,0.007924217211466,-0.00039065834861159,0.0076611240137893,-0.00010980755996788,0.0079689274617832,0.0076666266341139,132.557239581,0.22042758630837,0.032747359124096,0.0014116232299086,0.16642959522566,-132.55723958065
45,0.0081494738046967,-0.00036458913712817,0.0079209146792159,-0.00010116176240155,0.0082048509581576,0.0079292576693671,135.55979488911,0.22794358106703,0.03280664573873,0.0015339417942912,0.17368750776149,-135.55979488885
45.5,0.0083465204750393,-0.00028178246998752,0.0081953762169295,-7.7765747727007e-05,0.0084122619772212,0.0082066976378409,138.29695529725,0.23563339591407,0.032873887234626,0.0016556033469079,0.18112773057442,-138.29695529714
46,0.0085237377882042,-0.00015479708566222,0.0084829688628017,-4.3428651901006e-05,0.0085972702077779,0.0084967141758185,140.85597510752,0.24348612436594,0.032947201323734,0.0017533324734336,0.1887620201208,-140.85597510748
46.5,0.0086926519276944,-2.7189915680385e-06,0.0087795487619179,-2.9954857959759e-06,0.0087694467581321,0.0087945268712495,143.35624441077,0.25149606233416,0.033023549410713,0.001807229951401,0.19660081505135,-143.35624441074
47,0.0088659546592268,0.00015186701383071,0.0090795230537428,3.7989694916658e-05,0.0089405472056493,0.0090942170369388,145.92530819717,0.25966347783906,0.033100301814381,0.001807301567075,0.20464900055296,-145.9253081971
47.5,0.0090552505389093,0.00028644394388932,0.0093766440120324,7.4126310968321e-05,0.0091226080589766,0.0093896545171396,148.67563559984,0.26799438048583,0.033175427722265,0.0017565714839379,0.21290366603978,-148.67563559972
48,0.0092690198781432,0.00038228396194545,0.0096653307433603,0.00010074725042863,0.0093257477730049,0.0096757602528255,151.68650397068,0.27649932383786,0.03324844302192,0.0016696902725072,0.22135627929029,-151.68650397053
48.5,0.009511277199011,0.00042755705727658,0.0099413771167172,0.00011477562597438,0.0095562289024374,0.00994899724163,154.99425115503,0.28519148750571,0.033319648421523,0.0015678253456659,0.22999636000514,-154.99425115489
49,0.0097812382222553,0.00041874437321809,0.010203128537868,0.00011473168402469,0.0098153663806278,0.010208289512329,158.59219833695,0.29408445523609,0.033390321347025,0.0014720063813823,0.23881663860701,-158.59219833688
49.5,0.010073985211382,0.00036060071618554,0.010451117232211,0.00010122845140492,0.010099602434199,0.010454483202471,162.43880339442,0.3031901456023,0.03346256119567,0.0013975173842683,0.24781593976908,-162.43880339444
50,0.010381722297799,0.00026479707979117,0.010688119546517,7.6716063546888e-05,0.010401559269014,0.010690376788747,166.47038602832,0.31251725164554,0.033539933725465,0.0013512720339571,0.25699847699183,-166.47038602844
