time,DJ,DJ_box,DJint,DJint_2,DJint_box,DJint_box_2,Jint,Jint_box,bot_react,external_work,fracture_energy,kinetic_energy,strain_energy,top_react
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5,-0.00015421351256659,1.5325311895603e-09,-0.00015421351256659,-7.0473914532116e-19,1.5325311895603e-09,-2.3794520800431e-25,0.00066250674758086,2.531638614792e-09,-210.11840116858,0.08524693856882,0.031022000578884,0.014145984921182,0.029901039111956,210.11840116858
1,0.0009455028365825,2.1656488360743e-07,-0.0017810825965257,0.0027265854331082,2.1158290411924e-07,4.9819794881876e-09,-0.00098047646596516,3.6099632293313e-07,6.9975779521565,0.085232552499946,0.031023260592609,0.014994461071272,0.018183370922723,-6.9975779521565
1.5,-0.0011149837855976,6.1996327634066e-06,-0.0013797633604156,0.00026477957481799,5.7721661444018e-06,4.274666190048e-07,-0.00075512431139263,1.0282025917406e-05,7.3853863142274,0.085218461289981,0.03102326800608,0.012542573740141,0.014088225863522,-7.3853863142274
2,0.00068892658196092,6.3178318684503e-05,-0.00095484745081059,0.0016437740327715,5.3139944886392e-05,1.0038373798111e-05,-0.00039729625619622,0.00010082183046007,-5.5495076165259,0.085240108342016,0.031024007590272,0.010792176535855,0.012091181757173,5.5495076165259
2.5,-0.0003062137580683,0.00028523489846296,-0.00081546461535403,0.00050925085728573,0.00019225895028417,9.2975948178791e-05,-0.00017884765632032,0.00040884135447287,0.49604639947136,0.085245998055883,0.031038417826223,0.0090198032236395,0.011532676833025,-0.49604639947138
3,0.00090317903638622,0.00062430469778654,-0.00072448368910167,0.0016276627254879,0.00023390163517533,0.00039040306261121,3.0418253467452e-05,0.00069636411883042,-1.8080864462498,0.085256437355154,0.031133450086019,0.0069054614946761,0.011741505704614,1.8080864462498
3.5,0.00065606992380593,0.00083039129004268,-0.00074560593567922,0.0014016758594852,-0.00011881477482903,0.00094920606487171,-9.8995029499928e-05,0.00036412409657534,-3.320817423184,0.085262896230042,0.031300125075704,0.0058926058537827,0.010497733015944,3.320817423184
4,0.0011858979919253,0.00096412135741763,-0.00064969301951611,0.0018355910114414,-0.00042968213472391,0.0013938034921415,-0.00025654862797448,-0.00019495771784651,-7.3111244604349,0.085260141057353,0.031344491875626,0.0062784972108344,0.0088404584149609,7.3111244604349
4.5,0.00079208860436999,0.00089435983278755,-0.00050786534035063,0.0012999539447206,-0.00012022724691684,0.0010145870797044,-0.00025908693228997,-8.7738445914156e-05,-15.518227844973,0.0852440050561,0.031369079013905,0.0054913842959205,0.0091831019536756,15.518227844973
5,0.00062938726246526,0.00065818208609379,-0.00050706705187288,0.0011364543143381,0.00031935136367793,0.00033883072241586,-0.00029118267696819,0.00034949349606096,-26.794322415314,0.085211756310347,0.031369124529032,0.0037815706601134,0.010358331078193,26.794322415314
5.5,0.00041991177228931,0.00046032986222018,-0.00050833175407506,0.00092824352636436,0.00040737720825954,5.2952653960639e-05,-0.00039074493896453,0.00044239421433705,-38.111265411213,0.085169523794837,0.031370282019042,0.0019617171840318,0.011464341709044,38.111265411213
6,0.00048753489658813,0.00039482648736407,-0.00042179135819161,0.00090932625477974,0.00031522960439955,7.9596882964517e-05,-0.00038740163748371,0.00034061271588987,-43.644712708964,0.085129729335829,0.031371666697617,0.0012212986878853,0.010969140951518,43.644712708964
6.5,0.00048331118289175,0.00038835327088698,-0.0003075228467174,0.00079083402960915,0.00023209948185375,0.00015625378903323,-0.00025741237457964,0.0002715769224769,-39.590122639592,0.085105846345907,0.031371707847791,0.0024464608027173,0.008662428212116,39.590122639592
7,0.0004708152468549,0.00035308251881268,-0.00021518390327075,0.00068599915012565,0.00010987200996647,0.00024321050884622,-0.00010230272102318,0.00017068212940109,-28.160707522948,0.085106842131563,0.031371734270917,0.0042762645034972,0.0066178485477795,28.160707522948
7.5,0.00040970900371591,0.00029622412704917,-0.00012162290249086,0.00053133190620677,-6.8109760380499e-05,0.00036433388742967,2.620948603862e-05,-2.2236591444562e-06,-16.818333090057,0.085135786086266,0.031372137911015,0.0047873069784589,0.0063593370674944,16.818333090057
8,0.00039100408135741,0.0002771515828596,6.4463535504174e-06,0.000384557727807,-0.00015139598815706,0.00042854757101667,0.0001905343996171,-6.3052029938776e-05,-12.269780652651,0.085191454197547,0.031372152948709,0.0039016387283916,0.0072652280945236,12.269780652651
8.5,0.00035334951004614,0.00026038888946058,0.00012905555592347,0.00022429395412267,-6.8480426119539e-05,0.00032886931558012,0.00037332223016938,6.2907532764111e-05,-15.438037351246,0.085270464626417,0.031372326734456,0.0026997188855017,0.0081756269823491,15.438037351246
9,0.00029499665988264,0.00021297376188535,0.00022800567461413,6.6990985268507e-05,8.3822617739845e-05,0.0001291511441455,0.00049721942077915,0.00022657842866718,-22.840481927645,0.085370088449309,0.031373049008048,0.0019084625315302,0.0085815483508274,22.840481927645
9.5,0.00021438397038247,0.00015115040174965,0.00031870776847951,-0.00010432379809704,0.00019916330675827,-4.8012905008617e-05,0.00053381574188723,0.00030493930713242,-31.313241007838,0.085490283140386,0.031374657759105,0.0015912104928561,0.0086548387220501,31.313241007838
10,0.00015914296046169,0.00011589982480146,0.00041833639238014,-0.00025919343191845,0.00024836031233459,-0.00013246048753313,0.00052880848806648,0.00029803466368909,-39.923779519621,0.085632908687332,0.031376223441082,0.0013644604334605,0.008817749879755,39.923779519621
10.5,0.00012747333651833,9.2224964122577e-05,0.00048651974583495,-0.00035904640931662,0.00020052981482683,-0.00010830485070425,0.00052062860388252,0.00022158295687887,-48.1096252693,0.085798109516755,0.031376519690911,0.0010534972528532,0.0090697948621652,48.1096252693
11,7.6746791631226e-05,3.7793007186585e-05,0.000441891523654,-0.00036514473202277,4.560171992956e-05,-7.808712742975e-06,0.00047491613009316,7.6563960480742e-05,-53.871513439387,0.085979221625267,0.031376533277933,0.00094099175014882,0.0090104435755688,53.871513439387
11.5,-4.765367614617e-05,-8.213763378982e-05,0.00022054572911202,-0.00026819940525819,-0.00018543828117981,0.00010330064738999,0.00031267465236386,-0.00013277595751692,-54.541295393259,0.086159708258205,0.031376539470758,0.0013670406410698,0.0083690255357413,54.541295393259
12,-0.00015189806703515,-0.00016787784328301,-8.4023284801413e-05,-6.7874782233738e-05,-0.00035796806616644,0.00019009022288343,0.00010131213344535,-0.00027780608135436,-48.920908005682,0.086316790359329,0.031376542038094,0.002257218688973,0.0073731704493465,48.920908005682
12.5,-0.00024321715102655,-0.00023695270229285,-0.00047421907366925,0.0002310019226427,-0.00050783287510811,0.00027088017281526,-0.0001782069216471,-0.00038000675784198,-38.422407533204,0.0864307923344,0.031376545873759,0.0031018487830808,0.0066103255911094,38.422407533204
13,-0.0002188138875813,-0.00019433820379123,-0.00079596099296012,0.00057714710537882,-0.0005430143503732,0.00034867614658197,-0.00040788135500984,-0.0003613556824659,-26.402454629755,0.086492878085741,0.031376545963127,0.0033815579907639,0.0065079065009892,26.402454629755
13.5,0.00011183166324243,0.00014696963962141,-0.00076365050504014,0.00087548216828256,-0.00024258398959384,0.00038955362921525,-0.00034814380073908,-3.6044210360194e-05,-16.526926450053,0.086506557364588,0.031376545981132,0.0029408591862217,0.0070497286900363,16.526926450053
14,0.00059996765029478,0.00063496900202878,-0.00048774173792715,0.0010877093882219,0.00021969398541931,0.00041527501660947,-0.00011521696686933,0.00041757923750976,-11.257093653273,0.086484588909897,0.031376546923564,0.0020912059130255,0.0078035645147403,11.257093653273
14.5,0.0006487763017412,0.0006754402224008,-0.00050885503449498,0.0011576313362362,0.00027202173103371,0.0004034184913671,-0.0002589205618215,0.00040807710087342,-11.112521073697,0.086444237863819,0.031376932425009,0.001292418200161,0.0083522600542101,11.112521073697
15,0.00071870132810353,0.00072793020085665,-0.0004422189595795,0.001160920287683,0.00029850684106163,0.00042942335979502,-0.00031785363904911,0.00037458001807978,-14.9564543479,0.086403094862873,0.031379825190057,0.00080840725878091,0.0085628800852012,14.9564543479
15.5,0.00022956802819253,0.00021181863131713,-0.00087698570099838,0.0011065537291909,-0.00026941762449713,0.00048123625581426,-0.00074858724563589,-0.00014558535941336,-20.926681787176,0.086376827592172,0.031384118643838,0.00061282451909042,0.0085421557175284,20.926681787176
16,-0.0021252477955496,-0.0021676560474751,-0.0030548464452512,0.00092959864970165,-0.0026251320632627,0.00045747601578769,-0.0029659147120673,-0.0025346534562605,-27.255523525966,0.086378330037407,0.031385939295281,0.00059199094964402,0.0084045966748421,27.255523525966
16.5,-0.0036429835346795,-0.0036959903275238,-0.0043269764262387,0.00068399289155922,-0.0040711065976948,0.00037511627017105,-0.0042569896905575,-0.0040231795872796,-32.598961813047,0.086416758158242,0.031386256642203,0.00070708209792504,0.0081731419367583,32.598961813047
17,-0.0033355958908422,-0.0033856744087816,-0.0037716517700688,0.00043605587922662,-0.0036619961813342,0.00027632177255267,-0.0036680711521857,-0.0036116519621388,-36.095677250853,0.086496615713308,0.031386268263889,0.00094560842505582,0.0078763233113439,36.095677250853
17.5,-0.0016723996676623,-0.0017148382466924,-0.0018784954576679,0.00020609579000557,-0.0018897701896311,0.00017493194293868,-0.0017243910517361,-0.0018084227875843,-37.443630090242,0.086618200477749,0.031386275028146,0.0012204158520894,0.0076388751281109,37.443630090242
18,-9.1062896419472e-05,-0.0001290210404154,-9.6271348375229e-05,5.2084519557575e-06,-0.00021112849929301,8.2107458877612e-05,8.5626279972541e-05,-0.00010255703998129,-36.984841927088,0.086779419879871,0.031386280525468,0.0013699837569778,0.007631036044097,36.984841927088
18.5,0.00033237525444223,0.00029232444154464,0.00052727423461833,-0.0001948989801761,0.00032436269796673,-3.2038256422097e-05,0.00068039424176498,0.00041805949059421,-35.623611041189,0.086977488488996,0.031386283298064,0.0012698098847466,0.007935906414538,35.623611041189
19,0.00033619621806996,0.00028803309684636,0.00069343867750421,-0.00035724245943425,0.00041332069857437,-0.00012528760172801,0.00078143724451727,0.0004614768205848,-34.486704807423,0.087209216329166,0.031386283999157,0.00094473818627602,0.0084640222511015,34.486704807423
19.5,0.00034622303044601,0.00028913951702299,0.00079864263717165,-0.00045241960672564,0.00045140293731907,-0.00016226342029608,0.00083960375570546,0.00047082174593689,-34.444894004785,0.087469952994381,0.031386284035622,0.00056755416013005,0.0090010973680378,34.444894004785
20,0.00035524293669365,0.0002930806825297,0.00087107494192777,-0.00051583200523412,0.00047628128704452,-0.00018320060451482,0.00088430203271314,0.00047901279852049,-35.759911017106,0.087752383937793,0.031386284061469,0.00034911434573602,0.0093423915036702,35.759911017106
