time,DJint,DJint_2,Jint,dt,external_work,kinetic_energy,strain_energy,tip,tip_adv,tip_cum,top_react
7.5,-2.6968603462293e-05,0.0001479336083008,4.2187487879898e-06,0.5,0.026941720449055,0.0013543835543716,0.0024014658288973,10,0,0,15.783754290269
8,-1.5664055787111e-05,0.00013498864648798,3.1652649144431e-05,0.5,0.026967476549784,0.0010193174429178,0.0027414844400398,10,0,0,10.437560641569
8.5,-3.5063216441029e-08,0.00011170767447805,7.9625488286204e-05,0.5,0.026999447237172,0.00063740968530089,0.0030062092321654,10,0,0,12.151594035398
9,3.8559671211401e-06,8.6995688137687e-05,0.00011116869033593,0.5,0.02704139773572,0.00047203353565849,0.0030311796334506,10,0,0,18.321905794194
9.5,7.6044020125227e-06,5.4749152996242e-05,0.00011359113631475,0.5,0.027097403065232,0.00050276567274358,0.0029351090495029,10,0,0,26.152606927454
10,3.0539933970855e-05,1.1386476259834e-05,0.00010565531680198,0.5,0.027170013431492,0.00052516312233257,0.002946361213366,10,0,0,34.355862337999
10.5,6.9778281155315e-05,-3.3125199562537e-05,0.00010643985699419,0.5,0.027258604955456,0.00042023950458297,0.0031063895858557,10,0,0,41.977262294997
11,0.00010406094945829,-5.8370598942515e-05,0.00011890202836644,0.5,0.027358513895098,0.00029481268010192,0.0032381030939812,10,0,0,47.216481191889
11.5,0.00011377998657714,-4.7986278058876e-05,0.00013525492540524,0.5,0.027461184507815,0.000327991225197,0.0031736009873167,10,0,0,48.041626774492
12,8.971198158748e-05,5.3213599327459e-06,0.00014428354938903,0.5,0.027555740652171,0.00056045211785311,0.0029337904703119,10,0,0,43.640082075673
12.5,3.5308855201349e-05,9.5336239944634e-05,0.0001371962469793,0.5,0.027632173658409,0.00084072663653874,0.0027133364185592,10,0,0,35.194587786387
13,-3.2390483065029e-05,0.00019962644573752,0.00011242170191,0.5,0.027685046784335,0.00096078326026925,0.002693723243365,10,0,0,25.498286212764
13.5,-8.8539118486251e-05,0.00028589488593578,7.5277480558896e-05,0.5,0.0277156365519,0.00085234919191051,0.0028690278358421,10,0,0,17.724751435478
14,-0.00011255827224262,0.00032860922424568,3.5905811626746e-05,0.5,0.027731205146234,0.0006283654921921,0.0030861381841068,10,0,0,14.039403776092
14.5,-9.8550296922095e-05,0.00032158713129455,7.4594988896035e-06,0.5,0.027742018184569,0.00043810792448749,0.0032244244202537,10,0,0,14.84063553787
15,-5.5546246038595e-05,0.00027618158448159,1.8416323289601e-06,0.5,0.027758035266446,0.00033227576291206,0.003286102270773,10,0,0,18.996463016956
15.5,1.5236257243926e-06,0.00021006595569526,2.4178759913382e-05,0.5,0.027786940380606,0.00027023153475924,0.0033371042572592,10,0,0,24.707537666536
16,6.0743874815234e-05,0.00013829922944655,7.018177793547e-05,0.5,0.027833877738581,0.00021046718884536,0.0034096657203657,10,0,0,30.303229919329
16.5,0.0001160392248285,7.1088402364501e-05,0.00012853773173381,0.5,0.027902199705642,0.00016593654474093,0.0034754654562861,10,0,0,34.603090476033
17,0.00016568495157439,1.4930639897394e-05,0.00018684961155212,0.5,0.027994418349252,0.000176204313761,0.0035002433837016,10,0,0,36.965435824542
17.5,0.00021026604631077,-2.6818754283347e-05,0.00023725269848813,0.5,0.028112961877539,0.00024459074263857,0.0035041411760501,10,0,0,37.289385989064
18,0.00025123942439249,-5.4467273354172e-05,0.00027822899427555,0.5,0.028260555376602,0.00031943007746025,0.0035556767315912,10,0,0,36.034317222343
18.5,0.00028975269835243,-7.1975732955161e-05,0.00031237023915991,0.5,0.028440022445262,0.00034083090326166,0.0037078990191123,10,0,0,34.123555634672
19,0.00032588139353101,-8.5164268913535e-05,0.00034312007678909,0.5,0.028653469136775,0.00030045475097222,0.0039469074259743,10,0,0,32.643681504105
19.5,0.00035863326925657,-9.8622907439835e-05,0.00037336291581043,0.5,0.028901231447526,0.00025141349537732,0.0042047367000551,10,0,0,32.440378697704
20,0.00038649026537051,-0.0001132121971031,0.00040577811474134,0.5,0.029181188554264,0.00026150238053084,0.0044183772801176,10,0,0,33.815915511289
20.5,0.00040784047411685,-0.00012562713136729,0.00044288911702231,0.5,0.029488750210584,0.00036054896977627,0.0045729324717942,10,0,0,36.466200838542
21,0.0004208061088634,-0.00012967761238111,0.00048548386210214,0.5,0.029817296772293,0.0005301429393571,0.004693956247494,10,0,0,39.649228395378
21.5,0.00042275612648203,-0.00011798364040305,0.00053025520743535,0.5,0.030158623369658,0.00073262355984402,0.0048114656184921,10,0,0,42.473931688378
22,0.00041062790871369,-8.3618109559688e-05,0.00056898826376522,0.5,0.030503210634046,0.00093993662843206,0.0049386049538477,10,0,0,44.184183330944
22.5,0.00038283004939316,-2.2142077322852e-05,0.00059107430151074,0.5,0.030840614710585,0.0011357747640667,0.0050798101756966,10,0,0,44.358585010005
23,0.00034185674901336,6.6007242460541e-05,0.00058873855611687,0.5,0.031160489706281,0.0013003951483513,0.0052480723106353,10,0,0,43.001057936554
23.5,0.00029560903166488,0.0001738391626497,0.00056202116334198,0.5,0.031454507103909,0.0014043457933523,0.0054658332438826,10,0,0,40.526271909619
24,0.00025622723527264,0.00028797592007991,0.00052041325516782,0.5,0.031718851995125,0.0014221815508166,0.00574770318678,10,0,0,37.64939008364
24.5,0.0002370771195728,0.00039090095710264,0.00048027108029523,0.5,0.031956423415889,0.0013520046447974,0.0060854674522971,10,0,0,35.196527465187
25,0.00024946138392844,0.00046467333084169,0.00045963004859387,0.5,0.03217771844927,0.0012197758270376,0.0064529162380986,10,0,0,33.876637669965
25.5,0.00030017940929042,0.00049514484347575,0.00047292229413689,0.5,0.032399785437806,0.0010638593776317,0.0068260773016539,10,0,0,34.083621555479
26,0.00039029127878638,0.00047558759934622,0.00052742809195619,0.5,0.032643407534978,0.00091484497233024,0.0071991780535035,10,0,0,35.800006871977
26.5,0.00051514906180516,0.00040858129844043,0.0006222182019866,0.5,0.032929408649383,0.00078752435303552,0.0075834061683258,10,0,0,38.637346626557
27,0.00066569072269173,0.00030534640047978,0.0007495137050315,0.5,0.033275271397066,0.00068688780932135,0.0079940930218318,10,0,0,41.991229004598
27.5,0.00083069110570196,0.00018262720081217,0.00089773260763109,0.5,0.033693002823999,0.00061663645659492,0.0084411382031544,10,0,0,45.244172291378
28,0.00099924018521067,5.828051993438e-05,0.0010549863652548,0.5,0.034188581119167,0.00058038789725027,0.0089297506965223,10,0,0,47.940489681046
28.5,0.0011626227251939,-5.2798884350291e-05,0.0012117418209202,0.5,0.034762720904873,0.00057722747389658,0.009465733055987,10,0,0,49.881511047229
29,0.0013151599718288,-0.00014114135886531,0.0013619474393641,0.5,0.035412372331136,0.00059990025277454,0.010056309250946,10,0,0,51.127781149505
29.5,0.0014541242149044,-0.00020310616528161,0.0015027821610795,0.5,0.036132365753472,0.00063946434727029,0.010705176158084,10,0,0,51.926828151239
30,0.0015791401940782,-0.00023955417415767,0.0016337108723621,0.5,0.036916800782909,0.00069173695691672,0.011408351866618,10,0,0,52.601518282874
30.5,0.0016914389150824,-0.00025357162981162,0.0017554637532137,0.5,0.037759995748406,0.00075855940981294,0.012156633141354,10,0,0,53.43640183856
31,0.0017931348019565,-0.00024814733383328,0.0018691897015944,0.5,0.038656976307086,0.00084258814125601,0.012943083443195,10,0,0,54.593221990246
31.5,0.001886591163879,-0.00022457145349819,0.0019758110594512,0.5,0.039603589656328,0.00094091370510831,0.013768807841577,10,0,0,56.075587343142
32,0.0019739749724013,-0.0001820317063416,0.0020756597786784,0.5,0.040596410305921,0.0010433071055097,0.014642516520034,10,0,0,57.748257406015
32.5,0.0020571641553738,-0.00011852454736064,0.0021685928905905,0.5,0.041632655908013,0.0011357101237832,0.0155756600974,10,0,0,59.400681949132
33,0.0021381140192258,-3.2825262637272e-05,0.00225471868298,0.5,0.042710327110383,0.0012049319908923,0.01657822403227,10,0,0,60.831559945818
33.5,0.0022195734917413,7.3109602800545e-05,0.0023355691855972,0.5,0.043828695363401,0.0012409191183341,0.017657902919779,10,0,0,61.925871497696
34,0.0023057827224903,0.00019222182183211,0.00241520109168,0.5,0.0449890964236,0.0012368263354428,0.018821033064248,10,0,0,62.700136306634
34.5,0.0024026797933661,0.00031185552351898,0.0025005561640567,0.5,0.046195801596076,0.0011895175235368,0.020072356114386,10,0,0,63.303553947932
35,0.0025173106082897,0.0004152491603557,0.002600635274031,0.5,0.047456614744064,0.0011016877853505,0.021413172079168,10,0,0,63.977329783231
35.5,0.0026564928956802,0.00048485726315587,0.0027245722165693,0.5,0.048782846865375,0.00098380920187765,0.022840192480355,10,0,0,64.986813314264
35.55,0.0026783618109942,0.00050109165394216,0.0027384855780485,0.05,0.048917505851598,0.0009159138886503,0.022987418521319,10,0,0,65.113077653733
35.6,0.0026939809978703,0.00050376183501221,0.0027527027210561,0.05,0.049052899929059,0.00090306456924108,0.023135442205032,10,0,0,65.244776208464
35.65,0.0027098919781364,0.00050700710636175,0.0027672316728072,0.05,0.049189043118266,0.00089015836210746,0.023284257391718,10,0,0,65.382120202791
35.7,0.0027261008354233,0.00050890918660384,0.0027820797199524,0.05,0.049325949759854,0.00087721562952369,0.023433858027244,10,0,0,65.525309027937
35.75,0.002742612828341,0.00051082512179804,0.0027972532166239,0.05,0.049463634470594,0.00086425697329618,0.023584238187665,10,0,0,65.674528918783
35.8,0.0027594323213178,0.0005118227172416,0.0028127575148348,0.05,0.049602112096125,0.00085130311399562,0.023735392123127,10,0,0,65.829952173842
35.85,0.0027765628260308,0.00051248995488103,0.0028285970059938,0.05,0.049741397666633,0.00083837477286513,0.023887314300675,10,0,0,65.991736867361
35.9,0.0027940071194706,0.00051244597725266,0.0028447752394231,0.05,0.04988150635966,0.00082549256828128,0.024039999445673,10,0,0,66.160026906149
35.95,0.0028117673936342,0.00051191591975873,0.0028612950727931,0.05,0.050022453471656,0.00081267693325571,0.024193442581545,10,0,0,66.334952238848
36,0.0028298453936336,0.00051075590187559,0.002878158811253,0.05,0.050164254397399,0.00079994805456432,0.0243476390675,10,8.3266726846887e-18,8.3266726846887e-18,66.516629035634
36.05,0.0028482425130589,0.00050904558545081,0.0028953683041522,0.05,0.050306924614698,0.0007873258292178,0.024502584633868,10,1.92741196235e-05,1.9274119623508e-05,66.705159710056
36.1,0.002866959832867,0.00050673239359485,0.0029129249857063,0.05,0.050450479671054,0.00077482983117409,0.024658275414719,10.00001927412,7.7066706601461e-05,9.6340826224969e-05,66.90063273074
36.15,0.0028859981073627,0.00050384276748501,0.0029308298632556,0.05,0.050594935169265,0.0007624792808107,0.024814707977513,10.000096340826,0.00017328864895669,0.00026962947518166,67.103122244867
36.2,0.0029053577134908,0.00050035809017221,0.002949083469379,0.05,0.050740306749941,0.00075029301139293,0.024971879349547,10.000269629475,0.00030779157943346,0.00057742105461512,67.312687588678
36.25,0.0029250385852252,0.0004962874605835,0.0029676857996543,0.05,0.050886610070181,0.00073828942972987,0.025129787041005,10.000577421055,0.00048036810426899,0.0010577891588841,67.529372782308
36.3,0.0029450401533143,0.00049162574398736,0.0029866362562832,0.05,0.051033860778857,0.00072648647132732,0.025288429064411,10.001057789159,0.0006907521229797,0.0017485412818638,67.75320609747
36.35,0.0029653613039479,0.00048637798386517,0.0030059336110803,0.05,0.051182074489675,0.00071490155270251,0.025447803950342,10.001748541282,0.00093861923866869,0.0026871605205325,67.984199755657
36.4,0.0029860003610762,0.0004805454522971,0.0030255759924808,0.05,0.051331266753438,0.00070355152460638,0.02560791075931,10.002687160521,0.0012235872582224,0.0039107477787549,68.222349774935
36.45,0.0030069550891342,0.00047413359736002,0.0030455608932463,0.05,0.051481453030684,0.0006924526296723,0.025768749089749,10.003910747779,0.0015452167816246,0.0054559645603795,68.467635948324
36.5,0.0030282227079194,0.00046714740836524,0.0030658851905662,0.05,0.051632648665359,0.00068162046682628,0.025930319082122,10.00545596456,0.0019030118794792,0.0073589764398587,68.720021915278
36.55,0.0030497999101514,0.00045959392620565,0.0030865451690405,0.05,0.051784868859623,0.00067106996320315,0.026092621419165,10.00735897644,0.0022964208576977,0.0096553972975564,68.979455283294
36.6,0.003071682874276,0.00045148072343319,0.0031075365390862,0.05,0.051938128649428,0.00066081535287306,0.026255657322353,10.009655397298,0.0027248371081713,0.012380234405728,69.245867766612
36.65,0.0030938672689915,0.0004428167157717,0.003128854447221,0.05,0.052092442880348,0.00065087016079142,0.026419428544713,10.012380234406,0.0031876000441163,0.015567834449844,69.519175327015
36.7,0.0031163482500843,0.00043361170784087,0.003150493478793,0.05,0.052247826183172,0.00064124719019509,0.026583937360123,10.01556783445,0.0036839961186518,0.019251830568496,69.799278320347
36.75,0.0031391204531135,0.00042387668197833,0.0031724476566634,0.05,0.052404292948994,0.00063195851207412,0.026749186549292,10.019251830568,0.0042132599250363,0.023465090493532,70.086061665408
36.8,0.0031621779865681,0.00041362366954161,0.0031947104404302,0.05,0.052561857303855,0.00062301545607519,0.026915179382626,10.023465090494,0.0047745753768701,0.028239665870402,70.379395056341
36.85,0.0031855144294034,0.00040286583011842,0.0032172747300546,0.05,0.052720533083172,0.0006144286029177,0.027081919600232,10.02823966587,0.005367076966441,0.033606742836843,70.679133235821
36.9,0.0032091228349867,0.00039161737528539,0.0032401328758764,0.05,0.05288033380636,0.0006062077788771,0.027249411389328,10.033606742837,0.0059898510992743,0.039596593936117,70.985116337341
36.95,0.0032329957413357,0.0003798935449761,0.0032632766948609,0.05,0.053041272652001,0.00059836205300427,0.027417659359369,10.039596593936,0.0066419375028294,0.046238531438947,71.297170294688
37,0.0032571251859158,0.00036771053898443,0.0032866974913081,0.05,0.05320336243381,0.00059089973753822,0.027586668515217,10.046238531439,0.0073223307071708,0.053560862146118,71.615107309166
37.05,0.0032815027226203,0.00035508548200038,0.0033103860796228,0.05,0.053366615577516,0.00058382839156809,0.027756444228652,10.053560862146,0.0080299815953288,0.061590843741447,71.938726362028
37.1,0.0033061194389009,0.00034203639734624,0.0033343328070888,0.05,0.053531044098631,0.00057715482758147,0.027926992208591,10.061590843741,0.0087637990209628,0.070354642762409,72.267813761238
37.15,0.0033309659720052,0.00032858220878608,0.0033585275755868,0.05,0.05369665958102,0.00057088512024693,0.028098318470325,10.070354642762,0.0095226514908291,0.079877294253238,72.602143716275
37.2,0.003356032524407,0.00031474274898138,0.003382959862322,0.05,0.053863473156222,0.0005650246166967,0.02827042930415,10.079877294253,0.010305368909462,0.0901826631627,72.941478939967
37.25,0.0033813088793191,0.00030053876291106,0.0034076187404302,0.05,0.054031495483484,0.00055957794768913,0.028443331243715,10.090182663163,0.011110744383375,0.10129340754608,73.285571280071
37.3,0.0034067844174216,0.00028599188428046,0.0034324929005717,0.05,0.054200736730589,0.0005545490392579,0.028617031034423,10.101293407546,0.011937536082006,0.11323094362808,73.634162384379
37.35,0.003432448135619,0.00027112457379288,0.0034575706743069,0.05,0.054371206555572,0.00054994112468581,0.028791535602216,10.113230943628,0.012784469152524,0.12601541278061,73.986984401457
37.4,0.0034582886680127,0.00025596001572323,0.0034828400594173,0.05,0.05454291408946,0.00054575675678577,0.028966852023023,10.126015412781,0.013650237685568,0.13966565046617,74.343760716024
37.45,0.0034842943086501,-0.0021716629106617,0.0035082887467203,0.05,0.05471586792012,0.00057057927112181,0.028868485666077,10.139665650466,0.014533506728856,0.15419915719503,74.704206714757
37.5,0.0035104530352826,-0.00081487998258901,0.0035339041476013,0.05,0.054890076077283,0.00061925228374981,0.02896426758333,10.154199157195,0.015432914345591,0.16963207154062,75.068030576562
37.55,0.0035367525334465,0.00032340166434927,0.0035596734215743,0.05,0.055065546018717,0.0006189000497096,0.029122363707628,10.169632071541,0.016347073714466,0.18597914525509,75.434934081544
37.6,0.0035631802206182,0.00034988439840143,0.0035855835036224,0.05,0.05524228461757,0.00061027699070968,0.029289290889318,10.185979145255,0.017274575268041,0.20325372052313,75.804613434914
37.65,0.003589723270767,0.00031750576556499,0.0036116211316467,0.05,0.055420298150856,0.00060326493846046,0.029459982037441,10.203253720523,0.018213988866197,0.22146770938932,76.176760104834
37.7,0.0036163686400721,0.00029234468485465,0.0036377728747902,0.05,0.055599592289159,0.00059797325796804,0.029633350999394,10.221467709389,0.019163866001305,0.24063157539063,76.551061675541
37.75,0.0036431030946569,0.00026010953068087,0.0036640251634898,0.05,0.055780172087649,0.00059405185454617,0.02980874777701,10.240631575391,0.020122742031719,0.26075431742235,76.92720271773
37.8,0.0036699132408172,0.00022328298694788,0.0036903643217307,0.05,0.055962041978553,0.00059124150528956,0.029985833940119,10.260754317422,0.021089138440154,0.2818434558625,77.304865675894
37.85,0.0036967855575776,-0.0022814277968025,0.0037167766013332,0.05,0.056145205765218,0.00061876586376946,0.029882331170493,10.281843455863,0.022061565113444,0.30390502097595,77.683731765647
37.9,0.0037237064312985,-0.00089549818481466,0.0037432482179888,0.05,0.056329666617798,0.00067120524058886,0.029978845012018,10.303905020976,0.023038522640192,0.32694354361614,78.063481866584
37.95,0.0037506621940229,0.00026745827246589,0.0037697653907345,0.05,0.056515427070605,0.00067357211289212,0.030139731151595,10.326943543616,0.024018504622754,0.35096204823889,78.443797410894
38,0.003777639171374,0.00028770726776365,0.0037963143906823,0.05,0.056702489021368,0.00066776258448481,0.030309997097321,10.350962048239,0.024999999999997,0.37596204823889,78.824361346382
38.05,0.0038046237446355,0.00024921402869087,0.0038228816036455,0.05,0.056890853733385,0.0006638595219718,0.030484388986732,10.375962048239,0.02598149537724,0.40194354361613,79.204859369357
38.1,0.0038316024075298,-0.0023160929746917,0.0038494535872019,0.05,0.05708052184183,0.00069270074920605,0.030375034012721,10.401943543616,0.026961477359803,0.42890502097593,79.584981511046
38.15,0.0038585617437754,-0.00091527857449639,0.0038760170482853,0.05,0.057271493362786,0.00074804476210299,0.03047051532423,10.428905020976,0.027938434886551,0.45684345586248,79.964423375417
38.2,0.003885488216301,0.00025768267043222,0.0039025586321647,0.05,0.057463767695925,0.00075292135089508,0.030632338498038,10.456843455862,0.02891086155984,0.48575431742232,80.342885030588
38.25,0.0039123677627275,0.00026163123570617,0.0039290645173758,0.05,0.057657343604391,0.00075014258564736,0.030804315074129,10.485754317422,0.029877257968275,0.5156315753906,80.720065587596
38.3,0.0039391855106319,0.00021188713080193,0.0039555201301192,0.05,0.057852219163783,0.00074981779369438,0.030980778755489,10.515631575391,0.03083613399869,0.54646770938929,81.095655585803
38.35,0.0039659262856113,-0.0024116034869849,0.0039819106513012,0.05,0.058048391710016,0.0007830949331392,0.030868280807759,10.546467709389,0.031786011133797,0.57825372052309,81.469337029097
38.4,0.0039925765151354,-0.00098778476743651,0.0040082229194492,0.05,0.058245857868924,0.00084335142621822,0.030965021055258,10.578253720523,0.032725424731953,0.61097914525504,81.840805020557
38.45,0.0040191272235634,0.00020517191102508,0.0040344484248924,0.05,0.058444613764958,0.00085241761174715,0.031129103635234,10.610979145255,0.033652926285529,0.64463207154057,82.209815019589
38.5,0.0040455762959412,0.00020758361130055,0.0040605855723693,0.05,0.058644655422591,0.00085409841809801,0.031303290168039,10.644632071541,0.034567085654404,0.67919915719497,82.576234068216
38.55,0.0040719271151631,-0.0024537582031314,0.004086638316129,0.05,0.058845979192571,0.00089132713593436,0.031187677780902,10.679199157195,0.035466493271139,0.71466565046611,82.940048408241
38.6,0.0040981813503162,-0.0010517021215258,0.0041126089456669,0.05,0.059048581853457,0.00095746571288559,0.031283324971462,10.714665650466,0.036349762314427,0.75101541278054,83.301279286065
38.65,0.004124326606278,0.00015669407399763,0.004138485733523,0.05,0.059252460012353,0.00097154041354802,0.031449428209716,10.751015412781,0.037215530847471,0.78823094362801,83.659798941635
38.7,0.0041503238451711,-0.0025324417031627,0.0041642303566234,0.05,0.059457608669294,0.001018761410672,0.031332105172037,10.788230943628,0.03806246391799,0.826293407546,84.015109065357
38.75,0.0041761026459757,-0.0010997570899006,0.0041897731557267,0.05,0.059664019289483,0.0010918715242715,0.031429716267647,10.826293407546,0.03888925561662,0.86518266316262,84.366207861319
38.8,0.0042015719605294,7.6997948690234e-05,0.0042150238867939,0.05,0.059871678247145,0.0011122289639878,0.031597427617231,10.865182663163,0.039694631090534,0.90487729425315,84.711684009642
38.85,0.0042266489083822,9.1271012985764e-05,0.0042399005030409,0.05,0.060080566762563,0.0011232686039056,0.031775617085328,10.904877294253,0.040477348509167,0.94535464276232,85.050108337394
38.9,0.0042512997145571,-0.0026479430145003,0.0042643700735854,0.05,0.060290663201628,0.0011709165137451,0.031653519366105,10.945354642762,0.041236200979033,0.98659084374135,85.380659855248
38.95,0.0042755788196928,-0.00118181365026,0.0042884878780729,0.05,0.060501947819186,0.0012482730273214,0.031748847875743,10.986590843741,0.041970018404667,1.028560862146,85.703779847346
39,0.0042996486593618,8.036249316703e-05,0.0043124171890409,0.05,0.060714408962601,0.0012713108864,0.031916622963617,11.028560862146,0.042677669292825,1.0712385314388,86.021571372051
39.05,0.0043237659659636,-0.0026850691593278,0.0043364156058695,0.05,0.060928048845092,0.0013280375093222,0.031790786370459,11.071238531439,0.043358062497167,1.114596593936,86.337699737961
39.1,0.0043482299842327,-0.0011870463189006,0.0043607833244336,0.05,0.061142886646724,0.0014115186992401,0.031886516780095,11.114596593936,0.044010148900722,1.1586067428367,86.656694126116
39.15,0.0043733004978427,4.6783437938328e-05,0.0043857812111295,0.05,0.061358957091012,0.0014399987583095,0.03205493493357,11.158606742837,0.044632923033556,1.2032396658703,86.982747221853
39.2,0.0043991048836602,-0.0027590243126745,0.0044115378633176,0.05,0.06157630370867,0.0015017594382741,0.031925507310377,11.20323966587,0.045225424623127,1.2484650904934,87.318291159232
39.25,0.0044255598358292,-0.0012397818230702,0.0044379712859686,0.05,0.061794967463057,0.0015909597762815,0.032020503254372,11.248465090493,0.045786740074961,1.2942518305684,87.66273886019
39.3,0.0044523325322667,1.8987835125513e-05,0.0044647499726661,0.05,0.062014972867956,0.0016242307247682,0.032188938605371,11.294251830568,0.046316003881345,1.3405678344497,88.011783248365
39.35,0.0044788573875126,-0.0028363413483569,0.0044913095493715,0.05,0.062236314726895,0.0016919125890002,0.032054341844245,11.34056783445,0.046812399955881,1.3873802344056,88.357529274136
39.4,0.0045044100841523,-0.0012945896435755,0.0045169266712649,0.05,0.062458948801944,0.0017874250318838,0.032147742509568,11.387380234406,0.047275162891826,1.4346553972974,88.689517017441
39.45,0.0045282244263913,-0.0034196776199332,0.0045408357501694,0.05,0.062682788954123,0.0018869495779898,0.032025935028921,11.434655397297,0.0477035791423,1.4823589764397,88.996440703802
39.5,0.0045496248108027,-0.0015713874434702,0.0045623614414418,0.05,0.062907711774913,0.0019993957826023,0.032115873916511,11.48235897644,0.048096988120519,1.5304559645602,89.268161694671
39.55,0.0045681419791868,-0.00011344389236472,0.0045810347181626,0.05,0.063133567886035,0.0020439813852113,0.032281597401965,11.53045596456,0.048454783218373,1.5789107477786,89.497521564861
39.6,0.0045835839033859,-0.0029679867724961,0.0045966643445648,0.05,0.063360197448037,0.0021219849368657,0.032137710810666,11.578910747779,0.048776412741776,1.6276871605204,89.681510015111
39.65,0.0045960456602009,-0.0013303994453211,0.0046093472274956,0.05,0.063587446429021,0.0022274374647784,0.032225939237813,11.62768716052,0.04906138076133,1.6767485412817,89.82151146623
39.7,0.0046058580091231,-0.0034788428662188,0.0046194168871108,0.05,0.063815180085659,0.0023358006629494,0.032092805462148,11.676748541282,0.049309247877019,1.7260577891587,89.92259179202
39.75,0.0046134894072105,-0.001542344388264,0.0046273447676513,0.05,0.064043290900435,0.0024560005737574,0.032177950840173,11.726057789159,0.04951963189573,1.7755774210545,89.992028240868
39.8,0.0046194267992391,-1.2749677033417e-05,0.004633620445367,0.05,0.064271699681595,0.0025049252316038,0.032341318462619,11.775577421054,0.049692208420566,1.825269629475,90.037470876851
39.85,0.0046240648950317,-0.0029468536634289,0.0046386413810798,0.05,0.064500350284468,0.0025879964822738,0.032184637088338,11.825269629475,0.049826711351043,1.8750963408261,90.065208034066
39.9,0.0046276312412606,-0.0012491133926309,0.0046426396219075,0.05,0.064729199997995,0.0026989319187838,0.032267564940249,11.875096340826,0.049922933293398,1.9250192741195,90.078969076473
39.95,0.0046301653364982,-0.0034596858935531,0.0046456623763603,0.05,0.064958208633546,0.0028125141890143,0.032122336836702,11.925019274119,0.049980725880376,1.9749999999999,90.07954209251
40,0.0046315554574608,-0.0014590293537266,0.0046476081294136,0.05,0.065187329482608,0.0029381179407397,0.032202172154445,11.975,0.05,2.0249999999999,90.065252078689
40.05,0.0046316198520505,0.00012351484480144,0.0046483040632521,0.05,0.065416504550687,0.0029898560360816,0.032363161131352,12.025,0.05,2.0749999999999,90.033102974773
40.1,0.0046302047543983,-0.0029018884115732,0.0046475988470719,0.05,0.065645665066487,0.0030762903180454,0.032193961798044,12.075,0.05,2.1249999999999,89.980206710992
40.15,0.0046272660766085,-0.0011399683880633,0.0046454412616455,0.05,0.065874736638268,0.0031911339722955,0.032272395463159,12.125,0.05,2.1749999999999,89.905057319171
40.2,0.0046229079555743,0.00032889748845237,0.0046419209552727,0.05,0.066103647069285,0.0032410125084187,0.032433606429749,12.175,0.05,2.2249999999999,89.808275251225
40.25,0.0046173678180176,-0.0028083258590258,0.0046372608505804,0.05,0.066332334146548,0.0033266801971604,0.032255419413641,12.225,0.05,2.2749999999999,89.692623480504
40.3,0.0046109573282816,-0.0010218335827007,0.0046317665828924,0.05,0.066560750867693,0.0034411746758013,0.032332846064212,12.275,0.05,2.3249999999999,89.562327146629
