time,DJ1,DJ2,DJint,EW,FE,Fy_top,J,KE,PEW,SE,max_disp_y,preset_ext_power,preset_ext_work_p
23.75,0.0072172899100194,-0.011434829212286,-0.0042175393022668,-0.00013227971070193,0.22216613431337,237.40112649759,0.0084451859434597,0.30944687862326,0.49621037720144,0.46130501637308,0.003250673236937,0,0
24,0.0076294802332145,-0.012189534657363,-0.0045600544241485,-0.00017244267867318,0.22640747985907,237.19541302056,0.0084660831950249,0.32066600500783,0.49621084409172,0.44555279644723,0.0032923453437177,0,0
24.25,0.0079931508695877,-0.012622260215138,-0.0046291093455501,-0.00020891980393097,0.23066287976241,237.30793271406,0.0083677568042237,0.33128785347097,0.49621131251433,0.43024539123597,0.0033345103637072,0,0
24.5,0.0083942656804532,-0.01337453441436,-0.0049802687339063,-0.00023698954932004,0.23500772047632,236.90212304722,0.0082303115013398,0.34262082857413,0.49621177659655,0.41363251086161,0.0033763057791295,0,0
24.75,0.0088751661094742,-0.013966484247669,-0.0050913181381947,-0.00025034965968833,0.23940309265627,234.96986013424,0.0081236221109509,0.3555308871315,0.49621222253182,0.39437543118956,0.0034141586227828,0,0
25,0.0094125029185793,-0.01525495584499,-0.0058424529264108,-0.00025095913043196,0.24386235182074,230.87946408202,0.0080934483206445,0.37124018772379,0.49621263237307,0.37263887311783,0.0034512294514111,0,0
25.25,0.0099542008322824,-0.015984712231925,-0.0060305113996423,-0.00024919558135036,0.24838207365297,224.0650012307,0.0081639439958477,0.3884523046866,0.49621299115878,0.35022512574466,0.0034830459150179,0,0
25.5,0.010470043599198,-0.016551357780909,-0.006081314181711,-0.00025280652045818,0.2529471378314,213.19581295022,0.0083548600188047,0.40586456369871,0.49621329353409,0.32770086635856,0.0035124276934901,0,0
25.75,0.010963926317318,-0.017066585447126,-0.0061026591298085,-0.00026081074874298,0.25752975187164,195.78184667304,0.0086864390519299,0.42339499380609,0.49621354678824,0.30511337599951,0.0035308944201399,0,0
26,0.011445938198936,-0.017580374499607,-0.0061344363006707,-0.00026972897705194,0.26217810082377,168.78427949051,0.009142076961568,0.44041210463561,0.49621376928837,0.2837624422048,0.0035470341485815,0,0
26.25,0.011911693449139,-0.017937903581029,-0.0060262101318904,-0.00027937795054575,0.26683611299561,129.9166262415,0.0096206112350078,0.45447712212251,0.49621398498173,0.26634431623739,0.0035732211493608,0,0
26.5,0.01235862318094,-0.018640241196374,-0.0062816180154341,-0.00028970228920525,0.27158046013615,78.865773642903,0.0099649249004638,0.46370271794584,0.49621421579622,0.2551556417411,0.0035718069998737,0,0
26.75,0.012802516529724,-0.019196109806641,-0.0063935932769169,-0.00029510499758706,0.27638025927515,17.925228922475,0.010078350803488,0.46551657464036,0.49621447481613,0.25185679305258,0.0035727419470224,0,0
27,0.013249485182647,-0.019671983711852,-0.0064224985292051,-0.00028513912538935,0.28129260528469,-48.005612762641,0.010010094359981,0.45945443993347,0.49621476349333,0.25635239872401,0.003575956247701,0,0
27.25,0.013661560454367,-0.019575922808231,-0.0059143623538632,-0.00025347874576024,0.28630469179722,-111.99531106768,0.0099074192963736,0.44617675617202,0.49621507466743,0.26671375149327,0.0035802224673869,0,0
27.5,0.013992200384142,-0.019388009312118,-0.0053958089279768,-0.00020602008459887,0.29148257492525,-166.3175567635,0.009891654361719,0.42936358495259,0.49621539988291,0.27834461256926,0.0035843245908437,0,0
27.75,0.014032939551158,-0.019350104340094,-0.005317164788936,-0.00015689709202082,0.29721981273074,-204.32990386007,0.0096924323600367,0.41314809724856,0.49621573656912,0.28683274882508,0.0035861253774417,0,0
28,0.013703042081551,-0.019822500825216,-0.0061194587436647,-0.00011810211006497,0.30365427390429,-222.44534251503,0.0089232649906418,0.40009434891288,0.49621609059802,0.29074397957825,0.0035864307856146,0,0
28.25,0.013469506331131,-0.020382215540921,-0.0069127092097897,-9.7484104594146e-05,0.31000090348681,-221.24779396553,0.0078250628135663,0.38996512865943,0.49621647286893,0.29306023181628,0.0035845495404137,0,0
28.5,0.013199230418944,-0.020937299619504,-0.0077380692005607,-0.00010289364286565,0.31606323234002,-205.13658009272,0.0063578567992472,0.37984716439606,0.49621689252441,0.2976700043825,0.0035771970370716,0,0
28.75,0.012583353069367,-0.020250871770471,-0.0076675187011041,-0.00013837948866627,0.32152898167439,-180.78911143661,0.004694156729405,0.36588687504885,0.49621735121886,0.30774226849957,0.0035671892734059,0,0
29,0.011362141759094,-0.019022730629116,-0.007660588870022,-0.0001931878532871,0.32628186213151,-155.34607969868,0.0030579550135312,0.34745750992029,0.49621784147684,0.32262950467673,0.0035500376623595,0,0
29.25,0.0099637239890046,-0.017561989115968,-0.0075982651269633,-0.00023891237570361,0.33036256788564,-134.99542923673,0.0016767449042526,0.3264371947744,0.49621834901795,0.33908515418629,0.0035283196871858,0,0
29.5,0.0094800308755488,-0.017798448584931,-0.0083184177093825,-0.00024216302842162,0.33384584339094,-123.98309841258,0.00072643003660727,0.30631592828236,0.49621885648816,0.3538272103028,0.0035100572238387,0,0
29.75,0.01082659587211,-0.019676869036002,-0.0088502731638923,-0.00018422532275962,0.33681067092594,-123.84790346927,0.00036238561627745,0.28859678941312,0.49621934594362,0.36648794742378,0.0035031273138777,0,0
30,0.013734713950009,-0.022528933902587,-0.0087942199525781,-7.20033118365e-05,0.33930785642597,-133.04369250102,0.00052193933807699,0.27258412455279,0.49621979937136,0.37851361115286,0.0036267696612933,0,0
30.25,0.016757794743477,-0.025573407610085,-0.0088156128666075,6.8970711569388e-05,0.34130370360605,-147.41956508769,0.00047021148415741,0.25682100027275,0.49622019863503,0.39193057653541,0.0037551479892472,0,0
